Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
0,946788747047309312,4,0,2017-12-29 17:03:22,: Nos océans canadiens sont magnifiques en raison de la variété de la vie aquatique. …,"['#Top5', '#Meilleurde20']",['https://t.co/IEz2nL9zBM'],Nos ans canadiens sont magnifiques en raison de la de la vie aquatique,"['Nos', 'ans', 'canadiens', 'sont', 'magnifiques', 'en', 'raison', 'de', 'la', 'de', 'la', 'vie', 'aquatique']","[u'nos', u'an', u'canadien', u'sont', u'magnifiqu', 'en', u'raison', 'de', 'la', 'de', 'la', u'vie', u'aquatiqu']"
1,946399380764069888,5,0,2017-12-28 15:16:10,: étro déglaçage dans l'Arctique. Nous fournissons des services de déglaçage pour assurer une navigation sécuritaire; emp…,['#JeudiR'],[],tro age dans Arctique Nous fournissons des services de age pour assurer une navigation curitaire,"['tro', 'age', 'dans', 'Arctique', 'Nous', 'fournissons', 'des', 'services', 'de', 'age', 'pour', 'assurer', 'une', 'navigation', 'curitaire']","[u'tro', u'age', u'dan', u'arctiqu', u'nous', u'fournisson', u'des', u'servic', 'de', u'age', u'pour', u'assur', u'une', u'navig', u'curitair']"
2,944301393007054848,3,0,2017-12-22 20:19:31,: Les stations saisonnières de de la région Atlantique de la GCC dans le golfe du Saint-Laurent sont fermées pour la saison…,['#SAR'],[],Les stations res de de la gion Atlantique de la GCC dans le golfe du Saint Laurent sont es pour la,"['Les', 'stations', 'res', 'de', 'de', 'la', 'gion', 'Atlantique', 'de', 'la', 'GCC', 'dans', 'le', 'golfe', 'du', 'Saint', 'Laurent', 'sont', 'es', 'pour', 'la']","[u'les', u'station', u'res', 'de', 'de', 'la', u'gion', u'atlantiqu', 'de', 'la', u'gcc', u'dan', 'le', u'golf', 'du', u'saint', u'laurent', u'sont', 'es', u'pour', 'la']"
3,944231127421734912,0,0,2017-12-22 15:40:18,Il est prévu que le phare de Black Rock Point soit dûment transféré à Island Lights Inc.,[],['https://t.co/G5jNcPjEy4'],Il est vu que le phare de Black Rock Point soit ment Island Lights Inc,"['Il', 'est', 'vu', 'que', 'le', 'phare', 'de', 'Black', 'Rock', 'Point', 'soit', 'ment', 'Island', 'Lights', 'Inc']","['il', u'est', 'vu', u'que', 'le', u'phare', 'de', u'black', u'rock', u'point', u'soit', u'ment', u'island', u'light', u'inc']"
4,944229854232358913,0,1,2017-12-22 15:35:14,Il est prévu que le phare de Gillis Point soit dûment transféré à la Society for the Preservation of the Gillis Point Lighthouse,[],['https://t.co/wq9yY4nKFY'],Il est vu que le phare de Gillis Point soit ment la Society Preservation Gillis Point Lighthouse,"['Il', 'est', 'vu', 'que', 'le', 'phare', 'de', 'Gillis', 'Point', 'soit', 'ment', 'la', 'Society', 'Preservation', 'Gillis', 'Point', 'Lighthouse']","['il', u'est', 'vu', u'que', 'le', u'phare', 'de', u'gilli', u'point', u'soit', u'ment', 'la', u'societi', u'preserv', u'gilli', u'point', u'lighthous']"
5,943926973591621632,2,0,2017-12-21 19:31:42,: Notre Perlan perché des temps des fêtes festoie avec des baleines à bec commune sur le plateau néo-écossais au large des c…,[],[],Notre Perlan des temps des festoie avec des baleines bec commune sur le plateau cossais au large des,"['Notre', 'Perlan', 'des', 'temps', 'des', 'festoie', 'avec', 'des', 'baleines', 'bec', 'commune', 'sur', 'le', 'plateau', 'cossais', 'au', 'large', 'des']","[u'notr', u'perlan', u'des', u'temp', u'des', u'festoi', u'avec', u'des', u'balein', u'bec', u'commune', u'sur', 'le', u'plateau', u'cossai', 'au', u'larg', u'des']"
6,943557239922667520,1,0,2017-12-20 19:02:31,: Voyez le bassin simulateur de vagues qui nous permet d’étudier le comportement du pétrole dans diverses conditions marines…,[],[],Voyez le bassin simulateur de vagues qui nous permet tudier le comportement du trole dans diverses conditions,"['Voyez', 'le', 'bassin', 'simulateur', 'de', 'vagues', 'qui', 'nous', 'permet', 'tudier', 'le', 'comportement', 'du', 'trole', 'dans', 'diverses', 'conditions']","[u'voyez', 'le', u'bassin', u'simulateur', 'de', u'vagu', u'qui', u'nous', u'permet', u'tudier', 'le', u'comport', 'du', u'trole', u'dan', u'divers', u'condit']"
7,943552685839671297,2,0,2017-12-20 18:44:25,: Les équipes de recherche et sauvetage de la GCC ont récemment participé à une formation sur la manoeuvre des embarcations…,['#SAR'],[],Les quipes de recherche et sauvetage de la GCC ont cemment une formation sur la manoeuvre des,"['Les', 'quipes', 'de', 'recherche', 'et', 'sauvetage', 'de', 'la', 'GCC', 'ont', 'cemment', 'une', 'formation', 'sur', 'la', 'manoeuvre', 'des']","[u'les', u'quip', 'de', u'recherch', 'et', u'sauvetag', 'de', 'la', u'gcc', u'ont', u'cemment', u'une', u'format', u'sur', 'la', u'manoeuvr', u'des']"
8,942831857930047489,1,0,2017-12-18 19:00:06,": Kenneth Lee, PhD et eert en déversement de pétrole, dirige notre nouveau programme qui réunit les eerts du Canada &amp; du…",[],[],Kenneth Lee PhD et eert en versement de trole dirige notre nouveau programme qui unit les eerts du Canada amp,"['Kenneth', 'Lee', 'PhD', 'et', 'eert', 'en', 'versement', 'de', 'trole', 'dirige', 'notre', 'nouveau', 'programme', 'qui', 'unit', 'les', 'eerts', 'du', 'Canada', 'amp']","[u'kenneth', u'lee', u'phd', 'et', u'eert', 'en', u'versement', 'de', u'trole', u'dirig', u'notr', u'nouveau', u'programm', u'qui', u'unit', u'les', u'eert', 'du', u'canada', u'amp']"
9,942805684147703809,7,0,2017-12-18 17:16:06,: Nos chercheurs font plus de recherche pour mieux cerner le comportement du pétrole dans l’eau et protéger ôtes https:…,['#NosC'],[],Nos chercheurs font plus de recherche pour mieux cerner le comportement du trole dans eau et ger tes https,"['Nos', 'chercheurs', 'font', 'plus', 'de', 'recherche', 'pour', 'mieux', 'cerner', 'le', 'comportement', 'du', 'trole', 'dans', 'eau', 'et', 'ger', 'tes', 'https']","[u'nos', u'chercheur', u'font', u'plus', 'de', u'recherch', u'pour', u'mieux', u'cerner', 'le', u'comport', 'du', u'trole', u'dan', u'eau', 'et', u'ger', u'tes', u'https']"
10,942787403223326720,1,0,2017-12-18 16:03:27,: Le GC investit M$ et pour améliorer la recherche sur les déversements de pétrole,[],['https://t.co/PoCSq\xe2\x80\xa6'],Le GC investit et pour liorer la recherche sur les versements de trole,"['Le', 'GC', 'investit', 'et', 'pour', 'liorer', 'la', 'recherche', 'sur', 'les', 'versements', 'de', 'trole']","['le', 'gc', u'investit', 'et', u'pour', u'liorer', 'la', u'recherch', u'sur', u'les', u'versement', 'de', u'trole']"
11,942780699861553152,1,0,2017-12-18 15:36:49,: . lance le programme de technologies propres de M$ pour secteurs pêches &amp; aquaculture,[],['https://t.co/m0Qv12FGxN'],lance le programme de technologies propres de pour secteurs amp aquaculture,"['lance', 'le', 'programme', 'de', 'technologies', 'propres', 'de', 'pour', 'secteurs', 'amp', 'aquaculture']","[u'lanc', 'le', u'programm', 'de', u'technolog', u'propr', 'de', u'pour', u'secteur', u'amp', u'aquacultur']"
12,941734953062162433,1,0,2017-12-15 18:21:24,: Le déc. le ministre Brison fera une annonce importante sur la recherche océanique à Dartmouth (N.-É.). ôtes ht…,['#NosC'],[],Le le ministre Brison fera une annonce importante sur la recherche anique Dartmouth tes,"['Le', 'le', 'ministre', 'Brison', 'fera', 'une', 'annonce', 'importante', 'sur', 'la', 'recherche', 'anique', 'Dartmouth', 'tes']","['le', 'le', u'ministr', u'brison', u'fera', u'une', u'annonc', u'important', u'sur', 'la', u'recherch', u'aniqu', u'dartmouth', u'tes']"
13,941729358909018112,1,0,2017-12-15 17:59:10,: . pour annoncer de nouveaux investissements dans les technologies propres pour les pêches et l’aquaculture htt…,[],[],pour annoncer de nouveaux investissements dans les technologies propres pour les et aquaculture,"['pour', 'annoncer', 'de', 'nouveaux', 'investissements', 'dans', 'les', 'technologies', 'propres', 'pour', 'les', 'et', 'aquaculture']","[u'pour', u'annonc', 'de', u'nouveaux', u'investiss', u'dan', u'les', u'technolog', u'propr', u'pour', u'les', 'et', u'aquacultur']"
14,941652921699192833,0,0,2017-12-15 12:55:26,Votre bureau régional de Conservation et Protection des êches peut vous aider avec les fermetures,"['#p', '#coquillier']",['https://t.co/gbrdg78dIL'],Votre bureau gional de Conservation et Protection des peut vous aider avec les fermetures,"['Votre', 'bureau', 'gional', 'de', 'Conservation', 'et', 'Protection', 'des', 'peut', 'vous', 'aider', 'avec', 'les', 'fermetures']","[u'votr', u'bureau', u'gional', 'de', u'conserv', 'et', u'protect', u'des', u'peut', u'vous', u'aider', u'avec', u'les', u'fermetur']"
