Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
0,947150347709054976,0,2,2017-12-30 17:00:14,"Avec l’année qui vient à sa fin, un autre de nos préférés était le défilé de la Fierté à Montréal! èrtéMTL éestnotreforce","['#Moment150', '#Fi', '#Diversit']",['https://t.co/UgzKf8JRtm'],Avec qui vient sa fin un autre de nos tait le de la al MTL estnotreforce,"['Avec', 'qui', 'vient', 'sa', 'fin', 'un', 'autre', 'de', 'nos', 'tait', 'le', 'de', 'la', 'al', 'MTL', 'estnotreforce']","[u'avec', u'qui', u'vient', 'sa', u'fin', 'un', u'autr', 'de', u'nos', u'tait', 'le', 'de', 'la', 'al', u'mtl', u'estnotreforc']"
1,946879277500428293,5,9,2017-12-29 23:03:06,Droit devant avec ce mile nautique de plus! La Capitaine Barrett se joint au Capitaine Kooiman à bord du NGCC Griffon pour assurer les services sans escale sur la durant les conditions de glace critiques. ère,"['#VoieMaritime', '#FleuveStLaurent', '#GCCFi']",['https://t.co/ssBLKfAf8h'],Droit devant avec ce mile nautique de plus La Capitaine Barrett se joint au Capitaine Kooiman bord du NGCC Griffon pour assurer les services sans escale sur la durant les conditions de glace critiques,"['Droit', 'devant', 'avec', 'ce', 'mile', 'nautique', 'de', 'plus', 'La', 'Capitaine', 'Barrett', 'se', 'joint', 'au', 'Capitaine', 'Kooiman', 'bord', 'du', 'NGCC', 'Griffon', 'pour', 'assurer', 'les', 'services', 'sans', 'escale', 'sur', 'la', 'durant', 'les', 'conditions', 'de', 'glace', 'critiques']","[u'droit', u'devant', u'avec', 'ce', u'mile', u'nautiqu', 'de', u'plus', 'la', u'capitain', u'barrett', 'se', u'joint', 'au', u'capitain', u'kooiman', u'bord', 'du', u'ngcc', u'griffon', u'pour', u'assur', u'les', u'servic', u'san', u'escal', u'sur', 'la', u'durant', u'les', u'condit', 'de', u'glace', u'critiqu']"
2,946742816289509376,1,2,2017-12-29 14:00:51,? NGCC Louis S. St-Laurent est notre plus grand navire mesurant mètres de long! Le Louis vient de revenir de l’Arctique.,['#SVQ'],['https://t.co/AgZdfO2Z0X'],NGCC Louis St Laurent est notre plus grand navire mesurant tres de long Le Louis vient de revenir de Arctique,"['NGCC', 'Louis', 'St', 'Laurent', 'est', 'notre', 'plus', 'grand', 'navire', 'mesurant', 'tres', 'de', 'long', 'Le', 'Louis', 'vient', 'de', 'revenir', 'de', 'Arctique']","[u'ngcc', u'loui', 'st', u'laurent', u'est', u'notr', u'plus', u'grand', u'navir', u'mesur', u'tres', 'de', u'long', 'le', u'loui', u'vient', 'de', u'revenir', 'de', u'arctiqu']"
3,946380304419258369,5,4,2017-12-28 14:00:22,étro déglaçage dans l'Arctique. Nous fournissons des services de déglaçage pour assurer une navigation sécuritaire; empêcher la formation d’embâcles et les inondations et maintenir les routes de transport maritime commercial.,['#JeudiR'],"['https://t.co/3id5shmQlb', 'https://t.co/VqihUVktYG']",tro age dans Arctique Nous fournissons des services de age pour assurer une navigation curitaire la formation cles et les inondations et maintenir les routes de transport maritime commercial,"['tro', 'age', 'dans', 'Arctique', 'Nous', 'fournissons', 'des', 'services', 'de', 'age', 'pour', 'assurer', 'une', 'navigation', 'curitaire', 'la', 'formation', 'cles', 'et', 'les', 'inondations', 'et', 'maintenir', 'les', 'routes', 'de', 'transport', 'maritime', 'commercial']","[u'tro', u'age', u'dan', u'arctiqu', u'nous', u'fournisson', u'des', u'servic', 'de', u'age', u'pour', u'assur', u'une', u'navig', u'curitair', 'la', u'format', u'cles', 'et', u'les', u'inond', 'et', u'maintenir', u'les', u'rout', 'de', u'transport', u'maritim', u'commerci']"
4,946227308410654724,1,0,2017-12-28 03:52:25,: Arrangements d’approvisionnement approuvés pour la ; option provisoire pour services de églaçage.,['#d'],['https://t.\xe2\x80\xa6'],Arrangements approvisionnement pour la option provisoire pour services de age,"['Arrangements', 'approvisionnement', 'pour', 'la', 'option', 'provisoire', 'pour', 'services', 'de', 'age']","[u'arrang', u'approvisionn', u'pour', 'la', u'option', u'provisoir', u'pour', u'servic', 'de', u'age']"
5,946078333963554816,2,4,2017-12-27 18:00:26,En savoir plus sur la façon dont nous augmentons notre capacité de églaçage à fournir des services essentiels sur les voies navigables du Canada. Pour plus information:,"['#d', '#AidesNavigation']","['https://t.co/7YIEFh995g', 'https://t.co/dnxnnAQ9sw']",En savoir plus sur la dont nous augmentons notre de age fournir des services essentiels sur les voies navigables du Canada Pour plus information,"['En', 'savoir', 'plus', 'sur', 'la', 'dont', 'nous', 'augmentons', 'notre', 'de', 'age', 'fournir', 'des', 'services', 'essentiels', 'sur', 'les', 'voies', 'navigables', 'du', 'Canada', 'Pour', 'plus', 'information']","['en', u'savoir', u'plus', u'sur', 'la', u'dont', u'nous', u'augmenton', u'notr', 'de', u'age', u'fournir', u'des', u'servic', u'essentiel', u'sur', u'les', u'voi', u'navig', 'du', u'canada', u'pour', u'plus', u'inform']"
6,946048334795624450,0,1,2017-12-27 16:01:14,"Hauturier de recherches halieutiques amarré à Ogden Point, C-B pour les essais finale, à côté de la base à Victoria. ère",['#CCGFi'],['https://t.co/wyYzm9a6GI'],Hauturier de recherches halieutiques Ogden Point pour les essais finale de la base Victoria,"['Hauturier', 'de', 'recherches', 'halieutiques', 'Ogden', 'Point', 'pour', 'les', 'essais', 'finale', 'de', 'la', 'base', 'Victoria']","[u'hauturi', 'de', u'recherch', u'halieutiqu', u'ogden', u'point', u'pour', u'les', u'essai', u'final', 'de', 'la', u'base', u'victoria']"
7,946018093633101825,0,0,2017-12-27 14:01:04,Caitlin Powers est gestionnaire de projet pour notre équipe d’hélicoptères et a été une fière employée de la Garde côtière pendant plus de ans! Regardez sa vidéo pour en savoir plus sur ses eériences extraordinaires avec la Garde côtière.,[],['https://t.co/rHwb28z5gQ'],Caitlin Powers est gestionnaire de projet pour notre quipe res et une de la Garde pendant plus de ans Regardez sa pour en savoir plus sur ses riences extraordinaires avec la Garde,"['Caitlin', 'Powers', 'est', 'gestionnaire', 'de', 'projet', 'pour', 'notre', 'quipe', 'res', 'et', 'une', 'de', 'la', 'Garde', 'pendant', 'plus', 'de', 'ans', 'Regardez', 'sa', 'pour', 'en', 'savoir', 'plus', 'sur', 'ses', 'riences', 'extraordinaires', 'avec', 'la', 'Garde']","[u'caitlin', u'power', u'est', u'gestionnair', 'de', u'projet', u'pour', u'notr', u'quip', u'res', 'et', u'une', 'de', 'la', u'gard', u'pendant', u'plus', 'de', u'an', u'regardez', 'sa', u'pour', 'en', u'savoir', u'plus', u'sur', u'ses', u'rienc', u'extraordinair', u'avec', 'la', u'gard']"
8,945685726443769856,2,4,2017-12-26 16:00:21,Les navires rouges et blancs de la Garde côtière canadienne constituent un symbole visible de notre identité et leurs silhouettes rassurantes font partie du paysage des collectivités côtières depuis .,[],"['https://t.co/EHNyuzhkXN', 'https://t.co/W4fis9wWs7']",Les navires rouges et blancs de la Garde canadienne constituent un symbole visible de notre et leurs silhouettes rassurantes font partie du paysage des res depuis,"['Les', 'navires', 'rouges', 'et', 'blancs', 'de', 'la', 'Garde', 'canadienne', 'constituent', 'un', 'symbole', 'visible', 'de', 'notre', 'et', 'leurs', 'silhouettes', 'rassurantes', 'font', 'partie', 'du', 'paysage', 'des', 'res', 'depuis']","[u'les', u'navir', u'roug', 'et', u'blanc', 'de', 'la', u'gard', u'canadienn', u'constitu', 'un', u'symbol', u'visibl', 'de', u'notr', 'et', u'leur', u'silhouett', u'rassurant', u'font', u'parti', 'du', u'paysag', u'des', u'res', u'depui']"
9,945655499948810240,1,1,2017-12-26 14:00:15,le Collège de la Garde côtière canadienne est considéré comme l'un des collèges maritimes les plus modernes et les mieux équipés au monde? Postulez ici,['#SVQ'],"['https://t.co/O2BiXBXRlv', 'https://t.co/Bj1bT4NsUT']",le ge de la Garde canadienne est comme un des ges maritimes les plus modernes et les mieux au monde Postulez ici,"['le', 'ge', 'de', 'la', 'Garde', 'canadienne', 'est', 'comme', 'un', 'des', 'ges', 'maritimes', 'les', 'plus', 'modernes', 'et', 'les', 'mieux', 'au', 'monde', 'Postulez', 'ici']","['le', 'ge', 'de', 'la', u'gard', u'canadienn', u'est', u'comm', 'un', u'des', u'ges', u'maritim', u'les', u'plus', u'modern', 'et', u'les', u'mieux', 'au', u'mond', u'postulez', u'ici']"
