Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
0,947482762721755136,0,0,2017-12-31 15:01:08,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: De protéger la morue dorée.","['#F', '#MPOTNL']","['https://t.co/glSUOWBGjP', 'https://t.co/tSxKuUXHBE']",Vive le temps des et le poisson nous soufflant oreille De ger la morue,"['Vive', 'le', 'temps', 'des', 'et', 'le', 'poisson', 'nous', 'soufflant', 'oreille', 'De', 'ger', 'la', 'morue']","[u'vive', 'le', u'temp', u'des', 'et', 'le', u'poisson', u'nous', u'soufflant', u'oreill', 'de', u'ger', 'la', u'moru']"
1,947120259324108801,0,0,2017-12-30 15:00:41,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: D’appeler (1-800-222-8477) pour éliminer le braconnage en .","['#F', '#MPOTNL']",['https://t.co/tsuFw0sJPK'],Vive le temps des et le poisson nous soufflant oreille appeler 800 222 8477 pour liminer le braconnage en,"['Vive', 'le', 'temps', 'des', 'et', 'le', 'poisson', 'nous', 'soufflant', 'oreille', 'appeler', '800', '222', '8477', 'pour', 'liminer', 'le', 'braconnage', 'en']","[u'vive', 'le', u'temp', u'des', 'et', 'le', u'poisson', u'nous', u'soufflant', u'oreill', u'appel', u'800', u'222', u'8477', u'pour', u'limin', 'le', u'braconnag', 'en']"
2,946847696555532289,1,0,2017-12-29 20:57:37,: ? NGCC Louis S. St-Laurent est notre plus grand navire mesurant mètres de long! Le Louis vient de revenir de l’Arctiqu…,['#SVQ'],[],NGCC Louis St Laurent est notre plus grand navire mesurant tres de long Le Louis vient de revenir de,"['NGCC', 'Louis', 'St', 'Laurent', 'est', 'notre', 'plus', 'grand', 'navire', 'mesurant', 'tres', 'de', 'long', 'Le', 'Louis', 'vient', 'de', 'revenir', 'de']","[u'ngcc', u'loui', 'st', u'laurent', u'est', u'notr', u'plus', u'grand', u'navir', u'mesur', u'tres', 'de', u'long', 'le', u'loui', u'vient', 'de', u'revenir', 'de']"
3,946799817023479808,2,0,2017-12-29 17:47:21,: Argo est un système international de surveillance océanographique. Découvrez comment notre rôle nous en apprend plus sur …,['#'],[],Argo est un international de surveillance anographique couvrez comment notre le nous en apprend plus sur,"['Argo', 'est', 'un', 'international', 'de', 'surveillance', 'anographique', 'couvrez', 'comment', 'notre', 'le', 'nous', 'en', 'apprend', 'plus', 'sur']","[u'argo', u'est', 'un', u'intern', 'de', u'surveil', u'anographiqu', u'couvrez', u'comment', u'notr', 'le', u'nous', 'en', u'apprend', u'plus', u'sur']"
4,946775683056984065,0,0,2017-12-29 16:11:27,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: De préserver les ZPM de TNL - Eastport &amp; Gilbert Bay &amp; zone d’intérêt - canal Laurentien. 28",['#F'],"['https://t.co/iXSshgXw', 'https://t.co/QKpbTtxzbb']",Vive le temps des et le poisson nous soufflant oreille De server les ZPM de TNL Eastport amp Gilbert Bay amp zone canal Laurentien 28,"['Vive', 'le', 'temps', 'des', 'et', 'le', 'poisson', 'nous', 'soufflant', 'oreille', 'De', 'server', 'les', 'ZPM', 'de', 'TNL', 'Eastport', 'amp', 'Gilbert', 'Bay', 'amp', 'zone', 'canal', 'Laurentien', '28']","[u'vive', 'le', u'temp', u'des', 'et', 'le', u'poisson', u'nous', u'soufflant', u'oreill', 'de', u'server', u'les', u'zpm', 'de', u'tnl', u'eastport', u'amp', u'gilbert', u'bay', u'amp', u'zone', u'canal', u'laurentien', '28']"
5,946445947369869314,2,0,2017-12-28 18:21:12,: Nos nouveaux refuges marins sur les côtes de Terre-Neuve-et-Labrador aideront à un habitat important pour la morue…,['#conserver'],[],Nos nouveaux refuges marins sur les tes de Terre Neuve et Labrador aideront un habitat important pour la,"['Nos', 'nouveaux', 'refuges', 'marins', 'sur', 'les', 'tes', 'de', 'Terre', 'Neuve', 'et', 'Labrador', 'aideront', 'un', 'habitat', 'important', 'pour', 'la']","[u'nos', u'nouveaux', u'refug', u'marin', u'sur', u'les', u'tes', 'de', u'terr', u'neuv', 'et', u'labrador', u'aideront', 'un', u'habitat', u'import', u'pour', 'la']"
6,946404422090977280,0,0,2017-12-28 15:36:12,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: De prévenir Jack Lawson si on voit une tortue Luth.",['#F'],['https://t.co/2TEwridLrH'],Vive le temps des et le poisson nous soufflant oreille De venir Jack Lawson si voit une tortue Luth,"['Vive', 'le', 'temps', 'des', 'et', 'le', 'poisson', 'nous', 'soufflant', 'oreille', 'De', 'venir', 'Jack', 'Lawson', 'si', 'voit', 'une', 'tortue', 'Luth']","[u'vive', 'le', u'temp', u'des', 'et', 'le', u'poisson', u'nous', u'soufflant', u'oreill', 'de', u'venir', u'jack', u'lawson', 'si', u'voit', u'une', u'tortu', u'luth']"
7,946387585039036416,5,0,2017-12-28 14:29:17,: étro déglaçage dans l'Arctique. Nous fournissons des services de déglaçage pour assurer une navigation sécuritaire; emp…,['#JeudiR'],[],tro age dans Arctique Nous fournissons des services de age pour assurer une navigation curitaire,"['tro', 'age', 'dans', 'Arctique', 'Nous', 'fournissons', 'des', 'services', 'de', 'age', 'pour', 'assurer', 'une', 'navigation', 'curitaire']","[u'tro', u'age', u'dan', u'arctiqu', u'nous', u'fournisson', u'des', u'servic', 'de', u'age', u'pour', u'assur', u'une', u'navig', u'curitair']"
8,946081163063517185,1,0,2017-12-27 18:11:41,: Voici tous nos amis à fourrure repérés par voie aérienne lors d’un relevé de phoques au large du nord de Terre-Neuve-et-La…,[],[],Voici tous nos amis fourrure par voie rienne lors un de phoques au large du nord de Terre Neuve et,"['Voici', 'tous', 'nos', 'amis', 'fourrure', 'par', 'voie', 'rienne', 'lors', 'un', 'de', 'phoques', 'au', 'large', 'du', 'nord', 'de', 'Terre', 'Neuve', 'et']","[u'voici', u'tous', u'nos', u'ami', u'fourrur', u'par', u'voie', u'rienn', u'lor', 'un', 'de', u'phoqu', 'au', u'larg', 'du', u'nord', 'de', u'terr', u'neuv', 'et']"
9,946033561601282048,0,0,2017-12-27 15:02:32,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: De garder l’océan propre grâce à l’usage du Meilleur Sac.",['#F'],['https://t.co/AYy8Q0q2e5'],Vive le temps des et le poisson nous soufflant oreille De garder propre ce usage du Meilleur Sac,"['Vive', 'le', 'temps', 'des', 'et', 'le', 'poisson', 'nous', 'soufflant', 'oreille', 'De', 'garder', 'propre', 'ce', 'usage', 'du', 'Meilleur', 'Sac']","[u'vive', 'le', u'temp', u'des', 'et', 'le', u'poisson', u'nous', u'soufflant', u'oreill', 'de', u'garder', u'propr', 'ce', u'usag', 'du', u'meilleur', u'sac']"
