Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
0,947150524956192768,1,9,2017-12-30 17:00:57,"With coming to an end, here is another favourite , the Montreal Pride Parade!","['#150Moment', '#DiversityIsOurStrength', '#MTLPride']",['https://t.co/ylEx0F9EGl'],coming end another favourite Montreal Pride Parade,"['coming', 'end', 'another', 'favourite', 'Montreal', 'Pride', 'Parade']","[u'come', u'end', u'anoth', u'favourit', u'montreal', u'pride', u'parad']"
1,946878400895086592,14,56,2017-12-29 22:59:37,Going the extra nautical mile! Captain Barrett joins Captain Kooiman aboard the Canadian Coast Guard Ship Griffon to ensure non-stop service on the during critical ice conditions.,"['#Seaway', '#StLawrence', '#CCGProud']",['https://t.co/v9nHQxSwUS'],Going extra nautical mile Captain Barrett joins Captain Kooiman aboard Canadian Coast Guard Ship Griffon ensure non stop service critical ice conditions,"['Going', 'extra', 'nautical', 'mile', 'Captain', 'Barrett', 'joins', 'Captain', 'Kooiman', 'aboard', 'Canadian', 'Coast', 'Guard', 'Ship', 'Griffon', 'ensure', 'non', 'stop', 'service', 'critical', 'ice', 'conditions']","[u'go', u'extra', u'nautic', u'mile', u'captain', u'barrett', u'join', u'captain', u'kooiman', u'aboard', u'canadian', u'coast', u'guard', u'ship', u'griffon', u'ensur', u'non', u'stop', u'servic', u'critic', u'ice', u'condit']"
2,946742790351966208,10,49,2017-12-29 14:00:45,? CCGS Louis S. St-Laurent is our largest ship at m. long! The Louis recently returned from the ! uD,"['#DYK', '#Arctic']",['https://t.co/iNxZMEdV'],CCGS Louis St Laurent largest ship long Louis recently returned uD,"['CCGS', 'Louis', 'St', 'Laurent', 'largest', 'ship', 'long', 'Louis', 'recently', 'returned', 'uD']","[u'ccgs', u'loui', 'st', u'laurent', u'largest', u'ship', u'long', u'loui', u'recent', u'return', 'ud']"
3,946380296399835138,11,33,2017-12-28 14:00:20,"to icebreaking in the arctic. We provide icebreaking services to ensure safe navigation, prevent the formation of ice jams and flooding, and maintain open routes for maritime commerce. For more information visit: c",['#TBT'],"['https://t.co/ZC6WDtJvk', 'https://t.co/4N1e861tTv']",icebreaking arctic provide icebreaking services ensure safe navigation prevent formation ice jams flooding maintain open routes maritime commerce information visit,"['icebreaking', 'arctic', 'provide', 'icebreaking', 'services', 'ensure', 'safe', 'navigation', 'prevent', 'formation', 'ice', 'jams', 'flooding', 'maintain', 'open', 'routes', 'maritime', 'commerce', 'information', 'visit']","[u'icebreak', u'arctic', u'provid', u'icebreak', u'servic', u'ensur', u'safe', u'navig', u'prevent', u'format', u'ice', u'jam', u'flood', u'maintain', u'open', u'rout', u'maritim', u'commerc', u'inform', u'visit']"
4,946350105912848385,6,26,2017-12-28 12:00:22,Learn more about how we’re increasing our capability to deliver critical services on Canada’s waterways. For more info:,"['#icebreaking', '#AidstoNavigation']","['https://t.co/cM38Jx3vLJ', 'https://t.co/V6efXCxfiV']",Learn increasing capability deliver critical services waterways info,"['Learn', 'increasing', 'capability', 'deliver', 'critical', 'services', 'waterways', 'info']","[u'learn', u'increas', u'capabl', u'deliv', u'critic', u'servic', u'waterway', u'info']"
5,946227234137878528,10,0,2017-12-28 03:52:07,: Procurement arrangements approved for ; provisional option for services.,['#icebreaking'],['https://t.co/oZ4Tf753lf'],Procurement arrangements approved provisional option services,"['Procurement', 'arrangements', 'approved', 'provisional', 'option', 'services']","[u'procur', u'arrang', u'approv', u'provision', u'option', u'servic']"
6,946048302046380032,7,26,2017-12-27 16:01:06,"berthed at Ogden Point for final outfitting and trials, adjacent to CCG Base Victoria. Proud","['#OFSV1', '#CCG']",['https://t.co/Syr3t5tk2y'],berthed Ogden Point final outfitting trials adjacent CCG Base Victoria Proud,"['berthed', 'Ogden', 'Point', 'final', 'outfitting', 'trials', 'adjacent', 'CCG', 'Base', 'Victoria', 'Proud']","[u'berth', u'ogden', u'point', u'final', u'outfit', u'trial', u'adjac', u'ccg', u'base', u'victoria', u'proud']"
7,946017955921395717,10,24,2017-12-27 14:00:31,Caitlin Powers is the Project Manager for our Helicopter team and has been a proud Coast Guard employee for over years! Check out her video to learn about some of her amazing eeriences with the Coast Guard.,[],['https://t.co/fDdMoCOPYK'],Caitlin Powers Project Manager Helicopter team proud Coast Guard employee years Check video learn amazing eeriences Coast Guard,"['Caitlin', 'Powers', 'Project', 'Manager', 'Helicopter', 'team', 'proud', 'Coast', 'Guard', 'employee', 'years', 'Check', 'video', 'learn', 'amazing', 'eeriences', 'Coast', 'Guard']","[u'caitlin', u'power', u'project', u'manag', u'helicopt', u'team', u'proud', u'coast', u'guard', u'employe', u'year', u'check', u'video', u'learn', u'amaz', u'eerienc', u'coast', u'guard']"
8,945685711012990979,12,58,2017-12-26 16:00:18,"The red and white ships of the Canadian Coast Guard are a visible symbol of our identity, and have been familiar and comforting sights to coastal communities since .",[],"['https://t.co/MP1s5lZF7F', 'https://t.co/rC6HgqLWLZ']",red white ships Canadian Coast Guard visible symbol identity familiar comforting sights coastal communities since,"['red', 'white', 'ships', 'Canadian', 'Coast', 'Guard', 'visible', 'symbol', 'identity', 'familiar', 'comforting', 'sights', 'coastal', 'communities', 'since']","[u'red', u'white', u'ship', u'canadian', u'coast', u'guard', u'visibl', u'symbol', u'ident', u'familiar', u'comfort', u'sight', u'coastal', u'communiti', u'sinc']"
9,945655523793428480,9,18,2017-12-26 14:00:20,The Canadian Coast Guard College is designed to simulate life aboard a ship? It’s considered one of the most modern colleges in the world. Join us:,['#DYK'],"['https://t.co/DJOZ76C1kB', 'https://t.co/0O3d3eCGlM']",Canadian Coast Guard College designed simulate life aboard ship considered one modern colleges world Join us,"['Canadian', 'Coast', 'Guard', 'College', 'designed', 'simulate', 'life', 'aboard', 'ship', 'considered', 'one', 'modern', 'colleges', 'world', 'Join', 'us']","[u'canadian', u'coast', u'guard', u'colleg', u'design', u'simul', u'life', u'aboard', u'ship', u'consid', u'one', u'modern', u'colleg', u'world', u'join', 'us']"
