id,full_text,retweet_count,favorite_count,created_at
953388116936708097,Regardez ce nous faisons avec la #TechPropre en vue de progresser vers une économie #BasCarbone pour l’avenir énergétique du Canada #GénÉnergie https://t.co/ZcdxCeQgHw https://t.co/0HzNcm8x4M,0,2,2018-01-16 22:06:54
953360686742204416,RT @transportON: Annonce du lancement du nouveau programme d'incitation pour l'infrastructure de recharge des véhicules électriques au trav…,2,0,2018-01-16 20:17:54
952978811729137664,Vous voulez en savoir plus sur le programme des #RéseauxIntelligents? Inscrivez-vous à notre webinaire du 25 janvier. https://t.co/KcHiBOFoNn https://t.co/0xFyJ3UTNq,1,0,2018-01-15 19:00:28
952946481547436032,"Le ministre Carr participera au @BCNRF et annoncera des mesures d’aide à l’industrie forestière les 16 et 17 jan.
https://t.co/FMP9nVjPbm",0,0,2018-01-15 16:52:00
952942803797102592,"#LSV? En 2016, le #NouveauBrunswick avait 0 borne de recharge rapide. Maintenant, 20 bornes pour #VéhiculesÉlectriques ont été financées, dont 15 sont déjà accessibles au public! https://t.co/8W1h7BeO4e",0,1,2018-01-15 16:37:23
952928708272238594,"Le min Carr annonce un appel à propositions de100 M$ en vue de multiplier les systèmes pour #RéseauxIntelligents et réduire ainsi les #GES, créer des emplois propres et rendre nos réseaux plus dynamiques et plus souples https://t.co/ylW3UzobGf https://t.co/TIfA0yGer1",5,3,2018-01-15 15:41:23
952914544699039744,"Nous investissons plus de 180 M$ dans des infrastructures pour des véhicules plus verts, y compris dans la création d’un réseau national de bornes de recharge pour #VéhiculesÉlectriques https://t.co/y4p3zzXqEc https://t.co/qw5UgM1i9p",3,1,2018-01-15 14:45:06
952910854235795456,"Sortez vos lunettes de sécurité! Notre nouveau magazine en ligne « La science, tout simplement » est maintenant disponible!
#SciRNCan 🔬
https://t.co/X5SeMyndFA https://t.co/G7pH98Uajn",1,0,2018-01-15 14:30:26
952897206310273024,Le député Cormier annonce l’octroi de 450 K$ pour l’ajout de 9 bornes de recharge pour #VéhiculesÉlectriques au Réseau branché de @Energie_NB au #NouveauBrunswick https://t.co/NkEgIaeMSk https://t.co/xXL188IYW7,1,1,2018-01-15 13:36:12
951921897050136576,Les véhicules électriques peuvent réduire la consommation de carburant et les #GES https://t.co/hScDGvr74f https://t.co/HXIAoxhHUF,2,0,2018-01-12 21:00:40
951896267684302851,"Infra pour #véhiculesélectriques: le député Cormier fera l’annonce lundi avec @Gouv_NB, @Energie_NB &amp; @addenergie https://t.co/7yhfqn2rh1",0,0,2018-01-12 19:18:50
951891737819131904,"#Mythe à détruire : la plupart des conducteurs de #VéhiculesÉlectriques utilisent surtout les bornes de recharge ⚡ pour charger leur véhicule. Pour en finir avec les #IdéesReçues, écoutez  https://t.co/V3v166RfSm https://t.co/2h0sIVX68l",1,1,2018-01-12 19:00:50
951853355592232960,Nous investissons dans les véhicules électriques et à carburant de remplacement! Aidez-nous à mettre les infrastructures en place d’un océan à l’autre. Présentez une demande de financement : https://t.co/CDSTw1fvWI https://t.co/Myyld0EXI8,2,1,2018-01-12 16:28:19
951846432151166978,"Le cours « Conducteur averti » offre aux conducteurs et instructeurs des outils de formation pratiques en ligne, en classe et sur la route 
https://t.co/UclEtomSoU https://t.co/ANw3dS2X3B",0,0,2018-01-12 16:00:48
951812313547493377,"Visitez « La science, tout simplement » pour en savoir plus sur le travail remarquable des scientifiques, ingénieurs et experts canadiens!
#SciRNCan 🔬 https://t.co/BstZIDwwRS https://t.co/2aYEY2K7EN",2,0,2018-01-12 13:45:14
