id,full_text,retweet_count,favorite_count,created_at
953431860293578757,"Assurez-vous d’inscrire votre nom, adresse et numéro de téléphone sur votre #drone. Apprenez-en plus sur nos règles de sécurité #SécuritéDrones https://t.co/Rj2uYVSJsA https://t.co/S8jQUMMjon",1,0,2018-01-17 01:00:44
953401594615386113,Êtes-vous propriétaire d’une camionnette Ford Ranger 2006? Renseignements importants sur un #rappel relatif aux #CoussinsGonflables https://t.co/19Mczzyui1 https://t.co/mi4MlqeOfP,0,0,2018-01-16 23:00:28
953370067252731904,RT @GouvCanNord: Lisez le sommaire de ce que nous avons entendu à #Churchill (MB) lors des tables rondes régionales sur l'élaboration d'un…,2,0,2018-01-16 20:55:11
953347372561690624,"RT @GouvCanNord: Étant donné l'intérêt marqué envers le nouveau Cadre stratégique du 🇨🇦 pour l'Arctique, la date limite pour soumettre des…",19,0,2018-01-16 19:25:00
953267454314151938,#MardiDevinette : La neige et la glace sont plus glissantes à 0 °C qu’à -20 °C,0,0,2018-01-16 14:07:26
953069450630238208,Le saviez-vous? Des pneus dont l'usure atteint presque le témoin d'usure offrent une traction réduite. Des pneus d’hiver en bon état peuvent mieux assurer votre sécurité https://t.co/E2VtdB5Y9v https://t.co/TR5wZNJ0Rl,0,3,2018-01-16 01:00:38
953024222598746112,RT @salledepresseGC: .@Transports_gc Nouvelle amende imposée pour non-respect de la limitation de vitesse dans le golfe du St-Laurent https…,1,0,2018-01-15 22:00:55
952980338728472576,RT @salledepresseGC: .@Transports_gc : Le min Garneau rencontrera des intervenants de l’industrie pour parler modernisation de l’#ALENA htt…,1,0,2018-01-15 19:06:32
952888418740199424,"Que faire si quelqu’un pointe un #laser vers un avion? Appelez la police locale, parce que ce n’est #PasBrillant https://t.co/dArzaWvJrD https://t.co/3D0bGmGOek",1,1,2018-01-15 13:01:17
952525932870422529,"Amusez-vous, mais gardez votre #drone à une distance sécuritaire des autres usagers du ciel #SécuritéDrones https://t.co/OMW0HmDfLp https://t.co/OaPrduax3H",3,3,2018-01-14 13:00:54
952163590311735297,"La #GlaceNoire peut se former partout, surtout sur les ponts et passagers supérieurs. Soyez vigilant : attention à la chaussée glissante! https://t.co/VNVNB6Z0HV",2,3,2018-01-13 13:01:04
951982326069825536,Que faire lorsqu’un bateau est malade? Vérifier s’il est « au quai » #BlagueDuVendredi,2,4,2018-01-13 01:00:48
951850309151797248,RT @Travail_EDSC: Avis à tous les Canadiens! Une consultation publique en ligne sur les #NormesDuTravail vient tout juste d’être lancée. Di…,17,0,2018-01-12 16:16:12
951801305454055424,#SécuritéRoutière : équiper votre voiture de bons pneus d’hiver pourrait vous sauver bien des maux de tête! https://t.co/w7ZYu9BIul https://t.co/K5Mcmo1jJz,1,5,2018-01-12 13:01:29
951619960127631360,"#LSV? Le brouillard réfléchit la lumière de vos feux de route, ce qui réduit la visibilité devant vous #SécuritéRoutière https://t.co/BkZaV8WD62",3,1,2018-01-12 01:00:53
951589676552474629,Candidats dynamiques recherchés pour façonner la culture de sécurité du chemin de fer canadien. Vous avez de l’expérience professionnelle dans cette industrie? Rejoignez notre équipe à Toronto! Postulez d’ici le 17 janvier: #SécuritéFerroviaire #EmploisGC https://t.co/Bw5RPGboFW,0,0,2018-01-11 23:00:33
951560309784788992,RT @salledepresseGC: .@Transports_gc lève la limitation de vitesse temporaire dans le golfe du Saint-Laurent https://t.co/JZdyBmvGuZ,3,0,2018-01-11 21:03:51
951534713537212421,RT @salledepresseGC: .@MinEmDev invite les Canadiens à se prononcer sur la modernisation des #NormesDuTravail fédérales #cdnpoli https://t.…,3,0,2018-01-11 19:22:09
951495283233492993,Nous cherchons un technologue en #SimulateurDeVol qui s’adapte et qui aime relever des défis et travailler en équipe. Votre rôle sera de maintenir nos simulateurs en bon état! Postulez d’ici le 15 janvier : https://t.co/iJMl9c5xfI #EmploisGC,2,0,2018-01-11 16:45:28
951465839835910144,"RT @RNCan: On détruit les #mythes des #VéhiculesÉlectriques! Amateur de 🚘 et agent de programme à #RNCan, Yves Madore aborde les idées reçu…",3,0,2018-01-11 14:48:28
951438785060929537,"#LSV? Des #pneus mal gonflés nuiront à l’accélération, au freinage et à la direction de votre véhicule. Vérifiez la pression tous les mois! https://t.co/qrT6BE5QIe https://t.co/04w4tDwcOH",1,2,2018-01-11 13:00:57
951257553169563648,Le contrôle électronique de la stabilité (ESC) peut vous aider à rester sur la route #ConduiteEnHiver https://t.co/DCb8vpTtmS,0,0,2018-01-11 01:00:48
951197138700169217,Vous avez jusqu’au 15 mars 2018 pour présenter une demande de financement dans le cadre du Programme de #BateauxAbandonnés #NosCôtes https://t.co/oPX9p84emK https://t.co/doqZekT1LQ,1,1,2018-01-10 21:00:44
951161454052462592,"RT @RailCanada: #LSV? En 2016, les chemins de fer marchandises membres de l’ACFC ont transporté un record de 4,8 millions de wagons. En sav…",2,0,2018-01-10 18:38:57
951148554852163584,RT @salledepresseGC: .@Transports_gc Min Garneau réagit aux rapports du @BSTCanada et du coroner sur un accident mortel survenu en 2016 htt…,7,0,2018-01-10 17:47:41
951136877419089920,"Selon vous, quelle est l’incidence des activités de transport maritime sur l’environnement? Parlons : #PlandeProtectiondesOcéans https://t.co/NxTji6kXou https://t.co/86PUf754W1",2,4,2018-01-10 17:01:17
951108027519832064,RT @salledepresseGC: .@Transports_gc: présente un nouveau règlement concernant la navigation dans l’#Arctique https://t.co/DZchkCtsVs,5,0,2018-01-10 15:06:39
951094217727709184,#LhiverEstLa! Chaussez adéquatement votre voiture pour une conduite hivernale sans stress. Lisez nos conseils ici : https://t.co/RRsqJcEVMZ https://t.co/4TO00CWtT4,1,0,2018-01-10 14:11:46
950894983824883712,"Nous étudions des façons novatrices d’utiliser les #drones. Voici un aperçu de notre premier essai au @CEDalma à Alma, au Québec: https://t.co/LzFVRgmOQM https://t.co/YBoXzKJQnE",1,4,2018-01-10 01:00:05
950834841209180160,"Impossible de voir
Dehors quand il fait très noir
Allumez vos phares
#poésie #haiku #VoirEtÊtreVu https://t.co/UAeC3coXZe",1,1,2018-01-09 21:01:06
950784638674456576,RT @salledepresseGC: Nouvelle station de bateaux de R &amp; S de @GCC_CCG à Old Perlican pour une meilleure sécurité sur la côte Est de TNL htt…,3,0,2018-01-09 17:41:37
950729200306130945,#MardiDevinette : Combien y a-t-il de ponts et de tunnels internationaux entre le #Canada et les #ÉtatsUnis? #MardiVoyage,2,0,2018-01-09 14:01:19
950532751870119937,"Vous voulez conduire l’esprit tranquille cet hiver? Avec nos conseils de sécurité, vous pourrez prendre la route en toute confiance : https://t.co/luUzOh99sC https://t.co/RcB81hcjTb",1,1,2018-01-09 01:00:42
950467359369768960,"RT @RailCanada: L’ACFC a présenté aujourd’hui l’édition 2017 de Tendances ferroviaires, le rapport annuel de l’association résumant la perf…",4,0,2018-01-08 20:40:51
950351741853339648,Ne laissez pas votre #drone se faire emporter par le vent! Vérifiez la météo avant de l’utiliser. Pensez sécurité d’abord #SécuritéDrones https://t.co/A1PDG0KGKI https://t.co/KWtsgVKoVN,1,2,2018-01-08 13:01:26
949989203827478528,"Il fait froid? Rappel : 30 secondes suffisent pour réchauffer le moteur, même par froid extrême #ConduiteHivernale https://t.co/aucBDPgps5",0,2,2018-01-07 13:00:50
949626809582309376,"Selon la taille de votre #drone, vous devez le garder à au moins 30 m ou 75 m du public. Informez-vous sur les règles #SécuritéDrones : https://t.co/1ZRAwdZoyw https://t.co/VDbjgg8oM2",3,4,2018-01-06 13:00:49
949445593126133760,Photo 📷 de notre DASH-7 dans son hangar après une patrouille aérienne #ÉquipeDuPNSA https://t.co/WjBtRsVzVO,1,1,2018-01-06 01:00:43
949385317106282496,"#Vancouver : Les règles sur les #drones expliquées en cantonais par un de nos experts. Demain de 9 h à 11 h, branchez-vous sur AM1470 ou visitez le https://t.co/5Bp9B45DUC!",0,0,2018-01-05 21:01:12
949264574204784641,Que fait un train malade? « A-tchou tchou! » #BlagueDuVendredi,1,5,2018-01-05 13:01:25
949083263234199555,"Au volant, évitez toute distraction et redoublez de prudence #SécuritéRoutière https://t.co/v6phE5eIgg https://t.co/a0kKw3ORVF",0,1,2018-01-05 01:00:57
949034275885735937,RT @salledepresseGC: Nous ouvrons une station d’embarcations de sauvetage côtier à Rankin Inlet dotée d’étudiants autochtones #Arctique htt…,2,0,2018-01-04 21:46:18
949019795571306496,RT @G7fr: Merci à l'Italie pour sa présidence du #G7 réussie en 2017. Le Canada se réjouit de pouvoir porter le flambeau tout au long de l’…,60,0,2018-01-04 20:48:45
948992578481016832,#Rappel: #Camions Dodge Dakota. Le coussin ou le dossier de siège chauffant du conducteur ou du passager pourrait surchauffer https://t.co/m9ynuNJ7ru https://t.co/ErkFJQFmPR,2,0,2018-01-04 19:00:36
948988629245886466,RT @Securite_Canada: #NeConduisPasGelé #JournéeNationaleDesDevinettes Les drogues affaiblies votre capacité sur la route ayant un effet sur…,2,0,2018-01-04 18:44:55
948934733676851200,"RT @environnementca: #EnCeJour de 1998, plus de 3 millions de personnes de l’#ON, #QC, #NB et de la Nouvelle-Écosse ont vu leur vie quotidi…",3,0,2018-01-04 15:10:45
948934440587288576,RT @salledepresseGC: .@Transports_gc Accords de transport aérien nouveaux et élargis avec 5 pays pour offrir plus de choix aux voyageurs ht…,1,0,2018-01-04 15:09:35
948902144425459714,Vos #PneusDhiver dureront-ils une autre saison? Voyez-y plus clair : https://t.co/AV8F1K2YkW https://t.co/v7qr8gC3Zs,2,1,2018-01-04 13:01:15
