id,full_text,retweet_count,favorite_count,created_at
946788660300668928,RT @DFO_MPO: Our Canadian oceans are beautiful because of the variety of life within them. https://t.co/RgPCQaRUZy #Top5 #BestOf2017 https:…,12,0,2017-12-29 17:03:01
946399282122444800,"RT @CCG_GCC: #TBT to icebreaking in the arctic. We provide icebreaking services to ensure safe navigation, prevent the formation of ice jam…",11,0,2017-12-28 15:15:46
944301324077846528,RT @CCG_GCC: Seasonal CCG Atlantic Region #Searchandrescue stations in the Gulf of St. Lawrence are closed for the season. Vessels from sea…,13,0,2017-12-22 20:19:14
944231119985225730,Black Rock Point Lighthouse is intended to be transferred to Island Lights Inc. https://t.co/C1iQYPzUES,0,0,2017-12-22 15:40:16
944229852047081472,Gillis Point Lighthouse is intended to be transferred to the Society for the Preservation of the Gillis Point Lighthouse https://t.co/jQ2TiRKykB,0,3,2017-12-22 15:35:14
943926846286127104,RT @DFO_Science: Our holiday Smelt on the Shelf is having his holiday check-in with the Northern bottlenose whales on the Scotian Shelf off…,10,0,2017-12-21 19:31:12
943557166178488322,"RT @DFO_Science: Check out the wave tank we use to study how oil behaves in various marine and freshwater conditions.
https://t.co/zFgwpW5u…",7,0,2017-12-20 19:02:13
943552605657227264,RT @CCG_GCC: Our #SearchandRescue teams recently participated in Rigid Hull Inflatable Operator Training (RHIOT) in #Halifax on the CCGS Ca…,5,0,2017-12-20 18:44:06
943531247577522178,"RT @NOAAFish_NEFSC: ""We can accomplish far more by working together than if we each went our own way."" How our #seaturtle researcher Haas,…",4,0,2017-12-20 17:19:14
942831783342694406,"RT @DFO_Science: Oil spill expert, Dr. Kenneth Lee is leading our new program to bring together experts in Canada &amp; around the world to imp…",7,0,2017-12-18 18:59:48
942805636278116352,RT @DFO_Science: Our scientists are doing more research to better understand how oil behaves in water and to help protect #OurCoasts https:…,19,0,2017-12-18 17:15:54
942787290623070208,RT @NewsroomGC: GC makes $80M science investment @DFO_MPO and @NRCan to enhance oil spill research https://t.co/E4OTF8tJQv,8,0,2017-12-18 16:03:00
942785342389850112,RT @McgrawCory: MP Scott Brison announces $80 million to protect oceans from oil spills under the Oceans Protection Plan. The money will go…,14,0,2017-12-18 15:55:16
