,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
38327,12,137563459593611_1339738726042739,2016-04-28 12:20:00,http://ow.ly/4ncR4t,"According to Thrillist, here's a list of Canada's most beautiful national parks! Have you been to one yet?","According to Thrillist, here's a list of Canada's most beautiful national parks! Have you been to one yet?",[],116.0,755.0,2961,4091,unknown,[],en,0.04966108452950558,positive,ParksCanada_facebook
38354,39,137563459593611_1323283714354907,2016-04-05 14:04:11,https://www.facebook.com/ParksCanada/photos/a.1323283411021604.1073741916.137563459593611/1323283714354907/?type=3,"On Monday, 87 Plains Bison calves were moved from Elk Island National Park to the Blackfeet Nation Reservation in Montana, their ancestral homeland. Partnering with Iinnii Initiative has been a unique conservation initiative and an international success. 
Happy homecoming bison!
 Wildlife Conservation Society WCS Canada Oakland Zoo","On Monday, Plains Bison calves were moved from Elk Island National Park to the Blackfeet Nation Reservation in Montana, their ancestral homeland. Partnering with Iinnii Initiative has been a unique conservation initiative and an international success. Happy homecoming bison! Wildlife Conservation Society WCS Canada Oakland Zoo",[],44.0,359.0,1895,2379,Environmental,"['park', 'conservation', 'wildlife', 'conservation']",en,0.11969954937304075,positive,ParksCanada_facebook
38366,51,137563459593611_1328540213829257,2016-04-18 07:45:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1328540213829257/?type=3,"Not sure where to go camping this summer? No worries! 
The Huffington Post Canada made a list of the 30 best places to camp in Canada and guess what? Ten of our national parks made the cut! 
See which ones here: http://ow.ly/10xLtv 

Photo taken in Waterton Lakes National Park (#5 on the list!)",Not sure where to go camping this summer? No worries! The Huffington Post Canada made a list of the best places to camp in Canada and guess what? Ten of our national parks made the cut! See which ones here: Photo taken in Waterton Lakes National Park ( on the list!),['#5'],55.0,332.0,1740,2214,Social,"['camping', 'summer', 'summer', 'camp', 'park', 'photo', 'park']",en,0.2557377708536983,positive,ParksCanada_facebook
38369,54,137563459593611_1339754029374542,2016-04-29 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1339754029374542/?type=3,"Happy Friday Follower Photo!!!
This amazing shot comes to us from Lisa C. (@creightontario on Instagram) who captioned it: ""Sunset after the rain at the Grotto in Bruce Peninsula National Park and Fathom Five National Marine Park""

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This amazing shot comes to us from Lisa C. ( on Instagram) who captioned it: ""Sunset after the rain at the Grotto in Bruce Peninsula National Park and Fathom Five National Marine Park"" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],34.0,223.0,1774,2154,Social,"['instagram', 'sunset', 'park', 'marine', 'park', 'photo', 'photo', 'photo']",en,0.2845833333333333,positive,ParksCanada_facebook
38385,70,137563459593611_1328454800504465,2016-04-12 14:30:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1328452450504700/?type=3,"Did you know that the Greater Sage-Grouse is Canada’s rarest endangered bird? This year, there are approximately 60 of them left in the country. 
That is why Grasslands National Park, in partnership with the University of Alberta, is undertaking a habitat restoration project. #WildlifeWeek","Did you know that the Greater Sage-Grouse is Canada’s rarest endangered bird? This year, there are approximately of them left in the country. That is why Grasslands National Park, in partnership with the University of Alberta, is undertaking a habitat restoration project.",['#WildlifeWeek'],43.0,293.0,1366,1791,Environmental,"['bird', 'park', 'partnership', 'alberta']",en,0.17005319148936168,positive,ParksCanada_facebook
38419,104,137563459593611_1322454427771169,2016-04-04 18:00:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1322454427771169/?type=3,"International Dark Sky Week begins today! 
Have you ever been to one of our 9 Dark-Sky Preserves? It's now or never! http://ow.ly/10hbm0
Photo taken in Jasper National Park
International Dark-Sky Association",International Dark Sky Week begins today! Have you ever been to one of our Dark-Sky Preserves? It's now or never! 0 Photo taken in Jasper National Park International Dark-Sky Association,[],30.0,254.0,1076,1445,Social,"['photo', 'park']",en,0.12971491879580116,positive,ParksCanada_facebook
38449,134,137563459593611_1340504602632818,2016-04-30 07:30:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1340504602632818/?type=3,"Happy Saturday! 
Doesn't this picture, taken in Kouchibouguac National Park, make you wish it was already #Summer?","Happy Saturday! Doesn't this picture, taken in Kouchibouguac National Park, make you wish it was already ?",['#Summer'],27.0,77.0,1097,1252,Environmental,"['park', '#summer', '#summer']",en,0.2546752772081719,positive,ParksCanada_facebook
38508,193,137563459593611_1319053678111244,2016-04-24 14:45:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1319053678111244/?type=3,"Are you planning a drive to #Tofino this #summer? 
Don’t just admire the scenery from the car, do some #hiking or catch a wave at the Pacific Rim National Park Reserve!

http://www.pc.gc.ca/eng/pn-np/bc/pacificrim/index.aspx","Are you planning a drive to this ? Don’t just admire the scenery from the car, do some or catch a wave at the Pacific Rim National Park Reserve!","['#Tofino', '#summer', '#hiking']",50.0,69.0,837,992,Environmental,"['#summer', '#summer', 'car', '#hiking', 'park']",en,0.2162878787878788,positive,ParksCanada_facebook
38539,224,137563459593611_1318046421545303,2016-04-01 16:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1318046421545303/?type=3,"Happy Friday Follower Photo!!!
This gorgeous shot of Cap-Bon-Ami in Forillon National Park, Parks Canada comes to us from Anna C.-M.

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This gorgeous shot of Cap-Bon-Ami in Forillon National Park, Parks Canada comes to us from Anna C.-M. Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],9.0,68.0,775,888,Social,"['park', 'photo', 'photo', 'photo']",en,0.2444805194805195,positive,ParksCanada_facebook
38542,227,137563459593611_1334674916549120,2016-04-21 11:30:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1334674916549120/?type=3,"We're curious! What are your plans this weekend?
Photo taken in Gulf Islands National Park Reserve",We're curious! What are your plans this weekend? Photo taken in Gulf Islands National Park Reserve,[],29.0,60.0,758,882,Social,"['photo', 'park']",en,0.26530708874458875,positive,ParksCanada_facebook
26500,3,318424514044_10154700497599045,2016-04-20 13:54:24,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10154700497599045/?type=3,The 2016-19 Federal Sustainable Development Strategy is out for public consultation until June 24.  We want to hear what you think about our plan for a healthy and sustainable Canada. http://ow.ly/10rvIV http://ow.ly/10rvDn,The -19 Federal Sustainable Development Strategy is out for public consultation until June . We want to hear what you think about our plan for a healthy and sustainable Canada.,[],47.0,142.0,612,820,Social,"['federal', 'sustainable', 'public', 'healthy', 'sustainable']",en,0.07730389466500577,positive,EnvironmentandNaturalResourcesinCanada_facebook
38579,264,137563459593611_1324725634210715,2016-04-07 14:56:23,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1324725634210715/?type=3,"Meet Poca and Terra! 
The Bar U Ranch National Historic Site new Percheron horses have been named! 

The names were suggested to mark the pioneering contributions of George Pocaterra, an Italian immigrant who fell in love with the foothills and mountains of southern Alberta. Learn more: http://ow.ly/10pOGe","Meet Poca and Terra! The Bar U Ranch National Historic Site new Percheron horses have been named! The names were suggested to mark the pioneering contributions of George Pocaterra, an Italian immigrant who fell in love with the foothills and mountains of southern Alberta. Learn more:",[],12.0,75.0,663,790,Social,"['mountain', 'alberta']",en,0.4323717948717949,positive,ParksCanada_facebook
38624,309,137563459593611_1319036698112942,2016-04-03 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1319036698112942/?type=3,"Happy #FindARainbowDay! 
This photo was taken in #Vuntut National Park and is a great reminder that #hiking season is back!

Before you head out to find your own rainbow, make sure to check our Trail Condition Report: http://www.pc.gc.ca/apps/tcond/index_e.asp
Parks Canada Yukon","Happy ! This photo was taken in National Park and is a great reminder that season is back! Before you head out to find your own rainbow, make sure to check our Trail Condition Report: Parks Canada Yukon","['#FindARainbowDay', '#Vuntut', '#hiking']",7.0,53.0,627,704,Social,"['photo', 'park', '#hiking', 'yukon']",en,0.29274739583333337,positive,ParksCanada_facebook
38655,340,137563459593611_1334564279893517,2016-04-22 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1334564279893517/?type=3,"Happy Friday Follower Photo!!!
This beautiful shot taken in Takakkaw Falls, Yoho National Park, comes to us from Nathaniel M. (@nathanmenezes on Instagram) who captioned it: ""A certain kind of serenity when camping near glacial waters."" 

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This beautiful shot taken in Takakkaw Falls, Yoho National Park, comes to us from Nathaniel M. ( on Instagram) who captioned it: ""A certain kind of serenity when camping near glacial waters."" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],13.0,62.0,550,661,Social,"['park', 'instagram', 'camping', 'water', 'photo', 'photo', 'photo']",en,0.3015625,positive,ParksCanada_facebook
