,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
37930,27,2017-07-24_16-40-43,2017-07-24 16:40:43,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5fbcdf4dabfb1716bedb64bbb6f63c8c/5AE0F0DD/t51.2885-15/e35/19051661_246560472519923_8850564048018735104_n.jpg,"Considered a remote adventurer’s paradise to many, Nahanni National Park Reserve offers everything a nature lover could ever want AND more! Make the trek out here, and your eedition dreams just may come true. ️ : .....",Considered remote paradise many Nahanni National Park Reserve offers everything nature lover could ever want Make trek expedition dreams may come true sortahamah Nahanni NahanniNP NWT ExploreNWT NorthwestTerritories instatravel vacation travelgram travel hiking photo instanature liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld ParksCanada Canada150 canada voyage hike mountain canadathenorth canadiannorth canadiantrip,"[""nahanni"",""nahanninp"",""nwt"",""explorenwt"",""northwestterritories"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""parkscanada"",""canada150"",""canada"",""voyage"",""hike"",""mountain"",""canadathenorth"",""canadiannorth"",""canadiantrip""]",36.0,,4610,4646,Environmental,"['park', 'nature', 'nature']",en,0.2477380952380952,positive,parks.canada_instagram
37946,43,2017-07-19_16-51-30,2017-07-19 16:51:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/581117a46b3497474e8341a2b6d1ad98/5AEB08C2/t51.2885-15/e35/20067131_1876117699304062_4996159331712892928_n.jpg,"Find your moment of peace: reflect on the beauty, and serenity the “Islands of Beauty”, Gwaii Haanas National Park Reserve has to offer! : .....",Find moment reflect beauty serenity Islands Gwaii Haanas National Park Reserve offer everythingeverywhere haidagwaii explorebc britishcolumbia beautifulbc explorecanada gwaiihaanas getoutside naturelovers nature haida neverstopexploring wanderlust travel explore forest islandlife canada parkscanada mountains hiking travelgram instanature travelphotography ilovetravel canada150 liveoutdoors instago,"[""haidagwaii"",""explorebc"",""britishcolumbia"",""beautifulbc"",""explorecanada"",""gwaiihaanas"",""getoutside"",""naturelovers"",""nature"",""haida"",""neverstopexploring"",""wanderlust"",""travel"",""explore"",""forest"",""islandlife"",""canada"",""parkscanada"",""mountains"",""hiking"",""travelgram"",""instanature"",""travelphotography"",""ilovetravel"",""canada150"",""liveoutdoors"",""instago""]",44.0,,4234,4278,Environmental,['park'],en,0.27230113636363634,positive,parks.canada_instagram
37987,84,2017-07-22_14-59-01,2017-07-22 14:59:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/167daabe6b94ea18c161d13b0f4066cc/5AF20DAB/t51.2885-15/e35/20225755_127032244576305_413246987123556352_n.jpg,"Tropical paradise in Canada? Look no further than the ultimate west coast beauty, Pacific Rim National Park Reserve! : .....",Tropical paradise Canada Look ultimate west coast beauty Pacific Rim National Park Reserve troubleandsqueak BeautifulBC PacificRim PacificRimNPR ExploreBC Sunrise MondayMotivation instatravel vacation travelgram travel hiking photo instanature liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld ParksCanada Canada150,"[""beautifulbc"",""pacificrim"",""pacificrimnpr"",""explorebc"",""sunrise"",""mondaymotivation"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""parkscanada"",""canada150""]",14.0,,3547,3561,Environmental,"['coast', 'park']",en,0.3461538461538461,positive,parks.canada_instagram
38003,100,2017-07-21_16-11-04,2017-07-21 16:11:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6cca1b522704d4ba1d5658fd80a8592a/5B26D127/t51.2885-15/e35/20214294_180162485857159_7647733657632768000_n.jpg,"What’s more breath-taking than this view? With its true blue waters, and lush forests, Forillon National Park is a Canadian gem you don't want to miss! : .....",breath taking view true blue waters lush forests Forillon National Park Canadian gem want miss nicktweel quebecoriginal quebec quebecregion explorequebec explorecanada liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld instatravel vacation travelgram travel photo instanature nature forillonNP flag park photography,"[""quebecoriginal"",""quebec"",""quebecregion"",""explorequebec"",""explorecanada"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""instatravel"",""vacation"",""travelgram"",""travel"",""photo"",""instanature"",""nature"",""forillonnp"",""flag"",""park"",""photography""]",27.0,,3319,3346,Environmental,"['water', 'forest', 'park', 'canadian']",en,0.1486111111111111,positive,parks.canada_instagram
38004,101,2017-07-23_17-07-54,2017-07-23 17:07:54,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cf6f9bc4c0ba941d61286fe960697c70/5AE35A42/t51.2885-15/e35/20214237_1905410956363781_7442175522118828032_n.jpg,"This alpine paradise is an adventure lovers dream! Whether it’s hiking among its deep valleys, or climbing its ancient peaks, you’ll what you’ll discover here! : Glacier National Park : .....",alpine paradise adventure lovers dream Whether hiking among deep valleys climbing ancient peaks discover Glacier National Park shawnafer GlacierNationalParkCanada instatravel vacation travelgram travel hiking photo instanature liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld ParksCanada Canada150 canada exploreBC BeautifulBC mountain forest,"[""glaciernationalparkcanada"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""parkscanada"",""canada150"",""canada"",""explorebc"",""beautifulbc"",""mountain"",""forest""]",16.0,,3324,3340,Environmental,"['adventure', 'hiking', 'park']",en,0.4681944444444445,positive,parks.canada_instagram
38012,109,2017-07-18_17-10-00,2017-07-18 17:10:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1bffc203610db5a1ea52644d12916bb3/5AF2F499/t51.2885-15/e35/20180908_1602395926500367_2498274414706032640_n.jpg,Bayside views and golden sunsets… make sure to add the beautiful Georgian Bay Islands National Park to your summer road trip plans! ️ : .....,Bayside views golden make sure add beautiful Georgian Bay Islands National Park summer road trip plans georgianBayIslandsnp georgianbay exploreontario yourstodiscover beach beachday sunset explorecanada park canada canada150 parkscanada liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld instatravel vacation travelgram travel hiking photo instanature nature,"[""georgianbayislandsnp"",""georgianbay"",""exploreontario"",""yourstodiscover"",""beach"",""beachday"",""sunset"",""explorecanada"",""park"",""canada"",""canada150"",""parkscanada"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""photo"",""instanature"",""nature""]",21.0,,3244,3265,Environmental,"['park', 'summer', 'summer']",en,0.2980952380952381,positive,parks.canada_instagram
38018,115,2017-07-26_16-49-17,2017-07-26 16:49:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5a325778b235f4fc1f56a0f9df67afee/5AFA8AA3/t51.2885-15/e35/20393790_281497842253988_981208389990219776_n.jpg,"Rogers Pass National Historic Site combines the romantic cultural heritage of the Victorian railway era with the alpine beauty of the Rockies. Eerience the unfolding of Canada’s past at Rogers Pass, the cultural heart of Glacier National Park.: ..... ",Rogers Pass National Historic Site combines romantic cultural heritage Victorian railway era alpine beauty Rockies Experience unfolding past Rogers Pass cultural heart Glacier National Park brycebrownimages RogersPass GlacierNationalParkCanada instatravel vacation travelgram travel hiking liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld ParksCanada Canada150 mountains themountainiscalling livenorth endlessviews canadathenorth tourcanada thecanadiancollective canadianrockies explorecanada ilovebc exploreBC ourbc,"[""rogerspass"",""glaciernationalparkcanada"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""parkscanada"",""canada150"",""mountains"",""themountainiscalling"",""livenorth"",""endlessviews"",""canadathenorth"",""tourcanada"",""thecanadiancollective"",""canadianrockies"",""explorecanada"",""ilovebc"",""explorebc"",""ourbc""]",10.0,,3178,3188,Social,"['heritage', 'park']",en,0.17539583333333333,positive,parks.canada_instagram
38028,125,2017-07-20_16-35-38,2017-07-20 16:35:38,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ab0f5607ed0f07e4771ea5e38d238d39/5AEB366A/t51.2885-15/e35/20181235_1921327794776979_2285494768425238528_n.jpg,"A visit to Gros Morne National Park is like eloring a whole new world! It’s here where you can wander among ancient landscape, cruise a freshwater fjord and enjoy the best of what nature has to offer. : .....",visit Gros Morne National Park like exploring whole new world wander among ancient landscape cruise freshwater fjord enjoy best nature offer flexlexa newfoundlandandlabrador ExploreNL westcoast explorecanada exploreeast landscapephotography imagesofcanada tourcanada lifeincanada lifeincolor photolife photography photographylifestyle outdoorlife outdoorphotography canadiancreatives sunset reflections goldenhour canadathenorth beautiful parkscanada canada150 nationalparks canada,"[""newfoundlandandlabrador"",""explorenl"",""westcoast"",""explorecanada"",""exploreeast"",""landscapephotography"",""imagesofcanada"",""tourcanada"",""lifeincanada"",""lifeincolor"",""photolife"",""photography"",""photographylifestyle"",""outdoorlife"",""outdoorphotography"",""canadiancreatives"",""sunset"",""reflections"",""goldenhour"",""canadathenorth"",""beautiful"",""parkscanada"",""canada150"",""nationalparks"",""canada""]",40.0,,3009,3049,Environmental,"['park', 'landscape', 'nature', 'nature']",en,0.13987079326923074,positive,parks.canada_instagram
38048,145,2017-07-31_13-16-52,2017-07-31 13:16:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/06374583bdbb8662442e195766ff7bb6/5AED24E4/t51.2885-15/e35/20478500_1476954685700121_5147568636977741824_n.jpg,"Only approximately visitors per year elore the ,775 square kilometre eanse of tundra that is Ivvavik National Park. Will you be one of them?: .....",approximately 100 visitors per year explore 775 square kilometre expanse tundra Ivvavik National Park one hikebiketravel travelyukon exploreyukon hiking travelawesome freshairandfreedom thegreatoutdoors beautifuldestinations parkscanada canada canada150 mountainlove wanderlust roadtrip cometomyyukon landofthemidnightsun yukon bucketlist explorecanada,"[""travelyukon"",""exploreyukon"",""hiking"",""travelawesome"",""freshairandfreedom"",""thegreatoutdoors"",""beautifuldestinations"",""parkscanada"",""canada"",""canada150"",""mountainlove"",""wanderlust"",""roadtrip"",""cometomyyukon"",""landofthemidnightsun"",""yukon"",""bucketlist"",""explorecanada""]",39.0,,2842,2881,Environmental,['park'],en,0.21999313186813188,positive,parks.canada_instagram
38059,156,2017-07-16_16-53-01,2017-07-16 16:53:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b9a52b4b35879c12fd2e1ed1e1497add/5ADB3EF1/t51.2885-15/e35/20065874_114119069230208_6031846568649293824_n.jpg,Stop and smell the flowers at Waterton Lakes National Park. Can’t you picture yourself here?: .snell.....,Stop smell flowers Waterton Lakes National Park picture matt snell wildernessculture explorecanada canada150 travelawesome roadtrip outdooradventurephotos outdoorstyle adventureisoutthere adventureawaits getoutside keepitwild neverstopexploring mountainadventures mindthemountains,"[""wildernessculture"",""explorecanada"",""canada150"",""travelawesome"",""roadtrip"",""outdooradventurephotos"",""outdoorstyle"",""adventureisoutthere"",""adventureawaits"",""getoutside"",""keepitwild"",""neverstopexploring"",""mountainadventures"",""mindthemountains""]",27.0,,2778,2805,Environmental,['park'],en,0.3833333333333333,positive,parks.canada_instagram
