,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
107,107,107,727856887368608_728903813930582,123326971154939_727856887368608,,2016-11-11 09:45:27,0,0,0,0,0,0,0,0,"Hi HR Members in groups, I am looking for HR and Administrative job opportunity in Canada. I have been working in HR and Adm Services about years as Head of HR and Adm at Samsung Electronics, B.Braun and Shin Textile Solutions Manufacturing/plants/Factories in Vietnam and Somerset properties in apartment and Offices Services invested by Korean, Germany, Singaporean and years in Front Office at hotels managed by Accor France... ) from Aug to April worked as HR and Adm at Samsung Electronics Vietnam manufacturing with ,000 employees and to produce the cell phone products branding name as Samsung hand phone. ) from April to Aug worked as HR and BP Manager at B.Braun Vietnam two plants/factories in Pharmaceuticals and Medical Devices with ,500 employees invested by Germany. ) from Jul to April worked as HR Director at Somerset properties in apartment and office services with employees at three properties in Hanoi. ) from Feb to Jun worked as Head of HR and Adm at Shin Textiles Solutions garment factories with ,500 employees invested by Korean ) from Dec to worked as Front Office Manager at Halong Dream Hotel with four star standard as nominated by VN Tourism Administration. ) from to worked as Receptionist at Sofitel Plaza Hotel with five star standard nominated by VN Tourism Administration. > Qualification: graduated with a bachelor degree in English at Foreign Languages University Vietnam. My full name is Tran Van Que Gender: Male Married with years boy in grade and a daughter years My wife is working as Accounting Teacher at Hanoi College from to present and she used to worked as Accountant at Namcuong hotel from to and she graduated with Master degree of Accounting at Trade University of Vietnam. Appreciated if we could have your kind recommendation. Pls send me a email so that I could forward my resume, reference letters, training certificates and other supporting documents from my employers. My email: phungque73.com My skype: quehr73 Hand phone in Vietnam (84) I am legally willing to relocate to work in Canada due my children""s future educations. Thank you so much",[],[],Hi HR Members groups looking HR Administrative job opportunity Canada working HR Adm Services years Head HR Adm Samsung Electronics Braun Shin Textile Solutions Manufacturing plants Factories Vietnam Somerset properties apartment Offices Services invested Korean Germany Singaporean years Front Office hotels managed Accor France Aug April worked HR Adm Samsung Electronics Vietnam manufacturing 000 employees produce cell phone products branding name Samsung hand phone April Aug worked HR BP Manager Braun Vietnam two plants factories Pharmaceuticals Medical Devices 500 employees invested Germany Jul April worked HR Director Somerset properties apartment office services employees three properties Hanoi Feb Jun worked Head HR Adm Shin Textiles Solutions garment factories 500 employees invested Korean Dec worked Front Office Manager Halong Dream Hotel four star standard nominated VN Tourism Administration worked Receptionist Sofitel Plaza Hotel five star standard nominated VN Tourism Administration Qualification graduated bachelor degree English Foreign Languages University Vietnam full name Tran Van Que Gender Male Married years boy grade daughter years wife working Accounting Teacher Hanoi College present used worked Accountant Namcuong hotel graduated Master degree Accounting Trade University Vietnam Appreciated could kind recommendation Pls send email could forward resume reference letters training certificates supporting documents employers email phungque73 com skype quehr73 Hand phone Vietnam 84 legally willing relocate work Canada due children future educations Thank much,"['Hi', 'HR', 'Members', 'groups', 'looking', 'HR', 'Administrative', 'job', 'opportunity', 'Canada', 'working', 'HR', 'Adm', 'Services', 'years', 'Head', 'HR', 'Adm', 'Samsung', 'Electronics', 'Braun', 'Shin', 'Textile', 'Solutions', 'Manufacturing', 'plants', 'Factories', 'Vietnam', 'Somerset', 'properties', 'apartment', 'Offices', 'Services', 'invested', 'Korean', 'Germany', 'Singaporean', 'years', 'Front', 'Office', 'hotels', 'managed', 'Accor', 'France', 'Aug', 'April', 'worked', 'HR', 'Adm', 'Samsung', 'Electronics', 'Vietnam', 'manufacturing', '000', 'employees', 'produce', 'cell', 'phone', 'products', 'branding', 'name', 'Samsung', 'hand', 'phone', 'April', 'Aug', 'worked', 'HR', 'BP', 'Manager', 'Braun', 'Vietnam', 'two', 'plants', 'factories', 'Pharmaceuticals', 'Medical', 'Devices', '500', 'employees', 'invested', 'Germany', 'Jul', 'April', 'worked', 'HR', 'Director', 'Somerset', 'properties', 'apartment', 'office', 'services', 'employees', 'three', 'properties', 'Hanoi', 'Feb', 'Jun', 'worked', 'Head', 'HR', 'Adm', 'Shin', 'Textiles', 'Solutions', 'garment', 'factories', '500', 'employees', 'invested', 'Korean', 'Dec', 'worked', 'Front', 'Office', 'Manager', 'Halong', 'Dream', 'Hotel', 'four', 'star', 'standard', 'nominated', 'VN', 'Tourism', 'Administration', 'worked', 'Receptionist', 'Sofitel', 'Plaza', 'Hotel', 'five', 'star', 'standard', 'nominated', 'VN', 'Tourism', 'Administration', 'Qualification', 'graduated', 'bachelor', 'degree', 'English', 'Foreign', 'Languages', 'University', 'Vietnam', 'full', 'name', 'Tran', 'Van', 'Que', 'Gender', 'Male', 'Married', 'years', 'boy', 'grade', 'daughter', 'years', 'wife', 'working', 'Accounting', 'Teacher', 'Hanoi', 'College', 'present', 'used', 'worked', 'Accountant', 'Namcuong', 'hotel', 'graduated', 'Master', 'degree', 'Accounting', 'Trade', 'University', 'Vietnam', 'Appreciated', 'could', 'kind', 'recommendation', 'Pls', 'send', 'email', 'could', 'forward', 'resume', 'reference', 'letters', 'training', 'certificates', 'supporting', 'documents', 'employers', 'email', 'phungque73', 'com', 'skype', 'quehr73', 'Hand', 'phone', 'Vietnam', '84', 'legally', 'willing', 'relocate', 'work', 'Canada', 'due', 'children', 'future', 'educations', 'Thank', 'much']","['hi', 'hr', u'member', u'group', u'look', 'hr', u'administr', u'job', u'opportun', u'canada', u'work', 'hr', u'adm', u'servic', u'year', u'head', 'hr', u'adm', u'samsung', u'electron', u'braun', u'shin', u'textil', u'solut', u'manufactur', u'plant', u'factori', u'vietnam', u'somerset', u'properti', u'apart', u'offic', u'servic', u'invest', u'korean', u'germani', u'singaporean', u'year', u'front', u'offic', u'hotel', u'manag', u'accor', u'franc', u'aug', u'april', u'work', 'hr', u'adm', u'samsung', u'electron', u'vietnam', u'manufactur', u'000', u'employe', u'produc', u'cell', u'phone', u'product', u'brand', u'name', u'samsung', u'hand', u'phone', u'april', u'aug', u'work', 'hr', 'bp', u'manag', u'braun', u'vietnam', u'two', u'plant', u'factori', u'pharmaceut', u'medic', u'devic', u'500', u'employe', u'invest', u'germani', u'jul', u'april', u'work', 'hr', u'director', u'somerset', u'properti', u'apart', u'offic', u'servic', u'employe', u'three', u'properti', u'hanoi', u'feb', u'jun', u'work', u'head', 'hr', u'adm', u'shin', u'textil', u'solut', u'garment', u'factori', u'500', u'employe', u'invest', u'korean', u'dec', u'work', u'front', u'offic', u'manag', u'halong', u'dream', u'hotel', u'four', u'star', u'standard', u'nomin', 'vn', u'tourism', u'administr', u'work', u'receptionist', u'sofitel', u'plaza', u'hotel', u'five', u'star', u'standard', u'nomin', 'vn', u'tourism', u'administr', u'qualif', u'graduat', u'bachelor', u'degre', u'english', u'foreign', u'languag', u'univers', u'vietnam', u'full', u'name', u'tran', u'van', u'que', u'gender', u'male', u'marri', u'year', u'boy', u'grade', u'daughter', u'year', u'wife', u'work', u'account', u'teacher', u'hanoi', u'colleg', u'present', u'use', u'work', u'account', u'namcuong', u'hotel', u'graduat', u'master', u'degre', u'account', u'trade', u'univers', u'vietnam', u'appreci', u'could', u'kind', u'recommend', u'pls', u'send', u'email', u'could', u'forward', u'resum', u'refer', u'letter', u'train', u'certif', u'support', u'document', u'employ', u'email', u'phungque73', u'com', u'skype', u'quehr73', u'hand', u'phone', u'vietnam', '84', u'legal', u'will', u'reloc', u'work', u'canada', u'due', u'children', u'futur', u'educ', u'thank', u'much']",I of Members groups looking of Administrative job opportunity Canada working of Him Services years Head of Him Samsung Electronics Traun Thin Textile Solutions Manufacturing plants Factories Vietnam Somerset properties apartment Offices Services invested Organ Germany Singaporean years Front Office hotels managed Occur France Dug April worked of Him Samsung Electronics Vietnam manufacturing 000 employees produce cell phone products branding name Samsung hand phone April Dug worked of of Manager Traun Vietnam two plants factories Pharmaceuticals Medical Devices 500 employees invested Germany But April worked of Director Somerset properties apartment office services employees three properties Anti Web Run worked Head of Him Thin Textiles Solutions garment factories 500 employees invested Organ Dec worked Front Office Manager Along Dream Hotel four star standard nominated of Tourism Administration worked Receptionist Sofitel Lazy Hotel five star standard nominated of Tourism Administration Qualification graduated bachelor degree English Foreign Languages University Vietnam full name Ran An Due Tender Pale Carried years boy grade daughter years wife working Accounting Teacher Anti College present used worked Accountant Namcuong hotel graduated Master degree Accounting Trade University Vietnam Appreciated could kind recommendation Was send email could forward resume reference letters training certificates supporting documents employers email phungque73 com type quehr73 And phone Vietnam 84 legally willing delicate work Canada due children future education Thank much,0.11562499999999999,-0.004250000000000009,Neutral,Neutral
108,108,108,727223377431959_728482017306095,123326971154939_727223377431959,,2016-11-10 16:08:59,0,0,0,0,0,0,0,0,Nutirition North Program... Nutrition North Education Initiatives...,['#NNC'],[],Nutirition North Program Nutrition North Education Initiatives,"['Nutirition', 'North', 'Program', 'Nutrition', 'North', 'Education', 'Initiatives']","[u'nutirit', u'north', u'program', u'nutrit', u'north', u'educ', u'initi']",Nutrition North Program Nutrition North Education Initiatives,0.0,0.0,Neutral,Neutral
109,109,109,727223377431959_727456997408597,123326971154939_727223377431959,,2016-11-08 22:53:18,1,1,0,0,0,0,0,0,"Frankie Dick, right next door",[],[],Frankie Dick right next door,"['Frankie', 'Dick', 'right', 'next', 'door']","[u'franki', u'dick', u'right', u'next', u'door']",Frankie Sick right next door,0.14285714285714285,-0.14285714285714288,Neutral,Neutral
110,110,110,727223377431959_727458994075064,123326971154939_727223377431959,727223377431959_727456997408597,2016-11-08 22:59:27,0,0,0,0,0,0,0,0,Next door? That's like days of driving lol,[],[],Next door like days driving lol,"['Next', 'door', 'like', 'days', 'driving', 'lol']","[u'next', u'door', u'like', u'day', u'drive', u'lol']",Next door like days driving ll,0.4,0.0,Positive,Neutral
111,111,111,727223377431959_728292457325051,123326971154939_727223377431959,,2016-11-10 10:16:03,0,0,0,0,0,0,0,0,Marilyn Wood,[],[],Marilyn Wood,"['Marilyn', 'Wood']","[u'marilyn', u'wood']",Warily Good,0.0,0.7,Neutral,Positive
112,112,112,726672724153691_729658303855133,123326971154939_726672724153691,,2016-11-12 18:58:20,0,0,0,0,0,0,0,0,"""Don't eat chips and high sugar foods"" aight I'm out",[],[],eat chips high sugar foods aight,"['eat', 'chips', 'high', 'sugar', 'foods', 'aight']","[u'eat', u'chip', u'high', u'sugar', u'food', u'aight']",eat chips high sugar foods right,0.16,0.22285714285714286,Neutral,Neutral
113,113,113,719181618236135_719196794901284,123326971154939_719181618236135,,2016-10-27 09:09:41,0,0,0,0,0,0,0,0,When will you be coming to Gjoa Haven?,[],[],coming Gjoa,"['coming', 'Gjoa']","[u'come', u'gjoa']",coming Joy,0.0,0.8,Neutral,Positive
114,114,114,719181618236135_719270834893880,123326971154939_719181618236135,719181618236135_719196794901284,2016-10-27 11:40:55,0,0,0,0,0,0,0,0,"NNC engagement sessions are taking place in approximately communities across Northern Canada. If you cannot attend a session in person, please fill out this online survey: 8 . You could also send your thoughts by email to: nutritionnorth-aandc.gc.ca [[SHARE]]",[],['http://ow.ly/oOKo305B8a'],NNC engagement sessions taking place approximately communities across Northern Canada cannot attend session person please fill online survey could also send thoughts email nutritionnorth aandc gc ca SHARE,"['NNC', 'engagement', 'sessions', 'taking', 'place', 'approximately', 'communities', 'across', 'Northern', 'Canada', 'cannot', 'attend', 'session', 'person', 'please', 'fill', 'online', 'survey', 'could', 'also', 'send', 'thoughts', 'email', 'nutritionnorth', 'aandc', 'gc', 'ca', 'SHARE']","[u'nnc', u'engag', u'session', u'take', u'place', u'approxim', u'communiti', u'across', u'northern', u'canada', u'cannot', u'attend', u'session', u'person', u'pleas', u'fill', u'onlin', u'survey', u'could', u'also', u'send', u'thought', u'email', u'nutritionnorth', u'aandc', 'gc', 'ca', u'share']",NNC engagement sessions taking place approximately communities across Northern Canada cannot attend session person please fill online survey could also send thoughts email nutritionnorth and go ca SHARE,-0.4,-0.4,Negative,Negative
115,115,115,719181618236135_723541424466821,123326971154939_719181618236135,,2016-11-02 19:44:38,0,0,0,0,0,0,0,0,anybody know what time this is happening?,[],[],anybody know time happening,"['anybody', 'know', 'time', 'happening']","[u'anybodi', u'know', u'time', u'happen']",anybody know time happening,0.0,0.0,Neutral,Neutral
116,116,116,700920636728900_700925186728445,123326971154939_700920636728900,,2016-09-26 11:00:32,0,0,0,0,0,0,0,0,Are these sessions being held in other communities or just in Iqaluit?,[],[],sessions held communities Iqaluit,"['sessions', 'held', 'communities', 'Iqaluit']","[u'session', u'held', u'communiti', u'iqaluit']",sessions held communities Iqaluit,0.0,0.0,Neutral,Neutral
117,117,117,700920636728900_700989020055395,123326971154939_700920636728900,700920636728900_700925186728445,2016-09-26 13:24:30,0,0,0,0,0,0,0,0,List of communities on list page ... 2 [[SHARE]],[],['http://www.nutritionnorthcanada.gc.ca/eng/1464190223830/146419039713'],List communities list page SHARE,"['List', 'communities', 'list', 'page', 'SHARE']","[u'list', u'communiti', u'list', u'page', u'share']",List communities list page SHARE,0.0,0.0,Neutral,Neutral
118,118,118,700850970069200_701931726627791,123326971154939_700850970069200,,2016-09-28 09:53:05,1,1,0,0,0,0,0,0,It would be helpful if this survey was available in Inuktitut. Please and thank you.,[],[],would helpful survey available Inuktitut Please thank,"['would', 'helpful', 'survey', 'available', 'Inuktitut', 'Please', 'thank']","[u'would', u'help', u'survey', u'avail', u'inuktitut', u'pleas', u'thank']",would helpful survey available Inuktitut Please thank,0.4,0.4,Positive,Positive
119,119,119,698373546983609_702410546579909,123326971154939_698373546983609,,2016-09-29 07:37:47,0,0,0,0,0,0,0,0,I would like to send a few little books to you about lunch boxes for kids if that would be appropriate I am in Australia but you could adapt using the food groups,[],[],would like send little books lunch boxes kids would appropriate Australia could adapt using food groups,"['would', 'like', 'send', 'little', 'books', 'lunch', 'boxes', 'kids', 'would', 'appropriate', 'Australia', 'could', 'adapt', 'using', 'food', 'groups']","[u'would', u'like', u'send', u'littl', u'book', u'lunch', u'box', u'kid', u'would', u'appropri', u'australia', u'could', u'adapt', u'use', u'food', u'group']",would like send little books lunch boxes kiss would appropriate Australia could adapt using food groups,0.15625,0.15625,Neutral,Neutral
120,120,120,698373546983609_702410859913211,123326971154939_698373546983609,,2016-09-29 07:39:16,0,0,0,0,0,0,0,0,PS lived in Pond Inlet for years,[],[],PS lived Pond Inlet years,"['PS', 'lived', 'Pond', 'Inlet', 'years']","['ps', u'live', u'pond', u'inlet', u'year']",of lived Fond Let years,0.0,0.0,Neutral,Neutral
121,121,121,664411863713111_678386038982360,123326971154939_664411863713111,,2016-08-15 13:11:00,1,1,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[],torcher citizens cops look way,"['torcher', 'citizens', 'cops', 'look', 'way']","[u'torcher', u'citizen', u'cop', u'look', u'way']",torches citizens corps look way,0.0,0.0,Neutral,Neutral
122,122,122,664411863713111_683347845152846,123326971154939_664411863713111,,2016-08-24 22:29:31,0,0,0,0,0,0,0,0,Nutrition North my ass. Not according to APTN Investigates.,[],[],Nutrition North ass according APTN Investigates,"['Nutrition', 'North', 'ass', 'according', 'APTN', 'Investigates']","[u'nutrit', u'north', u'ass', u'accord', u'aptn', u'investig']",Nutrition North ass according APTN Investigate,0.0,0.0,Neutral,Neutral
123,123,123,659069027580728_678386132315684,123326971154939_659069027580728,,2016-08-15 13:11:07,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[],torcher citizens cops look way,"['torcher', 'citizens', 'cops', 'look', 'way']","[u'torcher', u'citizen', u'cop', u'look', u'way']",torches citizens corps look way,0.0,0.0,Neutral,Neutral
124,124,124,651318355022462_678386215649009,123326971154939_651318355022462,,2016-08-15 13:11:13,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[],torcher citizens cops look way,"['torcher', 'citizens', 'cops', 'look', 'way']","[u'torcher', u'citizen', u'cop', u'look', u'way']",torches citizens corps look way,0.0,0.0,Neutral,Neutral
125,125,125,650858935068404_683348001819497,123326971154939_650858935068404,,2016-08-24 22:30:16,0,0,0,0,0,0,0,0,Start by making food affordable.,[],[],Start making food affordable,"['Start', 'making', 'food', 'affordable']","[u'start', u'make', u'food', u'afford']",Start making food unfordable,0.0,0.0,Neutral,Neutral
126,126,126,650078245146473_678386235649007,123326971154939_650078245146473,,2016-08-15 13:11:20,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[],torcher citizens cops look way,"['torcher', 'citizens', 'cops', 'look', 'way']","[u'torcher', u'citizen', u'cop', u'look', u'way']",torches citizens corps look way,0.0,0.0,Neutral,Neutral
127,127,127,649118348575796_678389855648645,123326971154939_649118348575796,,2016-08-15 13:24:24,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[],torcher citizens cops look way,"['torcher', 'citizens', 'cops', 'look', 'way']","[u'torcher', u'citizen', u'cop', u'look', u'way']",torches citizens corps look way,0.0,0.0,Neutral,Neutral
128,128,128,642296745924623_642828599204771,123326971154939_642296745924623,,2016-05-31 23:29:15,0,0,0,0,0,0,0,0,Long over due but I'm glad to see it happening. Anything is an improvement! As a nation I'm ashamed when I see how they have to live. It's almost like the government is still trying to force them off the reservations so they will no longer be responsible for their sub-standard living conditions.,[],[],Long due glad see happening Anything improvement nation ashamed see live almost like government still trying force reservations longer responsible sub standard living conditions,"['Long', 'due', 'glad', 'see', 'happening', 'Anything', 'improvement', 'nation', 'ashamed', 'see', 'live', 'almost', 'like', 'government', 'still', 'trying', 'force', 'reservations', 'longer', 'responsible', 'sub', 'standard', 'living', 'conditions']","[u'long', u'due', u'glad', u'see', u'happen', u'anyth', u'improv', u'nation', u'asham', u'see', u'live', u'almost', u'like', u'govern', u'still', u'tri', u'forc', u'reserv', u'longer', u'respons', u'sub', u'standard', u'live', u'condit']",Long due glad see happening Anything improvement nation ashamed see live almost like government still trying force reservations longer responsible sub standard living conditions,0.11022727272727273,0.11022727272727273,Neutral,Neutral
129,129,129,642296745924623_678389942315303,123326971154939_642296745924623,,2016-08-15 13:24:51,0,0,0,0,0,0,0,0,(Why do you torcher your citizens and have cops look the other way?),[],[],torcher citizens cops look way,"['torcher', 'citizens', 'cops', 'look', 'way']","[u'torcher', u'citizen', u'cop', u'look', u'way']",torches citizens corps look way,0.0,0.0,Neutral,Neutral
