id,full_text,retweet_count,favorite_count,created_at
953327276959125504,How fast do whales swim? How deep do they dive? We use satellite recorders to find out! 🐳 🛰️ https://t.co/xRIFbq04sJ https://t.co/enEICSbHsf,4,6,2018-01-16 18:05:09
952909518698106880,It’s the last day to nominate an outstanding hydrographer in your life for the Massey Medal 🏅 https://t.co/1RvnPMgfR1 https://t.co/v8hy0C1xnv,2,5,2018-01-15 14:25:08
951817331520557056,Curious about fish #genetics? Check out the Molecular Genetics Lab at the Pacific Biological Station! https://t.co/F2i80bgpYy https://t.co/8TgRdPN9Nt,8,16,2018-01-12 14:05:10
951464460253847552,It’s #TriviaDay! A narwhal tusk is actually….,1,3,2018-01-11 14:42:59
951092528698228736,A little bit – or a lot – of ice won’t stop our science! Watch the CCGS Louis S. St-Laurent on its way to do some #Arctic seabed mapping. https://t.co/mB5qEyau9B https://t.co/s0bwmy7CbI,97,235,2018-01-10 14:05:03
950745302859964416,"Thanks to drones, last year we captured the 1st ever footage of narwhals using their tusks for hunting. What discovery will drones help us make next?! 🤔
https://t.co/vOxMGXKy8A https://t.co/nBCsV1j8uO",19,35,2018-01-09 15:05:18
950382892085063680,"Learn about Canada’s largest centre for ocean research, the Bedford Institute of Oceanography: https://t.co/TA11thoErN https://t.co/ADDiALl98b",18,43,2018-01-08 15:05:13
949351556931051522,Find out how small capelin play a big role in the health of #Atlantic marine ecosystems https://t.co/al28AoHmi5 https://t.co/2wf1GWSwFr,23,34,2018-01-05 18:47:03
948939697765650432,"You may shuck oysters at a restaurant, but we do it in the lab. Here's how our science helps keep shellfish populations healthy. 
https://t.co/vDykc7vPA3 https://t.co/Xb1FcFzdQ3",10,18,2018-01-04 15:30:29
948203564287045632,"While you chart your course for 2018, our Canadian Hydrographic Service is mapping seabeds and charting courses for mariners in #Cdn waters https://t.co/ccyiwszgwL https://t.co/6abQX5Qo5O",9,18,2018-01-02 14:45:21
946752712905056256,Argo is an international #ocean monitoring system. Discover how our role in it helps us learn more about #OurOceans https://t.co/KTjswVa4a2 https://t.co/0bl66X4XSY,35,46,2017-12-29 14:40:11
946389042773549056,Our hydrography expert Scott Youngblut explains how seabed mapping in the #Arctic is improving mariner safety 🚢 #ArcticScience: https://t.co/M4DTfpFLyv https://t.co/6ud26pOBHH,4,8,2017-12-28 14:35:05
946018086091743232,"Check out all the furry friends we spotted while conducting an aerial seal survey off the coast of northern #NL. How many can you count? 
https://t.co/EMWGdUAAL1 https://t.co/akIz3tZQmb",5,10,2017-12-27 14:01:02
945660518974582785,Water samples collected using this rosette aboard the CCGS Louis S. St-Laurent will help us to better understand our #Arctic Ocean #ArcticScience https://t.co/Xbeonj9Hsa @CCG_GCC https://t.co/KtKm6LS64b,6,18,2017-12-26 14:20:11
945328310552268810,The Oyster Thief may be the #Grinch of the #Atlantic. Learn how this invasive species is stealing the habitat of our native seaweed https://t.co/oGka7U5svH https://t.co/YnjMD3V3Uy,0,0,2017-12-25 16:20:07
944282349344243712,"RT @GovCanHealth: Individuals in ON, QC, NB, NS &amp; NL should consider consuming other types of lettuce, instead of romaine lettuce, until mo…",104,0,2017-12-22 19:03:50
944267575407542273,"Check out the toys that we get excited about! Learn about the tools we use to help keep fish populations healthy 🐟
https://t.co/JIQoMJJ4EA https://t.co/zUhWI2thvo",1,3,2017-12-22 18:05:08
944254487031697408,RT @environmentca: Follow our colleagues at @DFO_Science during #ArcticScience month! #FollowFriday #FF 🐟 https://t.co/W8vANyPQTb,5,0,2017-12-22 17:13:07
944247809196396544,Thanks for following our Smelt on the Shelf on his journey spreading holiday cheer! All the best in 2018! https://t.co/sP8SeOgAbl,6,14,2017-12-22 16:46:35
943922815127957510,Our holiday Smelt on the Shelf is having his holiday check-in with the Northern bottlenose whales on the Scotian Shelf off the coast of #NS: https://t.co/zF7gD5t5Ah https://t.co/wkbPNKhtbE,10,19,2017-12-21 19:15:11
943591841898909702,"Our holiday Smelt on the Shelf is singing carols with his beluga friends on the Banks Shelf in the Beaufort Sea 🎤 🎶 
https://t.co/Ph1HRI9Uej https://t.co/AFRTyMWHAd",4,11,2017-12-20 21:20:00
943579341274968064,"We’re funding researchers across the country to study how oil &amp; gas contaminants affect fish &amp; other aquatic organisms
https://t.co/573D6e5wF7 https://t.co/VhlXNGAf05",2,7,2017-12-20 20:30:20
943513851085156352,"Check out the wave tank we use to study how oil behaves in various marine and freshwater conditions.
https://t.co/zFgwpW5uOr https://t.co/lkompFiHgu",7,21,2017-12-20 16:10:06
943223768511582210,"Our holiday Smelt on the Shelf is making sure the narwhals on the Devon Shelf off the coast of Nunavut are being nice, not naughty:  
https://t.co/t0s86uSv4S https://t.co/JYvypBDRxk",4,14,2017-12-19 20:57:25
943182932805586944,"We’re boosting science capacity at our Centre for Offshore Oil, Gas and Energy Research to better understand how oil behaves in various water conditions. 
https://t.co/TKPRtDrhD7 https://t.co/C58T9FDdup",0,1,2017-12-19 18:15:09
943145201773809664,"We’re enhancing our data of wind, waves and currents in 6 ports across Canada to support safe marine navigation
https://t.co/X8FZAHJMfZ https://t.co/FHIIGiUqXq",3,3,2017-12-19 15:45:13
943130108046561280,"The weather outside is frightful, but science is so delightful! 🎶 We’re mapping the Arctic seabed with our international partners. Find out how! #ArcticScience https://t.co/IJVlKUesn0 https://t.co/2TlgkYotn7",16,18,2017-12-19 14:45:14
942853988990570497,Our holiday Smelt on the Shelf is making ornaments with orcas on the Vancouver Island Shelf ❄️ https://t.co/abDUFpE2Xf https://t.co/xJFNX0x35a,4,14,2017-12-18 20:28:03
942824374641491968,"Oil spill expert, Dr. Kenneth Lee is leading our new program to bring together experts in Canada &amp; around the world to improve oil spill research, preparedness &amp; response. https://t.co/n6jO3wwTRp https://t.co/6xRY0jfYeh",7,22,2017-12-18 18:30:22
942799153939218433,Our scientists are doing more research to better understand how oil behaves in water and to help protect #OurCoasts https://t.co/UObXb4EFzy https://t.co/d0R4o6ENnk,19,30,2017-12-18 16:50:09
942782805024616449,This cutie is helping us learn more about seal behaviour and ocean conditions – thanks buddy! #ArcticScience https://t.co/zGOVO3d2m5 https://t.co/ocwgiBIpHK,7,8,2017-12-18 15:45:11
941752304851701761,RT @NRCan: Here’s a blast from the past! Read📖 about the fourth joint Canada–US 🇨🇦 🇺🇸 Extended Continental Shelf Survey in the Arctic! #Arc…,1,0,2017-12-15 19:30:21
941701377084018688,Looks like our Smelt on the Shelf is visiting the rare glass sponge reefs on the Queen Charlotte Shelf off the coast of #BC https://t.co/fBOU5kNwPZ https://t.co/I7lqNJghNp,9,18,2017-12-15 16:07:58
941669266163687424,Science-based sovereignty. 👨‍🔬 🇨🇦 Our hydrography is helping define Canada’s maritime limits and boundaries #ArcticScience https://t.co/BqMWhZwlwV https://t.co/9qEtor64uA,12,15,2017-12-15 14:00:23
941398799104335872,Smelt on the shelf. Follow our fishy version of #ElfOnTheShelf throughout the holidays! 🐟 https://t.co/u0qtZbWvgO,17,42,2017-12-14 20:05:38
940953218854670336,🇨🇦 We’re contributing to the world’s understanding of climate change 🌎 Scientist Sarah Zimmerman explains our international ice monitoring program #ArcticScience https://t.co/Pit2nHyIAu https://t.co/qtkdpbYHAW,15,23,2017-12-13 14:35:04
940672742310993920,"Congrats to our Scientist Emeritus, Eddy Carmack on being awarded the International Mohn Prize for Outstanding Arctic Research. #WeAreProud of Eddy and his #ArcticScience contributions https://t.co/wFvpcnrSdh https://t.co/izq7k4jVTj",6,21,2017-12-12 20:00:33
940647476108947456,"“We’re making history for Canada.” Hydrographer, Paola Travaglini explains how mapping Canada’s seabed helps determine our maritime jurisdiction #ArcticScience https://t.co/UvGOTOo8VA https://t.co/dn9vDfDoy3",12,12,2017-12-12 18:20:09
940615811756118018,"Buoy, oh buoy! Meet Roger Pigeon, who helped develop an automated buoy that monitors changes in #OurOceans
https://t.co/xtpmsIGm9E https://t.co/xcQSakCseh",8,7,2017-12-12 16:14:19
940614244915142658,RT @CCG_GCC: Congrats @Seaspan for completing a major step on the first Offshore Fisheries Science Vessel to launch under #NSS. The future…,14,0,2017-12-12 16:08:06
940591431152005121,"RT @NRCan: Icebreakers, ice camps, autonomous underwater vehicles... our scientists collect data in one of harshest environments on Earth🌎…",12,0,2017-12-12 14:37:27
940241041277538304,Know an outstanding hydrographer? Consider nominating them for the Massey Medal today! 🏅 https://t.co/llgw6OUzhD https://t.co/YqbsrMmcuI,5,6,2017-12-11 15:25:07
939215945574346752,We’re in it for the long haul! Scientist Stephen Page explains why  long-term #ArcticScience plans are needed to monitor the Arctic Ocean 🌊: https://t.co/GQhcJe9RQ1 https://t.co/wUcQM1tJRC,6,16,2017-12-08 19:31:45
938511423130537985,Thanks for the lift @CCG_GCC 🚁. Researchers return to CCGS Pearkes after a day of seal tagging. #ArcticScience https://t.co/MZ98AwwHFK https://t.co/Nfp6QEuZgo,7,20,2017-12-06 20:52:14
938057909036044288,Do you know a hydrographer whose seabed mapping contributes to geographic excellence in Canada? Nominate them for the Massey Medal today! https://t.co/Aa5sOBTAKl https://t.co/RMnEVgeYWa,7,12,2017-12-05 14:50:08
