,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
37969,0,485734081568161_685291394945761,2016-02-23 11:45:32,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/685291394945761/?type=3,"ALERTE À LA FRAUDE: Prenez garde aux fraudeurs qui prétendent être de l'Agence du revenu du Canada (ARC). 

Dans ce type d'arnaque, le numéro affiché semble indiquer que l'appel provient de l'ARC. Les fraudeurs affirment que vous avez une dette fiscale et demandent un paiement immédiat par virement d'argent qu'il vous sera impossible de retracer ou par carte de crédit prépayée. Ils vous menacent aussi d'arrestation ou d'emprisonnement si vous ne le faites pas sans tarder.

Soyez toujours vigilant lorsque vous divulguez vos renseignements personnels ou financiers. Voici quelques points de repère pour détecter si l'appel vient vraiment de l'ARC: http://ow.ly/YExzg","ALERTE À LA FRAUDE: Prenez garde aux fraudeurs qui prétendent être de l'Agence du revenu du Canada (ARC). Dans ce type d'arnaque, le numéro affiché semble indiquer que l'appel provient de l'ARC. Les fraudeurs affirment que vous avez une dette fiscale et demandent un paiement immédiat par virement d'argent qu'il vous sera impossible de retracer ou par carte de crédit prépayée. Ils vous menacent aussi d'arrestation ou d'emprisonnement si vous ne le faites pas sans tarder. Soyez toujours vigilant lorsque vous divulguez vos renseignements personnels ou financiers. Voici quelques points de repère pour détecter si l'appel vient vraiment de l'ARC:",[],9.0,746.0,74,829,['Economical'],"['revenu', 'dette']",fr,0.06650000000000003,positive,QuestionsdargentCanada_facebook
26406,0,702550581248917508,2016-02-24 17:48:05,['https://t.co/\xe2\x80\xa6'],"RT @JustinTrudeau: La #Jouneeduchandailrose : non à  l’intimidation et oui à la gentillesse. Retwittez en identifiant un ami:
https://t.co/…",RT JustinTrudeau La Jouneeduchandailrose non intimidation et oui la gentillesse Retwittez en identifiant un ami https co,['#Jouneeduchandailrose'],,289.0,0,289,['Social'],['ami'],fr,0.0,Neutral,MPO_Pacifique_tweeter
37971,2,485734081568161_676778492463718,2016-02-02 11:46:01,http://ow.ly/XNDoF,"À compter de mars 2016, les entreprises canadiennes de câblodistribution et de télévision devront offrir un service d’entrée de gamme à prix abordable dont le tarif mensuel ne doit pas dépasser 25 $. Le #saviezvous?

Avec ce nouveau service d’entrée de gamme, les Canadiens auront accès, à un coût raisonnable, aux canaux canadiens locaux et régionaux. Renseignez-vous sur les changements qui découlent de la consultation Parlons télé du CRTC: http://ow.ly/XNDoF","À compter de mars , les entreprises canadiennes de câblodistribution et de télévision devront offrir un service d’entrée de gamme à prix abordable dont le tarif mensuel ne doit pas dépasser $. Le ? Avec ce nouveau service d’entrée de gamme, les Canadiens auront accès, à un coût raisonnable, aux canaux canadiens locaux et régionaux. Renseignez-vous sur les changements qui découlent de la consultation Parlons télé du CRTC:",['#saviezvous'],13.0,141.0,94,248,"['Economical', 'Social']","['entreprise', 'tarif', 'changement']",fr,0.06526315789473684,positive,QuestionsdargentCanada_facebook
21587,2,699245674508976128,2016-02-15 14:55:34,['https://t.co/uqrtwWRMZW'],"MPO, @GCC_CCG, @PCArcheologie, &amp; @GOVofNUNAVUT portent fièrement le #Drapeaucanadien en #Arctique https://t.co/uqrtwWRMZW",MPO PCArcheologie amp GOVofNUNAVUT portent rement le Drapeaucanadien en Arctique https co uqrtwWRMZW,"['#Drapeaucanadien', '#Arctique']",,54.0,153,207,['Environmental'],"['mpo', '#arctique']",fr,0.0,Neutral,MPO_DFO_tweeter
42330,9,377625007887_10153960991397888,2016-02-19 07:01:32,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10153960991397888/?type=3,"Rappel: VUS Toyota RAV4 2006-2012. Ceintures de sécurité: problème possible si collision.  
http://www.tc.gc.ca/5dzas",Rappel: VUS Toyota RAV4 -2012. Ceintures de sécurité: problème possible si collision.,[],11.0,175.0,1,187,['other'],[],it,0.0,neutral,TransportsetInfrastructureauCanada_facebook
37981,12,485734081568161_682999145174986,2016-02-17 11:45:55,http://ow.ly/YnMlO,"#Saviezvous que le fait d'être marié ou conjoint de fait peut avoir des conséquences sur le montant de l'impôt fédéral que vous payez sur votre revenu et vos placements?

Conseil: Pour optimiser les crédits d'impôt, la personne qui a le revenu le moins élevé devrait déclarer tous les frais médicaux du couple lorsqu'elle fait sa déclaration de revenus, car le gouvernement fédéral offre un crédit d'impôt non remboursable pour les dépenses qui dépassent un certain pourcentage (3 % en 2015) du revenu net d'un des partenaires. Autres conseils de fiscalité: http://ow.ly/YnMlO","que le fait d'être marié ou conjoint de fait peut avoir des conséquences sur le montant de l'impôt fédéral que vous payez sur votre revenu et vos placements? Conseil: Pour optimiser les crédits d'impôt, la personne qui a le revenu le moins élevé devrait déclarer tous les frais médicaux du couple lorsqu'elle fait sa déclaration de revenus, car le gouvernement fédéral offre un crédit d'impôt non remboursable pour les dépenses qui dépassent un certain pourcentage (3 % en ) du revenu net d'un des partenaires. Autres conseils de fiscalité:",['#Saviezvous'],0.0,91.0,32,123,"['Economical', 'Social']","['fédéral', 'revenu', 'revenu', 'revenu', 'fédéral', 'revenu']",fr,0.0,neutral,QuestionsdargentCanada_facebook
37983,14,485734081568161_685735978234636,2016-02-24 11:45:52,http://ow.ly/YEyYs,"Êtes-vous admissible à la Prestation fiscale pour le revenu de travail (PFRT)?

La PFRT est un crédit d'impôt remboursable qui vise à offrir un allégement fiscal aux travailleurs et aux familles des travailleurs à faible revenu qui sont admissibles à la prestation. Pour être admissible, vous devez être âgé de 19 ans ou plus au 31 décembre et être résident du Canada. Plus d'info: http://ow.ly/YEyYs","Êtes-vous admissible à la Prestation fiscale pour le revenu de travail (PFRT)? La PFRT est un crédit d'impôt remboursable qui vise à offrir un allégement fiscal aux travailleurs et aux familles des travailleurs à faible revenu qui sont admissibles à la prestation. Pour être admissible, vous devez être âgé de ans ou plus au décembre et être résident du Canada. Plus d'info:",[],2.0,86.0,23,112,"['Economical', 'Social']","['revenu', 'famille', 'revenu']",fr,-0.06471428571428571,negative,QuestionsdargentCanada_facebook
38003,34,485734081568161_686545461487021,2016-02-26 11:46:03,http://ow.ly/YEEYW,"#Saviezvous que vous pouvez encaisser un chèque du gouvernement du Canada SANS FRAIS à n'importe quelle banque au pays, même si vous n'en êtes pas client?   

Vous n'aurez jamais à payer des frais de transaction pour le dépôt ou l'encaissement de chèques du gouvernement. Cela s'applique notamment aux chèques de l'assurance-emploi, de la Sécurité de la vieillesse et de la TPS/TVH. http://ow.ly/YEEYW","que vous pouvez encaisser un chèque du gouvernement du Canada SANS FRAIS à n'importe quelle banque au pays, même si vous n'en êtes pas client? Vous n'aurez jamais à payer des frais de transaction pour le dépôt ou l'encaissement de chèques du gouvernement. Cela s'applique notamment aux chèques de l'assurance-emploi, de la Sécurité de la vieillesse et de la TPS/TVH.",['#Saviezvous'],0.0,37.0,28,68,['Social'],['pays'],fr,0.0,neutral,QuestionsdargentCanada_facebook
33515,141,134615279898518_1279706982056003,2016-02-13 08:10:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1279706982056003/?type=3,"Souriez, c'est la Journée internationale de la baleine!

Saviez-vous que le Parc marin du Saguenay-Saint-Laurent est reconnu comme l’un des meilleurs endroits au monde pour observer les baleines? Le parc propose aussi une foule d’expériences hors du commun. Pour en savoir plus : http://www.pc.gc.ca/fra/amnc-nmca/qc/saguenay/index.aspx","Souriez, c'est la Journée internationale de la baleine! Saviez-vous que le Parc marin du Saguenay-Saint-Laurent est reconnu comme l’un des meilleurs endroits au monde pour observer les baleines? Le parc propose aussi une foule d’eériences hors du commun. Pour en savoir plus :",[],0.0,14.0,48,62,['Environmental'],"['parc', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
33523,149,134615279898518_1273889092637792,2016-02-03 13:09:56,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1273889092637792/?type=3,"En ce jour, en 1947, le petit village de Snag, au Yukon, affichait -62,8 degrés Celsius. Il s’agit du record de la température la plus froide jamais enregistrée en Amérique du Nord! 

Visitez notre section « Cette semaine en histoire » pour en savoir plus : ow.ly/XH3UV 
Cette photo a été prise au parc national et réserve de parc national Kluane, au sud de Snag. Parcs Canada Yukon","En ce jour, en , le petit village de Snag, au Yukon, affichait ,8 degrés Celsius. Il s’agit du record de la température la plus froide jamais enregistrée en Amérique du Nord! Visitez notre section « Cette semaine en histoire » pour en savoir plus : Cette photo a été prise au parc national et réserve de parc national Kluane, au sud de Snag. Parcs Canada Yukon",[],1.0,15.0,43,59,"['Environmental', 'Social']","['nord', 'parc_national', 'parc_national', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
