,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
37973,4,485734081568161_674594319348802,2016-01-28 11:46:07,http://ow.ly/Xvpi5,"Les frais de garde d’enfants grugent une bonne partie de votre revenu? #Saviezvous que vous pouvez les déduire de vos impôts?

Pour l’exercice fiscal 2015, vous pouvez réclamer jusqu’à 8 000 $ pour les frais de garde d’enfants qui sont âgés de 6 ans ou moins à la fin de l’exercice. Pour les enfants de plus de 6 ans et de moins de 16 ans, vous pouvez réclamer 5 000 $ annuellement. Renseignez-vous : http://ow.ly/Xvpi5","Les frais de garde d’enfants grugent une bonne partie de votre revenu? que vous pouvez les déduire de vos impôts? Pour l’exercice fiscal , vous pouvez réclamer jusqu’à $ pour les frais de garde d’enfants qui sont âgés de ans ou moins à la fin de l’exercice. Pour les enfants de plus de ans et de moins de ans, vous pouvez réclamer $ annuellement. Renseignez-vous :",['#Saviezvous'],8.0,114.0,36,158,"['Economical', 'Social']","['revenu', 'enfant']",fr,0.11044999999999998,positive,QuestionsdargentCanada_facebook
33416,42,134615279898518_1255576354469066,2016-01-04 19:42:20,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1255576354469066/?type=3,"Bonne année!!!
Nous débutons 2016 avec une grande nouvelle : comme première étape vers nos célébrations aux sites de Parcs Canada pour le 150e anniversaire de la Confédération du Canada, notre carte d’entrée Découverte 2016 sera valide pour 24 mois!

La carte d’entrée Découverte vous permet de multiplier à l’infini les occasions d’explorer partout au Canada près de 200 parcs nationaux, aires marines nationales de conservation et lieux historiques nationaux. Pour en savoir davantage : http://ow.ly/WgTYn","Bonne année!!! Nous débutons avec une grande nouvelle : comme première étape vers nos célébrations aux sites de Parcs Canada pour le e anniversaire de la Confédération du Canada, notre carte d’entrée Découverte sera valide pour mois! La carte d’entrée Découverte vous permet de multiplier à l’infini les occasions d’elorer partout au Canada près de parcs nationaux, aires marines nationales de conservation et lieux historiques nationaux. Pour en savoir davantage :",[],3.0,49.0,82,134,"['Economical', 'Environmental', 'Social']","['célébration', 'parc', 'occasion', 'parc', 'marine', 'conservation', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
37978,9,485734081568161_668828659925368,2016-01-13 11:45:54,http://ow.ly/WX3RG,"Si vous êtes âgé de 65 ans ou plus et que vous avez un faible revenu, vous pourriez recevoir le Supplément de revenu garanti, qui s’ajoute à la pension de la Sécurité de la vieillesse. 

Pour être admissible au Supplément de revenu garanti, il faut être résident autorisé du Canada, recevoir une pension de la Sécurité de la vieillesse et avoir un revenu annuel inférieur au seuil établi. Plus d’info: http://ow.ly/WX3RG","Si vous êtes âgé de ans ou plus et que vous avez un faible revenu, vous pourriez recevoir le Supplément de revenu garanti, qui s’ajoute à la pension de la Sécurité de la vieillesse. Pour être admissible au Supplément de revenu garanti, il faut être résident autorisé du Canada, recevoir une pension de la Sécurité de la vieillesse et avoir un revenu annuel inférieur au seuil établi. Plus d’info:",[],9.0,89.0,35,133,['Economical'],"['revenu', 'revenu', 'revenu', 'revenu']",fr,0.06444444444444446,positive,QuestionsdargentCanada_facebook
37988,19,485734081568161_666284966846404,2016-01-06 13:30:31,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/666284966846404/?type=3,"Le ministère des Finances prépare le budget de 2016 et nous voulons avoir votre avis. 

Inscrivez vos questions dans la section de commentaires ci-dessous, et le ministre des Finances, Bill Morneau, répondra à certaines d’entre elles lors de l’une des deux (2) séances de discussion ouverte en direct sur Facebook. Ces séances auront lieu aux dates suivantes :
• le 11 janvier, de 15 h à 16 h 00, heure normale de l’Atlantique, organisée par l’Université Dalhousie; 
• le 15 janvier, de 14 h à 14 h 50, heure normale des Rocheuses, organisée par l’Université de Calgary. 

Branchez-vous sur Facebook pour regarder ces événements en direct les 11 et 15 janvier.","Le ministère des Finances prépare le budget de et nous voulons avoir votre avis. Inscrivez vos questions dans la section de commentaires ci-dessous, et le ministre des Finances, Bill Morneau, répondra à certaines d’entre elles lors de l’une des deux (2) séances de discussion ouverte en direct sur Facebook. Ces séances auront lieu aux dates suivantes : • le janvier, de h à h , heure normale de l’Atlantique, organisée par l’Université Dalhousie; • le janvier, de h à h , heure normale des Rocheuses, organisée par l’Université de Calgary. Branchez-vous sur Facebook pour regarder ces événements en direct les et janvier.",[],32.0,54.0,13,99,"['Economical', 'Social']","['budget', 'ministre', 'morneau', 'discussion', 'événement']",fr,0.11052128713909136,positive,QuestionsdargentCanada_facebook
37987,18,485734081568161_671093323032235,2016-01-19 11:54:44,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/671093323032235/?type=3,Vous avez reçu un courriel vous avisant que votre compte sera gelé dans les 24 heures? Ne mordez pas à l’hameçon. Il pourrait s’agir d’une cybermenace. #Saviezvous que 80 000 personnes sont victimes de fraudes CHAQUE JOUR et partagent leurs renseignements personnels? Sachez comment reconnaître la fraude : http://ow.ly/XecUz,Vous avez reçu un courriel vous avisant que votre compte sera gelé dans les heures? Ne mordez pas à l’hameçon. Il pourrait s’agir d’une cybermenace. que personnes sont victimes de fraudes CHAQUE JOUR et partagent leurs renseignements personnels? Sachez comment reconnaître la fraude :,['#Saviezvous'],2.0,80.0,17,99,['other'],[],fr,0.02333333333333333,positive,QuestionsdargentCanada_facebook
37997,28,485734081568161_665676080240626,2016-01-04 19:45:39,http://ow.ly/WuPeF,Votre solde bancaire a pris un dur coup durant les Fêtes? Ne paniquez pas! Vous pouvez sortir de l’endettement en suivant les six étapes suivantes: http://ow.ly/WuPeF,Votre solde bancaire a pris un dur coup durant les Fêtes? Ne paniquez pas! Vous pouvez sortir de l’endettement en suivant les six étapes suivantes:,[],1.0,60.0,17,78,['Social'],['fête'],fr,0.0,neutral,QuestionsdargentCanada_facebook
33484,110,134615279898518_1261364853890216,2016-01-16 10:01:59,http://ow.ly/WXEN1,Wow! Plusieurs lieux de Parcs Canada dans l’article Les 20 meilleurs endroits à visiter de Vacay.ca (en anglais) http://ow.ly/WXEN1,Wow! Plusieurs lieux de Parcs Canada dans l’article Les meilleurs endroits à visiter de Vacay.ca (en anglais) 1,[],2.0,28.0,41,71,['Environmental'],['parc'],fr,0.0,neutral,ParcsCanada_facebook
33521,147,134615279898518_1241189672574401,2016-01-02 08:00:05,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1241189672574401/?type=3,"Du camping l’hiver??? Bien sûr, nous sommes Canadiens!
L’hiver est l’occasion parfaite de se rapprocher de la nature et de découvrir votre côté aventurier.

Une visite de notre site Web vous permettra de voir quels parcs offrent du camping d’hiver et de réserver votre expérience de #camping2016 :  http://ow.ly/VqLW8","Du camping l’hiver??? Bien sûr, nous sommes Canadiens! L’hiver est l’occasion parfaite de se rapprocher de la nature et de découvrir votre côté aventurier. Une visite de notre site Web vous permettra de voir quels parcs offrent du camping d’hiver et de réserver votre eérience de : 8",['#camping2016'],2.0,12.0,45,59,"['Environmental', 'Social']","['nature', 'découvrir', 'visite', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
38008,39,485734081568161_668573679950866,2016-01-12 18:45:37,http://ow.ly/WTZ5Y,"#Saviezvous que le gouvernement du Canada pourrait verser jusqu’à 7 200 $ pour aider votre enfant à payer ses études postsecondaires?   

La Subvention canadienne pour l’épargne-études est une somme d’argent que le gouvernement ajoute au régime enregistré d’épargne-études (REEE) de votre enfant pour aider à faire croître ses économies. Pour être admissible à la subvention, vous devez commencer à épargner dans le REEE de votre enfant avant la fin de l’année civile où il atteint l’âge de 15 ans.
 
Pour savoir comment présenter une demande: http://ow.ly/WTZ5Y","que le gouvernement du Canada pourrait verser jusqu’à $ pour aider votre enfant à payer ses études postsecondaires? La Subvention canadienne pour l’épargne-études est une somme d’argent que le gouvernement ajoute au régime enregistré d’épargne-études (REEE) de votre enfant pour aider à faire croître ses économies. Pour être admissible à la subvention, vous devez commencer à épargner dans le REEE de votre enfant avant la fin de l’année civile où il atteint l’âge de ans. Pour savoir comment présenter une demande:",['#Saviezvous'],1.0,39.0,18,58,"['Economical', 'Social']","['aider', 'enfant', 'enfant', 'aider', 'croître', 'économie', 'enfant', 'civil']",fr,0.15,positive,QuestionsdargentCanada_facebook
33536,162,134615279898518_1257814510911917,2016-01-08 16:00:53,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1257814510911917/?type=3,"Joyeux Vendredi Photo des Abonnés! 
Cette superbe photo d'aurore boréale au glacier Athabasca dans le parc national Jasper nous vient de Paul Zizka Photography.

Chaque vendredi, nous choisirons au hasard une photo envoyée par un abonné et nous la mettrons en vedette sur notre mur. 
Quelle belle façon de voir nos superbes parcs nationaux et sites historiques à travers VOS yeux!!! 

Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.","Joyeux Vendredi Photo des Abonnés! Cette superbe photo d'aurore boréale au glacier Athabasca dans le parc national Jasper nous vient de Paul Zizka Photography. Chaque vendredi, nous choisirons au hasard une photo envoyée par un abonné et nous la mettrons en vedette sur notre mur. Quelle belle façon de voir nos superbes parcs nationaux et sites historiques à travers VOS yeux!!! Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],1.0,13.0,43,57,"['Environmental', 'Social']","['parc_national', 'parc', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
33550,176,134615279898518_1261373117222723,2016-01-15 09:15:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1261373117222723/?type=3,"Joyeux Vendredi Photo des Abonnés! 
Cette incroyable photo du parc national Banff nous a été envoyée par Shelby (SMV Photography) qui a ajouté la légende : « C’est agréable d’être perdue dans la bonne direction! »

NOUVEAU! Chaque vendredi, nous choisirons au hasard une photo envoyée par un abonné et nous la mettrons en vedette sur notre mur. Quelle belle façon de voir nos superbes parcs nationaux et sites historiques à travers VOS yeux!!! 

Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.","Joyeux Vendredi Photo des Abonnés! Cette incroyable photo du parc national Banff nous a été envoyée par Shelby (SMV Photography) qui a ajouté la légende : « C’est agréable d’être perdue dans la bonne direction! » NOUVEAU! Chaque vendredi, nous choisirons au hasard une photo envoyée par un abonné et nous la mettrons en vedette sur notre mur. Quelle belle façon de voir nos superbes parcs nationaux et sites historiques à travers VOS yeux!!! Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],0.0,6.0,49,55,"['Environmental', 'Social']","['parc_national', 'parc', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
