,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
33382,8,134615279898518_1504059299620769,2016-11-07 15:00:32,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1504059299620769/?type=3,"175 ans, ça se fête en grand! Les 19 et 20 novembre, venez célébrer l’anniversaire de sir Wilfrid Laurier au lieu historique national de la Maison-Laurier à Ottawa, qui vous ouvre ses portes GRATUITEMENT pour l’occasion. http://ow.ly/fQEf305WhLt","ans, ça se fête en grand! Les et novembre, venez célébrer l’anniversaire de sir Wilfrid Laurier au lieu historique national de la Maison-Laurier à Ottawa, qui vous ouvre ses portes GRATUITEMENT pour l’occasion.",[],11.0,162.0,265,452,['Social'],"['fête', 'célébrer', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
8986,4,460123390028_10157795825810029,2016-11-23 09:01:44,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10157795825810029/,,,[],106.0,35.0,153,324,['other'],[],tl,0.041605943152454784,positive,EnvironnementetressourcesnaturellesauCanada_facebook
21585,0,793479133053460481,2016-11-01 15:45:42,['https://\xe2\x80\xa6'],"RT @VeteransFR_CA: Ce novembre, ajoutez un coquelicot à votre photo de profil pour rendre hommage et remercier et #nelesoubliezpas https://…",RT Ce novembre ajoutez un coquelicot votre photo de profil pour rendre hommage et remercier et nelesoubliezpas https,['#nelesoubliezpas'],,236.0,0,236,['Social'],['coquelicot'],fr,0.0,Neutral,MPO_DFO_tweeter
21588,3,795649312382484480,2016-11-07 15:29:13,[],"RT @PMcanadien: Pour la Semaine des vétérans, rendons hommage à plus de 2.3M de Canadiens ayant servi en uniforme au fil de notre histoire.…",RT PMcanadien Pour la Semaine des rans rendons hommage plus de 3M de Canadiens ayant servi en uniforme au fil de notre histoire,[],,124.0,0,124,['Social'],"['vétéran', 'servi']",fr,0.0,Neutral,MPO_DFO_tweeter
21589,4,798983294306152448,2016-11-16 20:17:16,['https://t.co/dbNbJmlgXf'],La nouvelle zone de protection marine en #Arctique du #GC a été désignée grâce aux Inuvialuit &amp; au savoir traditionnel autochtone https://t.co/dbNbJmlgXf,La nouvelle zone de protection marine en Arctique du GC ce aux Inuvialuit amp au savoir traditionnel autochtone https co dbNbJmlgXf,"['#Arctique', '#GC']",,38.0,72,110,"['Environmental', 'Social']","['protection', 'marine', '#arctique', 'autochtone']",fr,0.0,Neutral,MPO_DFO_tweeter
42340,19,377625007887_10154764690242888,2016-11-23 12:06:06,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154764690242888/?type=3,Rappel: Minifourgonnettes Toyota Sienna. Verrou défectueux : la porte coulissante électrique pourrait s’ouvrir. http://www.tc.gc.ca/oi513,Rappel: Minifourgonnettes Toyota Sienna. Verrou défectueux : la porte coulissante électrique pourrait s’ouvrir.,[],6.0,81.0,1,89,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
37992,23,485734081568161_833230453485187,2016-11-28 16:00:45,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/833230453485187/?type=3,"#AlerteFraude :
Avez-vous reçu une contravention par courriel pour une infraction au Code de la route? NE LA PAYEZ PAS : C’EST UNE FRAUDE.

Les fraudeurs envoient de fausses contraventions par courriel et exigent un paiement immédiat à partir d’un lien. Les services de police n’envoient pas de contraventions par courriel, et en aucun cas un policier ne vous demandera votre adresse courriel lors d’une intervention routière.

Ne cliquez jamais sur un lien suspect et ne fournissez jamais de renseignements personnels à une source non fiable.

Apprenez à vous protéger contre les manœuvres frauduleuses : http://ow.ly/wXhk306AUab",": Avez-vous reçu une contravention par courriel pour une infraction au Code de la route? NE LA PAYEZ PAS : C’EST UNE FRAUDE. Les fraudeurs envoient de fausses contraventions par courriel et exigent un paiement immédiat à partir d’un lien. Les services de police n’envoient pas de contraventions par courriel, et en aucun cas un policier ne vous demandera votre adresse courriel lors d’une intervention routière. Ne cliquez jamais sur un lien suspect et ne fournissez jamais de renseignements personnels à une source non fiable. Apprenez à vous protéger contre les manœuvres frauduleuses :",['#AlerteFraude'],1.0,68.0,10,85,"['Environmental', 'Social']","['policier', 'protéger']",fr,0.0,neutral,QuestionsdargentCanada_facebook
10617,11,795628527781613568,2016-11-07 14:06:37,['https://t.co/cw2xIHG'],Bonne Journée des #Inuit à tous les Inuit au Canada et de par le monde! #Inuujunga https://t.co/cw2xIHGcDc,Bonne des Inuit tous les Inuit au Canada et de par le monde Inuujunga https co cw2xIHGcDc,"['#Inuit', '#Inuujunga']",,42.0,30,72,['Social'],['inuit'],fr,0.0,Neutral,GCAutochtones_tweeter
33570,196,134615279898518_1516836125009753,2016-11-19 09:35:00,http://ow.ly/nsit306j1z7,"L'oiseau national du Canada: le geai gris! Saviez-vous que vous pouvez les trouver dans les forêts (et parcs!) d'un océan à l'autre? 

http://ow.ly/nsit306j1z7 (Anglais)",L'oiseau national du Canada: le geai gris! Saviez-vous que vous pouvez les trouver dans les forêts (et parcs!) d'un océan à l'autre? (Anglais),[],2.0,11.0,32,52,['Environmental'],"['forêt', 'parc', 'océan']",fr,0.0,neutral,ParcsCanada_facebook
34631,12,803023141278781440,2016-11-27 23:50:10,['https://t.co/AWrNONNElQ'],"Vous ne voudrez pas manquer ça! Le 1er déc., nous aurons enfin notre compte #Instagram! Préparez-vous à un lancement électrisant! @instagram https://t.co/AWrNONNElQ",Vous ne voudrez pas manquer Le 1er nous aurons enfin notre compte Instagram parez vous un lancement lectrisant instagram https co AWrNONNElQ,['#Instagram'],,19.0,31,50,['other'],[],fr,0.0,Neutral,ParcsCanada_tweeter
33611,237,134615279898518_1507842635909102,2016-11-12 06:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1507842635909102/?type=3,Faites l’expérience de 4 siècles d'histoire de la Ville de Québec en visitant l'arrondissement historique du Vieux-Québec! Lieu historique national des Fortifications-de-Québec #UNESCO,Faites l’eérience de siècles d'histoire de la Ville de Québec en visitant l'arrondissement historique du Vieux-Québec! Lieu historique national des Fortifications-de-Québec,['#UNESCO'],0.0,7.0,32,46,['Social'],"['historique', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
10641,35,797069175403532296,2016-11-11 13:31:14,['https://t.co/Yh1dM7O2SL'],"En ce #JourduSouvenir, honorons ceux et celles qui ont protégé les libertés au Canada. #nelesoubliezpas #vétérans https://t.co/Yh1dM7O2SL",En ce JourduSouvenir honorons ceux et celles qui ont les au Canada nelesoubliezpas rans https co Yh1dM7O2SL,"['#JourduSouvenir', '#nelesoubliezpas', '#v']",,20.0,22,42,['other'],[],fr,0.0,Neutral,GCAutochtones_tweeter
33632,258,134615279898518_1523919914301374,2016-11-26 07:55:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1523919914301374/?type=3,"NOUVELLE EMBALLANTE! Le 1er décembre, nous aurons enfin notre compte Instagram!

Qu’aimeriez-vous voir sur notre page?","NOUVELLE EMBALLANTE! Le er décembre, nous aurons enfin notre compte Instagram! Qu’aimeriez-vous voir sur notre page?",[],2.0,23.0,17,42,['other'],[],fr,0.0,neutral,ParcsCanada_facebook
34632,13,795714845853224961,2016-11-07 19:49:37,['https://t.co/cw2xIHG'],RT @GCAutochtones: Bonne Journée des #Inuit à tous les Inuit au Canada et de par le monde! #Inuujunga https://t.co/cw2xIHGcDc,RT GCAutochtones Bonne des Inuit tous les Inuit au Canada et de par le monde Inuujunga https co cw2xIHGcDc,"['#Inuit', '#Inuujunga']",,42.0,0,42,['Social'],['inuit'],fr,0.0,Neutral,ParcsCanada_tweeter
13775,16,795653637494239233,2016-11-07 15:46:24,['https://t.co/cw2xIHG'],RT @GCAutochtones: Bonne Journée des #Inuit à tous les Inuit au Canada et de par le monde! #Inuujunga https://t.co/cw2xIHGcDc,RT GCAutochtones Bonne des Inuit tous les Inuit au Canada et de par le monde Inuujunga https co cw2xIHGcDc,"['#Inuit', '#Inuujunga']",,42.0,0,42,['Social'],['inuit'],fr,0.0,Neutral,GCC_CCG_tweeter
20119,4,795706200017043456,2016-11-07 19:15:16,['https://t.co/cw2xIHG'],RT @GCAutochtones: Bonne Journée des #Inuit à tous les Inuit au Canada et de par le monde! #Inuujunga https://t.co/cw2xIHGcDc,RT GCAutochtones Bonne des Inuit tous les Inuit au Canada et de par le monde Inuujunga https co cw2xIHGcDc,"['#Inuit', '#Inuujunga']",,42.0,0,42,['Social'],['inuit'],fr,0.0,Neutral,MPO_Centre_tweeter
10643,37,795974524642721792,2016-11-08 13:01:29,"['https://t.co/qoHBeYWZVY', 'https://t.co/dtXYNDRFfq']","Aujourd'hui, souvenons-nous des efforts de guerre des #Autochtones au Canada. #JournéeVétéransAutochtones #PNMI https://t.co/qoHBeYWZVY https://t.co/dtXYNDRFfq",Aujourd hui souvenons nous des efforts de guerre des Autochtones au Canada ransAutochtones PNMI https co qoHBeYWZVY https co dtXYNDRFfq,"['#Autochtones', '#Journ', '#PNMI']",,22.0,19,41,['Social'],"['#autochtones', '#pnmi']",fr,0.0,Neutral,GCAutochtones_tweeter
38028,59,485734081568161_818234388318127,2016-11-03 10:45:42,http://ow.ly/qQn0305DLr2,"Prendre le temps d’évaluer son budget est aussi important que d’en avoir un.
Révisez-le régulièrement pour garder le cap. Si vous voyez que vos dépenses réelles ne suivent pas votre budget, faites des ajustements et trouvez des moyens de réduire vos dépenses. Le recours à une grille budgétaire pour évaluer vos dépenses mensuelles peut vous aider à atteindre votre objectif. #CestPayantDeSavoir: http://ow.ly/qQn0305DLr2 #MLF2016","Prendre le temps d’évaluer son budget est aussi important que d’en avoir un. Révisez-le régulièrement pour garder le cap. Si vous voyez que vos dépenses réelles ne suivent pas votre budget, faites des ajustements et trouvez des moyens de réduire vos dépenses. Le recours à une grille budgétaire pour évaluer vos dépenses mensuelles peut vous aider à atteindre votre objectif. : 2","['#CestPayantDeSavoir', '#MLF2016']",1.0,19.0,19,40,"['Economical', 'Environmental', 'Social']","['budget', 'budget', 'réduire', 'aider']",fr,0.0,neutral,QuestionsdargentCanada_facebook
