,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
13759,0,925738983488757760,2017-11-01 14:59:07,[],RT @VeteransFR_CA: RT pour rendre hommage aux vétérans canadiens. Vous recevrez un rappel le 11/11 et serez ajouté à une mosaïque #Lecanada…,RT RT pour rendre hommage aux rans canadiens Vous recevrez un rappel le 11 11 et serez une que,['#Lecanada'],,2169.0,0,2169,['Social'],['vétéran'],fr,0.0,Neutral,GCC_CCG_tweeter
10606,0,926474073084964864,2017-11-03 15:40:06,[],RT @VeteransFR_CA: RT pour rendre hommage aux vétérans canadiens. Vous recevrez un rappel le 11/11 et serez ajouté à une mosaïque #Lecanada…,RT RT pour rendre hommage aux rans canadiens Vous recevrez un rappel le 11 11 et serez une que,['#Lecanada'],,2169.0,0,2169,['Social'],['vétéran'],fr,0.0,Neutral,GCAutochtones_tweeter
39198,0,928689911993110528,2017-11-09 18:25:03,[],RT @VeteransFR_CA: RT pour rendre hommage aux vétérans canadiens. Vous recevrez un rappel le 11/11 et serez ajouté à une mosaïque #Lecanada…,RT RT pour rendre hommage aux rans canadiens Vous recevrez un rappel le 11 11 et serez une que,['#Lecanada'],,2169.0,0,2169,['Social'],['vétéran'],fr,0.0,Neutral,RNCan_tweeter
32962,0,2017-11-14_15-33-47,2017-11-14 15:33:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/173776474a9ca2edab458c3117c40c27/5AE0957C/t51.2885-15/e35/23594683_148484345902951_5653516080799285248_n.jpg,"L’hiver est une merveilleuse saison pour elorer le parc national de Prince Albert et découvrir des pistes d’animaux qui l’habitent. Pour votre sécurité et la sécurité de la faune, veuillez garder une distance respectueuse de tout animal sauvage. : .....",hiver est une merveilleuse saison pour explorer le parc national de Prince Albert et couvrir des pistes animaux qui habitent Pour votre et la de la faune veuillez garder une distance respectueuse de tout animal sauvage thelostgirlsguide nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation PNPrinceAlbert ExploreSask hiver neige,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnprincealbert"",""exploresask"",""hiver"",""neige""]",1.0,,384,385,"['Environmental', 'Social']","['parc_national', 'découvrir', 'faune']",fr,0.0,neutral,parcs.canada_instagram
16945,2,931147557119635457,2017-11-16 13:10:52,[],RT @N_Hulot: Nouveaux engagements pour accélérer la lutte contre le changement climatique à #COP23 : une coalition est lancée pour laisser…,RT Nouveaux engagements pour rer la lutte contre le changement climatique COP23 une coalition est pour,['#COP23'],,325.0,0,325,"['Environmental', 'Social']","['engagement', 'changement_climatique', '#cop23']",fr,0.0,Neutral,ministre_ec_tweeter
5696,0,931147581689917440,2017-11-16 13:10:58,[],RT @N_Hulot: Nouveaux engagements pour accélérer la lutte contre le changement climatique à #COP23 : une coalition est lancée pour laisser…,RT Nouveaux engagements pour rer la lutte contre le changement climatique COP23 une coalition est pour,['#COP23'],,325.0,0,325,"['Environmental', 'Social']","['engagement', 'changement_climatique', '#cop23']",fr,0.0,Neutral,environnementca_tweeter
32985,23,2017-11-15_16-07-53,2017-11-15 16:07:53,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3d27dac027ec74e7edef510540e006d7/5AEC3D56/t51.2885-15/e35/23594654_1620534247993024_2669992743412957184_n.jpg,"L’hiver approche… mais heureusement, c’est une saison magnifique!  Parc national Yoho : .....",hiver mais heureusement est une saison magnifique Parc national Yoho Yoho PNYoho Montagne parcscanada Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""yoho"",""pnyoho"",""montagne"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",2.0,,253,255,['Environmental'],['parc'],fr,0.5,positive,parcs.canada_instagram
32987,25,2017-11-17_16-03-53,2017-11-17 16:03:53,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f417bf3355e1a7f4d10f9205076a01f1/5AFE9D3F/t51.2885-15/e35/23596578_126319071395479_402627096368644096_n.jpg,Vous accrochez-vous à l’automne ou êtes-vous prêt pour les merveilles de l'hiver? Parc national Kootenay : ..... ,Vous accrochez vous automne ou vous pour les merveilles de hiver Parc national Kootenay ashvoykin pnkootenay kootenay tourismbc travelbc britishcolumbia explorebc bc colombiebritannique cb canada sauvage nature photographie parkscanada explorecanada parcscanada DestinationCanada parc,"[""pnkootenay"",""kootenay"",""tourismbc"",""travelbc"",""britishcolumbia"",""explorebc"",""bc"",""colombiebritannique"",""cb"",""canada"",""sauvage"",""nature"",""photographie"",""parkscanada"",""explorecanada"",""parcscanada"",""destinationcanada"",""parc""]",3.0,,247,250,['Environmental'],['parc'],fr,0.0033333333333333327,positive,parcs.canada_instagram
32990,28,2017-11-12_17-35-02,2017-11-12 17:35:02,https://instagram.fyvr3-1.fna.fbcdn.net/vp/988a3d0589397829113dcd980959d7bc/5ADA1CF3/t51.2885-15/e35/23421808_1979428662271914_6692786011950284800_n.jpg,Un lever de soleil qui s’avère plus impressionnant que n’importe quelle aquarelle….... : Parc national de la Péninsule-Bruce. : ...,Un lever de soleil qui plus impressionnant que importe quelle Parc national de la ninsule Bruce colethorsen canada sauvage nature photographie parkscanada explorecanada parcscanada Canada150 parcnational PeninsuleBruce PNPeninsuleBruce,"[""canada"",""sauvage"",""nature"",""photographie"",""parkscanada"",""explorecanada"",""parcscanada"",""canada150"",""parcnational"",""peninsulebruce"",""pnpeninsulebruce""]",4.0,,238,242,['Environmental'],['parc'],fr,0.44666666666666666,positive,parcs.canada_instagram
42328,7,377625007887_10155849343102888,2017-11-07 12:15:21,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155849343102888/?type=3,"Rappel : Ford F150. L’indication du levier de vitesses pourrait être erronée et la boîte de vitesses pourrait rester au mauvais rapport. 
http://ow.ly/wN1c30gpWbd",Rappel : Ford F150. L’indication du levier de vitesses pourrait être erronée et la boîte de vitesses pourrait rester au mauvais rapport. d,[],73.0,124.0,18,235,['other'],[],fr,0.024322127525252518,positive,TransportsetInfrastructureauCanada_facebook
33015,53,2017-11-30_13-20-42,2017-11-30 13:20:42,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a211c617dad72b020ecd1aab0320b189/5AFB9791/t51.2885-15/e35/24175113_143826042935927_4671620955603206144_n.jpg,"Le lac Emerald, l’un des endroits les plus magnifiques de l’Ouest du Canada. Assurez-vous de ne pas le manquer la prochaine fois que vous irez au parc national Yoho! ️ : .....",Le lac Emerald un des endroits les plus magnifiques de Ouest du Canada Assurez vous de ne pas le manquer la prochaine fois que vous irez au parc national Yoho jocecho PNYoho YNP EmeraldLake ExploreBC CB Canada hiver travel travelgram traveller parcscanada,"[""pnyoho"",""ynp"",""emeraldlake"",""explorebc"",""cb"",""canada"",""hiver"",""travel"",""travelgram"",""traveller"",""parcscanada""]",2.0,,215,217,"['Environmental', 'Social']","['lac', 'parc_national']",fr,0.07500000000000001,positive,parcs.canada_instagram
33034,72,2017-11-19_16-48-06,2017-11-19 16:48:06,https://instagram.fyvr3-1.fna.fbcdn.net/vp/28e3cdf2a9df258f450551959ef0a1cf/5AE70EEC/t51.2885-15/e35/23596569_297268707444092_6736144479897518080_n.jpg,Découvrez les contrées sauvages du Nord et la culture inuite au parc national des Monts-Torngat. Cette photo splendide vous rappelle d’ajouter cet endroit à votre liste de sites à voir! : ..... ,couvrez les es sauvages du Nord et la culture inuite au parc national des Monts Torngat Cette photo splendide vous rappelle ajouter cet endroit votre liste de sites voir leehorbachewski montstorngat torngat pnmontstorngat ExploreNL newfoundland newfoundlandandlabrador newfoundlander TerreNeuveetLabrador TerreNeuve canada sauvage nature photographie parkscanada explorecanada parcscanada parc,"[""montstorngat"",""torngat"",""pnmontstorngat"",""explorenl"",""newfoundland"",""newfoundlandandlabrador"",""newfoundlander"",""terreneuveetlabrador"",""terreneuve"",""canada"",""sauvage"",""nature"",""photographie"",""parkscanada"",""explorecanada"",""parcscanada"",""parc""]",2.0,,199,201,['Social'],"['découvrez', 'nord', 'culture', 'inuit', 'parc_national']",fr,0.0,neutral,parcs.canada_instagram
33033,71,2017-11-08_17-19-24,2017-11-08 17:19:24,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dee65a0f869cd846e0ffc9cab6e0ab8b/5AEA196A/t51.2885-15/e35/23347858_1775752656051519_3460561150180065280_n.jpg,Quoi de plus magique que le brouillard matinal au-dessus d’une étendue d’eau?..Parc national et lieu historique national Kejimkujik..: .j ..,Quoi de plus magique que le brouillard matinal au dessus une tendue eau Parc national et lieu historique national Kejimkujik petah parcscanada canada150 decouvrir aventure nature photographie photodujour soleil canada,"[""parcscanada"",""canada150"",""decouvrir"",""aventure"",""nature"",""photographie"",""photodujour"",""soleil"",""canada""]",0.0,,201,201,['Social'],['historique'],fr,0.0,neutral,parcs.canada_instagram
33053,91,2017-11-10_17-30-21,2017-11-10 17:30:21,https://instagram.fyvr3-1.fna.fbcdn.net/vp/78a3de30fa0f473a5398bc6635819291/5AEFEA85/t51.2885-15/e35/23416691_136054013720104_3239809688115609600_n.jpg,"Comptant des rivières de montagnes glacées, de chaudes sources thermales et des couchers de soleil INCROYABLES, le parc national Kootenay est une destination de rêve incontournable!.... : ....",Comptant des res de montagnes es de chaudes sources thermales et des couchers de soleil INCROYABLES le parc national Kootenay est une destination de incontournable searchingforserenity1 canada sauvage nature photographie parkscanada explorecanada parcscanada Canada150 parcnational PNKootenay,"[""canada"",""sauvage"",""nature"",""photographie"",""parkscanada"",""explorecanada"",""parcscanada"",""canada150"",""parcnational"",""pnkootenay""]",1.0,,191,192,"['Environmental', 'Social']","['rivière', 'parc_national']",fr,0.0,neutral,parcs.canada_instagram
33056,94,2017-11-20_16-15-47,2017-11-20 16:15:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/61d05377d88e1bc8f27e77974ab7cb60/5AFC14FC/t51.2885-15/e35/23733992_1574920302601582_2220843514776780800_n.jpg,La réserve de parc national Nahanni est l’un des territoires montagneux les plus magnifiques d’Amérique du Nord. Ce site de l’UNESCO est parfait pour ceux qui recherchent la nature sauvage et lointaine. : .....,La serve de parc national Nahanni est un des territoires montagneux les plus magnifiques rique du Nord Ce site de UNESCO est parfait pour ceux qui recherchent la nature sauvage et lointaine Nahanni PNNahanni territoiresduNordOuest TNO parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada conservation montagne UNESCO,"[""nahanni"",""pnnahanni"",""territoiresdunordouest"",""tno"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""montagne"",""unesco""]",1.0,,190,191,"['Environmental', 'Social']","['parc_national', 'nord', 'nature']",fr,0.0,neutral,parcs.canada_instagram
