,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
33374,0,134615279898518_1680084978684866,2017-04-04 19:00:00,https://www.facebook.com/ParcsCanada/videos/1680084978684866/,"Vous avez probablement entendu parler de notre concours Découvrez le Canada, mais vous n’avez peut-être pas réalisé à quel point le grand prix est sensass! Ce voyage inoubliable au parc national du Gros-Morne et au lieu historique national de l’Anse aux Meadows à Terre-Neuve-et-Labrador pourrait être le vôtre! Taguez vos compagnons d’aventure et assurez-vous que tous participent au concours pour augmenter vos chances! #ConcoursParcs

http://www.concoursparcscanada.ca/decouvrezcanada/allez","Vous avez probablement entendu parler de notre concours Découvrez le Canada, mais vous n’avez peut-être pas réalisé à quel point le grand prix est sensass! Ce voyage inoubliable au parc national du Gros-Morne et au lieu historique national de l’Anse aux Meadows à Terre-Neuve-et-Labrador pourrait être le vôtre! Taguez vos compagnons d’aventure et assurez-vous que tous participent au concours pour augmenter vos chances!",['#ConcoursParcs'],3298.0,764.0,1182,5393,['Social'],"['découvrez', 'parc_national', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
16944,1,856928262655803393,2017-04-25 17:49:53,['https://t.co/Wf69x4Day'],"Dans le cadre de la stratégie de réintroduction du #bison, un bébé bison, le 1er depuis + de 140 ans, est né au @PNBanff… le #JourdelaTerre! https://t.co/Wf69x4DayU",Dans le cadre de la gie de introduction du bison un bison le 1er depuis de 140 ans est au le JourdelaTerre https co Wf69x4DayU,"['#bison', '#JourdelaTerre']",,85.0,260,345,['other'],[],fr,0.0,Neutral,ministre_ec_tweeter
32982,20,2017-04-30_17-14-35,2017-04-30 17:14:35,https://instagram.fyvr3-1.fna.fbcdn.net/vp/474040f4a09b3b9cbd560ee85b929a0d/5AF02798/t51.2885-15/e35/19425177_1404324176320013_8266247263660015616_n.jpg,"Sons de tambours s'il-vous-plaît! Allez, vous pouvez faire mieux! * Sons de tambours plus puissants* C'est notre e message!!!!!!! Très approprié puisque nous célébrons également Cette année sera très occupée. Assurez-vous de planifier vos vacances à l’avance, ou mieux encore, visitez-nous lors des saisons intermédiaires! Superbe photo prise au par ",Sons de tambours il vous Allez vous pouvez faire mieux Sons de tambours plus puissants nC est notre 150e message puisque nous brons galement Canada150 nCette sera Assurez vous de planifier vos vacances avance ou mieux encore visitez nous lors des saisons diaires nSuperbe photo prise au pnBanff par coldclearwater nature photographie conservation voyage jouerdehors aventure paysage parcscanada explorecanada canada150 canada,"[""canada150"",""pnbanff"",""nature"",""photographie"",""conservation"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada""]",1.0,,255,256,['other'],[],fr,0.0,neutral,parcs.canada_instagram
33391,17,134615279898518_1688540467839317,2017-04-12 06:20:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1688540467839317/?type=3,"WOW! C'est sûrement notre meilleur #DéfiParcs jusqu'à maintenant! Bravo aux participants! Nous adorons vos photos, continuez de nous les envoyer!","WOW! C'est sûrement notre meilleur éfiParcs jusqu'à maintenant! Bravo aux participants! Nous adorons vos photos, continuez de nous les envoyer!",['#D'],4.0,11.0,162,212,['Social'],"['#défiparcs', 'bravo']",fr,0.0,neutral,ParcsCanada_facebook
33021,59,2017-04-16_16-23-59,2017-04-16 16:23:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b7251f5e19264b9a9c5f80f0720effbe/5AEE4BCE/t51.2885-15/e35/19367085_478951942455064_8383915254307880960_n.jpg,"Le parc national Elk Island n'est jamais ennuyant. Étendez votre couverture, allongez-vous et contemplez le coucher de soleil, ou visitez les coulisses d’une installation de rassemblement des bisons et découvrez comment ce magnifique animal au bord de l’extinction a pu être sauvé. Photo par ",Le parc national Elk Island est jamais ennuyant tendez votre couverture allongez vous et contemplez le coucher de soleil ou visitez les coulisses une installation de rassemblement des bisons et couvrez comment ce magnifique animal au bord de extinction pu nPhoto par Calsnape nature photographie animaux sauvage animal voyage jouerdehors aventure paysage parcscanada explorecanada canada150 canada bison elkisland pnelkisland alberta explorealberta coucherdesoleil,"[""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""bison"",""elkisland"",""pnelkisland"",""alberta"",""explorealberta"",""coucherdesoleil""]",2.0,,205,207,['Social'],"['parc_national', 'découvrez']",fr,0.0,neutral,parcs.canada_instagram
33058,96,2017-04-12_13-25-13,2017-04-12 13:25:13,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c077bacc3d4d005a4ae0f3670b2e7cb2/5AE7FB44/t51.2885-15/e35/19367611_1150688125036141_8706972519535476736_n.jpg,"Cette photo étonnante a été prise à la réserve de parc national Pacific Rim par la talentueuse . Pour la , nous encourageons tous les visiteurs à s'informer avant de visiter nos sites. Nous avons tous un rôle à jouer! ",Cette photo tonnante prise la serve de parc national Pacific Rim par la talentueuse cristinamittermeier Pour la SemaineDeLaFaune nous encourageons tous les visiteurs informer avant de visiter nos sites Nous avons tous un le jouer semainedelafaune nature photographie animaux sauvage animal voyage jouerdehors aventure paysage parcscanada canada150 canada conservation explorecanada rpnpacificrim pacificrim ocean eau tofino plage surf hellobc explorebc colombiebritannique,"[""semainedelafaune"",""semainedelafaune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""explorecanada"",""rpnpacificrim"",""pacificrim"",""ocean"",""eau"",""tofino"",""plage"",""surf"",""hellobc"",""explorebc"",""colombiebritannique""]",4.0,,187,191,['Social'],['parc_national'],fr,0.46875,positive,parcs.canada_instagram
33063,101,2017-04-22_17-54-30,2017-04-22 17:54:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/accdc2b1e33ba40d479042f66a886c64/5AFBBD97/t51.2885-15/e35/19367838_100485927247265_4320361165583548416_n.jpg,"Chaque fois que je fais un portage entre La Routine et La Magie, je me retrouve à Banff, le premier parc national de l’ancien Dominion, là où les chèvres cabriolent entre les parois rocheuses, quelque part, dans ces montagnes vénérablement élégantes, et je deviens dingue, dément, gaga à l’idée d’une ascension, assoiffé de Victoire – ce vin de raisins sauvages, ce saké de riz sauvage, ce scotch de chardon – couronnement de l’Inspiration .-Extrait du poème « Beat Meditations: Beach / Mountain » par le poète parlementaire George Elliott Clarke .Participez à notre éfiParcs sur la poésie! Plus d’info sur nos comptes Twitter et Facebook Magnifique photo par  Écosystème ème ésie ète éfiparcs",Chaque fois que je fais un portage entre La Routine et La Magie nje retrouve Banff le premier parc nde ancien Dominion les vres cabriolent entre les parois rocheuses quelque part ndans ces montagnes rablement gantes net je deviens dingue ment ngaga une ascension de Victoire nce vin de raisins sauvages ce de riz sauvage ce scotch de chardon ncouronnement de Inspiration Extrait du Beat Meditations Beach Mountain par le te parlementaire George Elliott Clarke nParticipez notre fiParcs sur la sie Plus info sur nos comptes Twitter et Facebook nMagnifique photo par calsnape Banff pnBanff Nature Conservation ExploreCanada Canada150 ParcsCanada ExploreAlberta Canada Aventure VieAuCanada ImagesDuCanada sie te fiparcs JourDeLaTerre,"[""défiparcs"",""banff"",""pnbanff"",""nature"",""écosystème"",""conservation"",""explorecanada"",""canada150"",""parcscanada"",""explorealberta"",""canada"",""aventure"",""vieaucanada"",""imagesducanada"",""poème"",""poésie"",""poète"",""défiparcs"",""jourdelaterre""]",4.0,,183,187,"['Economical', 'Environmental', 'Social']","['parc_national', 'participez', 'écosystème', 'écosystème']",fr,0.0,neutral,parcs.canada_instagram
33080,118,2017-04-26_13-48-52,2017-04-26 13:48:52,https://instagram.fyvr3-1.fna.fbcdn.net/vp/005d21087f3239d8b097e55334d0a6e9/5AEFC687/t51.2885-15/e35/19379771_730381313815685_4203750531459448832_n.jpg,"À notre humble avis, il s’agit d’une des plus belles régions au monde. Elorez la Cabot Trail lors de votre visite au parc national des Hautes-Terres-du-Cap-Breton. Vous ne le regretterez pas! Belle photo de  écosse",notre humble avis il agit une des plus belles gions au monde Explorez la Cabot Trail lors de votre visite au parc national des Hautes Terres du Cap Breton Vous ne le regretterez pas nBelle photo de faune nature photographie voyage jouerdehors aventure paysage parcscanada canada150 canada conservation explorecanada sentierCabot halifax cosse imagesducanada capebreton pnCapeBreton,"[""faune"",""nature"",""photographie"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""explorecanada"",""sentiercabot"",""halifax"",""nouvelleécosse"",""imagesducanada"",""capebreton"",""pncapebreton""]",3.0,,176,179,['Social'],"['visite', 'parc_national']",fr,0.0,neutral,parcs.canada_instagram
33082,120,2017-04-23_16-46-10,2017-04-23 16:46:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/219eb618794cab7a71145b18644ff322/5AF91274/t51.2885-15/e35/19367131_1317599221622637_3879847179149377536_n.jpg,"Des côtes accidentées et des forêts tempérées luxuriantes : découvrez le meilleur des deux mondes dans la réserve de parc national Pacific Rim! Cet été sera occupé, alors assurez-vous de planifier votre voyage à l’avance pour en profiter pleinement. ",Des tes es et des es luxuriantes couvrez le meilleur des deux mondes dans la serve de parc national Pacific Rim Cet sera alors assurez vous de planifier votre voyage avance pour en profiter pleinement faune nature photographie animaux sauvage animal voyage jouerdehors aventure paysage parcscanada canada150 canada conservation explorecanada rpnpacificrim pacificrim ocean eau tofino plage surf hellobc explorebc colombiebritannique,"[""faune"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""explorecanada"",""rpnpacificrim"",""pacificrim"",""ocean"",""eau"",""tofino"",""plage"",""surf"",""hellobc"",""explorebc"",""colombiebritannique""]",3.0,,175,178,"['Environmental', 'Social']","['côte', 'forêt', 'découvrez', 'parc_national']",fr,0.3333333333333333,positive,parcs.canada_instagram
33091,129,2017-04-28_20-03-40,2017-04-28 20:03:40,https://instagram.fyvr3-1.fna.fbcdn.net/vp/441ce3e694fdf994397bf331255af8bc/5ADA734A/t51.2885-15/e35/19367299_110827169534538_5621763744062242816_n.jpg,"Fathom Five offre mystère et divertissement, écologie et culture... et une incroyable escapade dans la nature. Plantez votre tente sous le ciel étoilé de l’île Flowerpot et profitez des eaux cristallines du lac Huron! Superbe photo par ",Fathom Five offre et divertissement cologie et culture et une incroyable escapade dans la nature Plantez votre tente sous le ciel de le Flowerpot et profitez des eaux cristallines du lac Huron nSuperbe photo par ileflowerpot peninsulebruce flowerpot nature photographie animaux sauvage animal voyage jouerdehors aventure paysage parcscanada explorecanada canada150 canada fathomfive airemarine conservation ontario exploreON,"[""ileflowerpot"",""peninsulebruce"",""flowerpot"",""nature"",""photographie"",""animaux"",""sauvage"",""animal"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""explorecanada"",""canada150"",""canada"",""fathomfive"",""airemarine"",""conservation"",""ontario"",""exploreon""]",4.0,,170,174,"['Environmental', 'Social']","['culture', 'nature', 'eau', 'lac']",fr,0.21666666666666667,positive,parcs.canada_instagram
