,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
34621,2,785488918368124929,2016-10-10 14:35:26,['https://t.co/tAY03UMNI'],Joyeuse #Actiondegrâce! Admirez les couleurs automnales dans l’un de nos parcs ou lieux historiques nationaux. https://t.co/tAY03UMNIc,Joyeuse ce Admirez les couleurs automnales dans un de nos parcs ou lieux historiques nationaux https co tAY03UMNIc,['#Actiondegr'],,78.0,168,246,"['Environmental', 'Social']","['parc', 'historique']",fr,0.0,Neutral,ParcsCanada_tweeter
33409,35,134615279898518_1467473786612654,2016-10-10 12:40:00,https://www.facebook.com/ParcsCanada/videos/1467473786612654/,"Revivez les souvenirs de Marc Bergevin, directeur général des Canadiens de Montréal, au canal de Lachine! Regardez la #vidéo complète ici : http://ow.ly/WuF3304SZmO","Revivez les souvenirs de Marc Bergevin, directeur général des Canadiens de Montréal, au canal de Lachine! Regardez la éo complète ici :",['#vid'],16.0,19.0,103,151,['other'],[],fr,0.0,neutral,ParcsCanada_facebook
33415,41,134615279898518_1480127608680605,2016-10-18 05:55:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1480127608680605/?type=3,"Il vous reste moins d'une semaine pour postuler pour les postes dans l’équipe d’engagement et de diffusion du Nord de Parcs Canada! Oserez-vous vous offrir l’un des meilleurs emplois d’été qui implique une expédition en arctique? 

Vous pouvez postuler du 16 au 23 octobre pour des postes disponibles à #Ottawa, #Vancouver et #Montréal.

Plus d'info ici :http://ow.ly/7IWl305gF0V","Il vous reste moins d'une semaine pour postuler pour les postes dans l’équipe d’engagement et de diffusion du Nord de Parcs Canada! Oserez-vous vous offrir l’un des meilleurs emplois d’été qui implique une eédition en arctique? Vous pouvez postuler du au octobre pour des postes disponibles à , et éal. Plus d'info ici :","['#Ottawa', '#Vancouver', '#Montr']",10.0,68.0,52,136,"['Economical', 'Environmental', 'Social']","['nord', 'parc', 'emploi']",fr,0.0,neutral,ParcsCanada_facebook
37996,27,485734081568161_797559303718969,2016-10-03 10:45:52,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/797559303718969/?type=3,"Saviez-vous que, depuis juillet 2016, le montant de la prestation complémentaire au Supplément de revenu garanti a augmenté? Les aînés les plus vulnérables peuvent désormais recevoir jusqu’à 947 $ de plus par année.

Le Supplément de revenu garanti est une prestation mensuelle non imposable offerte aux bénéficiaires de la pension de la Sécurité de la vieillesse qui ont un faible revenu. Renseignez-vous à ce sujet: http://www.edsc.gc.ca/fr/rpc/sv/srg/index.page?&_ga=1.250481350.1106300558.1440498676","Saviez-vous que, depuis juillet , le montant de la prestation complémentaire au Supplément de revenu garanti a augmenté? Les aînés les plus vulnérables peuvent désormais recevoir jusqu’à $ de plus par année. Le Supplément de revenu garanti est une prestation mensuelle non imposable offerte aux bénéficiaires de la pension de la Sécurité de la vieillesse qui ont un faible revenu. Renseignez-vous à ce sujet:",[],2.0,55.0,22,80,['Economical'],"['revenu', 'revenu', 'revenu']",fr,0.075,positive,QuestionsdargentCanada_facebook
33495,121,134615279898518_1469245683102131,2016-10-10 05:50:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1469245683102131/?type=3,"Nous vous souhaitons une belle fête de l’#Actiondegrâce! Nous apprécions la beauté extraordinaire de nos parcs nationaux en cette période de l’année. 

Photo prise au parc national Forillon.",Nous vous souhaitons une belle fête de l’âce! Nous apprécions la beauté extraordinaire de nos parcs nationaux en cette période de l’année. Photo prise au parc national Forillon.,['#Actiondegr'],0.0,6.0,52,68,"['Environmental', 'Social']","['fête', 'parc', 'parc_national']",fr,0.0,neutral,ParcsCanada_facebook
33503,129,134615279898518_1461396297220403,2016-10-02 05:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1461396297220403/?type=3,"Joyeux dimanche! Ne laissez pas le refroidissement de la température vous empêcher de profiter du plein air. Où commencera votre aventure automnale?

Photo prise au Parc national et lieu historique national Kejimkujik.",Joyeux dimanche! Ne laissez pas le refroidissement de la température vous empêcher de profiter du plein air. Où commencera votre aventure automnale? Photo prise au Parc national et lieu historique national Kejimkujik.,[],0.0,3.0,61,65,"['Environmental', 'Social']","['air', 'aventure', 'parc', 'historique']",fr,0.0,neutral,ParcsCanada_facebook
33516,142,134615279898518_1447853071908059,2016-10-04 09:40:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1447853071908059/?type=3,"Vous n'avez jamais rien vu de pareil! Un de nos nouveaux types d’hébergement, la Goutte d’Ô au Parc national Fundy, ressemble à une gouttelette d’eau et inclut un canapé-lit et un hamac dans la mezzanine. La Goutte d’Ô est parfaite pour un couple ou une famille. Pour plus de détails : http://ow.ly/tyho303ZCiu","Vous n'avez jamais rien vu de pareil! Un de nos nouveaux types d’hébergement, la Goutte d’Ô au Parc national Fundy, ressemble à une gouttelette d’eau et inclut un canapé-lit et un hamac dans la mezzanine. La Goutte d’Ô est parfaite pour un couple ou une famille. Pour plus de détails : u",[],3.0,7.0,47,61,"['Environmental', 'Social']","['parc', 'famille']",fr,0.0,neutral,ParcsCanada_facebook
10621,15,787018718429741056,2016-10-14 19:54:19,[],RT @JustinTrudeau: Jim Prentice nous laisse le fruit de son travail pour les Albertains et les Canadiens. Mes sincères condoléances.https:/…,RT JustinTrudeau Jim Prentice nous laisse le fruit de son travail pour les Albertains et les Canadiens Mes res ances https,[],,60.0,0,60,['other'],[],fr,0.0,Neutral,GCAutochtones_tweeter
33524,150,134615279898518_1475636179129748,2016-10-16 09:10:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1475636179129748/?type=3,"Le parc national Gros Morne, site de l’#UNESCO, révèle ce qui est profondément enfoui sous la surface de notre planète... http://ow.ly/iGUF3059xIb","Le parc national Gros Morne, site de l’, révèle ce qui est profondément enfoui sous la surface de notre planète...",['#UNESCO'],3.0,4.0,44,59,['Social'],['parc_national'],fr,0.0,neutral,ParcsCanada_facebook
38007,38,485734081568161_807237409417825,2016-10-17 17:45:28,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/807237409417825/?type=3,"Vous avez reçu un courriel vous avisant que votre compte sera gelé dans les 24 heures?

Ne mordez pas à l’hameçon. Il pourrait s’agir d’une cybermenace. #Saviezvous que 80 000 personnes sont victimes de fraudes CHAQUE JOUR et partagent leurs renseignements personnels? 

Voici comment reconnaître une fraude : http://ow.ly/BNqL305cePO",Vous avez reçu un courriel vous avisant que votre compte sera gelé dans les heures? Ne mordez pas à l’hameçon. Il pourrait s’agir d’une cybermenace. que personnes sont victimes de fraudes CHAQUE JOUR et partagent leurs renseignements personnels? Voici comment reconnaître une fraude :,['#Saviezvous'],0.0,45.0,14,59,['other'],[],fr,0.0,neutral,QuestionsdargentCanada_facebook
