,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
32967,5,2018-01-09_07-33-10,2018-01-09 07:33:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e5fbcfd3654a11d2134050c45adb2d8/5AFB8325/t51.2885-15/e35/26070586_1505745106190839_3887798112802045952_n.jpg,"Le « Lieu des esprits » est la signification du terme inuktitut Torngat dans le nom du parc national des Monts-Torngat. Voyez ce paysage exceptionnel mettant en valeur le fjord Saglek découpé par les glaciers; ce nom lui convient parfaitement, n’est-ce pas? : Parc national des Monts-Torngat : . . . . .",Le Lieu des esprits est la signification du terme inuktitut Torngat dans le nom du parc national des Monts Torngat Voyez ce paysage exceptionnel mettant en valeur le fjord Saglek par les glaciers ce nom lui convient parfaitement est ce pas Parc national des Monts Torngat everythingeverywhere parcscanada exploreNL montstorngat torngat nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation parcscanada,"[""parcscanada"",""explorenl"",""montstorngat"",""torngat"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",2.0,,295,297,"['Environmental', 'Social']","['parc_national', 'parc']",fr,0.5,positive,parcs.canada_instagram
32969,7,2018-01-04_08-38-15,2018-01-04 08:38:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/881940497cc241f734bcd1d6b0b47d63/5AFC2E87/t51.2885-15/e35/26073859_552785148398429_6537813481557590016_n.jpg,"Établi en , le parc national Kootenay est un endroit aux contrastes uniques, en allant des rivières de montagnes glacées aux sources thermales vaporeuses.: .....",tabli en 1920 le parc national Kootenay est un endroit aux contrastes uniques en allant des res de montagnes es aux sources thermales vaporeuses searchingforserenity1 TravelAlberta PNKootenay ParcsCanada ExploreAlberta travelalberta alberta ExploreCanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada wanderlust travelgram,"[""pnkootenay"",""parcscanada"",""explorealberta"",""travelalberta"",""alberta"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",3.0,,276,279,"['Environmental', 'Social']","['parc_national', 'rivière']",ca,0.3333333333333333,positive,parcs.canada_instagram
32975,13,2018-01-08_11-35-28,2018-01-08 11:35:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dc54147e6708e6fee9fb781e28127097/5AEFFD78/t51.2885-15/e35/26181452_952540564905087_1831462582880305152_n.jpg,"Torrent d'eau déferlante situé non loin de la promenade des Glaciers, les chutes Sunwapta ne sont qu'une des nombreuses cascades de Jasper qui ont été créées par les vallées suspendues. : ..... ",Torrent eau ferlante non loin de la promenade des Glaciers les chutes Sunwapta ne sont qu une des nombreuses cascades de Jasper qui ont es par les es suspendues jeremywhyt3 tourismjasper PNJaspet parcnationaljasper jasper ParcsCanada lakelouise justlakeit ExploreCanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada wanderlust travelgram,"[""pnjaspet"",""parcnationaljasper"",""jasper"",""parcscanada"",""lakelouise"",""justlakeit"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",7.0,,262,269,['other'],[],es,0.05,positive,parcs.canada_instagram
32980,18,2018-01-05_10-18-16,2018-01-05 10:18:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5319e13415fe25b836f0588a2ff05422/5AF3BF17/t51.2885-15/e35/26180100_484609538599484_3020666356296056832_n.jpg,Le parc national de la Pointe-Pelée offre une eérience hivernale unique. Chaussez vos raquettes et faites craquer la neige pure sous vos pas dans un paysage d’hiver.: .....,Le parc national de la Pointe offre une rience hivernale unique Chaussez vos raquettes et faites craquer la neige pure sous vos pas dans un paysage hiver shaft73ss Ontariotravel PointPelee PNPointPelee ParcsCanada DiscoverON ontario lakeontario northernontario ontarioparks exploreontario ontariocanada ExploreCanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada wanderlust travelgram,"[""pointpelee"",""pnpointpelee"",""parcscanada"",""discoveron"",""ontario"",""lakeontario"",""ontario_adventures"",""northernontario"",""ontarioparks"",""exploreontario"",""ontariocanada"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",3.0,,259,262,['Social'],['parc_national'],es,0.0,neutral,parcs.canada_instagram
32981,19,2018-01-14_07-57-35,2018-01-14 07:57:35,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d1bbd1cac820404e20a483cc43172221/5B26EBFD/t51.2885-15/e35/26157850_726328607576165_4288267305932029952_n.jpg,Ce paysage n’est-il pas captivant? Commencez à planifier une aventure en canot inoubliable sur les lacs du parc national de la Mauricie. L’été se fait attendre? Vous pouvez aller faire de la raquette aujourd’hui ou même faire du camping d’hiver dans une tente oTENTik!. : Parc national de la Mauricie. : .....,Ce paysage est il pas captivant Commencez planifier une aventure en canot inoubliable sur les 30 lacs du parc national de la Mauricie se fait attendre Vous pouvez aller faire de la raquette hui ou faire du camping hiver dans une tente oTENTik Parc national de la Mauricie lamauricie PNLaMauricieNP Mauricie QC nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada explorecanada conservation parcscanada,"[""lamauricie"",""pnlamauricienp"",""mauricie"",""qc"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",6.0,,252,258,"['Environmental', 'Social']","['aventure', 'lac', 'parc_national', 'parc']",fr,0.15,positive,parcs.canada_instagram
32983,21,2018-01-16_16-31-46,2018-01-16 16:31:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/11ec6f56505e42a0a7b427b45775a10b/5AF317FC/t51.2885-15/e35/26072834_160658181239093_198300173359644672_n.jpg,Un ciel de barbe à papa ne manque jamais de nous faire sourire. Joyeux ! Une vue magnifique du parc national Kootenay capturée par ......,Un ciel de barbe papa ne manque jamais de nous faire sourire Joyeux MardiVoyage Une vue magnifique du parc national Kootenay par jennexplores PNKootenay Kootenay parcscanada hiver montagne aventure sauvage photographie canada ohcanada neige explorecanada explorealberta alberta voyage,"[""mardivoyage"",""pnkootenay"",""kootenay"",""parcscanada"",""hiver"",""montagne"",""aventure"",""sauvage"",""photographie"",""canada"",""ohcanada"",""neige"",""explorecanada"",""explorealberta"",""alberta"",""voyage""]",1.0,,255,256,['Social'],['parc_national'],fr,0.0,neutral,parcs.canada_instagram
32988,26,2018-01-02_18-23-26,2018-01-02 18:23:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2e6f33c586e7f5bdb2884e9f1173a22a/5AE9C4AA/t51.2885-15/e35/26183522_996772190460881_6141383687989624832_n.jpg,Très haut dans les montagnes du Sud-Ouest du Yukon est un territoire où les hauteurs dépassent l’imagination. Le parc national et réserve de Kluane abrite des montagnes les plus élevées du Canada. : .....,haut dans les montagnes du Sud Ouest du Yukon est un territoire les hauteurs passent imagination Le parc national et serve de Kluane abrite 17 des 20 montagnes les plus es du Canada cnexplore TravelYukon ParcNationalKluane PNKluane Kluane ParcsCanada ParcsCanadaYukon cometomyyukon ExploreYukon Yukon Yukonterritory ExploreCanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada wanderlust travelgram,"[""parcnationalkluane"",""pnkluane"",""kluane"",""parcscanada"",""parcscanadayukon"",""cometomyyukon"",""exploreyukon"",""yukon"",""yukonterritory"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",2.0,,247,249,['Social'],['parc_national'],fr,0.0,neutral,parcs.canada_instagram
33006,44,2018-01-07_18-36-00,2018-01-07 18:36:00,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ec25b6085b55233a816dfa0fda27dfb7/5AFE12F2/t51.2885-15/e35/26309412_158497194788041_5942826074290257920_n.jpg,"Le lieu historique national Cave and Basin est le lieu de naissance des parcs nationaux du Canada. Lorsque trois cheminots ont trouvé par hasard à l’entrée d’une grotte remplie de sources thermales minérales en , ils contribuaient par inadvertance à la création du premier parc national du Canada!: .....",Le lieu historique national Cave Basin est le lieu de naissance des parcs nationaux du Canada Lorsque trois cheminots ont par hasard une grotte remplie de sources thermales rales en 1883 ils contribuaient par inadvertance la ation du premier parc national du Canada andym1991 TravelAlberta LHNCaveBasin ParcsCanada ExploreAlberta travelalberta alberta ExploreCanada canada canadaswonderland igerscanada ohcanada canadaday igcanada tourcanada enjoycanada wanderlust travelgram,"[""lhncavebasin"",""parcscanada"",""explorealberta"",""travelalberta"",""alberta"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",2.0,,220,222,"['Environmental', 'Social']","['historique', 'parc', 'parc_national']",fr,0.0,neutral,parcs.canada_instagram
33010,48,2018-01-12_07-52-05,2018-01-12 07:52:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f5fb97ba6a6ddb4b479d1d2abdea4d6e/5AEC73F9/t51.2885-15/e35/26157137_1719170118134976_4394733489295982592_n.jpg,"Le parc national Fundy est réputé en raison de ses vagues les plus gigantesques au monde, ce qui donne lieu à une marée très basse vous permettant en fait de marcher sur le lit de l’océan! Lorsque vous viendrez faire une visite, n’oubliez surtout pas de regarder le ciel…la voûte céleste est à couper le souffle! : Parc national Fundy : assimphoto.....",Le parc national Fundy est en raison de ses vagues les plus gigantesques au monde ce qui donne lieu une basse vous permettant en fait de marcher sur le lit de Lorsque vous viendrez faire une visite oubliez surtout pas de regarder le la te leste est couper le souffle Parc national Fundy assimphoto fundy pnfundy explorenb nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation parcscanada,"[""fundy"",""pnfundy"",""explorenb"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",2.0,,215,217,"['Environmental', 'Social']","['parc_national', 'visite', 'parc']",fr,0.0,neutral,parcs.canada_instagram
33038,76,2018-01-15_07-30-53,2018-01-15 07:30:53,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5cbe6a37c260b1228318e6f3655421eb/5AFE1793/t51.2885-15/e35/26070428_1568824873232207_1171801553774837760_n.jpg,"Le parc national Banff est un endroit féerique! Plus de millions de personnes effectuent chaque année le pèlerinage qui conduit aux sommets sensationnels des Rocheuses, aux lacs glaciaires et qui fait découvrir la faune du tout premier parc national du Canada. . : Parc national Banff. : .....",Le parc national Banff est un endroit erique Plus de millions de personnes effectuent chaque le lerinage qui conduit aux sommets sensationnels des Rocheuses aux lacs glaciaires et qui fait couvrir la faune du tout premier parc national du Canada Parc national Banff banff pnBanff explorealberta alberta nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation parcscanada,"[""banff"",""pnbanff"",""explorealberta"",""alberta"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",3.0,,196,199,"['Environmental', 'Social']","['parc_national', 'lac', 'découvrir', 'faune', 'parc_national', 'parc']",fr,0.0,neutral,parcs.canada_instagram
