id,full_text,retweet_count,favorite_count,created_at
947595798791024641,What's your #sustainability #NewYearsResolution? The #SustDev strategy has actions you can take in 2018: https://t.co/FV44lEXKCp https://t.co/TRJRNwXVde,26,27,2017-12-31 22:30:18
947512687092625409,"Hey, Canada! #Canada150 plaques are being installed across the country to honour Canadians who set aside lands for habitat #conservation. Find out more: https://t.co/k1tryyuMzt @NSNatureTrust #PurcellsCove https://t.co/h8oE2z51ll",19,29,2017-12-31 17:00:03
947224550357520385,"As part the #YearOfPolarPrediction (YOPP), weather observations will be increased in Canada’s North. YOPP aims to improve #weather and climate forecasts for polar regions. #ArcticScience https://t.co/Qvf6pGyVcG https://t.co/wYAQ7T02hJ",22,25,2017-12-30 21:55:06
947160409257267200,Birgit and her science team are conducting a long term study of contaminants in seabird eggs. #ArcticScience https://t.co/kxmajjKpgl,6,21,2017-12-30 17:40:13
947127645925400576,Are you a land owner? Do you have ecologically sensitive lands? Find out more about our #nature #conservation #funding and #tax incentive programs for private #landowners. https://t.co/akP1ZJMMWa https://t.co/tcqBjHmzD2,19,20,2017-12-30 15:30:02
946777905316712448,It’s #ArcticScience Month! Our scientists are studying the effects of contaminants on the health of Arctic #wildlife and ecosystems. https://t.co/r3S8upAo5Y https://t.co/h0jiWc95VW,8,30,2017-12-29 16:20:17
946750175195807750,#Canada150 plaques are being installed on 150 properties to thank Canadians and recognize them for habitat #conservation on their properties. Thank you! https://t.co/WnFHU05DvK https://t.co/T4SBOGvk4N,18,29,2017-12-29 14:30:06
946485926762446848,"Hey, Canada! #Canada150 plaques are being installed across the country to honour Canadians who set aside lands for habitat #conservation. Find out more: https://t.co/comjMQSCw5 https://t.co/frwDoDX2yZ",17,28,2017-12-28 21:00:04
946467092525666304,It’s #ArcticScience Month. Our scientists use geospatial mapping to monitor the effects of #ClimateChange on Arctic permafrost. https://t.co/vUnatvTX32 https://t.co/G8FowOW6hO,32,62,2017-12-28 19:45:14
946463606849273856,RT @ENERGYSTAR_CAN: Can’t decide on a #NewYearsResolution? Here’s one:  lower your energy use to help reduce #ClimateChange impacts. #Winte…,26,0,2017-12-28 19:31:22
946431840725995521,"This holiday season, make some time to #ConnectWithNature! Learn more from    🇨🇦’s #SustDev strategy: https://t.co/S9bvyqmZHB https://t.co/4TVXcamDJP",3,8,2017-12-28 17:25:09
946405438526054400,"Are you a #salamander enthusiast, importer or researcher? Complete our online survey and help design import permitting and controls for responsible trade. https://t.co/Oni42DBve0 https://t.co/kXRt9dER3r",4,11,2017-12-28 15:40:14
946119802589995008,It’s #ArcticScience Month! Find out what Canada is doing to help with the conservation of the #PolarBear: https://t.co/xYGggk3twy https://t.co/1lELm1wYyk,60,130,2017-12-27 20:45:13
946034262247079939,"Don’t forget to participate in the public comment period for 13 Canadian species being considered for protection under the #SpeciesAtRisk Act! Comment by Jan 18, 2018. https://t.co/BD2CqRJQh5 https://t.co/QWGxNpyWlh",34,45,2017-12-27 15:05:19
945722159695106050,It’s #ArcticScience Month! Our scientists combine #science and Indigenous knowledge to help conserve the caribou. https://t.co/inygVp8BPP https://t.co/hL0I7HdhKT,15,28,2017-12-26 18:25:08
945679380956803072,Cleaning up after a fun-filled day of gift-exchanging? Check with your #municipality to see what can be recycled; don’t send unnecessary waste to landfills! #GreenHoliday #BoxingDay https://t.co/FZ8tPb4e9L,22,22,2017-12-26 15:35:08
945315809961955328,"#HappyHolidays! Going to see family and friends? #Winter travel calls for extra care – check our hourly forecasts before heading out. Be #WeatherWise! @transport_gc
https://t.co/TPs93Gd7Rs https://t.co/wOYBvVfCQz",14,25,2017-12-25 15:30:26
944665188304932870,Keep the kids busy over the holidays! Have them play and explore our new #ClimateKids website: https://t.co/GB3jOV3pLs #GreenHoliday https://t.co/6I4b4CIuSN,7,19,2017-12-23 20:25:06
944643974920273920,Selfie! Our scientists Amila and Jane measure contaminants from permafrost thaws into Nunavut lakes. #ArcticScience #ClimateChange https://t.co/57DYtjlORX https://t.co/tOlqjPV43u,13,43,2017-12-23 19:00:48
944599787437023232,Effects of #ClimateChange on Canada’s Arctic region include loss of sea ice and #wildlife habitat. Find out more: https://t.co/zH0LKOHemx #ArcticScience https://t.co/5UvJRlWBhQ,39,30,2017-12-23 16:05:13
944562021886058496,"For a #GreenHoliday, wrap gifts in reusable materials like comics, old maps or magazines! https://t.co/TaSQy1kG2t",15,22,2017-12-23 13:35:09
944308960437374977,"RT @ParksCanada: What do our places have to offer this #holiday season? Beauty, history and birds! Take note of the bird counts happening i…",7,0,2017-12-22 20:49:35
944308746959904768,RT @ParksCanada: #DYK that we’re offering #FREE admission to ALL #ParksCanada places starting in 2018 for #youth 17 and under? It is the pe…,12,0,2017-12-22 20:48:44
