,Unnamed: 0,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category,language,Reactions_SUM,sentiment_score,sentiment_type
383,383,826151001375772676,2,0,2017-01-30 19:32:02,: La Sous-ministre Blewett visite le er navire hauturier de recherches halieutiques à Vancouver Shipyards …,"['#MPO', '#NHRH', '#']",[],RT La Sous ministre Blewett MPO visite le 1er navire hauturier de recherches halieutiques Vancouver Shipyards NHRH seaspan,"['RT', 'La', 'Sous', 'ministre', 'Blewett', 'MPO', 'visite', 'le', '1er', 'navire', 'hauturier', 'de', 'recherches', 'halieutiques', 'Vancouver', 'Shipyards', 'NHRH', 'seaspan']","['rt', 'la', u'sous', u'ministr', u'blewett', u'mpo', u'visit', 'le', u'1er', u'navir', u'hauturi', 'de', u'recherch', u'halieutiqu', u'vancouv', u'shipyard', u'nhrh', u'seaspan']",RT @GCC_CCG: La Sous-ministre Blewett #MPO visite le 1er navire hauturier de recherches halieutiques à Vancouver Shipyards #NHRH @seaspan #…,Economical,fr,2,0.0,Neutral
384,384,858711319163408384,2,0,2017-04-30 15:55:07,Regardez la météo avant de partir sur l’eau peut aider à faire une sortie plus agréable!,['#SoyezPrudent'],"['https://t.co/fy1B61B2YY', 'https://t.co/QEhBcWPB7r']",Regardez la avant de partir sur eau peut aider faire une sortie plus able SoyezPrudent https co fy1B61B2YY https co QEhBcWPB7r,"['Regardez', 'la', 'avant', 'de', 'partir', 'sur', 'eau', 'peut', 'aider', 'faire', 'une', 'sortie', 'plus', 'able', 'SoyezPrudent', 'https', 'co', 'fy1B61B2YY', 'https', 'co', 'QEhBcWPB7r']","[u'regardez', 'la', u'avant', 'de', u'partir', u'sur', u'eau', u'peut', u'aider', u'fair', u'une', u'sorti', u'plus', u'abl', u'soyezprud', u'https', 'co', u'fy1b61b2yy', u'https', 'co', u'qehbcwpb7r']",Regardez la météo avant de partir sur l’eau peut aider à faire une sortie plus agréable! #SoyezPrudent https://t.co/fy1B61B2YY https://t.co/QEhBcWPB7r,Environmental,fr,2,0.0,Neutral
385,385,790662528087027712,2,0,2016-10-24 21:13:31,:Cathryn Abbott a reçu le Prix de la fonction publique pour sa contribution scientifique âceàElle,"['#NousSommesFiers', '#Gr']",['https://t.co/tpFr1qmXWW'],NousSommesFiers Cathryn Abbott le Prix de la fonction publique pour sa contribution scientifique Elle https co tpFr1qmXWW,"['NousSommesFiers', 'Cathryn', 'Abbott', 'le', 'Prix', 'de', 'la', 'fonction', 'publique', 'pour', 'sa', 'contribution', 'scientifique', 'Elle', 'https', 'co', 'tpFr1qmXWW']","[u'noussommesfi', u'cathryn', u'abbott', 'le', u'prix', 'de', 'la', u'fonction', u'publiqu', u'pour', 'sa', u'contribut', u'scientifiqu', u'ell', u'https', 'co', u'tpfr1qmxww']",#NousSommesFiers:Cathryn Abbott a reçu le Prix de la fonction publique pour sa contribution scientifique #GrâceàElle https://t.co/tpFr1qmXWW,Social,fr,2,0.0,Neutral
386,386,736281861685665792,2,0,2016-05-27 19:44:09,: Nous sauvons des vies sur un coussin d’air ! de servir. (En anglais seulement),"['#GCCFier', '#BC']",['https://t.co/iziEyQJwzQ'],RT Nous sauvons des vies sur un coussin air GCCFier de servir BC En anglais seulement https co iziEyQJwzQ,"['RT', 'Nous', 'sauvons', 'des', 'vies', 'sur', 'un', 'coussin', 'air', 'GCCFier', 'de', 'servir', 'BC', 'En', 'anglais', 'seulement', 'https', 'co', 'iziEyQJwzQ']","['rt', u'nous', u'sauvon', u'des', u'vie', u'sur', 'un', u'coussin', u'air', u'gccfier', 'de', u'servir', 'bc', 'en', u'anglai', u'seulement', u'https', 'co', u'izieyqjwzq']",RT @GCC_CCG: Nous sauvons des vies sur un coussin d’air ! #GCCFier de servir. #BC (En anglais seulement) https://t.co/iziEyQJwzQ,Environmental,fr,2,0.0,Neutral
387,387,898264543457136640,2,0,2017-08-17 19:25:30,: Amende de K$ pour un pêcheur commercial de crabe résidant à Haida Gwaii,[],['https://t.co/Z0qdKvG16n'],RT salledepresseGC Amende de 15 pour un commercial de crabe sidant Haida Gwaii https co Z0qdKvG16n,"['RT', 'salledepresseGC', 'Amende', 'de', '15', 'pour', 'un', 'commercial', 'de', 'crabe', 'sidant', 'Haida', 'Gwaii', 'https', 'co', 'Z0qdKvG16n']","['rt', u'salledepressegc', u'amend', 'de', '15', u'pour', 'un', u'commerci', 'de', u'crabe', u'sidant', u'haida', u'gwaii', u'https', 'co', u'z0qdkvg16n']",RT @salledepresseGC: Amende de 15 K$ pour un pêcheur commercial de crabe résidant à Haida Gwaii https://t.co/Z0qdKvG16n,Social,fr,2,0.0,Neutral
388,388,898264458316918785,2,0,2017-08-17 19:25:10,: Amende &amp; confiscation pour vente illégale de poissons séchés par pêcheur,[],['https://t.co/3OKh2gXTcf'],RT salledepresseGC Amende amp confiscation pour vente gale de poissons par https co 3OKh2gXTcf,"['RT', 'salledepresseGC', 'Amende', 'amp', 'confiscation', 'pour', 'vente', 'gale', 'de', 'poissons', 'par', 'https', 'co', '3OKh2gXTcf']","['rt', u'salledepressegc', u'amend', u'amp', u'confisc', u'pour', u'vent', u'gale', 'de', u'poisson', u'par', u'https', 'co', u'3okh2gxtcf']",RT @salledepresseGC: Amende &amp; confiscation pour vente illégale de poissons séchés par 1 pêcheur https://t.co/3OKh2gXTcf,Social,fr,2,0.0,Neutral
389,389,738027336378011648,2,0,2016-06-01 15:20:03,: SVQ les lignes à pêche et filets sont dangereux pour la vie aquatique et peuvent endommager les hélices des bateaux?,[],['https://t\xe2\x80\xa6'],RT SVQ les lignes et filets sont dangereux pour la vie aquatique et peuvent endommager les lices des bateaux https,"['RT', 'SVQ', 'les', 'lignes', 'et', 'filets', 'sont', 'dangereux', 'pour', 'la', 'vie', 'aquatique', 'et', 'peuvent', 'endommager', 'les', 'lices', 'des', 'bateaux', 'https']","['rt', u'svq', u'les', u'lign', 'et', u'filet', u'sont', u'dangereux', u'pour', 'la', u'vie', u'aquatiqu', 'et', u'peuvent', u'endommag', u'les', u'lice', u'des', u'bateaux', u'https']",RT @MPO_DFO: SVQ les lignes à pêche et filets sont dangereux pour la vie aquatique et peuvent endommager les hélices des bateaux? https://t…,Environmental,fr,2,0.0,Neutral
390,390,897846799649710082,2,0,2017-08-16 15:45:32,: Aujourd’hui nos chercheurs partent de l’île de pour étudier les éponges siliceuses du passage Chatham! https://…,['#Vancouver'],['https://\xe2\x80\xa6'],RT hui nos chercheurs partent de le de Vancouver pour tudier les ponges siliceuses du passage Chatham https,"['RT', 'hui', 'nos', 'chercheurs', 'partent', 'de', 'le', 'de', 'Vancouver', 'pour', 'tudier', 'les', 'ponges', 'siliceuses', 'du', 'passage', 'Chatham', 'https']","['rt', u'hui', u'nos', u'chercheur', u'partent', 'de', 'le', 'de', u'vancouv', u'pour', u'tudier', u'les', u'pong', u'siliceus', 'du', u'passag', u'chatham', u'https']",RT @MPO_Science: Aujourd’hui nos chercheurs partent de l’île de #Vancouver pour étudier les éponges siliceuses du passage Chatham! https://…,Environmental,fr,2,0.0,Neutral
391,391,896471391532351488,2,0,2017-08-12 20:40:10,: Ce poisson a besoin de vous. Aidez à protéger son habitat! êches h…,"['#ParlonsHabitatDuPoisson', '#LoiSurLesP']",['https://t.co/2cjLN96YNy'],RT Ce poisson besoin de vous Aidez ger son habitat ParlonsHabitatDuPoisson https co 2cjLN96YNy,"['RT', 'Ce', 'poisson', 'besoin', 'de', 'vous', 'Aidez', 'ger', 'son', 'habitat', 'ParlonsHabitatDuPoisson', 'https', 'co', '2cjLN96YNy']","['rt', 'ce', u'poisson', u'besoin', 'de', u'vous', u'aidez', u'ger', u'son', u'habitat', u'parlonshabitatdupoisson', u'https', 'co', u'2cjln96yni']",RT @MPO_DFO: Ce poisson a besoin de vous. Aidez à protéger son habitat! #ParlonsHabitatDuPoisson #LoiSurLesPêches https://t.co/2cjLN96YNy h…,Social,fr,2,0.0,Neutral
392,392,707298699060363264,2,0,2016-03-08 20:15:25,L’autonomisation des femmes d’après Devona Adams du éedelafemme,"['#Journ', '#JIF2016']",['https://t.co/wKW703bdYk'],autonomisation des femmes Devona Adams du edelafemme JIF2016 https co wKW703bdYk,"['autonomisation', 'des', 'femmes', 'Devona', 'Adams', 'du', 'edelafemme', 'JIF2016', 'https', 'co', 'wKW703bdYk']","[u'autonomis', u'des', u'femm', u'devona', u'adam', 'du', u'edelafemm', u'jif2016', u'https', 'co', u'wkw703bdyk']",L’autonomisation des femmes d’après Devona Adams du @MPO_DFO #Journéedelafemme #JIF2016 https://t.co/wKW703bdYk,Social,fr,2,0.0,Neutral
393,393,762690472917798912,2,0,2016-08-08 16:42:33,"Ouverture de la base de de , avec un mandat de sûreté maritime renforcé",['#Kitsilano'],['https://t.co/4BZPECVDhB'],Ouverture de la base de de Kitsilano avec un mandat de maritime https co 4BZPECVDhB,"['Ouverture', 'de', 'la', 'base', 'de', 'de', 'Kitsilano', 'avec', 'un', 'mandat', 'de', 'maritime', 'https', 'co', '4BZPECVDhB']","[u'ouvertur', 'de', 'la', u'base', 'de', 'de', u'kitsilano', u'avec', 'un', u'mandat', 'de', u'maritim', u'https', 'co', u'4bzpecvdhb']","Ouverture de la base de @GCC_CCG de #Kitsilano, avec un mandat de sûreté maritime renforcé https://t.co/4BZPECVDhB",Environmental,fr,2,-0.8,Negative
394,394,922186843713445888,2,0,2017-10-22 19:44:11,: : quand la temp. du corps descend sous °C. Conseils sur la survie : U écur…,"['#Hypothermie', '#S']",['https://t.co/hd0dsHzxW'],RT Hypothermie quand la temp du corps descend sous Conseils sur la survie https co hd0dsHzxWU,"['RT', 'Hypothermie', 'quand', 'la', 'temp', 'du', 'corps', 'descend', 'sous', 'Conseils', 'sur', 'la', 'survie', 'https', 'co', 'hd0dsHzxWU']","['rt', u'hypothermi', u'quand', 'la', u'temp', 'du', u'corp', u'descend', u'sous', u'conseil', u'sur', 'la', u'survi', u'https', 'co', u'hd0dshzxwu']",RT @Transports_gc: #Hypothermie : quand la temp. du corps descend sous 36°C. Conseils sur la survie :        https://t.co/hd0dsHzxWU #Sécur…,Economical,fr,2,0.0,Neutral
395,395,895693614856187904,2,0,2017-08-10 17:09:33,: &amp; concluent l’Opération Driftnet pour combattre la pêche illégale dans le Pacifique Nord https…,[],[],RT salledepresseGC amp DefenseCanada concluent ration Driftnet pour combattre la gale dans le Pacifique Nord,"['RT', 'salledepresseGC', 'amp', 'DefenseCanada', 'concluent', 'ration', 'Driftnet', 'pour', 'combattre', 'la', 'gale', 'dans', 'le', 'Pacifique', 'Nord']","['rt', u'salledepressegc', u'amp', u'defensecanada', u'concluent', u'ration', u'driftnet', u'pour', u'combattr', 'la', u'gale', u'dan', 'le', u'pacifiqu', u'nord']",RT @salledepresseGC: @MPO_DFO &amp; @DefenseCanada concluent l’Opération Driftnet pour combattre la pêche illégale dans le Pacifique Nord https…,Economical,fr,2,0.0,Neutral
396,396,894965760770048002,2,0,2017-08-08 16:57:19,": Attention poisson grenadier, le fond est fait de lave! Premières photos des champs de lave du mont sous-marin Union https:…",[],[],RT Attention poisson grenadier le fond est fait de lave res photos des champs de lave du mont sous marin Union https,"['RT', 'Attention', 'poisson', 'grenadier', 'le', 'fond', 'est', 'fait', 'de', 'lave', 'res', 'photos', 'des', 'champs', 'de', 'lave', 'du', 'mont', 'sous', 'marin', 'Union', 'https']","['rt', u'attent', u'poisson', u'grenadi', 'le', u'fond', u'est', u'fait', 'de', u'lave', u'res', u'photo', u'des', u'champ', 'de', u'lave', 'du', u'mont', u'sous', u'marin', u'union', u'https']","RT @MPO_Science: Attention poisson grenadier, le fond est fait de lave! Premières photos des champs de lave du mont sous-marin Union https:…",Social,fr,2,0.0,Neutral
397,397,908438582968426498,2,0,2017-09-14 21:13:30,": On comprend mieux les pluies acides, le saumon &amp; l’effet des changements clim. sur le poisson grâce à Dr. Beamish https://…",[],['https://\xe2\x80\xa6'],RT comprend mieux les pluies acides le saumon amp effet des changements clim sur le poisson ce Dr Beamish https,"['RT', 'comprend', 'mieux', 'les', 'pluies', 'acides', 'le', 'saumon', 'amp', 'effet', 'des', 'changements', 'clim', 'sur', 'le', 'poisson', 'ce', 'Dr', 'Beamish', 'https']","['rt', u'comprend', u'mieux', u'les', u'plui', u'acid', 'le', u'saumon', u'amp', u'effet', u'des', u'changement', u'clim', u'sur', 'le', u'poisson', 'ce', 'dr', u'beamish', u'https']","RT @MPO_Science: On comprend mieux les pluies acides, le saumon &amp; l’effet des changements clim. sur le poisson grâce à Dr. Beamish https://…",Social,fr,2,0.0,Neutral
398,398,735533515673116673,2,0,2016-05-25 18:10:30,Halte aux espèces aquatiques envahissantes! Lavez bateau &amp; équipement après utilisation.,[],"['https://t.co/1uoaJIyKBn', 'https://t.co/GobfgQtAC7']",Halte aux ces aquatiques envahissantes Lavez bateau amp quipement utilisation https co 1uoaJIyKBn https co GobfgQtAC7,"['Halte', 'aux', 'ces', 'aquatiques', 'envahissantes', 'Lavez', 'bateau', 'amp', 'quipement', 'utilisation', 'https', 'co', '1uoaJIyKBn', 'https', 'co', 'GobfgQtAC7']","[u'halt', u'aux', u'ces', u'aquatiqu', u'envahissant', u'lavez', u'bateau', u'amp', u'quipement', u'utilis', u'https', 'co', u'1uoajiykbn', u'https', 'co', u'gobfgqtac7']",Halte aux espèces aquatiques envahissantes! Lavez bateau &amp; équipement après utilisation. https://t.co/1uoaJIyKBn https://t.co/GobfgQtAC7,Environmental,fr,2,0.0,Neutral
399,399,764127161200549888,1,1,2016-08-12 15:51:26,"Rappel : Le système d'octroi de permis &amp; le site de la pêche sportive sont fermés, à partir de :00 h.",[],[],Rappel Le octroi de permis amp le site de la sportive sont partir de 17 00,"['Rappel', 'Le', 'octroi', 'de', 'permis', 'amp', 'le', 'site', 'de', 'la', 'sportive', 'sont', 'partir', 'de', '17', '00']","[u'rappel', 'le', u'octroi', 'de', u'permi', u'amp', 'le', u'site', 'de', 'la', u'sportiv', u'sont', u'partir', 'de', '17', '00']","Rappel : Le système d'octroi de permis &amp; le site de la pêche sportive sont fermés, à partir de 17:00 h.",Environmental,fr,2,0.0,Neutral
400,400,925445430330167296,2,0,2017-10-31 19:32:39,: La scientifique Terri Sutherland étudie les du pour assurer des écosystèmes sains &amp; durables https…,"['#mollusques', '#Pacifique']",[],RT La scientifique Terri Sutherland tudie les mollusques du Pacifique pour assurer des mes sains amp durables,"['RT', 'La', 'scientifique', 'Terri', 'Sutherland', 'tudie', 'les', 'mollusques', 'du', 'Pacifique', 'pour', 'assurer', 'des', 'mes', 'sains', 'amp', 'durables']","['rt', 'la', u'scientifiqu', u'terri', u'sutherland', u'tudi', u'les', u'mollusqu', 'du', u'pacifiqu', u'pour', u'assur', u'des', u'mes', u'sain', u'amp', u'durabl']","RT @MPO_Science: La scientifique Terri Sutherland étudie les #mollusques du #Pacifique pour assurer des écosystèmes sains &amp; durables 
https…",Environmental,fr,2,0.0,Neutral
401,401,709774106460352512,2,0,2016-03-15 16:11:48,: Le est fier d’inclure tous les groupes autochtones dans le PPCPR,['#minTootoo'],['https://t.co/SdTyesKTPH'],RT Le minTootoo est fier inclure tous les groupes autochtones dans le https co SdTyesKTPH,"['RT', 'Le', 'minTootoo', 'est', 'fier', 'inclure', 'tous', 'les', 'groupes', 'autochtones', 'dans', 'le', 'https', 'co', 'SdTyesKTPH']","['rt', 'le', u'mintootoo', u'est', u'fier', u'inclur', u'tous', u'les', u'group', u'autochton', u'dan', 'le', u'https', 'co', u'sdtyesktph']",RT @MPO_DFO: Le #minTootoo est fier d’inclure tous les groupes autochtones dans le PPCPR  https://t.co/SdTyesKTPH,Social,fr,2,0.0,Neutral
402,402,765675265687183361,1,1,2016-08-16 22:23:03,Denny Sinnott du SHC gagne la photo de la journée de la SRC du août pr sa photo au Pôle Nord,"['#TousFiers', '#Rio2016']",['https://t.co/XCYxuB6Hv5'],Denny Sinnott du SHC gagne la photo de la TousFiers de la SRC du 10 pr sa photo au le Nord Rio2016 https co XCYxuB6Hv5,"['Denny', 'Sinnott', 'du', 'SHC', 'gagne', 'la', 'photo', 'de', 'la', 'TousFiers', 'de', 'la', 'SRC', 'du', '10', 'pr', 'sa', 'photo', 'au', 'le', 'Nord', 'Rio2016', 'https', 'co', 'XCYxuB6Hv5']","[u'denni', u'sinnott', 'du', u'shc', u'gagn', 'la', u'photo', 'de', 'la', u'tousfier', 'de', 'la', u'src', 'du', '10', 'pr', 'sa', u'photo', 'au', 'le', u'nord', u'rio2016', u'https', 'co', u'xcyxub6hv5']",Denny Sinnott du SHC gagne la photo de la journée #TousFiers de la SRC du 10 août pr sa photo au Pôle Nord #Rio2016 https://t.co/XCYxuB6Hv5,Economical,fr,2,0.0,Neutral
403,403,766356936715542528,2,0,2016-08-18 19:31:46,: Merci à tous nos officiers partout au pays pour votre dévouement continue afin d’assurer que nos eaux soient sécuritaire…,['#SCTM'],[],RT Merci tous nos officiers SCTM partout au pays pour votre vouement continue afin assurer que nos eaux soient,"['RT', 'Merci', 'tous', 'nos', 'officiers', 'SCTM', 'partout', 'au', 'pays', 'pour', 'votre', 'vouement', 'continue', 'afin', 'assurer', 'que', 'nos', 'eaux', 'soient']","['rt', u'merci', u'tous', u'nos', u'offici', u'sctm', u'partout', 'au', u'pay', u'pour', u'votr', u'vouement', u'continu', u'afin', u'assur', u'que', u'nos', u'eaux', u'soient']",RT @GCC_CCG: Merci à tous nos officiers #SCTM partout au pays pour votre dévouement continue afin d’assurer que nos eaux soient sécuritaire…,Environmental,fr,2,0.0,Neutral
404,404,734450043789443073,2,0,2016-05-22 18:25:10,Vous partez à la êche? Vous connaissez le règlement? Nul n'est censé l'ignorer !,['#p'],"['https://t.co/aM1LBGiCeS', 'https://t.co/7v1Lad5mtN']",Vous partez la Vous connaissez le glement Nul est ignorer https co aM1LBGiCeS https co 7v1Lad5mtN,"['Vous', 'partez', 'la', 'Vous', 'connaissez', 'le', 'glement', 'Nul', 'est', 'ignorer', 'https', 'co', 'aM1LBGiCeS', 'https', 'co', '7v1Lad5mtN']","[u'vous', u'partez', 'la', u'vous', u'connaissez', 'le', u'glement', u'nul', u'est', u'ignor', u'https', 'co', u'am1lbgic', u'https', 'co', u'7v1lad5mtn']",Vous partez à la #pêche? Vous connaissez le règlement? Nul n'est censé l'ignorer ! 🎣 https://t.co/aM1LBGiCeS https://t.co/7v1Lad5mtN,Environmental,fr,2,0.0,Neutral
405,405,711622143365218304,2,0,2016-03-20 18:35:14,LSV? Règles êche récréative diff. partout au pays?,['#p'],"['https://t.co/UjdcJyYzmN', 'https://t.co/A9jJlTkpIs']",LSV gles ative diff partout au pays https co UjdcJyYzmN https co A9jJlTkpIs,"['LSV', 'gles', 'ative', 'diff', 'partout', 'au', 'pays', 'https', 'co', 'UjdcJyYzmN', 'https', 'co', 'A9jJlTkpIs']","[u'lsv', u'gles', u'ativ', u'diff', u'partout', 'au', u'pay', u'https', 'co', u'ujdcjyyzmn', u'https', 'co', u'a9jjltkpi']",LSV? Règles #pêche récréative diff. partout au pays? https://t.co/UjdcJyYzmN @MPO_DFO https://t.co/A9jJlTkpIs,Social,fr,2,0.0,Neutral
