,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
33405,31,134615279898518_1667830343243663,2017-03-24 08:17:59,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1667830343243663/?type=3,"Joyeux vendredi photo des abonnés! Cette superbe photo du Parc national des Lacs-Waterton nous vient de Laura L. Saviez-vous qu'aucun autre parc national au Canada n'abrite autant d'espèces sauvages sur une si petite superficie? http://ow.ly/ufk030acmwV Travel Alberta 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette superbe photo du Parc national des Lacs-Waterton nous vient de Laura L. Saviez-vous qu'aucun autre parc national au Canada n'abrite autant d'espèces sauvages sur une si petite superficie? Travel Alberta Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],6.0,14.0,121,157,"['Environmental', 'Social']","['parc', 'parc_national']",fr,0.0,neutral,ParcsCanada_facebook
42333,12,377625007887_10155141029477888,2017-03-16 09:26:11,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155141029477888/?type=3,Vous utilisez un drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître : http://ow.ly/b3Rz309Y78O,Vous utilisez un drone à des fins récréatives? Voici un aide-mémoire sur les règles à connaître :,[],8.0,132.0,10,153,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
37977,8,485734081568161_906512776156954,2017-03-22 14:54:43,https://www.facebook.com/QuestionsdargentCanada/videos/906512776156954/,"Le ministre des Finances, Bill Morneau, dépose le #Budget2017 dans la Chambre des communes – le 22 mars 2017 à Ottawa","Le ministre des Finances, Bill Morneau, dépose le dans la Chambre des communes – le mars à Ottawa",['#Budget2017'],41.0,40.0,52,152,['Economical'],"['ministre', 'morneau', '#budget2017']",fr,0.03890625,positive,QuestionsdargentCanada_facebook
33192,230,2017-03-21_13-20-14,2017-03-21 13:20:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2c7d784529326f6e0e9fa17d5ac06361/5AE498E9/t51.2885-15/e35/19379561_1240623009379433_4607147573730344960_n.jpg,"Bonne Journée internationale des êts, probablement l'une de nos journées préférées de l'année! Saviez-vous que l'un de nos parcs abrite une forêt pluviale? Ce n’est pas une blague! Dans la réserve de parc national Pacific Rim, vous trouverez des arbres tordus et rabougris dont les formes diffèrent les unes des autres, ainsi qu'une végétation tellement dense qu'il est impossible de voir le sol. Cette abondance de plantes s’elique par une grande quantité de pluie dans le parc et par sa proximité avec l'océan Pacifique. ️ Photo de ",Bonne internationale des probablement une de nos es es de nSaviez vous que un de nos parcs abrite une pluviale Ce est pas une blague Dans la serve de parc national Pacific Rim vous trouverez des arbres tordus et rabougris dont les formes rent les unes des autres ainsi qu une tation tellement dense qu il est impossible de voir le sol Cette abondance de plantes explique par une grande de pluie dans le parc et par sa avec Pacifique Photo de taylormichaelburk parcscanada canada canada150 explorecanada explorecb forets foret foretpluviale pacificrim RPNpacificrim hellobc colombiebritannique conservation pluie ocean oceanpacifique eau,"[""forêts"",""parcscanada"",""canada"",""canada150"",""explorecanada"",""explorecb"",""forets"",""foret"",""foretpluviale"",""pacificrim"",""rpnpacificrim"",""hellobc"",""colombiebritannique"",""conservation"",""pluie"",""ocean"",""oceanpacifique"",""eau""]",1.0,,140,141,"['Economical', 'Environmental', 'Social']","['parc', 'forêt', 'parc_national', 'arbre', 'sol', 'plante', 'parc']",fr,0.0,neutral,parcs.canada_instagram
33195,233,2017-03-06_13-27-30,2017-03-06 13:27:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0f7b539c4474286f31a342ae071051cb/5ADBD58E/t51.2885-15/e35/19227492_444102942649082_7757359665616257024_n.jpg,"Le château de Frontenac est non seulement l'hôtel le plus photographié au monde, mais aussi l'un de nos plus beaux lieux historiques nationaux! Il a été construit en dans la tradition des châteaux-hôtels développés par les compagnies ferroviaires partout au Canada. Vous pouvez admirer un hôtel similaire au lac Louise, à . Superbe photo par ",Le teau de Frontenac est non seulement tel le plus au monde mais aussi un de nos plus beaux lieux historiques nationaux Il construit en 1892 dans la tradition des teaux tels par les compagnies ferroviaires partout au Canada Vous pouvez admirer un tel similaire au lac Louise Banff Superbe photo par manucoveney regiondequebec quebec imagesducanada explorecanada villedequebec quebecoriginal parcscanada LHN100 canada150 canada quebec,"[""banff"",""regiondequebec"",""quebec"",""imagesducanada"",""explorecanada"",""villedequebec"",""quebecoriginal"",""parcscanada"",""lhn100"",""canada150"",""canada"",""quebec""]",4.0,,136,140,"['Economical', 'Environmental', 'Social']","['historique', 'compagnie', 'lac']",fr,0.075,positive,parcs.canada_instagram
33205,243,2017-03-27_14-22-55,2017-03-27 14:22:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9932473f850895561fa7ff3574298908/5AF737D5/t51.2885-15/e35/19429143_1758466000832097_4287573307936473088_n.jpg,"Le parc national Forillon sous la brume... Cette photo ne vous donne-t-elle pas envie d'une promenade paisible dans les sentiers du parc, la rosée matinale s'attachant à chacun de vos pas? En tendant l’oreille, vous entendrez peut-être le chant des oiseaux marins… Magnifique photo de ",Le parc national Forillon sous la brume Cette photo ne vous donne elle pas envie une promenade paisible dans les sentiers du parc la matinale attachant chacun de vos pas En tendant oreille vous entendrez peut le chant des oiseaux nMagnifique photo de brume matin matinale jouerdehors promenade sentier pnForillon Forillon Quebec Qc Quebecoriginal ProvinceDeQuebec exploreqc explorequebec explorecanada canada canada150 parcscanada nature oiseaux oiseau,"[""brume"",""matin"",""matinale"",""jouerdehors"",""promenade"",""sentier"",""pnforillon"",""forillon"",""quebec"",""qc"",""quebecoriginal"",""provincedequebec"",""exploreqc"",""explorequebec"",""explorecanada"",""canada"",""canada150"",""parcscanada"",""nature"",""oiseaux"",""oiseau""]",3.0,,132,135,"['Environmental', 'Social']","['parc_national', 'parc', 'oiseau']",fr,0.4583333333333333,positive,parcs.canada_instagram
33420,46,134615279898518_1653695977990433,2017-03-10 10:11:14,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1653695977990433/?type=3,"Cette photo splendide du parc national Forillon nous vient de @mulvale sur Instagram, accompagnée de la légende suivante : « J'ai hâte à mon voyage en Gaspésie cet été. Le lever du soleil donne aux falaises  grises du Cap Bon Ami une couleur dorée. » Tourisme Québec http://ow.ly/FnAp309MwRe

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Cette photo splendide du parc national Forillon nous vient de sur Instagram, accompagnée de la légende suivante : « J'ai hâte à mon voyage en Gaspésie cet été. Le lever du soleil donne aux falaises grises du Cap Bon Ami une couleur dorée. » Tourisme Québec Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],9.0,10.0,90,128,"['Economical', 'Environmental', 'Social']","['parc_national', 'gaspésie', 'ami', 'tourisme']",fr,0.0,neutral,ParcsCanada_facebook
33224,262,2017-03-23_14-19-31,2017-03-23 14:19:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/aa859f4984db338c1f2b2d88868b4557/5AE74D5D/t51.2885-15/e35/19367313_284622361943491_616178960589389824_n.jpg,"C'est la Journée nationale des chiots! Assurez-vous de consulter chacun de nos sites pour connaître les règlements et restrictions avant votre arrivée afin de profiter au maximum de votre visite! Et n'oubliez pas de toujours garder Fido en laisse.Photos de , , , , , , , ,  çais",est la nationale des chiots Assurez vous de consulter chacun de nos sites pour tre les glements et restrictions avant votre afin de profiter au maximum de votre visite Et oubliez pas de toujours garder Fido en laisse nPhotos de kalaniwestie thorsshepherd schpoetic chayssefulton bardmac ahuskynamedmilo milisecond chien chiot ais westie huskie goldenretriever parcscanada canada explorecanada canada150 montrezvotrecarte,"[""chien"",""chiot"",""bulldogfrançais"",""westie"",""huskie"",""goldenretriever"",""parcscanada"",""canada"",""explorecanada"",""canada150"",""montrezvotrecarte""]",5.0,,120,125,['Social'],['visite'],fr,0.2575,positive,parcs.canada_instagram
33426,52,134615279898518_1675890582437639,2017-03-31 15:50:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1675890582437639/?type=3,"Joyeux Vendredi photo des abonnés! 

Cette magnifique photo nous vient de @adventuresinyukon sur Instagram, accompagnée de la légende suivante : « Souvenir de l'été dernier dans la réserve de parc national Nááts'ihch'oh. » Parcs Canada TNO

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous voulez présenter une photo, veuillez nous envoyer un message.","Joyeux Vendredi photo des abonnés! Cette magnifique photo nous vient de sur Instagram, accompagnée de la légende suivante : « Souvenir de l'été dernier dans la réserve de parc national Nááts'ihch'oh. » Parcs Canada TNO Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous voulez présenter une photo, veuillez nous envoyer un message.",[],6.0,7.0,88,115,"['Environmental', 'Social']","['parc_national', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
33241,279,2017-03-04_18-38-46,2017-03-04 18:38:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3fca093cb4fe1b8c21e96ef39a28c91f/5AF4E4C4/t51.2885-15/e35/19367245_140715946501626_6729114357168340992_n.jpg,Pouvez-vous vous imaginer devant cette vue magnifique? Le lac Hole-in-the-Wall dans la réserve de parc national Nahanni démontre parfaitement pourquoi il faut parfois sortir sortir des sentiers battus dans les parties les plus reculées de notre beau pays! ée,Pouvez vous vous imaginer devant cette vue magnifique Le lac Hole Wall dans la serve de parc national Nahanni montre parfaitement pourquoi il faut parfois sortir sortir des sentiers battus dans les parties les plus es de notre beau pays explorecanada territoiresdunordouest parcscanada canada paysage conservation nature aventure RPNNahanni Nahanni TNO spectacularNWT Canada150,"[""explorecanada"",""territoiresdunordouest"",""parcscanada"",""canada"",""randonnée"",""paysage"",""conservation"",""nature"",""aventure"",""rpnnahanni"",""nahanni"",""tno"",""spectacularnwt"",""canada150""]",0.0,,114,114,"['Environmental', 'Social']","['lac', 'parc_national', 'pays']",fr,0.0,neutral,parcs.canada_instagram
