,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
33387,13,134615279898518_1446015582091808,2016-09-14 07:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1446015582091808/?type=3,"Vous voulez expérimenter quelque chose de complètement différent cet automne? Nous testons plusieurs nouveaux types d'hébergement et il est encore possible de réserver! Les couples devraient essayer le Micro-cube ou la Double-tente pour leur confort, ou encore le Cocon ou la Goutte d’Ô pour vivre une expérience hors du commun! Les familles et amis pourraient opter pour une Mini-maison sur roues. Plus d'information ici : http://ow.ly/tyho303ZCiu","Vous voulez eérimenter quelque chose de complètement différent cet automne? Nous testons plusieurs nouveaux types d'hébergement et il est encore possible de réserver! Les couples devraient essayer le Micro-cube ou la Double-tente pour leur confort, ou encore le Cocon ou la Goutte d’Ô pour vivre une eérience hors du commun! Les familles et amis pourraient opter pour une Mini-maison sur roues. Plus d'information ici : u",[],23.0,64.0,183,281,['Social'],"['famille', 'ami']",fr,0.0,neutral,ParcsCanada_facebook
37979,10,485734081568161_794123340729232,2016-09-27 13:53:44,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/794123340729232/?type=3,"Soyez à l’affût des appels frauduleux. 

Attention aux fraudeurs qui appellent chez vous en prétendant représenter Sécurité publique Canada ou le Centre canadien de réponse aux incidents cybernétiques. Ces arnaqueurs essaient en fait d’accéder à votre ordinateur. 
Jamais un organisme du gouvernement du Canada ne vous appellera pour demander l’accès à votre ordinateur.

#PensezCybersécurité et renseignez-vous sur les façons de vous protéger contre les appels frauduleux : http://www.pensezcybersecurite.gc.ca/cnt/rsks/scms-frd/frdlnt-clls-fr.aspx",Soyez à l’affût des appels frauduleux. Attention aux fraudeurs qui appellent chez vous en prétendant représenter Sécurité publique Canada ou le Centre canadien de réponse aux incidents cybernétiques. Ces arnaqueurs essaient en fait d’accéder à votre ordinateur. Jamais un organisme du gouvernement du Canada ne vous appellera pour demander l’accès à votre ordinateur. écurité et renseignez-vous sur les façons de vous protéger contre les appels frauduleux :,['#PensezCybers'],1.0,112.0,16,129,"['Environmental', 'Social']","['publique', 'protéger']",fr,0.3,positive,QuestionsdargentCanada_facebook
33423,49,134615279898518_1454470997912933,2016-09-22 10:59:42,https://www.facebook.com/ParcsCanada/videos/1454470997912933/,"Plus que 101 jours avant l’arrivée de 2017 et le début d’une année emballante de célébrations pour souligner #Canada150!
Pour l’occasion, nous vous invitons aux frontières de l’immensité de notre pays, dans ses #4Coins les plus éloignés.
Où que VOUS soyez, participez au décompte Canada 150 aujourd’hui!","Plus que jours avant l’arrivée de et le début d’une année emballante de célébrations pour souligner ! Pour l’occasion, nous vous invitons aux frontières de l’immensité de notre pays, dans ses les plus éloignés. Où que VOUS soyez, participez au décompte Canada aujourd’hui!","['#Canada150', '#4Coins']",0.0,72.0,42,119,['Social'],"['célébration', '#canada150', 'frontière', 'pays', 'participez']",fr,0.0,neutral,ParcsCanada_facebook
33482,108,134615279898518_1445445758815457,2016-09-12 16:43:51,,"Parcs Canada est enthousiaste de l'apparente découverte de l'épave du HMS Terror. 

La découverte du HMS Terror serait importante pour les communautés inuites et le Canada; en effet, elle reflète le rôle continu et inestimable du savoir traditionnel inuit dans la recherche sur l'expédition de Franklin et elle apporte une contribution importante qui complète enfin son histoire. 

Parcs Canada travaille présentement avec ses partenaires sur l'authenticité des renseignements entourant cette découverte.","Parcs Canada est enthousiaste de l'apparente découverte de l'épave du HMS Terror. La découverte du HMS Terror serait importante pour les communautés inuites et le Canada; en effet, elle reflète le rôle continu et inestimable du savoir traditionnel inuit dans la recherche sur l'eédition de Franklin et elle apporte une contribution importante qui complète enfin son histoire. Parcs Canada travaille présentement avec ses partenaires sur l'authenticité des renseignements entourant cette découverte.",[],1.0,28.0,43,72,"['Environmental', 'Social']","['parc', 'communauté', 'inuit', 'inuit', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
34625,6,779363282553634816,2016-09-23 16:54:21,"['https://t.co/fOYbFnRP95', 'https://t.co/88whveqGPT']",RT @canada150e: À 100 jours de la fête! Comment allez-vous célébrer #Canada150 en 2017? https://t.co/fOYbFnRP95 https://t.co/88whveqGPT,RT canada150e 100 jours de la Comment allez vous brer Canada150 en 2017 https co fOYbFnRP95 https co 88whveqGPT,['#Canada150'],,69.0,0,69,['Social'],"['fête', 'célébrer', '#canada150']",es,0.0,Neutral,ParcsCanada_tweeter
26408,2,780532810612404224,2016-09-26 22:21:38,"['https://t.co/fOYbFnRP95', 'https://t.co/88whveqGPT']",RT @canada150e: À 100 jours de la fête! Comment allez-vous célébrer #Canada150 en 2017? https://t.co/fOYbFnRP95 https://t.co/88whveqGPT,RT canada150e 100 jours de la Comment allez vous brer Canada150 en 2017 https co fOYbFnRP95 https co 88whveqGPT,['#Canada150'],,69.0,0,69,['Social'],"['fête', 'célébrer', '#canada150']",ca,0.0,Neutral,MPO_Pacifique_tweeter
13764,5,780371280809910276,2016-09-26 11:39:46,"['https://t.co/fOYbFnRP95', 'https://t.co/88whveqGPT']",RT @canada150e: À 100 jours de la fête! Comment allez-vous célébrer #Canada150 en 2017? https://t.co/fOYbFnRP95 https://t.co/88whveqGPT,RT canada150e 100 jours de la Comment allez vous brer Canada150 en 2017 https co fOYbFnRP95 https co 88whveqGPT,['#Canada150'],,69.0,0,69,['Social'],"['fête', 'célébrer', '#canada150']",ca,0.0,Neutral,GCC_CCG_tweeter
34629,10,778987321517543424,2016-09-22 16:00:24,['https://t.co/c9hqr1aQT'],Juste 101 jours avant #Canada150! Rencontrez les membres de notre équipe dans les #4Coins les plus éloignés du pays : https://t.co/c9hqr1aQT9,Juste 101 jours avant Canada150 Rencontrez les membres de notre quipe dans les 4Coins les plus du pays https co c9hqr1aQT9,"['#Canada150', '#4Coins']",,39.0,20,59,['Social'],"['#canada150', 'pays']",fr,0.0,Neutral,ParcsCanada_tweeter
33555,181,134615279898518_1458402360853130,2016-09-26 11:09:46,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1458402360853130/?type=3,"C’est officiel! Le HMS Terror a pu être confirmé à l’aide de sonars, plongées et des données archéologiques! Grâce au savoir inuit et au travail de tous nos partenaires, nous avons finalement résolu un autre volet du mystère #Franklin! Apprenez-en plus : http://ow.ly/ELUY304zBMm","C’est officiel! Le HMS Terror a pu être confirmé à l’aide de sonars, plongées et des données archéologiques! Grâce au savoir inuit et au travail de tous nos partenaires, nous avons finalement résolu un autre volet du mystère ! Apprenez-en plus :",['#Franklin'],0.0,20.0,33,54,['Social'],['inuit'],fr,0.0,neutral,ParcsCanada_facebook
13769,10,780385578206449664,2016-09-26 12:36:35,[],RT @JustinTrudeau: Ils assurent notre sécurité sur les eaux à Vancouver. Super de revoir les vaillants premiers répondants de la base de Ki…,RT JustinTrudeau Ils assurent notre sur les eaux Vancouver Super de revoir les vaillants premiers pondants de la base de,[],,54.0,0,54,['Environmental'],['eau'],fr,-0.2333333333333333,Neutral,GCC_CCG_tweeter
38013,44,485734081568161_782471521894414,2016-09-06 15:45:11,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/782471521894414/?type=3,"#AlerteFraude: Attention aux arnaqueurs qui se font passer pour des employés de l’Agence du revenu du Canada (ARC) et réclament des cotisations non payées.

Voici quelques signes pour les dépister: ils utilisent un langage ou un ton agressif, ils vous menacent d’arrestation ou d’intervention policière, et vous demandent de payer en utilisant des cartes de crédit prépayées.

Voici des trucs pour vous assurer que vous parlez bel et bien à un employé de l’ARC : http://ow.ly/ATp8303XjJM",": Attention aux arnaqueurs qui se font passer pour des employés de l’Agence du revenu du Canada (ARC) et réclament des cotisations non payées. Voici quelques signes pour les dépister: ils utilisent un langage ou un ton agressif, ils vous menacent d’arrestation ou d’intervention policière, et vous demandent de payer en utilisant des cartes de crédit prépayées. Voici des trucs pour vous assurer que vous parlez bel et bien à un employé de l’ARC :",['#AlerteFraude'],2.0,36.0,12,53,['Economical'],['revenu'],fr,0.06000000000000001,positive,QuestionsdargentCanada_facebook
38015,46,485734081568161_794186607389572,2016-09-27 17:45:26,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/794186607389572/?type=3,"#AlerteFraude: JAMAIS un fabricant d’ordinateurs ou de logiciels ne communiquera avec vous par courriel pour vous aviser que votre ordinateur a été infecté par un virus.

Des fraudeurs se font souvent passer pour des représentants de compagnies reconnues. Ils vous informent que votre ordinateur est infecté et vous offrent de le réparer, non sans frais.

Rappelez-vous que l’entretien de votre ordinateur et la détection de virus sont VOTRE responsabilité et non la leur.

L’hameçonnage: sachez le reconnaître, le signaler et l’arrêter! 
http://ow.ly/NS4n304vb9P",": JAMAIS un fabricant d’ordinateurs ou de logiciels ne communiquera avec vous par courriel pour vous aviser que votre ordinateur a été infecté par un virus. Des fraudeurs se font souvent passer pour des représentants de compagnies reconnues. Ils vous informent que votre ordinateur est infecté et vous offrent de le réparer, non sans frais. Rappelez-vous que l’entretien de votre ordinateur et la détection de virus sont VOTRE responsabilité et non la leur. L’hameçonnage: sachez le reconnaître, le signaler et l’arrêter!",['#AlerteFraude'],0.0,22.0,28,51,"['Economical', 'Social']","['compagnie', 'responsabilité']",fr,0.0,neutral,QuestionsdargentCanada_facebook
42356,35,377625007887_10154543151222888,2016-09-14 09:31:24,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154543151222888/?type=3,Rappel : Véhicules General Motors. Une erreur de logiciel pourrait empêcher les cousins gonflables de se déployer. http://www.tc.gc.ca/sl6z4,Rappel : Véhicules General Motors. Une erreur de logiciel pourrait empêcher les cousins gonflables de se déployer.,[],1.0,41.0,4,47,['Economical'],['véhicule'],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
33610,236,134615279898518_1448821631811203,2016-09-17 06:10:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1448821631811203/?type=3,"Qu'est-ce que les endroits Parcs Canada suivants ont en commun? 

Parc national Quttinirpaaq - Parc national de la Pointe-Pelée - Lieu historic national du Phare-Cap-Spear - Réserve et parc National Kluane

Gardez l'oeil ouvert jeudi prochain, le 22 septembre, pour le savoir. Plus que 106 jours avant #Canada150!","Qu'est-ce que les endroits Parcs Canada suivants ont en commun? Parc national Quttinirpaaq - Parc national de la Pointe-Pelée - Lieu historic national du Phare-Cap-Spear - Réserve et parc National Kluane Gardez l'oeil ouvert jeudi prochain, le septembre, pour le savoir. Plus que jours avant !",['#Canada150'],1.0,4.0,36,46,"['Environmental', 'Social']","['parc', 'parc', 'parc', 'parc', '#canada150']",fr,0.0,neutral,ParcsCanada_facebook
