,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
42327,6,377625007887_10154918999122888,2017-01-06 10:00:28,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154918999122888/?type=3,Rappel : Honda Odyssey. Les sièges de la 2e rangée peuvent être instables après les avoir baissés pour accéder à la 3e rangée. http://www.tc.gc.ca/m9qrm,Rappel : Honda Odyssey. Les sièges de la e rangée peuvent être instables après les avoir baissés pour accéder à la e rangée.,[],52.0,265.0,7,325,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
2932,8,798775163588850_1007044222761942,2017-01-17 15:02:45,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1007044222761942/?type=3,"Nouvelles sur les programmes, le commerce, l’innovation et plus encore. Abonnez-vous! http://ow.ly/8yIq3085Z3S","Nouvelles sur les programmes, le commerce, l’innovation et plus encore. Abonnez-vous!",[],5.0,72.0,224,307,['Economical'],['commerce'],fr,0.0,neutral,AgricultureCanadienne_facebook
8987,5,460123390028_10158025485060029,2017-01-05 10:20:30,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158025485060029/?type=3,"À l’occasion du 150e anniversaire de la Confédération, l’accès à la réserve nationale de faune du Cap-Tourmente au Québec est gratuit toute l’année 2017. 

Profitez-en pour redécouvrir la nature. http://ow.ly/Losi307IuQn","À l’occasion du e anniversaire de la Confédération, l’accès à la réserve nationale de faune du Cap-Tourmente au Québec est gratuit toute l’année . Profitez-en pour redécouvrir la nature.",[],17.0,155.0,82,265,['Environmental'],"['faune', 'nature']",fr,0.10004310344827587,positive,EnvironnementetressourcesnaturellesauCanada_facebook
33397,23,134615279898518_1567034183323280,2017-01-01 09:50:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1567034183323280/?type=3,"Bonne Année et Joyeux #Canada150! Sortez explorer cette année avec votre #CarteDécouverte GRATUITE! Prenez un égoportrait et #MontrezVotreCarte!

Photo prise au Parc national Jasper​",Bonne Année et Joyeux ! Sortez elorer cette année avec votre écouverte GRATUITE! Prenez un égoportrait et ! Photo prise au Parc national Jasper​,"['#Canada150', '#CarteD', '#MontrezVotreCarte']",9.0,88.0,69,172,"['Environmental', 'Social']","['#canada150', '#cartedécouverte', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
33412,38,134615279898518_1575130395846992,2017-01-07 09:20:00,http://nyti.ms/2ib5O7L,"Quel honneur! The New York Times a publié sa liste de 52 endroits à visiter en 2017 et le Canada a été classé... numéro UN! Nous accueillons des gens de partout au monde pour célébrer #Canada150 avec nous. Avec plus de 200 parcs nationaux, lieux historiques nationaux et aires marines nationales de conservation à visiter #GRATUITEMENT, vous êtes sûr de découvrir quelque chose de spectaculaire! (lien en anglais seulement)","Quel honneur! The New York Times a publié sa liste de endroits à visiter en et le Canada a été classé... numéro UN! Nous accueillons des gens de partout au monde pour célébrer avec nous. Avec plus de parcs nationaux, lieux historiques nationaux et aires marines nationales de conservation à visiter , vous êtes sûr de découvrir quelque chose de spectaculaire! (lien en anglais seulement)","['#Canada150', '#GRATUITEMENT']",0.0,28.0,101,147,"['Environmental', 'Social']","['célébrer', '#canada150', 'parc', 'historique', 'marine', 'conservation', 'découvrir']",fr,0.0,neutral,ParcsCanada_facebook
33431,57,134615279898518_1569270509766314,2017-01-03 11:20:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1569270509766314/?type=3,"Pour lancer 2017, nous mettons en vedette le premier parc national du Canada : Banff! Cela fait 132 ans que le parc national de Banff protège les montagnes, les glaciers, les chutes d'eau, les lacs et la faune. Il ne cesse d'étonner ses innombrables visiteurs. Travel Alberta

Pour célébrer #Canada150, nous mettons en vedette tous nos 200+ endroits sur nos comptes de médias sociaux... restez à l’affut!","Pour lancer , nous mettons en vedette le premier parc national du Canada : Banff! Cela fait ans que le parc national de Banff protège les montagnes, les glaciers, les chutes d'eau, les lacs et la faune. Il ne cesse d'étonner ses innombrables visiteurs. Travel Alberta Pour célébrer , nous mettons en vedette tous nos + endroits sur nos comptes de médias sociaux... restez à l’affut!",['#Canada150'],4.0,8.0,85,110,"['Environmental', 'Social']","['parc_national', 'parc_national', 'lac', 'faune', 'célébrer', '#canada150']",fr,0.0,neutral,ParcsCanada_facebook
43654,4,817496430780829696,2017-01-06 22:21:52,[],RT @CanadaPE: Le suspect de #FortLauderdale ne voyageait pas du Canada et n’était pas sur un vol canadien. Aucun lien avec le Canada,RT CanadaPE Le suspect de FortLauderdale ne voyageait pas du Canada et tait pas sur un vol canadien Aucun lien avec le Canada,['#FortLauderdale'],,99.0,0,99,['other'],[],fr,0.0,Neutral,Transports_gc_tweeter
37990,21,485734081568161_856433481164884,2017-01-03 11:45:29,http://ow.ly/lB4j307xyP0,"Quelle meilleure façon de célébrer le 150e anniversaire du Canada (#Canada150) que de partir à la découverte des beaux parcs nationaux de notre pays!

Pour ce faire, Parcs Canada vous offre de vous procurer sans frais la Carte d’entrée Découverte 2017. Vous pouvez commander en ligne ce laissez-passer gratuit ou vous le procurer en personne lors de la visite d’un lieu de Parcs Canada.
Prenez plaisir à explorer le patrimoine naturel et culturel du Canada en 2017, et ce, GRATUITEMENT!
http://ow.ly/lB4j307xyP0","Quelle meilleure façon de célébrer le e anniversaire du Canada () que de partir à la découverte des beaux parcs nationaux de notre pays! Pour ce faire, Parcs Canada vous offre de vous procurer sans frais la Carte d’entrée Découverte . Vous pouvez commander en ligne ce laissez-passer gratuit ou vous le procurer en personne lors de la visite d’un lieu de Parcs Canada. Prenez plaisir à elorer le patrimoine naturel et culturel du Canada en , et ce, GRATUITEMENT! 0",['#Canada150'],3.0,38.0,50,94,"['Environmental', 'Social']","['célébrer', '#canada150', 'parc', 'pays', 'parc', 'visite', 'parc']",fr,0.170125,positive,QuestionsdargentCanada_facebook
33455,81,134615279898518_1598499136843451,2017-01-26 20:00:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1598499136843451/?type=3,"Ohé #Toronto! Joignez-vous à nous à la boutique MEC du centre-ville ce samedi 28 janvier, de 15 h à 17 h, pour le lancement du nouveau Guide du National Geographic sur les parcs nationaux du Canada. Soyez l’une des 25 premières personnes à vous arrêter à notre kiosque pour recevoir une copie gratuite du guide. Notre mascotte, Parka, sera aussi des nôtres de 16 h à 16 h 30, et nous aurons des cartes d’entrée gratuite Découverte de Parcs Canada à offrir. Au plaisir de vous y voir! #Canada150 #NatGeoParcsCanada","Ohé ! Joignez-vous à nous à la boutique MEC du centre-ville ce samedi janvier, de h à h, pour le lancement du nouveau Guide du National Geographic sur les parcs nationaux du Canada. Soyez l’une des premières personnes à vous arrêter à notre kiosque pour recevoir une copie gratuite du guide. Notre mascotte, Parka, sera aussi des nôtres de h à h , et nous aurons des cartes d’entrée gratuite Découverte de Parcs Canada à offrir. Au plaisir de vous y voir!","['#Toronto', '#Canada150', '#NatGeoParcsCanada']",5.0,14.0,66,89,"['Environmental', 'Social']","['parc', 'parc', '#canada150']",fr,0.0,neutral,ParcsCanada_facebook
16955,12,817461242390581249,2017-01-06 20:02:02,['https://t.co/mj3JJXq7Jk\xe2\x80\xa6'],RT @ONU_fr: Quel est l’impact des #changementsclimatiques sur la santé? L’OMS vous l’explique en une #infographie : https://t.co/mj3JJXq7Jk…,RT Quel est impact des changementsclimatiques sur la OMS vous explique en une infographie https co,"['#changementsclimatiques', '#infographie']",,88.0,0,88,"['Environmental', 'Social']","['#changementsclimatiques', 'santé', 'santé']",fr,0.0,Neutral,ministre_ec_tweeter
