,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
2929,5,798775163588850_899721420160890,2016-08-25 13:09:41,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/899721420160890/?type=3,Contribuez à l’élaboration des futurs programmes et services en agriculture en répondant à notre sondage. Dites-nous ce que vous en pensez. http://ow.ly/ls7b303An5U,Contribuez à l’élaboration des futurs programmes et services en agriculture en répondant à notre sondage. Dites-nous ce que vous en pensez. U,[],68.0,347.0,696,1156,"['Economical', 'Environmental', 'Social']","['futur', 'agriculture', 'agriculture']",fr,0.0,neutral,AgricultureCanadienne_facebook
42324,3,377625007887_10154478330087888,2016-08-24 15:00:59,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795896582888.1073741830.377625007887/10154478330087888/?type=3,Rappel : Roulottes Keystone Bullet et Passport 2011-2017. Court-circuit possible dans le câblage du climatiseur. http://www.tc.gc.ca/jn1bv,Rappel : Roulottes Keystone Bullet et Passport -2017. Court-circuit possible dans le câblage du climatiseur.,[],25.0,580.0,9,615,['other'],[],fr,0.0,neutral,TransportsetInfrastructureauCanada_facebook
33381,7,134615279898518_1409728312387202,2016-08-08 06:40:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1409728312387202/?type=3,"Envie de petites vacances pour terminer l'été en beauté? Offrez-vous une escapade #oTENTik à seulement une heure de route de Montréal!
http://ow.ly/EYV1302XwnC",Envie de petites vacances pour terminer l'été en beauté? Offrez-vous une escapade à seulement une heure de route de Montréal! C,['#oTENTik'],34.0,94.0,317,454,['other'],[],fr,0.0,neutral,ParcsCanada_facebook
33433,59,134615279898518_1414036231956410,2016-08-15 05:26:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1414036231956410/?type=3,Bonne Journée nationale de la #Relaxation!!!,Bonne Journée nationale de la !!!,['#Relaxation'],0.0,14.0,83,108,['other'],[],fr,0.0,neutral,ParcsCanada_facebook
37985,16,485734081568161_768318576643042,2016-08-12 13:01:19,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/768318576643042/?type=3,"Améliorer la qualité de vie des aînés vivant seuls et qui sont les plus vulnérables, en augmentant la prestation complémentaire au Supplément de revenu garanti d'un montant pouvant atteindre 947 $ par année. http://ow.ly/VTY6303b7OY","Améliorer la qualité de vie des aînés vivant seuls et qui sont les plus vulnérables, en augmentant la prestation complémentaire au Supplément de revenu garanti d'un montant pouvant atteindre $ par année.",[],6.0,36.0,57,106,"['Economical', 'Social']","['vie', 'revenu']",fr,0.12029296875,positive,QuestionsdargentCanada_facebook
2938,14,798775163588850_902746479858384,2016-08-30 11:57:55,https://www.facebook.com/AgricultureCanadienne/videos/902745999858432/,Comment voyez-vous le prochain cadre stratégique pour l’agriculture? Donnez-nous votre avis en répondant à notre sondage. ow.ly/Xr7h303Jcud,Comment voyez-vous le prochain cadre stratégique pour l’agriculture? Donnez-nous votre avis en répondant à notre sondage. cud,[],7.0,0.0,66,80,['other'],[],fr,0.0,neutral,AgricultureCanadienne_facebook
10614,8,765641293313761280,2016-08-16 20:08:03,"['https://t.co/FPfJjFmplz', 'https://t.co/1oYUW2zmS3']",« Nous rendons hommage aux victimes et aux survivants de la réinstallation... » Min Bennett  https://t.co/FPfJjFmplz https://t.co/1oYUW2zmS3,Nous rendons hommage aux victimes et aux survivants de la installation Min Bennett https co FPfJjFmplz https co 1oYUW2zmS3,[],,22.0,56,78,['other'],[],fr,0.0,Neutral,GCAutochtones_tweeter
2939,15,798775163588850_902744986525200,2016-08-30 11:54:21,https://www.facebook.com/AgricultureCanadienne/videos/902744723191893/,Comment voyez-vous le prochain cadre stratégique pour l’agriculture? Donnez-nous votre avis en répondant à notre sondage. ow.ly/uMlw303JclX,Comment voyez-vous le prochain cadre stratégique pour l’agriculture? Donnez-nous votre avis en répondant à notre sondage.,[],22.0,0.0,40,75,['other'],[],fr,0.0,neutral,AgricultureCanadienne_facebook
33487,113,134615279898518_1433942853299081,2016-08-31 18:40:08,https://www.facebook.com/pnMauricie/photos/a.179214605608709.1073741831.159868794209957/506106849586148/?type=3,"Mais quelle rencontre spéciale! #lynx #MercrediSauvage Parc national de la Mauricie, Parcs Canada","Mais quelle rencontre spéciale! Parc national de la Mauricie, Parcs Canada","['#lynx', '#MercrediSauvage']",3.0,0.0,60,71,['Environmental'],"['parc', 'parc']",ca,0.0,neutral,ParcsCanada_facebook
33504,130,134615279898518_1376850512341649,2016-08-27 08:50:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1376850512341649/?type=3,Êtes-vous emballé à l'idée de gagner un séjour en famille à Parcs Canada? Nous le sommes! Il est encore temps de vous inscrire au concours de Leclerc ! http://ow.ly/ad0c300wSyN #ConcoursLeclerc #serapprocher,Êtes-vous emballé à l'idée de gagner un séjour en famille à Parcs Canada? Nous le sommes! Il est encore temps de vous inscrire au concours de Leclerc !,"['#ConcoursLeclerc', '#serapprocher']",3.0,6.0,55,65,"['Environmental', 'Social']","['famille', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
33519,145,134615279898518_1401464783213555,2016-08-01 06:55:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1401464783213555/?type=3,"Bonne fête, Parc national Tuktut Nogait! Ce parc superbe et isolé a 20 ans aujourd'hui. http://ow.ly/lNKC302AU8T","Bonne fête, Parc national Tuktut Nogait! Ce parc superbe et isolé a ans aujourd'hui.",[],3.0,8.0,45,60,"['Environmental', 'Social']","['fête', 'parc', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
38009,40,485734081568161_763915317083368,2016-08-04 10:45:38,http://ow.ly/cfu8302K6Uw,"Vous êtes chômeur depuis quelque temps et vous êtes à la recherche d’un emploi?

Si vous recevez une prestation d’assurance-emploi (AE) ou si votre période de prestations d’AE a pris fin au cours des 36 derniers mois, vous pourriez être admissible à un programme de formation pour vous aider à trouver et à conserver un emploi.

Obtenez de l’information sur les programmes d’aide à l’emploi : http://ow.ly/cfu8302K6Uw","Vous êtes chômeur depuis quelque temps et vous êtes à la recherche d’un emploi? Si vous recevez une prestation d’assurance-emploi (AE) ou si votre période de prestations d’AE a pris fin au cours des derniers mois, vous pourriez être admissible à un programme de formation pour vous aider à trouver et à conserver un emploi. Obtenez de l’information sur les programmes d’aide à l’emploi :",[],3.0,21.0,30,55,"['Economical', 'Social']","['emploi', 'formation', 'aider', 'emploi']",fr,0.096,positive,QuestionsdargentCanada_facebook
33604,230,134615279898518_1428463987180301,2016-08-28 06:55:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1428463987180301/?type=3,"Pendant votre visite au Parc national des Mille-Îles, on vous suggère de pagayer jusqu'à l’île McDonald et passer la nuit dans une tente #oTENTik! N'oubliez pas de réserver : http://ow.ly/ClWR303Ahn8","Pendant votre visite au Parc national des Mille-Îles, on vous suggère de pagayer jusqu'à l’île McDonald et passer la nuit dans une tente ! N'oubliez pas de réserver : 8",['#oTENTik'],2.0,3.0,41,47,"['Environmental', 'Social']","['visite', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
10633,27,763024392297259008,2016-08-09 14:49:26,['https://t.co/q1lpu9Bxdm'],Journée intern. des peuples #autochtones @ONU_fr : Pensons à l'héritage #autochtone en préparant #Canada150 https://t.co/q1lpu9Bxdm,intern des peuples autochtones Pensons ritage autochtone en parant Canada150 https co q1lpu9Bxdm,"['#autochtones', '#autochtone', '#Canada150']",,30.0,16,46,['Social'],"['#autochtones', '#canada150']",fr,0.0,Neutral,GCAutochtones_tweeter
38022,53,485734081568161_762969087177991,2016-08-02 10:45:33,http://ow.ly/M0PB302K4Rq,"#LSV : Vous avez le droit d’annuler un nouveau contrat de sans-fil et de retourner votre téléphone dans un délai de 15 jours?

Si vous n’êtes pas satisfait du service choisi, vous pouvez rapporter l’appareil et annuler votre contrat sans frais dans les 15 premiers jours suivant votre achat.

Renseignez-vous cependant sur les limites d'utilisation, et ne les dépassez pas, autrement la règle des 15 jours pourrait ne pas s’appliquer. Plus d'info sur vos droits en tant que consommateur de services sans fil : http://ow.ly/M0PB302K4Rq",": Vous avez le droit d’annuler un nouveau contrat de sans-fil et de retourner votre téléphone dans un délai de jours? Si vous n’êtes pas satisfait du service choisi, vous pouvez rapporter l’appareil et annuler votre contrat sans frais dans les premiers jours suivant votre achat. Renseignez-vous cependant sur les limites d'utilisation, et ne les dépassez pas, autrement la règle des jours pourrait ne pas s’appliquer. Plus d'info sur vos droits en tant que consommateur de services sans fil :",['#LSV'],0.0,22.0,23,45,['Economical'],"['droit', 'contrat', 'contrat', 'droit', 'consommateur']",fr,0.0,neutral,QuestionsdargentCanada_facebook
10638,32,763025451992354816,2016-08-09 14:53:38,"['https://t.co/1zr9OGbzpn', 'https://t.\xe2\x80\xa6']",RT @ONU_fr: Cette Journée internationale des peuples #autochtones est consacrée au droit à l'éducation : https://t.co/1zr9OGbzpn https://t.…,RT Cette internationale des peuples autochtones est au droit ducation https co 1zr9OGbzpn https,['#autochtones'],,44.0,0,44,"['Economical', 'Social']","['#autochtones', 'droit']",fr,0.0,Neutral,GCAutochtones_tweeter
33625,251,134615279898518_1414102005283166,2016-08-12 08:15:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1414102005283166/?type=3,"Joyeux vendredi photo des abonnés! 
Cette photo captivante du Parc national Kluane nous vient de Guillaume P.-J. (The Stoke Factor).
Parcs Canada Yukon

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette photo captivante du Parc national Kluane nous vient de Guillaume P.-J. (The Stoke Factor). Parcs Canada Yukon Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],1.0,5.0,33,43,['Environmental'],"['parc', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
33650,276,134615279898518_1414894705203896,2016-08-16 07:14:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1414894705203896/?type=3,"C'est temps pour un #MardiQuiz! Pouvez-vous nous dire à quel endroit cette photo a été prise?

Réponse: la Réserve de parc national Nááts'ihch'oh! Pour en savoir plus : http://ow.ly/W4iL303imf4 Merci à tous d'avoir joué!",C'est temps pour un ! Pouvez-vous nous dire à quel endroit cette photo a été prise? Réponse: la Réserve de parc national Nááts'ihch'oh! Pour en savoir plus : Merci à tous d'avoir joué!,['#MardiQuiz'],3.0,2.0,32,39,['Social'],['parc_national'],fr,0.0,neutral,ParcsCanada_facebook
10646,40,760828055870926849,2016-08-03 13:21:58,['https://t.co/a091B2niaM'],Le #GdC passe le flambeau aux commissaires de l'enquête indépendante #femmesautochtones disparues/assassinées https://t.co/a091B2niaM,Le GdC passe le flambeau aux commissaires de pendante femmesautochtones disparues es https co a091B2niaM,"['#GdC', '#femmesautochtones']",,22.0,17,39,['other'],[],fr,0.0,Neutral,GCAutochtones_tweeter
10652,46,763025450625105920,2016-08-09 14:53:38,"['https://t.co/1zr9OFTY0N', 'https://t.co/1N\xe2\x80\xa6']",RT @ONU_fr: + de 370 millions d'#autochtones dans le monde représentent 5000 différentes cultures ! https://t.co/1zr9OFTY0N https://t.co/1N…,RT de 370 millions autochtones dans le monde sentent 5000 rentes cultures https co 1zr9OFTY0N https co,['#autochtones'],,37.0,0,37,['Social'],['culture'],fr,0.0,Neutral,GCAutochtones_tweeter
33707,333,134615279898518_1409107192449314,2016-08-05 08:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1409107192449314/?type=3,"Joyeux vendredi photo des abonnés! 

Cette photo merveilleuse du Parc national Jasper nous vient de Alana (Instagram: alana_marie33), accompagnée de la légende suivante : « Les nuages et les fleurs sauvages... Une belle randonnée au sommet du sentier Sulphur Skyline. » 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette photo merveilleuse du Parc national Jasper nous vient de Alana (Instagram: alana_marie33), accompagnée de la légende suivante : « Les nuages et les fleurs sauvages... Une belle randonnée au sommet du sentier Sulphur Skyline. » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],0.0,2.0,31,35,['Environmental'],['parc'],fr,0.0,neutral,ParcsCanada_facebook
33766,392,134615279898518_1409728045720562,2016-08-11 09:45:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1409726482387385/?type=3,"Saviez-vous que demain est la Journée internationale de la jeunesse? Nous voulons souligner le travail des Jeunes Ambassadeurs de Parcs Canada, qui inspirent les jeunes Canadiens et Canadiennes à découvrir nos grands espaces et à profiter de ce pays magnifique! http://ow.ly/Jo21302XweZ","Saviez-vous que demain est la Journée internationale de la jeunesse? Nous voulons souligner le travail des Jeunes Ambassadeurs de Parcs Canada, qui inspirent les jeunes Canadiens et Canadiennes à découvrir nos grands espaces et à profiter de ce pays magnifique!",[],0.0,3.0,27,32,"['Environmental', 'Social']","['jeunesse', 'jeune', 'parc', 'jeune', 'découvrir', 'pays']",fr,0.0,neutral,ParcsCanada_facebook
38039,70,485734081568161_768477206627179,2016-08-12 17:45:20,,"Besoin d’un truc rapide et peu coûteux pour nettoyer votre douche?

#Conseildevie : Fabriquez votre propre produit nettoyant à peu de frais. Ajoutez 1/4 de tasse de vinaigre et 1/4 de tasse de savon à vaisselle dans une brosse à vaisselle distributrice de savon. Ce nettoyant écologique fera disparaître les taches les plus tenaces et l’écume de savon.",Besoin d’un truc rapide et peu coûteux pour nettoyer votre douche? : Fabriquez votre propre produit nettoyant à peu de frais. Ajoutez /4 de tasse de vinaigre et /4 de tasse de savon à vaisselle dans une brosse à vaisselle distributrice de savon. Ce nettoyant écologique fera disparaître les taches les plus tenaces et l’écume de savon.,['#Conseildevie'],0.0,15.0,17,32,"['Economical', 'Environmental']","['propre', 'produit', 'écologique']",fr,0.0,neutral,QuestionsdargentCanada_facebook
33776,402,134615279898518_1428449597181740,2016-08-26 08:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1428449597181740/?type=3,"Joyeux vendredi photo des abonnés! 
Cette photo extraordinaire du Parc national Kootenay nous vient de Celia S., accompagnée de la légende suivante : « Quelle endroit incroyable! :) Je suis tombée en amour avec ce parc. » 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette photo extraordinaire du Parc national Kootenay nous vient de Celia S., accompagnée de la légende suivante : « Quelle endroit incroyable! Je suis tombée en amour avec ce parc. » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],0.0,1.0,29,31,['Environmental'],"['parc', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
33778,404,134615279898518_1376882209005146,2016-08-31 05:00:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1376882209005146/?type=3,DERNIER JOUR pour PARTICIPER au concours Célébrez le plein air de Leclerc! Ne manquez pas votre chance! http://ow.ly/ad0c300wSyN #ConcoursLeclerc #serapprocher,DERNIER JOUR pour PARTICIPER au concours Célébrez le plein air de Leclerc! Ne manquez pas votre chance!,"['#ConcoursLeclerc', '#serapprocher']",0.0,8.0,20,31,"['Environmental', 'Social']","['célébrez', 'air']",fr,0.0,neutral,ParcsCanada_facebook
