,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
8985,3,460123390028_10159273154960029,2017-08-30 11:01:13,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159273154960029/?type=3,"Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique!
http://ow.ly/xsJn30eEJkz #GénÉnergie",Trouvez une solution au changement climatique vous tient à cœur? Aidez-nous à définir notre avenir énergétique! énÉnergie,['#G'],22.0,61.0,289,391,"['Environmental', 'Social']","['changement_climatique', 'avenir', 'énergétique', '#génénergie']",fr,0.06522743055555556,positive,EnvironnementetressourcesnaturellesauCanada_facebook
32971,9,2017-08-22_15-53-04,2017-08-22 15:53:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/960d90e062db253ff1e48943b2831988/5AE42E1C/t51.2885-15/e35/20986891_486993945002940_5236277948071280640_n.jpg,Le pays du canot vous lance un appel! Pagayez doucement sur les plus beaux lacs du parc national de la Mauricie. Découvrez les couleurs vives et les paysages splendides sur l'eau! : .....,Le pays du canot vous lance un appel Pagayez doucement sur les plus beaux lacs du parc national de la Mauricie couvrez les couleurs vives et les paysages splendides sur eau notredemeurenotrecanada focussurlamauricie explorequebec pnmauricie parcdelamauricie parcscanada canada150 parcnationaldelamauricie quebec,"[""notredemeurenotrecanada"",""focussurlamauricie"",""explorequebec"",""pnmauricie"",""parcdelamauricie"",""parcscanada"",""canada150"",""parcnationaldelamauricie"",""quebec""]",3.0,,272,275,"['Environmental', 'Social']","['pays', 'lac', 'parc_national', 'découvrez']",fr,0.6666666666666666,positive,parcs.canada_instagram
32976,14,2017-08-30_14-08-02,2017-08-30 14:08:02,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3e2beac4590deff005e33cee911b17a4/5AE71E09/t51.2885-15/e35/21224337_766522343550199_1364443816391606272_n.jpg,"Planifiez votre journée dans un lieu paradisiaque ... Avec ses plages de sable fin, ses falaises majestueuses et ses forêts luxuriantes, le parc national Forillon est l'endroit idéal pour se détendre et profiter des dernières journées ensoleillées de l'été! : .....",Planifiez votre dans un lieu paradisiaque Avec ses plages de sable fin ses falaises majestueuses et ses luxuriantes le parc national Forillon est endroit al pour se tendre et profiter des res es es de ianmurph forillon Quebec parc sauvage nature photographie parcscanada parkscanada explorecanada canada,"[""forillon"",""quebec"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""parkscanada"",""explorecanada"",""canada""]",4.0,,265,269,"['Environmental', 'Social']","['forêt', 'parc_national']",fr,0.25,positive,parcs.canada_instagram
32984,22,2017-08-02_16-21-36,2017-08-02 16:21:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/83b6f22cc6fe822887292f81391a3003/5ADA745D/t51.2885-15/e35/20589673_503296306677033_5945154466255732736_n.jpg,"Vous cherchez un coucher de soleil dramatique et un lever de soleil magique? Faites vos valises et prévoyez un voyage au parc national Terra-Nova à Terre-Neuve-et-Labrador! Dans cet endroit magique, la terre et la mer étalent leurs attraits sous vos yeux. Percez les secrets de la forêt boréale insulaire en parcourant des sentiers riches de trésors naturels et culturels. Terminez la journée en beauté par une agréable soirée de théâtre sous les étoiles. Tout est en place pour que vous puissiez créer votre propre aventure! de ",Vous cherchez un coucher de soleil dramatique et un lever de soleil magique Faites vos valises et voyez un voyage au parc national Terra Nova Terre Neuve et Labrador Dans cet endroit magique la terre et la mer talent leurs attraits sous vos yeux Percez les secrets de la ale insulaire en parcourant des sentiers riches de sors naturels et culturels Terminez la en par une able de tre sous les toiles Tout est en place pour que vous puissiez er votre propre aventure de TerreNeuve TerraNova TNL parcscanada Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""terreneuve"",""terranova"",""tnl"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",3.0,,252,255,"['Environmental', 'Social']","['parc_national', 'terre', 'mer', 'forêt', 'propre', 'aventure']",fr,0.06666666666666668,positive,parcs.canada_instagram
32986,24,2017-08-06_14-45-31,2017-08-06 14:45:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/43fbe3a8737e5feaaf90947ae2a5db96/5ADABA79/t51.2885-15/e35/20633334_101017900615483_2819812644490313728_n.jpg,"Si vous cherchez un endroit magique où admirer un coucher de soleil, cette promenade dans le parc national du Gros-Morne est l'endroit rêvé! Que ce soit pour observer un coucher de soleil romantique ou pratiquer une activité vivifiante en plein air, un voyage à Gros Morne saura combler vos attentes! de ",Si vous cherchez un endroit magique admirer un coucher de soleil cette promenade dans le parc national du Gros Morne est endroit Que ce soit pour observer un coucher de soleil romantique ou pratiquer une vivifiante en plein air un voyage Gros Morne saura combler vos attentes de tomcochrane GrosMorne TNL TerreNeuve parcscanada Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""grosmorne"",""tnl"",""terreneuve"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",1.0,,252,253,"['Environmental', 'Social']","['parc_national', 'activité', 'air']",fr,0.375,positive,parcs.canada_instagram
32995,33,2017-08-13_16-22-54,2017-08-13 16:22:54,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bcfc5dd68a39f8db73bfcfc1624d178e/5ADBB6CE/t51.2885-15/e35/20837165_1966522780230629_1389028295093256192_n.jpg,Vous aimez le Nord du Canada? ️ Restez à l’affût demain pour une annonce prometteuse sur l’Arctique...: Parc national des Monts-Torngat : .....,Vous aimez le Nord du Canada Restez demain pour une annonce prometteuse sur Arctique Parc national des Monts Torngat finktravels MontsTorngat Torngat ParcsCanada Canada150 Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""montstorngat"",""torngat"",""parcscanada"",""canada150"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",4.0,,231,235,"['Environmental', 'Social']","['nord', 'parc']",fr,0.25,positive,parcs.canada_instagram
21586,1,896015033704087552,2017-08-11 14:26:45,"['https://t.co/NeUvr7aZQp', 'https://t.co/EU4rdYmgw']","Pour éviter la mort des baleines noires, un ralentissement temporaire est mnt requis dans le Golfe du St-Laurent https://t.co/NeUvr7aZQp https://t.co/EU4rdYmgw8",Pour viter la mort des baleines noires un ralentissement temporaire est mnt requis dans le Golfe du St Laurent https co NeUvr7aZQp https co EU4rdYmgw8,[],,48.0,179,227,['other'],[],fr,0.0,Neutral,MPO_DFO_tweeter
32999,37,2017-08-28_15-27-46,2017-08-28 15:27:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9b9765f6cef254bd19e33c8ed88ead1a/5AF5E2E8/t51.2885-15/e35/21147504_349380918849955_3075533287897169920_n.jpg,"Des sommets en dents de scie et des fjords découpés par les glaciers plongent dans des eaux indigo, alors que des ours polaires et des caribous se promènent au milieu de rochers comptant parmi les plus anciens de la Terre. Découvrez la splendeur pure du parc national des Monts-Torngat......",Des sommets en dents de scie et des fjords par les glaciers plongent dans des eaux indigo alors que des polaires et des caribous se nent au milieu de rochers comptant parmi les plus anciens de la Terre couvrez la splendeur pure du parc national des Monts Torngat MontsTorngat Torngat ParcsCanada Canada150 Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""montstorngat"",""torngat"",""parcscanada"",""canada150"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",1.0,,226,227,"['Environmental', 'Social']","['eau', 'terre', 'découvrez', 'parc_national']",fr,0.0,neutral,parcs.canada_instagram
33005,43,2017-08-31_18-09-59,2017-08-31 18:09:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b77715594d0fd7e90c3fe2a36ee76088/5AF07E4D/t51.2885-15/e35/21148114_1289772081131139_8050092653552861184_n.jpg,"L'herbe est toujours plus verte ... dans le parc national des Glaciers! Passez une journée dans des paysages alpins et des vallées profondes, et découvrez de l'histoire ancienne pour apprécier la vraie beauté de la nature! : .....",herbe est toujours plus verte dans le parc national des Glaciers Passez une dans des paysages alpins et des es profondes et couvrez de histoire ancienne pour cier la vraie de la nature Salyninaturalimages glacier pnglaciers colombiebritannique parc sauvage nature photographie parcscanada parkscanada explorecanada canada pleinair,"[""glacier"",""pnglaciers"",""colombiebritannique"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""parkscanada"",""explorecanada"",""canada"",""pleinair""]",1.0,,221,222,"['Environmental', 'Social']","['parc_national', 'découvrez', 'nature']",fr,0.25,positive,parcs.canada_instagram
33007,45,2017-08-18_18-10-38,2017-08-18 18:10:38,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1753d51dc893b6a4193cb3ccc6924b2b/5AFA9797/t51.2885-15/e35/20838639_489863681350234_2984586135633657856_n.jpg,L’avenir appartient à ceux qui se lèvent tôt... du moins ils sont les premiers à admirer le lever du soleil au parc national Yoho. : ,avenir appartient ceux qui se vent du moins ils sont les premiers admirer le lever du soleil au parc national Yoho mmguri Yoho PNYoho Montagne parcscanada Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""yoho"",""pnyoho"",""montagne"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",2.0,,219,221,['Social'],['parc_national'],fr,0.0,neutral,parcs.canada_instagram
33012,50,2017-08-12_16-01-14,2017-08-12 16:01:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/28b217dafc8265565cf50b1abe260062/5AE3DFAA/t51.2885-15/e35/20688665_110715659604037_9167679286121857024_n.jpg,"Rempli de forêts luxuriantes, de marais salés colorés, de plages et de dunes de sable dorées, le parc national Kouchibouguac est le trésor parfait de la côte est à ajouter à vos aventures de fin d’été! : .....",Rempli de luxuriantes de marais de plages et de dunes de sable es le parc national Kouchibouguac est le sor parfait de la te est ajouter vos aventures de fin andreaudet Kouchibouguac PNKouchibouguac NouveauBrunswick coteest explorecanada nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada conservation maritimes,"[""kouchibouguac"",""pnkouchibouguac"",""nouveaubrunswick"",""coteest"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""conservation"",""maritimes""]",0.0,,217,217,"['Environmental', 'Social']","['forêt', 'parc_national', 'côte', 'aventure']",fr,0.0,neutral,parcs.canada_instagram
33018,56,2017-08-03_16-38-16,2017-08-03 16:38:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c3eb6e03e06bdfa345c2fdb9f10b5e96/5AF777E2/t51.2885-15/e35/20583189_476233909428691_7196410977976320000_n.jpg,"Vous souhaitez vous laisser charmer par les Rocheuses canadiennes, mais sans toute l’agitation? Voici un petit secret : le parc national Yoho! [Hush emoji] Avec ses sommets qui s’élèvent à plus de mètres, ses nombreuses cascades et ses dépôts de fossiles de renommée mondiale, il n’est pas surprenant que le parc porte le nom Yoho, une eression crie qui marque l'émerveillement. de ",Vous souhaitez vous laisser charmer par les Rocheuses canadiennes mais sans toute agitation Voici un petit secret le parc national Yoho Hush emoji Avec ses 28 sommets qui vent plus de 000 tres ses nombreuses cascades et ses ts de fossiles de mondiale il est pas surprenant que le parc porte le nom Yoho une expression crie qui marque merveillement de jeremyklager Yoho PNYoho Montagne parcscanada Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""yoho"",""pnyoho"",""montagne"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",1.0,,213,214,"['Economical', 'Environmental', 'Social']","['parc_national', 'mondiale', 'parc']",fr,0.0,neutral,parcs.canada_instagram
33025,63,2017-08-29_18-08-58,2017-08-29 18:08:58,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ff69582b7686f81a1042ff1bbc8c8bfd/5AE31C08/t51.2885-15/e35/21147377_114721319200876_5447301072987095040_n.jpg,"Avec ses montagnes majestueuses, ses fjords et ses paysages surréalistes, le parc national du Gros-Morne est un incontournable! Ajoutez-le à vos plans de voyage pour y vivre la meilleure aventure de fin d'été! : . ....",Avec ses montagnes majestueuses ses fjords et ses paysages alistes le parc national du Gros Morne est un incontournable Ajoutez le vos plans de voyage pour vivre la meilleure aventure de fin andrewgosine parcscanada grosmorne terreneuve terreneuveetlabrador explorecanada sauvage nature ocean pleinair dehors,"[""parcscanada"",""grosmorne"",""terreneuve"",""terreneuveetlabrador"",""explorecanada"",""sauvage"",""nature"",""ocean"",""pleinair"",""dehors""]",1.0,,205,206,['Social'],"['parc_national', 'aventure']",fr,0.0,neutral,parcs.canada_instagram
33036,74,2017-08-27_16-40-22,2017-08-27 16:40:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f26b99298c466c29b12c2f3aeb66b26/5AF2C0E2/t51.2885-15/e35/21107781_1957124497861367_5032902626606317568_n.jpg,La réserve de parc national Kluane est un empire de montagnes et de glace! Vous y trouverez la plupart des sommets les plus élevés d’Amérique du Nord et les plus grands champs de glace à l’extérieur des calottes polaires. : .costantino..... ,La serve de parc national Kluane est un empire de montagnes et de glace Vous trouverez la plupart des sommets les plus rique du Nord et les plus grands champs de glace rieur des calottes polaires shane costantino parcscanada kluane nature photographie sauvage voyage jouerdehors aventure paysage canada150 canada explorecanada conservation fleur fleurs exploreyukon,"[""parcscanada"",""kluane"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""canada150"",""canada"",""explorecanada"",""conservation"",""fleur"",""fleurs"",""exploreyukon""]",0.0,,200,200,"['Economical', 'Social']","['parc_national', 'nord', 'champ']",fr,0.0,neutral,parcs.canada_instagram
34622,3,895727338335424512,2017-08-10 19:23:33,"['https://t.co/GodnVHPA3A', 'https://t.co/xKSniBY6H']",Le parc national Qausuittuq est officiellement ouvert! C'est un archipel d'îles dans l'Extrême-Arctique : https://t.co/GodnVHPA3A #Nunavut https://t.co/xKSniBY6HU,Le parc national Qausuittuq est officiellement ouvert est un archipel les dans Arctique https co GodnVHPA3A Nunavut https co xKSniBY6HU,['#Nunavut'],,50.0,145,195,['Social'],['parc_national'],fr,0.0,Neutral,ParcsCanada_tweeter
33049,87,2017-08-16_16-46-47,2017-08-16 16:46:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/439e88146b9e0cb9e6a31ab258fda4ce/5ADD9165/t51.2885-15/e35/20837148_1594788013904637_1791072667479048192_n.jpg,"Salut les aventuriers, nous vous attendons au parc national des Monts-Torngat! Abritant les plus hautes montagnes canadiennes situées à l’est des Rocheuses, des eaux indigo parsemées d’icebergs et une côte accidentée, le parc est une destination incontournable sur la côte est. : ",Salut les aventuriers nous vous attendons au parc national des Monts Torngat Abritant les plus hautes montagnes canadiennes es est des Rocheuses des eaux indigo es icebergs et une te le parc est une destination incontournable sur la te est flatearthnomad PNMontsTorngat TNL parcscanada Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""pnmontstorngat"",""tnl"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",2.0,,191,193,"['Environmental', 'Social']","['parc_national', 'eau', 'côte', 'parc', 'côte']",fr,0.125,positive,parcs.canada_instagram
