,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_shares,num_likes,Reactions_SUM,category,matched_keywords,language,average_sentiment_score,sentiment,account_name
42321,0,377625007887_10155816151902888,2017-10-25 19:00:37,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155816151902888/?type=3,Rappel : Camions Ford. De l’eau pourrait s’infiltrer par le verrou et faire ouvrir la portière pendant que le véhicule est en mouvement. http://ow.ly/NlbW30g7sKg,Rappel : Camions Ford. De l’eau pourrait s’infiltrer par le verrou et faire ouvrir la portière pendant que le véhicule est en mouvement.,[],635.0,1724.0,53,2467,['Economical'],"['camion', 'véhicule']",fr,0.02517360187271724,positive,TransportsetInfrastructureauCanada_facebook
33384,10,134615279898518_1897399016953460,2017-10-20 19:20:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1897398793620149/?type=3,"Joyeux vendredi photo des abonnés! Cette merveilleuse photo nous vient de @barefootbeavr sur Instagram, accompagnée de la légende suivante : « Les vues et les sons du Parc national de la Mauricie, Parcs Canada sont incroyables à cette période de l’année. » 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette merveilleuse photo nous vient de sur Instagram, accompagnée de la légende suivante : « Les vues et les sons du Parc national de la Mauricie, Parcs Canada sont incroyables à cette période de l’année. » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez nous envoyer un message.",[],15.0,24.0,260,357,['Environmental'],"['parc', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
32964,2,2017-10-24_17-43-04,2017-10-24 17:43:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/60c4d0f51d8b33d63adb6307855c9448/5AF79ACC/t51.2885-15/e35/22710317_850412398470230_229592759617454080_n.jpg,Les couleurs vibrantes du parc national de la Mauricie sont inégalées! Planifiez votre aventure automnale aujourd’hui.  : .....,Les couleurs vibrantes du parc national de la Mauricie sont es Planifiez votre aventure automnale hui notredemeurenotrecanada focussurlamauricie explorequebec pnmauricie parcdelamauricie parcscanada canada150 parcnationaldelamauricie quebec,"[""notredemeurenotrecanada"",""focussurlamauricie"",""explorequebec"",""pnmauricie"",""parcdelamauricie"",""parcscanada"",""canada150"",""parcnationaldelamauricie"",""quebec""]",1.0,,344,345,['Social'],"['parc_national', 'aventure']",fr,0.375,positive,parcs.canada_instagram
32968,6,2017-10-29_16-03-15,2017-10-29 16:03:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6621ee0ea7a7703f2956c754e81e1afa/5ADE0638/t51.2885-15/e35/22860948_125638264821543_7735422299813183488_n.jpg,"Elorez les sentiers du parc national Terra-Nova! Plus de kilomètres de sentiers, variant des courtes promenades d’une demi-heure à des randonnées plus ardues de plusieurs jours, vous attendent. : .....",Explorez les sentiers du parc national Terra Nova Plus de 80 tres de sentiers variant des courtes promenades une demi heure des es plus ardues de plusieurs jours vous attendent voltchu nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation PNTerraNova,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnterranova""]",1.0,,288,289,['Social'],['parc_national'],fr,0.3083333333333333,positive,parcs.canada_instagram
32977,15,2017-10-28_15-40-34,2017-10-28 15:40:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cdc22fcb2f923cbaaad804bdf4b0256f/5AF76E6B/t51.2885-15/e35/22801897_529316887417854_7079892904692416512_n.jpg,Les sentiers côtiers du parc national du Gros-Morne vous appellent… : .....,Les sentiers tiers du parc national du Gros Morne vous cjonesphoto GrosMorne TNL TerreNeuve parcscanada Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""grosmorne"",""tnl"",""terreneuve"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",0.0,,266,266,"['Environmental', 'Social']","['côtier', 'parc_national']",fr,0.0,neutral,parcs.canada_instagram
33389,15,134615279898518_1888565167836845,2017-10-16 08:05:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1888564737836888/?type=3,"C'est la Journée du dictionnaire! 📖 Quel mot utiliseriez-vous pour décrire ce paysage? 

Photo prise au parc national Ukkusiksalik. Parcs Canada Nunavut",C'est la Journée du dictionnaire! Quel mot utiliseriez-vous pour décrire ce paysage? Photo prise au parc national Ukkusiksalik. Parcs Canada Nunavut,[],56.0,21.0,134,254,"['Environmental', 'Social']","['parc_national', 'parc']",fr,0.0,neutral,ParcsCanada_facebook
32991,29,2017-10-23_17-17-17,2017-10-23 17:17:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dc5a55aa91375e975b7a7e50f288d8e5/5AF2F7E9/t51.2885-15/e35/22709289_117836262312828_8728959135728533504_n.jpg,"Tout orangé, quelle beauté! Combien de magnifiques couleurs d'automne pouvez-vous compter sur cette magnifique photo du lieu historique national du Canal-Rideau? Si l'automne est « votre » saison, ce lieu est un incontournable à visiter! : ",Tout quelle Combien de magnifiques couleurs automne pouvez vous compter sur cette magnifique photo du lieu historique national du Canal Rideau Si automne est votre saison ce lieu est un incontournable visiter charliebear1611 nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation CanalRideau LHNCanalRideau,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""canalrideau"",""lhncanalrideau""]",2.0,,239,241,['Social'],['historique'],fr,0.0,neutral,parcs.canada_instagram
33000,38,2017-10-16_17-10-41,2017-10-16 17:10:41,https://instagram.fyvr3-1.fna.fbcdn.net/vp/85ea682add126ecf7322a6b377732550/5AE22468/t51.2885-15/e35/22500245_2052725168347304_3869539708610543616_n.jpg,"Vous planifiez votre prochaine aventure? Avec les plus hautes marées du monde, des forêts luxuriantes et la riche culture atlantique, le parc national Fundy est une destination qui mérite d'être elorée! : ....",Vous planifiez votre prochaine aventure Avec les plus hautes es du monde des luxuriantes et la riche culture atlantique le parc national Fundy est une destination qui rite Fundy PNFundy NB parc sauvage nature photographie parcscanada explorecanada canada Canada150,"[""fundy"",""pnfundy"",""nb"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""explorecanada"",""canada"",""canada150""]",3.0,,224,227,"['Environmental', 'Social']","['aventure', 'forêt', 'culture', 'parc_national']",fr,0.0,neutral,parcs.canada_instagram
33003,41,2017-10-25_16-02-56,2017-10-25 16:02:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b9df2f7aecf69dd825177f9725fea665/5AE45065/t51.2885-15/e35/22793826_290631761341066_1364485310070652928_n.jpg,Il y a quelque chose d’unique à propos du ciel de la prairie... Est-ce une photo ou une aquarelle? Parc national de Prince Albert : .....,Il quelque chose unique propos du ciel de la prairie Est ce une photo ou une aquarelle Parc national de Prince Albert amandaglasel nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation PNPrinceAlbert ExploreSask,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnprincealbert"",""exploresask""]",0.0,,223,223,['Environmental'],['parc'],fr,0.0,neutral,parcs.canada_instagram
2934,10,798775163588850_1186026591530370,2017-10-20 11:15:09,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1186026591530370/?type=3,Une nouvelle méthode de traite simple et peu coûteuse n’entraîne aucune baisse significative de la production laitière et permet aux producteurs de faire des économies en frais vétérinaires étant donné que leurs animaux ont moins de problèmes de santé. Pour plus d’info : http://ow.ly/pGPP30g1aDZ,Une nouvelle méthode de traite simple et peu coûteuse n’entraîne aucune baisse significative de la production laitière et permet aux producteurs de faire des économies en frais vétérinaires étant donné que leurs animaux ont moins de problèmes de santé. Pour plus d’info :,[],43.0,76.0,97,217,"['Economical', 'Environmental', 'Social']","['laitier', 'économie', 'santé', 'santé']",fr,0.0584119623655914,positive,AgricultureCanadienne_facebook
