comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
387135848394703_387192018389086,299048997203389_387135848394703,,"Bonne route....
Prudence",2017-12-29 21:20:09,0,0,0,0,0,0,0,0
381981638910124_386972915077663,299048997203389_381981638910124,,Rendu possible grâce aux sonars posés aux Chantier Davie Canada Inc. en 2014!,2017-12-29 10:24:36,1,1,0,0,0,0,0,0
381873355587619_386733421768279,299048997203389_381873355587619,,Daaph St-Maurice Léonard,2017-12-28 23:55:13,1,1,0,0,0,0,0,0
381986238909664_385518705223084,299048997203389_381986238909664,,Dave Taillon,2017-12-26 11:11:40,2,2,0,0,0,0,0,0
381986238909664_385540568554231,299048997203389_381986238909664,381986238909664_385518705223084,Go! 😉,2017-12-26 12:06:40,0,0,0,0,0,0,0,0
381986238909664_385541675220787,299048997203389_381986238909664,381986238909664_385518705223084,Le simulateur de navigation a l’air vraiment hot. Pis tu pourrais l’ai torcher dans tout les sports 😜 payé pour t’entraîner...,2017-12-26 12:10:24,1,1,0,0,0,0,0,0
381986238909664_385674541874167,299048997203389_381986238909664,381986238909664_385518705223084,C tu les inscription OD 2018 sa?,2017-12-26 20:30:57,0,0,0,0,0,0,0,0
381986238909664_385674855207469,299048997203389_381986238909664,381986238909664_385518705223084,Oui a 5 like je m’inscris,2017-12-26 20:31:42,2,1,1,0,0,0,0,0
381986238909664_386243698483918,299048997203389_381986238909664,,Massine Bouchard-Dafi,2017-12-28 01:33:56,0,0,0,0,0,0,0,0
381844575590497_385000908608197,299048997203389_381844575590497,,"Merci, de la part du personnel du NGCC DesGroseilliers. On travaille aujourd'hui, la saison des escortes de navires et bien commencée à Québec",2017-12-25 09:13:39,3,3,0,0,0,0,0,0
381844575590497_385013701940251,299048997203389_381844575590497,,Joyeux Noël Linda !,2017-12-25 09:49:49,1,1,0,0,0,0,0,0
383249925449962_385412765233678,299048997203389_383249925449962,,Une station quelque part en Havre Saint-Pierre et Tadoussac ne serait pas une mauvaise chose.....,2017-12-26 07:23:43,0,0,0,0,0,0,0,0
381944108913877_388370844937870,299048997203389_381944108913877,,"À mon époque le programme était contingenté.  Je suis rester sur le quai.  
Aujourd’hui j’aimerai bien avoir la chance d’y faire des études.",2017-12-31 20:38:45,0,0,0,0,0,0,0,0
377614182680203_381069382334683,299048997203389_377614182680203,,Verry good😘,2017-12-16 12:22:00,2,2,0,0,0,0,0,0
377614182680203_387164155058539,299048997203389_377614182680203,,Que de souvenire!!!,2017-12-29 19:57:22,0,0,0,0,0,0,0,0
377612436013711_380696515705303,299048997203389_377612436013711,,Belle équipe!,2017-12-15 16:02:19,1,1,0,0,0,0,0,0
379752549133033_379877525787202,299048997203389_379752549133033,,Nice,2017-12-13 20:38:10,1,1,0,0,0,0,0,0
379752549133033_380481305726824,299048997203389_379752549133033,,Super!,2017-12-15 07:38:16,1,1,0,0,0,0,0,0
378929065882048_380151725759782,299048997203389_378929065882048,,De même a vous par retour et meilleurs voeux pour l’équipe d’intervention 👍👌👨‍✈️👩‍✈️,2017-12-14 11:06:53,1,0,1,0,0,0,0,0
378953792546242_378996365875318,299048997203389_378953792546242,,"Quelle est la date de livraison du NAVIRE DE SOUTIEN INTERARMÉ?

http://affaires.lapresse.ca/economie/transports/201712/11/01-5146698-davie-ottawa-aurait-contrevenu-a-la-loi-dans-loctroi-des-contrats.php",2017-12-11 16:45:26,1,1,0,0,0,0,0,0
377584062683215_378839259224362,299048997203389_377584062683215,,"Félicitations à vous, merci et je vous souhaite tous ce que vous désirez dans la vie!",2017-12-11 09:17:47,1,1,0,0,0,0,0,0
378588365916118_378650822576539,299048997203389_378588365916118,,applicant for cost guard,2017-12-10 22:11:56,1,1,0,0,0,0,0,0
378128782628743_378129945961960,299048997203389_378128782628743,,Le Sir John Franklin se réincarne près de 20 ans plus tard?,2017-12-09 16:00:16,0,0,0,0,0,0,0,0
378128782628743_378179155957039,299048997203389_378128782628743,,Dommage qu’il ne soit pas construit à Lévis.,2017-12-09 19:32:30,0,0,0,0,0,0,0,0
378128782628743_378471769261111,299048997203389_378128782628743,,Gros bateau,2017-12-10 10:36:22,1,0,0,0,1,0,0,0
378128782628743_378492635925691,299048997203389_378128782628743,,Et depuis combien de temps qu’il est en construction ?,2017-12-10 11:28:05,3,3,0,0,0,0,0,0
378128782628743_378521175922837,299048997203389_378128782628743,,"Je vois qu'il est toujours sur le lit de lancement.

Combien de temps avant la mise à l'eau?",2017-12-10 12:49:35,0,0,0,0,0,0,0,0
378128782628743_378523679255920,299048997203389_378128782628743,,À 63 mètre de long il est plus petit que le Ngcc Earl Grey qui fait 69 mètre de long.,2017-12-10 12:59:28,0,0,0,0,0,0,0,0
378128782628743_378550749253213,299048997203389_378128782628743,,"Seaspam possède combien de lit de lancement?

Si je comprend bien il reste 2 bateaux jumeaux à fabriquer.

L'honorable ministre de la défense nous assure que l'armée va recevoir son premier navire de soutien interarmées  ( ravitailleur ) en 2021.  C'est navire son des 26 000 tonnes et mesure 187 mètre de long.  Donc il doit être en production?",2017-12-10 14:34:21,1,1,0,0,0,0,0,0
378128782628743_378685009239787,299048997203389_378128782628743,,Crissment,2017-12-11 00:47:36,1,1,0,0,0,0,0,0
377580329350255_377596782681943,299048997203389_377580329350255,,Oui une rêve de pouvoir travailler pour vous!,2017-12-08 11:39:48,1,1,0,0,0,0,0,0
377580329350255_378022642639357,299048997203389_377580329350255,377580329350255_377596782681943,C’est possible! Parcourez notre page du collège et carrières pour plus d’informations : http://www.ccg-gcc.gc.ca/College-et-carrieres/accueil [[SHARE]],2017-12-09 10:07:13,0,0,0,0,0,0,0,0
375722079536080_376803966094558,299048997203389_375722079536080,,Possible avec les sonars posés en 2014 des Chantiers Davie.,2017-12-06 15:18:16,1,1,0,0,0,0,0,0
375722079536080_376820766092878,299048997203389_375722079536080,,Élise Langlois Hovington,2017-12-06 16:26:44,0,0,0,0,0,0,0,0
375722079536080_376829762758645,299048997203389_375722079536080,,Je veux un bateau comne ca!😆,2017-12-06 16:55:30,0,0,0,0,0,0,0,0
375722079536080_376835926091362,299048997203389_375722079536080,,Elie Lafond 😄 notre tit Louis,2017-12-06 17:31:02,1,1,0,0,0,0,0,0
