id,full_text,retweet_count,favorite_count,created_at
947150524956192768,"With 2017 coming to an end, here is another favourite #150Moment, the Montreal Pride Parade! #DiversityIsOurStrength #MTLPride https://t.co/ylEx0F9EGl",1,9,2017-12-30 17:00:57
946878400895086592,Going the extra nautical mile! Captain Barrett joins Captain Kooiman aboard the Canadian Coast Guard Ship Griffon to ensure non-stop service on the #Seaway during critical ice conditions. #StLawrence #CCGProud https://t.co/v9nHQxSwUS,14,56,2017-12-29 22:59:37
946742790351966208,#DYK? CCGS Louis S. St-Laurent is our largest ship at 120 m. long! The Louis recently returned from the  #Arctic! https://t.co/iNxZMEdVuD,10,49,2017-12-29 14:00:45
946380296399835138,"#TBT to icebreaking in the arctic. We provide icebreaking services to ensure safe navigation, prevent the formation of ice jams and flooding, and maintain open routes for maritime commerce. For more information visit: https://t.co/ZC6WDtJvkc @LibraryArchives https://t.co/4N1e861tTv",11,33,2017-12-28 14:00:20
946350105912848385,Learn more about how we’re increasing our #icebreaking capability to deliver critical services on Canada’s waterways. For more info: https://t.co/cM38Jx3vLJ #AidstoNavigation https://t.co/V6efXCxfiV,6,26,2017-12-28 12:00:22
946227234137878528,RT @NewsroomGC: Procurement arrangements approved for @CCG_GCC; provisional option for #icebreaking services. https://t.co/oZ4Tf753lf,10,0,2017-12-28 03:52:07
946048302046380032,"#OFSV1 berthed at Ogden Point for final outfitting and trials, adjacent to CCG Base Victoria. #CCG Proud https://t.co/Syr3t5tk2y",7,26,2017-12-27 16:01:06
946017955921395717,Caitlin Powers is the Project Manager for our  Helicopter team and has been a proud Coast Guard employee for over 10 years! Check out her video to learn about some of her amazing experiences with the Coast Guard. https://t.co/fDdMoCOPYK,10,24,2017-12-27 14:00:31
945685711012990979,"The red and white ships of the Canadian Coast Guard are a visible symbol of our identity, and have been familiar and comforting sights to coastal communities since 1962. https://t.co/MP1s5lZF7F https://t.co/rC6HgqLWLZ",12,58,2017-12-26 16:00:18
945655523793428480,#DYK The Canadian Coast Guard College is designed to simulate life aboard a ship? It’s considered one of the most modern colleges in the world. Join us: https://t.co/DJOZ76C1kB https://t.co/0O3d3eCGlM,9,18,2017-12-26 14:00:20
945293234003116033,Our personnel work 24/7/365 - keeping our waters safe. Happy Holidays to our crews and personel on and off duty. Thank you for your service. https://t.co/gERXZBpa7N,37,104,2017-12-25 14:00:44
