id,full_text,retweet_count,favorite_count,created_at
947502636818993152,Vous voulez en savoir plus long sur la recherche scientifique à l’origine de notre vidéo des célébrations de  #Canada150? Jetez-y un coup d’oeil : https://t.co/54mF9vlT72 #AgCan,0,0,2017-12-31 16:20:07
947482702550315008,Voici notre gazouillis ou message le plus populaire de la dernière année concernant #Canada150! https://t.co/PeWJVVrJFS,0,0,2017-12-31 15:00:54
947474974939459584,"#Canada150 tire peut-être à sa fin, mais n’oubliez pas que ce n’était qu’un début! https://t.co/qSD8LDPQwU",0,0,2017-12-31 14:30:11
947137736984682496,Notre chercheur a découvert une nouvelle souche bactérienne qui aide à combattre les maladies fongiques! Elle a été nommée en l’honneur de #Canada150 : https://t.co/u9TseBRTpl #AgCan https://t.co/EveN9iBfx6,0,0,2017-12-30 16:10:08
947120288684232705,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages ou gazouillis de la dernière année concernant #Canada150! Voici le numéro 2 : https://t.co/wWZ3HrHgwk,0,0,2017-12-30 15:00:48
946797997903491072,Un objectif clé du #PartenariatCanAg consiste à appuyer un secteur #AgCan dynamique et en constante évolution. https://t.co/ktR7ttLjZs https://t.co/wrHB2jos8K,0,0,2017-12-29 17:40:08
946791705419894784,Il y a quelque kiosques disponibles au sein du #pavillonduCanada au salon Gulfood qui se déroulera en février. Contactez MAS-SAM@AGR.GC.CA https://t.co/Zy1O11MYbO,0,0,2017-12-29 17:15:07
946781636103983104,"Le mois de la #ScienceArctique tire à sa fin, mais nos chercheurs continuent d’étudier des technologies de culture en serre – une des clés du développement de l’#AgCan dans le Nord! https://t.co/lnHEl7dmIO https://t.co/4sq1yxeiFh",0,0,2017-12-29 16:35:07
946774107856752641,Vous cherchez une recette pour le jour de l’An? Essayez notre saumon grillé à la compote de petits fruits : https://t.co/C88z8MZb7I #AgCan https://t.co/G6Zm15tweG,0,0,2017-12-29 16:05:12
946765364049993729,Les méthodes #AgCan modernes aident à conserver la fraîcheur de nos aliments pendant l’hiver : https://t.co/FXYBeahmho https://t.co/KIxS6ayZA2,0,0,2017-12-29 15:30:27
946757964362379267,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages ou gazouillis de la dernière année concernant #Canada150! Voici le numéro 3 : https://t.co/66pezBh73b,0,0,2017-12-29 15:01:03
946434349846720512,#SVQ  7 154 nouveaux produits de boulangerie ont été lancés en #Chine ces 5 dernières années?  Découvrez d’autres tendances des #entreprisesalimentaires : https://t.co/Pwpbp0711m,0,2,2017-12-28 17:35:07
946426796538499072,"Félicitations à notre chercheur Wade Abbott (Ph. D.), dont les travaux sur les glycanes pectiques ont été publiés dans @NatureMicrobiol : https://t.co/MKwIS2V8ad (anglais seulement) #AgCan https://t.co/suVEKDHdeC",0,0,2017-12-28 17:05:06
