status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
798775163588850_1230695523730143,Notre chercheur a découvert une nouvelle souche bactérienne qui aide à combattre les maladies fongiques! Elle a été nommée en l’honneur de #Canada150 : http://ow.ly/pcqq30hoEx7 #AgCan,Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1230695523730143/?type=3,2017-12-30 13:05:04,7,0,0,7,0,0,0,0,0,0
798775163588850_1225150994284596,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages ou gazouillis de la dernière année concernant #Canada150! Voici le numéro 2 :,Agriculture et Agroalimentaire Canada,link,https://www.facebook.com/AgricultureCanadienne/posts/1094657417333955,2017-12-30 10:00:00,2,0,0,2,0,0,0,0,0,0
798775163588850_1230082987124730,"Le mois de la #ScienceArctique tire à sa fin, mais nos chercheurs continuent d’étudier des technologies de culture en serre – une des clés du développement de l’#AgCan dans le Nord! http://ow.ly/iRKL30hoEpF",Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1230082987124730/?type=3,2017-12-29 13:05:04,8,0,0,8,0,0,0,0,0,0
798775163588850_1230073477125681,Notre mandat est d’appuyer un secteur    agricole diversifié et dynamique sous le régime du Partenariat canadien pour l’agriculture. http://ow.ly/Y2sl30hoKZp,Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1230073477125681/?type=3,2017-12-29 12:40:04,2,1,0,2,0,0,0,0,0,0
798775163588850_1230050623794633,Vous cherchez une recette spéciale pour le jour de l’An? Essayez notre saumon grillé à la compote de petits fruits : http://ow.ly/7uEi30hnGaJ,Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1230050623794633/?type=3,2017-12-29 12:10:05,0,0,0,0,0,0,0,0,0,0
798775163588850_1230013333798362,Apprenez-en davantage sur la résistance antimicrobienne dans le dernier numéro d’Agri-info: http://ow.ly/r89G30hnG5e,Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1230013333798362/?type=3,2017-12-29 11:30:19,3,0,2,3,0,0,0,0,0,0
798775163588850_1225151177617911,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages ou gazouillis de la dernière année concernant #Canada150! Voici le numéro 3 :,Agriculture et Agroalimentaire Canada,link,https://www.facebook.com/AgricultureCanadienne/posts/1090320444434319,2017-12-29 10:00:00,1,0,0,1,0,0,0,0,0,0
798775163588850_1229375903862105,"L’hiver est arrivé, mais grâce aux méthodes agricoles canadiennes modernes, nous pouvons consommer une grande variété d’aliments pendant les mois d’hiver! Nous en avons fait du chemin : http://ow.ly/sWYG30hoKRN",Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1229375903862105/?type=3,2017-12-28 12:20:05,4,1,0,4,0,0,0,0,0,0
798775163588850_1229375910528771,"Pour célébrer le #Canada150, le chef Ricardo Larrivée est parti en tournée au Canada pour faire connaître les aliments extraordinaires que nous produisons. Joignez-vous à Ricardo cette semaine qui se rend dans les Territoires du Nord-Ouest pour se familiariser avec le grand corégone. http://ow.ly/sb2930hoKUo",Le grand corégone de Hay River | ON EST LES MEILLEURS,video,http://ow.ly/sb2930hoKUo,2017-12-28 12:20:04,3,0,0,2,0,0,0,0,0,1
798775163588850_1229353983864297,"L’agriculture canadienne est florissante, et nos scientifiques travaillent activement à l’améliorer encore plus! Découvrez certains de leurs travaux les plus récents : http://ow.ly/IynK30hnFSy",Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1229353983864297/?type=3,2017-12-28 11:30:14,2,0,0,1,0,0,0,0,0,1
798775163588850_1225151297617899,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages ou gazouillis de la dernière année concernant #Canada150! Voici le numéro 4 :,Agriculture et Agroalimentaire Canada,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1090317411101289/?type=3,2017-12-28 10:00:00,3,0,0,2,0,0,0,0,0,1
798775163588850_1228770620589300,La canneberge canadienne est une étoile montante dans le monde des petits fruits. Découvrez pourquoi : http://ow.ly/dCyW30hnFEE,Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1228770620589300/?type=3,2017-12-27 12:10:06,6,0,0,5,0,0,0,0,0,1
798775163588850_1228728717260157,"Pour rester à jour sur ce qui se passe dans le domaine de l’agriculture, suivez-nous sur Flickr pour voir les photos et les annonces : http://ow.ly/vM6M30hnFyY",Agriculture et Agroalimentaire Canada,link,http://ow.ly/vM6M30hnFyY,2017-12-27 11:30:14,9,1,0,8,0,0,0,0,0,1
798775163588850_1228690460597316,"Nos chercheurs ont mis au point de nouvelles variétés de pommes de terre, et des entreprises canadiennes leur ont donné des noms inspirés du 150e anniversaire du Canada! Pour plus d’info : http://ow.ly/XcZ530hoEbL",Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1228690460597316/?type=3,2017-12-27 10:35:06,20,3,2,19,0,0,0,0,0,1
798775163588850_1225151434284552,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages ou gazouillis de la dernière année concernant #Canada150! Voici le numéro 5 :,Agriculture et Agroalimentaire Canada,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1090116071121423/?type=3,2017-12-27 10:00:00,3,0,0,2,1,0,0,0,0,0
798775163588850_1225151564284539,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages ou gazouillis de la dernière année concernant #Canada150! Voici le numéro 6 :,Agriculture et Agroalimentaire Canada,video,https://youtu.be/MRjlWwAF_LM,2017-12-26 10:00:00,2,0,1,2,0,0,0,0,0,0
798775163588850_1225151747617854,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages de la dernière année concernant #Canada150! Voici le numéro 7 :,Agriculture et Agroalimentaire Canada,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1087998194666544/?type=3,2017-12-25 10:00:00,6,2,1,5,0,0,0,0,0,1
798775163588850_1225152054284490,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages de la dernière année concernant #Canada150! Voici le numéro 8 :,Statistique Canada,photo,https://www.facebook.com/statistiquecanada/photos/a.268139123257506.63786.236876676383751/1534999909904748/?type=3,2017-12-24 10:00:00,9,0,1,8,0,0,0,0,0,1
798775163588850_1225152257617803,Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages de la dernière année concernant #Canada150! Voici le numéro 9 :,Statistique Canada,photo,https://www.facebook.com/statistiquecanada/photos/a.268139123257506.63786.236876676383751/1531225056948900/?type=3,2017-12-23 10:00:00,7,1,0,6,0,0,0,0,0,1
798775163588850_1225640764235619,Les coups de froid en hiver peuvent avoir des effets dévastateurs sur les vignobles canadiens. C’est pourquoi nos chercheurs s’efforcent de trouver des façons de protéger les vignobles : http://ow.ly/vUaV30hozHL,Stratégies d'hivernage : Nouvelles pratiques de gestion des vignobles,video,http://ow.ly/vUaV30hozHL,2017-12-22 12:05:15,6,0,1,6,0,0,0,0,0,0
798775163588850_1225616824238013,Découvrez comment nos chercheurs aident l’industrie de la canneberge à accroître ses récoltes et ses rendements : http://ow.ly/wJ5C30hozCD,Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1225616824238013/?type=3,2017-12-22 11:10:08,5,0,0,3,1,0,0,0,0,1
798775163588850_1225587790907583,"Le compte à rebours vers 2018  commence avec nos 10 meilleurs messages de la dernière année concernant #Canada150! Pour donner le coup d’envoi, voici le numéro 10 :",Statistique Canada,photo,https://www.facebook.com/statistiquecanada/photos/a.268139123257506.63786.236876676383751/1523628364375236/?type=3,2017-12-22 10:04:41,6,0,0,5,0,0,0,0,0,1
798775163588850_1225135107619518,Lisez le dernier numéro d’Agri-info afin de savoir pourquoi les experts de partout dans le monde se sont réunis à Montréal pour aider les producteurs de cultures spéciales: http://ow.ly/dj6t30hneNG,Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1225135107619518/?type=3,2017-12-21 14:55:05,3,0,2,2,0,0,0,0,0,1
798775163588850_1225060467626982,"Maintenant que l’hiver est arrivé, vous songez peut-être à hiberner, mais pas les sols! En fait, nos chercheurs ont étudié l’activité des sols sous leur couverture de neige et son incidence sur l’agriculture canadienne : http://ow.ly/qJ0230hneEN #SolsticeDhiver",Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1225060467626982/?type=3,2017-12-21 12:00:41,6,0,0,6,0,0,0,0,0,0
798775163588850_1225018237631205,"Bien qu’il y ait déjà de la neige au sol dans votre région, l’hiver arrive officiellement aujourd'hui! Découvrez comment nos chercheurs aident le secteur agricole à s’y préparer : http://ow.ly/edES30hndYp #SolsticeDhiver",Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1225018237631205/?type=3,2017-12-21 10:36:22,1,0,1,1,0,0,0,0,0,0
798775163588850_1224409594358736,Saviez-vous que le Canada occupe le deuxième rang des producteurs de canneberges au monde? Pour en savoir plus sur ces baies rouges acidulées : http://ow.ly/3mwd30hlEzm,Timeline Photos,photo,https://www.facebook.com/AgricultureCanadienne/photos/a.803710926428607.1073741828.798775163588850/1224409594358736/?type=3,2017-12-20 10:24:19,4,0,0,3,0,0,0,0,0,1
798775163588850_1223878291078533,"Nos chercheurs ont déployé beaucoup d’efforts pour trouver une façon de prolonger la saison de croissance du maïs, et il est maintenant possible d’en produire à Terre Neuve! http://ow.ly/odN430hk8oW",La culture du maïs en climat froid,video,http://ow.ly/odN430hk8oW,2017-12-19 12:20:08,6,0,0,6,0,0,0,0,0,0
