,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,946769105356513280,4,3,2017-12-29 15:45:19,Nos océans canadiens sont magnifiques en raison de la variété de la vie aquatique.,"['#Top5', '#Meilleurde2017']","['https://t.co/IEz2nL9zBM', 'https://t.co/73Et1vhACF']"
1,946445194861469697,2,3,2017-12-28 18:18:13,Nos nouveaux refuges marins sur les côtes de Terre-Neuve-et-Labrador aideront à un habitat important pour la morue,['#conserver'],"['https://t.co/cX5BQ9dU6R', 'https://t.co/NSJ0YdlHKz']"
2,946405461011697664,1,2,2017-12-28 15:40:19,La magnifique zone de protection marine Anguniaqvia niqiqyuam a été désignée l’an dernier aux grâce à des sciences éprouvées – comme les relevés de poissons – et au savoir autochtone &amp; traditionnel,"['#TNO', '#MoisdesSciencesenArctique']","['https://t.co/oGm6DW2ofH', 'https://t.co/bBBu7z0pNl']"
3,945676874356871169,4,6,2017-12-26 15:25:11,Les de mer se tiennent la patte pour rester ensemble. Leurs radeaux peuvent contenir jusqu’à loutres! 0,"['#loutres', '#Top5', '#Meilleurde2017']","['https://t.co/t2RUuZtWmg', 'https://t.co/iPjAGfaTI']"
4,945310720094240768,2,6,2017-12-25 15:10:13,Les narvals se déplacent toujours! Nous continuons de suivre les déplacements des narvals au moyen d’émetteurs satellites au Nunavut 999,[],"['https://t.co/t5ykeoX', 'https://t.co/FOZjYOjcAJ']"
5,945293475079163909,1,3,2017-12-25 14:01:41,Cc,[],['https://t.co/ij27xJnQ']
6,944598763334709248,0,1,2017-12-23 16:01:09,Vous voulez connaître le statut de des stocks les plus importants du Canada? Voici les résultats de notre relevé de : c,[],"['https://t.co/TNPyfgbei', 'https://t.co/JWQTosNORR']"
7,944281530263883778,1,2,2017-12-22 19:00:35,Des mesures globales de gestion des pêches permettront d’appuyer le rétablissement des espèces aquatiques visées par la LEP. Vérifiez-le et d’autres anecdotes dans le Relevé de durabilité pour les pêches,[],"['https://t.co/FcHkNElz54', 'https://t.co/gov93m7hgb']"
8,944262572584374272,0,1,2017-12-22 17:45:15,% des stocks de poissons les plus importants du Canada peuvent se prévaloir de plans de gestion intégrée des pêches pour assurer la gestion durable à long terme des stocks. D’autres types de plans de gestion sont utilisés pour les autres stocks.,[],"['https://t.co/RyuwlS7L1q', 'https://t.co/EvP3eCIAA5']"
9,944258911049273347,2,1,2017-12-22 17:30:42,"Soyez prudent pendant le temps des fêtes! Vérifiez qu'il n'a pas d'alerte météo pour votre région, avant de partir en mer.",[],"['https://t.co/qWg8bFm34o', 'https://t.co/I1GTHbXCM5']"
10,944253598120185856,2,1,2017-12-22 17:09:35,Les nouveaux refuges marins au Nunavut protégeront l’habitat &amp; les sources de nourriture importantes du narval qui migre vers ces zones,[],"['https://t.co/I4QY3EQtCT', 'https://t.co/Q7atihsQqz']"
11,943945477476757504,0,1,2017-12-21 20:45:14,"Coraux &amp; éponges sont vitaux pour notre écosystème marin, offrant lieux de frai, de croissance, et abris pour plusieurs espèces aquatiques",[],"['https://t.co/Um2cgVxdyR', 'https://t.co/gFF91Fw4mm']"
12,943944209379274752,4,3,2017-12-21 20:40:11,"nouveaux refuges marins au large du Nunavut &amp; de Terre-Neuve-et-Labrador pour protéger des coraux, éponges et l’habitat important d’espèces comme la morue &amp; le narval",[],"['https://t.co/BUFb4xu9vk', 'https://t.co/9Mfg58Yjxi']"
13,943941891749531649,2,0,2017-12-21 20:30:59,: . Le Canada annonce nouveaux refuges marins au large du Nunavut et de Terre-Neuve,[],['https://t.co/F1nd5l8pjl']
14,943584325806755842,1,3,2017-12-20 20:50:08,"Les récifs d’éponges siliceuses du détroit d’Hécate &amp; du bassin de la Reine-Charlotte qu’on croyait disparus, sont uniques au monde et précieux sur le plan historique, écologique et économique. C’est pourquoi le Canada a récemment décidé de les protéger 2 9",[],"['https://t.co/dbtOwWGCB', 'https://t.co/BdwGeHocM']"
15,943583089451847681,1,2,2017-12-20 20:45:14,Les récifs d’éponges siliceuses du détroit d’Hécate &amp; du bassin de la Reine-Charlotte – zone de protection marine au large de la – un des sites nommés du que l’ veut classer au patrimoine mondial,"['#CB', '#Canada']","['https://t.co/byLwLcbIfW', 'https://t.co/4CHhDi9mnx']"
16,942791648723062785,3,4,2017-12-18 16:20:19,Le améliore la recherche et les technologies visant à protéger les eaux 🇨🇦 des déversements de pétrole,['#GC'],['https://t.co/bqzbN90m0G']
