,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,947591473725403136,40,0,2017-12-31 22:13:07,: Le premier ministre Justin Trudeau souhaite une merveilleuse célébration du Nouvel An aux Canadiens:,[],['https://t.co/PpPQ5gu4t4']
1,947512965934219265,0,3,2017-12-31 17:01:09,Bonne et heureuse veille du Jour de l'An!,[],['https://t.co/pySbDPerKG']
2,947150567742345217,2,1,2017-12-30 17:01:07,", une année de changements! Lequel de ces moments vous a marqué? Quels sont vos vœux pour ? Partagez en mentionnant .","['#2017', '#2018']",['https://t.co/OvUySO8E9X']
3,947112623421706242,3,4,2017-12-30 14:30:20,Avez-vous des plans pour la veille du Jour de l’An ? Terminez l’année en beauté à Nimidiwin au . Cet événement *gratuit* aura lieu de h à h !,[],"['https://t.co/YgIWKfViEh', 'https://t.co/czj4IK2eVh']"
4,946788109127168000,0,0,2017-12-29 17:00:50,"Le Festival des arts d’Alianait invite musiciens, acrobates, danseurs, conteurs, acteurs, réalisateurs et artistes visuels à montrer leurs talents à , au . Postulez avant le déc. pour participer à ce festival unique :","['#Iqaluit', '#NU']","['https://t.co/6IgVrYoeFO', 'https://t.co/zgmHwMElem']"
5,946463470924509184,0,0,2017-12-28 19:30:50,"Connaissez-vous des qui font preuve d'excellence en gestion des urgences? Mettez-les en nomination pour le Prix pour service exemplaire en gestion des urgences, catégorie jeunes. Voici comment :",['#jeunesautochtones'],"['https://t.co/UJLkiJV7BS', 'https://t.co/MxwHSZ7kTY']"
6,946100986111774720,1,0,2017-12-27 19:30:27,"Rappel: plus que jours pour poser votre candidature en tant que styliste ️, mannequin ou bénévole ‍️‍️ lors de la Semaine de la mode autochtone à Toronto! Ne ratez pas l’occasion de participer à cet événement incroyable. U",[],"['https://t.co/I08EeXSTK', 'https://t.co/3v84IYC4WV']"
7,945293328899346433,2,3,2017-12-25 14:01:06,"Vous avez le coeur gros en ce temps des Fêtes? N'hésitez pas à appeler la Ligne d’écoute d’espoir pour le mieux-être (service disponible en français, anglais, cri, ojibway et inuktut) : -855-242-3310",[],"['https://t.co/pIc412qSLm', 'https://t.co/X7qCvi1ZYO']"
8,944938245338685440,5,0,2017-12-24 14:30:08,: Voici qui clôt notre Campagne des Fêtes de ! J'espère que vous avez pris plaisir à lire mes recomma…,['#LecturesAutochtones'],[]
9,944915777198714881,8,23,2017-12-24 13:00:51,Vous passez du temps en famille ou entre amis aujourd’hui? Soyez prudents sur la route et… Joyeuses Fêtes!,[],['https://t.co/govsEGAMkl']
10,944568397530124290,2,1,2017-12-23 14:00:29,"Les communautés et les org. utilisent leur savoir traditionnel pour réagir aux , aux de forêt et aux . Reconnaissez leur excellence avec un Prix pour service exemplaire en gestion des urgences:","['#autochtones', '#inondations', '#feux', '#tornades']","['https://t.co/NamPj0xbNR', 'https://t.co/SP3OPyPA7k']"
11,944285235595767808,5,2,2017-12-22 19:15:18,"Vous avez le coeur gros en ce temps des Fêtes? N'hésitez pas à appeler la Ligne d’écoute d’espoir pour le mieux-être (service disponible en français, anglais, cri, ojibway et inuktut) : -855-242-3310 2",[],"['https://t.co/C3Af6mGfQ', 'https://t.co/Pzbzaj7Xvr']"
12,943943519215013888,18,0,2017-12-21 20:37:27,": Le solstice d'hiver, une partie intégrante de la mythologie autochtone",[],"['https://t.co/14oyRxb9pr', 'https://t.co/b63Q678wtr']"
13,943859306398707712,4,0,2017-12-21 15:02:49,: Recommandation du jour pour : « Le Capteur de rêves et les Sept Tentations » de . Ce réci…,['#LecturesAutochtones'],[]
14,943572083392565248,4,3,2017-12-20 20:01:30,Les ont inventé plusieurs formes de pour se déplacer à travers les paysages enneigés 🇨🇦. Où vos raquettes vous conduiront-elles cet hiver? ️ ️ Affichez vos meilleures photos avec le mot-clic !,"['#Autochtones', '#raquettes', '#raquette']","['https://t.co/KTtffRrqy6', 'https://t.co/GWdA3gutX5']"
15,943517655251738624,5,0,2017-12-20 16:25:13,": « Yawendara et la forêt des Têtes-coupées », de Louis-Karl Picard-Sioui est mon choix du jour pour . Yaw…",['#LecturesAutochtones'],[]
16,943219440874872835,1,2,2017-12-19 20:40:13,"Venez toucher un iceberg et en apprendre plus sur l' et la culture à au , dans le cadre de l'eition ""Au-delà des glaces"", appuyée par . Plus d'info:","['#Arctique', '#inuite', '#Ottawa']","['https://t.co/kZL52RNn7A', 'https://t.co/rJrlJHg9ZG']"
17,943143823533854720,7,0,2017-12-19 15:39:44,": Aujourd’hui, pour , je recommande « Dakota parle des traités » qui aborde l'eérience de Dakota à l'occ…",['#LecturesAutochtones'],[]
18,942424371167100928,5,5,2017-12-17 16:00:54,Vous pratiquez votre ? Enrichissez votre vocabulaire avec ce super dictionnaire -! (anglais seulement),"['#ojibwemowin', '#anglais', '#ojibwe']","['https://t.co/paPDBLyBFx', 'https://t.co/G9jmrD7nLM']"
19,941836209550082049,4,0,2017-12-16 01:03:45,": Le Forum intergouvernemental s’est réuni aujourd’hui à , au , sur le territoire traditionnel de la …","['#Whitehorse', '#Yukon']",[]
20,941767160350887936,3,0,2017-12-15 20:29:22,: EN DIRECT - À l'écoute des du Yukon sur l'avenir des deux nouveaux ministères :,['#jeunes'],['https://t.co/oyyM7NkbFI']
21,941760068256718849,3,2,2017-12-15 20:01:11,"Shash nameshu! Enfin, c'est vendredi!) Apprenez les jours de la semaine en innu grâce à ces excellents audioclips :","['#vendreditoutestpermis', '#LanguesAutochtones']","['https://t.co/oj3YITBSUp', 'https://t.co/AAayiN07ce']"
22,941744310004961281,0,0,2017-12-15 18:58:34,"Hier, la loi habilitant la prise en charge par èresNations () de l’éducation des a reçu la sanction royale. C","['#Premi', '#', '#JeunesAutochtones']","['https://t.co/nmbK8xgWZF', 'https://t.co/NkpSkTTPG']"
23,941741782395744256,6,0,2017-12-15 18:48:32,": « La femme venue du Ciel : mythe wendat de la Création », de Louis-Karl Picard-Sioui et illustré par Christine Sioui Wawanol…",[],[]
24,941674851856797697,1,0,2017-12-15 14:22:34,: Stratégie : aider les sur le marché du |,"['#Mikimo', '#Autochtones', '#travail', '#Abitibi', '#emploi']",['https://t.co/I6OBIy6GER']
25,941384900632023047,4,0,2017-12-14 19:10:25,: La de Whitefish River &amp; le améliorent l'accès à l'eau potable + les services incendies ds la collectivité. ht…,"['#PN', '#GdC']",[]
26,941383302576971776,3,0,2017-12-14 19:04:04,: Le et signent un protocole d’entente appuyant la éconciliation.,"['#GdC', '#r']",['https://t.co/Ix8om\xe2\x80\xa6']
27,941375868789821440,3,2,2017-12-14 18:34:31,En direct – Le et signent un protocole d’entente appuyant la éconciliation.,"['#GdC', '#r']",['https://t.co/usTzNfZu6E']
28,941361651688800256,4,0,2017-12-14 17:38:02,: . nomme membres au conseil provisoire pour l’établissement du Conseil national de éconciliation. https:/…,['#r'],[]
29,941361448428736514,6,0,2017-12-14 17:37:13,: EN DIRECT – Nomination de membres du conseil d’administration provisoire qui travaillera à l’établissement du Conseil nati…,[],[]
30,941357621663199232,1,0,2017-12-14 17:22:01,: Les Kahkewistahaw &amp; Serpent River mettent fin à des avis à long terme concernant l’eau potable. https:/…,"['#PN', '#EauPropre']",[]
31,941314209832464386,4,0,2017-12-14 14:29:31,: La création du ministère des Services aux Canada permettra à notre gouv. de travailler de manière plus eff…,['#Autochtones'],[]
32,941035411899478017,0,1,2017-12-13 20:01:40,Vous aimez les tambours? 🥁 Lequel utilisez-vous le plus au cours de l’année? 2,[],"['https://t.co/584tKzk9WK', 'https://t.co/9TSbfRNFr']"
33,941030185624915970,12,0,2017-12-13 19:40:54,: Communiqué : Le collectif d’artistes représentera le Canada à la e eition internationale d’art – …,[],[]
34,941018645244923904,4,0,2017-12-13 18:55:02,": La recommandation du jour pour est « Deux Plumes et la solitude disparue », de C.J. Taylor. Illustré pa…",['#LecturesAutochtones'],[]
35,940951188912201728,9,0,2017-12-13 14:27:00,: – La Direction générale de la santé des èresNations et des a été officiellement transférée de…,"['#EnRappel', '#Premi', '#Inuits']",[]
36,940720004902866944,4,0,2017-12-12 23:08:21,: Des agents de éveloppementÉconomique et de gestion des terres des en C.-B. au forum « Links to Learning ». https…,"['#D', '#PN']",[]
37,940690942578909185,3,0,2017-12-12 21:12:52,: . souligne les ans de l’adoption du par la Chambre des communes.,['#PrincipeDeJordan'],['https://t.co/Ro1E\xe2\x80\xa6']
38,940687887082848260,3,2,2017-12-12 21:00:44,"Vous êtes passionné-e de mode dans la région de ? Postulez avant le er janvier pour participer à la Semaine de la mode autochtone de Toronto en tant que styliste ️, mannequin ou bénévole ‍️!","['#autochtone', '#Toronto', '#IFWT018', '#fashiontoronto']","['https://t.co/e4viaddnaN', 'https://t.co/7dUVUjdqYA']"
39,940663083105771521,6,0,2017-12-12 19:22:10,": Cette semaine, Melissa s'intéresse à la place qu'occupent, ou non, les artistes autochtones dans la société et la recon…",[],[]
40,940623714898636801,5,0,2017-12-12 16:45:44,": Auj. je vous suggère « La pirogue de Shin-chi », de . Cette histoire est la suite de « Shi-shi-etko », et r…",[],[]
