,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,947233610612006912,2,0,2017-12-30 22:31:06,: Argo est un système international de surveillance océanographique. Découvrez comment notre rôle nous en apprend plus sur …,['#'],[]
1,947146784119410689,2,0,2017-12-30 16:46:05,: . Nouvelle amende imposée pour non-respect de la limitation de vitesse dans le golfe du St-Laurent https…,[],[]
2,946827020801052672,2,0,2017-12-29 19:35:27,: En savoir plus sur la façon dont nous augmentons notre capacité de églaçage à fournir des services essentiels sur les voies…,['#d'],[]
3,946779641821396994,4,0,2017-12-29 16:27:11,: Nos océans canadiens sont magnifiques en raison de la variété de la vie aquatique. …,"['#Top5', '#Meilleurde20']",['https://t.co/IEz2nL9zBM']
4,945728271651614720,2,0,2017-12-26 18:49:25,: Les navires rouges et blancs de la Garde côtière canadienne constituent un symbole visible de notre identité et leurs silhouet…,[],[]
5,945414727861194752,1,0,2017-12-25 22:03:30,: Cc,[],['https://t.co/ij27xJnQ']
6,945364953518759936,4,0,2017-12-25 18:45:43,": Notre personnel travaille heures sur , jours sur , jours par année, pour assurer la sécurité de nos eaux. Joyeux t…",[],[]
7,944725406757900288,1,0,2017-12-24 00:24:23,"/2 Ces gaillards ont livré vêtements chauds, sacs de couchage, couvertures et livres à la Fondation . En ce temps des Fêtes, l’initiative d’employés de la région Centre et Arctique, Secteur St-Laurent, a touché le cœur de l’humaniste, mbre Ordre du Canada! ère",['#GCCFi'],[]
8,944725200687550469,3,1,2017-12-24 00:23:34,"/2 À la GCC, on sauve des vies et on tente d’ensoleiller celles des plus démunis. Gerry Lavoie (gauche derrière) et Pierre-Loup Boudreault (droite derrière) ont récemment prêté main-forte à Denise St-Amant dans son élan de générosité envers la Fondation . ère",['#GCCFi'],['https://t.co/9sGYbqDSmF']
9,944301274010456065,3,0,2017-12-22 20:19:02,: Les stations saisonnières de de la région Atlantique de la GCC dans le golfe du Saint-Laurent sont fermées pour la saison…,['#SAR'],[]
10,943975868401115138,0,0,2017-12-21 22:45:59,Infocéans : l’édition décembre -janvier de notre bulletin est en ligne! Venez nous lire!,[],"['https://t.co/Tth6upumJ6', 'https://t.co/AdjYUG5hHt']"
11,943958197118828545,1,0,2017-12-21 21:35:46,: Nouvelles condamnations en vertu de la Loi sur les pêches aux Îles-de-la-Madeleine D,[],['https://t.co/UIzMnaBEV']
12,943958164424314880,1,0,2017-12-21 21:35:38,: Nouvelles condamnations en vertu de la Loi sur les pêches sur la Côte-Nord,[],['https://t.co/sZXPwWgrNy']
13,943628224403329024,1,0,2017-12-20 23:44:35,: Les activités des bases saisonnières de recherche et sauvetage au Qc se termineront avec celle de Cap-aux-Meules https…,[],[]
