,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,946727731110268929,0,0,2017-12-29 13:00:55,"Titulaires de permis, le renouvellement est dû d’ici le déc. Utilisez le SNÉPL pour les paiements de",[],['https://t.co/9DyTldyB4e']
1,944191074116960257,0,0,2017-12-22 13:01:08,"Titulaires de permis, le renouvellement est dû d’ici le déc. Utilisez le SNÉPL pour les paiements de",[],['https://t.co/9DyTldyB4e']
2,941654338212192256,0,0,2017-12-15 13:01:03,"Titulaires de permis, le renouvellement est dû d’ici le déc. Utilisez le SNÉPL pour les paiements de",[],['https://t.co/9DyTldyB4e']
3,940961231661404162,2,0,2017-12-13 15:06:54,: Qui ne rêve pas d'une peau éclatante pour les Fêtes? Nos scientifiques ont capturé des images aériennes inédites de baleines b…,[],[]
4,939137616271863808,0,0,2017-12-08 14:20:30,RAPPEL : Vous avez jusqu’au décembre pour remplir notre questionnaire sur la pêche récréative du é. Faites-vous entendre!,['#BarRay'],['https://t.co/pkZYe4cxKm']
5,939136924417183744,0,0,2017-12-08 14:17:45,RAPPEL : la date limite pour remplir notre questionnaire sur la pêche récréative du est le décembre . Erimez-votre opinion!,['#SaumonAtlantique'],"['https://t.co/eKKxEjxNPQ', 'https://t.co/xwV934yQLJ']"
6,939117590760296448,0,0,2017-12-08 13:00:56,"Titulaires de permis, le renouvellement est dû d’ici le déc. Utilisez le SNÉPL pour les paiements de",[],['https://t.co/9DyTldyB4e']
7,936580875994705920,0,0,2017-12-01 13:00:56,"Titulaires de permis, le renouvellement est dû d’ici le déc. Utilisez le SNÉPL pour les paiements de",[],['https://t.co/9DyTldyB4e']
8,934083017127219201,2,3,2017-11-24 15:35:20,"Première du documentaire sur l’Eédition Golfe du Saint-Laurent avec . De g à d: Jackey Richard, DG régionale associée, le min. Dominic LeBlanc, les scientifiques Mireille Chiasson &amp; Geneviève Faille et Serge Doucet, DG régional -Région du Golfe",[],"['https://t.co/IFsR0LhIQG', 'https://t.co/QP5T998pow']"
9,931507410707021824,0,0,2017-11-17 13:00:47,"Titulaires de permis, le renouvellement est dû d’ici le déc. Utilisez le SNÉPL pour les paiements de",[],['https://t.co/9DyTldyB4e']
10,931222536624529408,1,0,2017-11-16 18:08:48,: Quel voyageur! Des agents des pêches/biologistes à Shippagan recueillent l'étiquette d'un thon rouge de l'Atl. indiquant sa vo…,[],[]
11,929069720711651334,3,0,2017-11-10 19:34:17,": Min LeBlanc réunit l’industrie, des chercheurs, eerts &amp; Autochtones pour savoir comment protéger la ht…",['#BaleineNoire'],[]
12,929068705543327744,0,0,2017-11-10 19:30:15,La pêche récréative au vous intéresse? Répondez à notre questionnaire cU,['#SaumonAtlantique'],"['https://t.co/zRjE0QisG4', 'https://t.co/x7A0txaX']"
13,929055693306585089,0,0,2017-11-10 18:38:32,Que pensez-vous de la pêche récréative au é ? Donnez votre opinion!,['#BarRay'],"['https://t.co/wlSZrbhuX7', 'https://t.co/9O5bfYqxLq']"
14,928676942324301824,6,0,2017-11-09 17:33:31,": Toutes les options sont considérées pour protéger la maintenant et l’été prochain, à leur retour dans le golfe d…",['#BaleineNoire'],[]
15,928674811546660865,4,0,2017-11-09 17:25:03,": Cet été on a vu plus de dans le golfe du St-Laurent. Dans le passé, elles préféraient la baie de Fundy. ht…",['#BaleinesNoires'],[]
16,928674745759031298,4,0,2017-11-09 17:24:47,": Le ministre LeBlanc est présent à , N.-B., aujourd'hui pour diriger une discussion avec des eerts sur la façon de pr…",['#Moncton'],[]
17,926418938044538883,0,0,2017-11-03 12:01:01,"Titulaires de permis, le renouvellement est dû d’ici le déc. Utilisez le SNÉPL pour les paiements de",[],['https://t.co/9DyTldyB4e']
18,924982407614357511,16,0,2017-10-30 12:52:45,: Aussi ravis d’annoncer nouveaux refuges marins dans le golfe du St-Laurent qui protégeront coraux &amp; éponges,[],['https://t.co/U\xe2\x80\xa6']
19,924982356317962246,8,0,2017-10-30 12:52:33,: Merci à tous nos partenaires &amp; intervenants qui nous ont aidés à remplir nos objectifs visant à protéger nos éans! https://…,['#oc'],['https://\xe2\x80\xa6']
20,924982312747585537,16,0,2017-10-30 12:52:23,: Le Canada a atteint son objectif de visant à protéger % de ses éans avant la fin 🇨🇦,"['#ConservationMarine', '#oc']",['https://t.co/\xe2\x80\xa6']
21,922448316465664001,1,1,2017-10-23 13:03:11,Bravo aux agents des pêches de la Région du Golfe qui ont reçu une Médaille pour services distingués des agents de la paix,[],['https://t.co/O65QRkGDbp']
22,915980240052244480,3,0,2017-10-05 16:41:21,": Après décès de noires cet été, le rapport du souligne le besoin d’en faire plus",['#baleines'],['https://t.co/Nc\xe2\x80\xa6']
23,915958829413801984,3,0,2017-10-05 15:16:17,": Un bon accueil est donné au rapport du . Merci à tous les partenaires, dont et MARS.",[],[]
24,915953995226779648,4,0,2017-10-05 14:57:04,: Nous étudierons avec nos partenaires les changements à apporter l’été prochain pour protéger ces animaux de tout autre danger.,[],[]
25,915947754022727680,8,0,2017-10-05 14:32:16,": Selon le , les plus grandes menaces pour la sont les collisions avec les navires et les enchevêtrements",['#baleinenoire'],[]
26,915947405782257664,2,0,2017-10-05 14:30:53,: Les résultats du confirment incidents en eaux canadiennes impliquant .,['#baleinesnoires'],[]
27,915947225993433089,5,0,2017-10-05 14:30:10,": Après décès cet été et le rapport du publié aujourd'hui, nous ferons plus pour protéger les",['#baleinesnoires'],[]
28,915943399852855296,2,0,2017-10-05 14:14:58,: Minister LeBlanc est à Malte aujourd'hui pour la conférence internationale sur la marine. Suivez …,"['#OurOceans', '#conservation']",[]
29,915644791874039808,5,0,2017-10-04 18:28:24,": Invitation aux médias rapport sur baleine noire, y compris les résultats de la nécropsie. oct h https://…",[],['https://\xe2\x80\xa6']
30,913487257461559298,4,3,2017-09-28 19:35:08,"Vous pouvez aider à protéger les , une èceEnPéril, en signalant leur présence à : -888-729-4667","['#TortueLuth', '#Esp']",['https://t.co/mK60FsJTpT']
31,913481690407997441,0,0,2017-09-28 19:13:01,"Les , une èceEnPéril, sont dans le sud du golfe du St-Laurent. Vous pouvez aider à les protéger!","['#TortueLuth', '#Esp']","['https://t.co/NK0VN7DbVf', 'https://t.co/gP917VTvLA']"
32,913373407340834816,3,0,2017-09-28 12:02:44,: Le Canada annonce de nouveaux refuges dans l'océan qui contribueront à la marine,"['#Atlantique', '#conservation']",['https://t.c\xe2\x80\xa6']
33,913372995984543744,2,0,2017-09-28 12:01:06,: Ces refuges marins en contribuent à la protection et augmente l’espace protégé au 🇨🇦 https…,['#Atlantique'],['https://t.co/dhSIAva3TQ']
34,913372948198838272,3,0,2017-09-28 12:00:55,: Les refuges marins ne constituent qu’un moyen de plus pour que la de nos éans reste une priorité,"['#conservation', '#oc']",['https://t.\xe2\x80\xa6']
35,910944177202003968,2,1,2017-09-21 19:09:51,Vous vous rappelez le béluga piégé dans la rivière Népisiguit au N.-B.? Regardez toute l'histoire de son sauvetage:,[],['https://t.co/KhDEbGaEwW']
