,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,947591643598938113,240,0,2017-12-31 22:13:47,: Prime Minister Justin Trudeau wishes Canadians a wonderful New Year's celebration:,[],['https://t.co/1haVlC4RLM']
1,947512994275176448,7,15,2017-12-31 17:01:16,Have a safe and happy New Year’s Eve!,[],['https://t.co/fA13L9UJza']
2,947159131672252416,3,6,2017-12-30 17:35:09,was quite the year! Share what moments resonated with you and what your hopes and dreams are for by tagging,"['#2017', '#2018']",['https://t.co/8foMnoyxww']
3,947112635434233859,17,19,2017-12-30 14:30:23,Do you have plans ? Finish the year off with a bang at Nimidiwin – A Celebration of Dance from Coast to Coast to Coast at the . This *free* event runs from p.m. to :30p.m.!,['#NYE'],"['https://t.co/yEWCcJzwja', 'https://t.co/rXxTlevpmq']"
4,946788032463728646,7,0,2017-12-29 17:00:32,"Alianait Arts Festival invites musicians, circus acrobats, dancers, storytellers, actors, filmmakers and visual artists to share their talents in , . Apply before Dec to show off your talents at this unique festival:","['#Iqaluit', '#NU']","['https://t.co/MsEd6Ghd5B', 'https://t.co/JPMax55HUX']"
5,946463462200430592,18,12,2017-12-28 19:30:48,"Do you know who show excellence in emergency management? Nominate them for an Emergency Management Exemplary Service Award, Youth Category. Find out how:",['#Indigenousyouth'],"['https://t.co/SaiQtUwRqn', 'https://t.co/RnWMFqPzPY']"
6,946101003908239360,14,17,2017-12-27 19:30:31,"REMINDER: Only four days left to apply to be a designer ️, model or volunteer ‍️‍️ at Toronto! Don’t miss your opportunity to participate in this amazing cultural event.","['#Indigenous', '#FashionWeek']","['https://t.co/AQ6JFQJ6rm', 'https://t.co/JZAbaBc8lK']"
7,945323599233277953,27,27,2017-12-25 16:01:23,"Do the holidays have you feeling blue? Don't hesitate to call the Hope for Wellness Help Line, available in English, French, Cree, Ojibway, and Inuktut: -855-242-3310",[],"['https://t.co/Ql7P6vAiYG', 'https://t.co/y0wCEp9FzY']"
8,944938160827650050,26,0,2017-12-24 14:29:48,: And it's a wrap for the Holiday Campaign! I hope you read a few of the books I recommended and put some of…,['#IndigenousReads'],[]
9,944915800451960832,16,42,2017-12-24 13:00:57,Are you spending time with family and loved ones today? Safe travels and… Happy Holidays!,[],['https://t.co/X0Qv3L03Dp']
10,944568389468610561,5,4,2017-12-23 14:00:27,"communities and organizations use traditional knowledge and eertise to respond to , and . Recognize their excellence with an Exemplary Service Award:","['#Indigenous', '#flooding', '#wildfires', '#tornadoes', '#EmergencyManagement']","['https://t.co/HyMUcOMH0B', 'https://t.co/fcVdGDj0ir']"
11,944285222786527232,27,12,2017-12-22 19:15:15,"Do the holidays have you feeling blue? Don't hesitate to call the Hope for Wellness Help Line, available in English, French, Cree, Ojibway, and Inuktut: -855-242-3310 1 9",[],"['https://t.co/s5kul9o6Y', 'https://t.co/pbXRkSKKJ']"
12,943859270273118208,34,0,2017-12-21 15:02:40,": Today's recommendation for is ""You Hold Me Up"" written by Monique Grey Smith &amp; illustrated by Dani…",['#IndigenousReads'],[]
13,943571941390155776,15,17,2017-12-20 20:00:56,Traditional shapes of were created by people to travel across 🇨🇦 in the winter. Where will your snowshoes take you this year? ️ ️ Post your best photos using !,"['#snowshoes', '#Indigenous', '#snowshoeing']","['https://t.co/ynCZMz7FQI', 'https://t.co/TCBOcdNBoB']"
14,943517621168812034,16,0,2017-12-20 16:25:05,": Today's recommendation for is ""Firedancers"" by Jan Boudreau Waboose, the story of a grandmother teaching he…",['#IndigenousReads'],[]
15,943219443211161600,6,12,2017-12-19 20:40:14,"Come touch an iceberg and learn about the and culture in at 'Beyond Ice' exhibit, supported by . Learn more: 8","['#Arctic', '#Inuit', '#Ottawa']","['https://t.co/HXGktwefRG', 'https://t.co/8BmMp1okE']"
16,943143793817214977,17,0,2017-12-19 15:39:37,": Today's recommendation for is ""Dakota Talks about Treaties"". It talks about Dakota’s eerience at the t…",['#IndigenousReads'],[]
