,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,947482762721755136,0,0,2017-12-31 15:01:08,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: De protéger la morue dorée.","['#F', '#MPOTNL']","['https://t.co/glSUOWBGjP', 'https://t.co/tSxKuUXHBE']"
1,947120259324108801,0,0,2017-12-30 15:00:41,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: D’appeler (1-800-222-8477) pour éliminer le braconnage en .","['#F', '#MPOTNL']",['https://t.co/tsuFw0sJPK']
2,946847696555532289,1,0,2017-12-29 20:57:37,: ? NGCC Louis S. St-Laurent est notre plus grand navire mesurant mètres de long! Le Louis vient de revenir de l’Arctiqu…,['#SVQ'],[]
3,946799817023479808,2,0,2017-12-29 17:47:21,: Argo est un système international de surveillance océanographique. Découvrez comment notre rôle nous en apprend plus sur …,['#'],[]
4,946775683056984065,0,0,2017-12-29 16:11:27,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: De préserver les ZPM de TNL - Eastport &amp; Gilbert Bay &amp; zone d’intérêt - canal Laurentien. 28",['#F'],"['https://t.co/iXSshgXw', 'https://t.co/QKpbTtxzbb']"
5,946445947369869314,2,0,2017-12-28 18:21:12,: Nos nouveaux refuges marins sur les côtes de Terre-Neuve-et-Labrador aideront à un habitat important pour la morue…,['#conserver'],[]
6,946404422090977280,0,0,2017-12-28 15:36:12,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: De prévenir Jack Lawson si on voit une tortue Luth.",['#F'],['https://t.co/2TEwridLrH']
7,946387585039036416,5,0,2017-12-28 14:29:17,: étro déglaçage dans l'Arctique. Nous fournissons des services de déglaçage pour assurer une navigation sécuritaire; emp…,['#JeudiR'],[]
8,946081163063517185,1,0,2017-12-27 18:11:41,: Voici tous nos amis à fourrure repérés par voie aérienne lors d’un relevé de phoques au large du nord de Terre-Neuve-et-La…,[],[]
9,946033561601282048,0,0,2017-12-27 15:02:32,"Vive le temps des êtes, et le poisson Noël nous soufflant à l’oreille: De garder l’océan propre grâce à l’usage du Meilleur Sac.",['#F'],['https://t.co/AYy8Q0q2e5']
10,946000287529160704,1,0,2017-12-27 12:50:19,: le Collège de la Garde côtière canadienne est considéré comme l'un des collèges maritimes les plus modernes et les mieux…,['#SVQ'],[]
11,944947610661605377,0,0,2017-12-24 15:07:21,"Dû à l’englacement des eaux côtières à Mary’s Harbour, Labrador, les personnes se déplaçant sur la glace de mer doivent savoir que certaines aides à la navigation n’ont pas été retirées de l’eau. Usez de prudence &amp; sécurité quand vous y passez en motoneige",[],['https://t.co/HKJOLpKIQX']
12,944587293297438722,0,0,2017-12-23 15:15:34,"Dû à l’englacement des eaux côtières à Mary’s Harbour, Labrador, les personnes se déplaçant sur la glace de mer doivent savoir que certaines aides à la navigation n’ont pas été retirées de l’eau. Usez de prudence &amp; sécurité quand vous y passez en motoneige",[],['https://t.co/HKJOLpKIQX']
