,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,947233894457315333,35,0,2017-12-30 22:32:13,: Argo is an international monitoring system. Discover how our role in it helps us learn more about https:…,"['#ocean', '#OurOceans']",[]
1,947147300597616640,6,0,2017-12-30 16:48:08,: .: Additional fine issued for violation of the speed restriction in the Gulf of St. Lawrence,[],['https://t.co/QkYp\xe2\x80\xa6']
2,946827514910998529,6,0,2017-12-29 19:37:25,: Learn more about how we’re increasing our capability to deliver critical services on Canada’s waterways. For more…,['#icebreaking'],[]
3,946779913775931392,12,0,2017-12-29 16:28:16,: Our Canadian oceans are beautiful because of the variety of life within them. https:…,"['#Top5', '#BestOf2017']",['https://t.co/RgPCQaRUZy']
4,945728423481237511,12,0,2017-12-26 18:50:01,": The red and white ships of the Canadian Coast Guard are a visible symbol of our identity, and have been familiar and comfortin…",[],[]
5,945415050088640513,38,0,2017-12-25 22:04:47,:,[],['https://t.co/pbywYbj55x']
6,945365114257137664,37,0,2017-12-25 18:46:21,: Our personnel work /7/365 - keeping our waters safe. Happy Holidays to our crews and personel on and off duty. Thank you for…,[],[]
7,944728622539202561,1,3,2017-12-24 00:37:10,"/2 These fellows delivered warm clothes, sleeping bags, blankets and books to the Foundation. As the holiday season approaches, the Central and Arctic Region–St. Lawrence Sector’s initiative touched the heart of the humanist, Order of Canada’s member.",['#CCGProud'],[]
8,944728353814269952,1,3,2017-12-24 00:36:06,"/2 At CCG, we save lives and we give back to our community. Recently, Gerry Lavoie (left behind) and Pierre-Loup Boudreault (right behind) lent a helping hand to Denise St-Amant in her generous efforts that support the Foundation.",['#CCGProud'],['https://t.co/PiaVXCLNU3']
9,944301478960861184,13,0,2017-12-22 20:19:51,: Seasonal CCG Atlantic Region stations in the Gulf of St. Lawrence are closed for the season. Vessels from sea…,['#Searchandrescue'],[]
10,943977088117297152,0,0,2017-12-21 22:50:50,Infoceans: the December -January issue of our bulletin is now online! Check it out!,[],"['https://t.co/fg3TRC3USm', 'https://t.co/WNVa2U28IN']"
11,943958527785259012,3,0,2017-12-21 21:37:05,: New convictions under the Fisheries Act for the Magdalen Islands,[],['https://t.co/7C6EbpVxaS']
12,943958513683922956,3,0,2017-12-21 21:37:02,: New convictions under the Fisheries Act for the North Shore,[],['https://t.co/MejhR9iIOX']
13,943628671604154368,3,0,2017-12-20 23:46:21,: Seasonal Closure of Inshore Rescue Boat Stations in Québec,['#CCG'],['https://t.co/ZlfmAqF1xM']
14,943627405931040768,7,0,2017-12-20 23:41:19,: Want an removed from your local waterway? Apply for funding here https:…,"['#AbandonedBoat', '#OurCoasts']",['https://t.co/vzMC5rB2mf']
15,943173172869943296,59,0,2017-12-19 17:36:22,": Starting today, fisheries and aquaculture industries can apply for funding to adopt clean technology that reduce environmenta…",[],[]
16,942855719904317440,19,0,2017-12-18 20:34:55,: Our scientists are doing more research to better understand how oil behaves in water and to help protect https:…,['#OurCoasts'],[]
17,942837223480811520,11,0,2017-12-18 19:21:25,: The is enhancing research and technology to help protect 🇨🇦 waters from oil spills,['#GOC'],['https://t.co/ggRc0C3ImN']
18,942784404337938432,4,0,2017-12-18 15:51:32,": We continue to strengthen ties with . During her recent visit to Montreal, Rear Admiral Joanna Nunan, Ninth Dis…",[],[]
19,942779002221219842,8,0,2017-12-18 15:30:04,: We’re protecting critical habitats of the endangered Beluga in the St. Lawrence Estuary. Learn more about what that means: htt…,[],[]
20,942776275046928388,4,0,2017-12-18 15:19:14,: Our new Critical Habitat Orders provide us with an additional tool to ensure important aquatic habitats are protected against…,[],[]
21,942773937443934210,60,0,2017-12-18 15:09:57,": Minister LeBlanc has signed eight Critical Habitat Orders for species at risk, including the North Atlantic Right Whale and St…",[],[]
22,941788755056386048,11,0,2017-12-15 21:55:11,": We’re working with Indigenous groups, scientists, fishing groups and other stakeholders, to identify additional critical habit…",[],[]
23,941387487875883009,4,0,2017-12-14 19:20:41,": Fisheries and Oceans Canada announces that the season on will begin on January , https://…","['#IceFishing', '#SaguenayFjord']",['https://\xe2\x80\xa6']
24,941372024567549952,9,0,2017-12-14 18:19:15,: Should fishers go to court or get a ticket for minor violations? Tell us what you think. 9,[],['https://t.co/lnNxahCEq']
25,941335721746542593,11,0,2017-12-14 15:54:59,: . wants to hear from you.Have your say on our public consultations on ticketing minor fisheries violations https://…,[],['https://\xe2\x80\xa6']
26,940971869850800128,5,0,2017-12-13 15:49:10,": Canadian Coast Guard is more than a , it’s an ADVENTURE! Apply to join the Coast Guard today.","['#career', '#College']",['https://t.co/ifo\xe2\x80\xa6']
27,940637367693660160,8,0,2017-12-12 17:39:59,": Buoy, oh buoy! Meet Roger Pigeon, who helped develop an automated buoy that monitors changes in",['#OurOceans'],['https://t.co/xt\xe2\x80\xa6']
28,940605465704181763,10,0,2017-12-12 15:33:13,": Participants from around the world, including survey-going employees from , , , en…",[],[]
29,940573231165116416,5,0,2017-12-12 13:25:07,": We held a technical briefing today, in Beauharnois, regarding the . Next steps include: dismantling of the vesse…",['#KathrynSpirit'],[]
30,939203222631272449,3,0,2017-12-08 18:41:12,": holds technical briefing on Kathryn Spirit in Beauharnois, December u",['#CCG'],['https://t.co/TLP35TnVj']
31,939199987723980804,14,0,2017-12-08 18:28:21,": If a starfish is injured by being split in half, each half can grow into separate starfish, just like an eart…",['#FunFactFriday'],[]
32,939178203205251072,17,0,2017-12-08 17:01:47,: marks our th Vessel Traffic Services anniversary. We are of our /7 Marine Communications and…,"['#FunFactFriday', '#CCGProud']",[]
33,938905508240609281,9,0,2017-12-07 22:58:11,: will create Community Response Teams which will offer and more to…,"['#OceansProtectionPlan', '#Indigenous', '#SeachandRescue', '#Training']",[]
34,938521120839557120,10,0,2017-12-06 21:30:46,: Do you have what you need to apply to the Canadian Coast Guard ? See if you are eligible.,"['#College', '#STEM']",['https://t.co/l5WoDfaWL\xe2\x80\xa6']
35,938466048759812098,7,0,2017-12-06 17:51:56,: Learn how we’re monitoring and waterways to better understand and protect them.,['#OurOceans'],"['https://t.co/Y4Jcot1LGy', 'https://t.c\xe2\x80\xa6']"
36,938169621634519045,7,0,2017-12-05 22:14:02,: Do you know a hydrographer whose seabed mapping contributes to geographic excellence in Canada? Nominate them for the Mass…,[],[]
37,938132632637931521,6,0,2017-12-05 19:47:03,: Electrical Officer needed in ébec to join a fleet! Apply today:,['#Qu'],['https://t.co/qOUyrVfJW3']
38,938114465949732865,6,0,2017-12-05 18:34:52,: Would you like to help mariners in distress &amp; help prevent vessels from colliding? We invite you to register for our next Mari…,[],[]
39,938114292636938241,2,0,2017-12-05 18:34:11,: Aimeriez-vous aider les navigateurs en détresse? Nous vous invitons à vous inscrire aux prochains tests d’aptitude des Service…,[],[]
40,937718133539983364,14,0,2017-12-04 16:19:59,: It’s Month! Let’s celebrate contributions in the North!,"['#ArcticScience', '#CdnSci']","['https://t.co/jbiTYxfCii', 'https://t.co/CCJXd6\xe2\x80\xa6']"
41,936997613483806722,2,0,2017-12-02 16:36:54,": MAMILOSSA at Boucherville &amp; Montreal, QC in operation with buoys. Amazing Photos by: Yannick…",['#CCGSHIP'],[]
42,936986832503541760,16,0,2017-12-02 15:54:03,": Need an abandoned boat removed from your local waterway? You have until March , to apply. c",[],['https://t.co/pOg6AKyex']
43,936621479093002246,10,0,2017-12-01 15:42:16,": Like a , the age of most can be determined by the rings of their otolith (their earbone) https:…",[],['https://t.co/MX1raVAXwl']
44,936420606169567232,1,0,2017-12-01 02:24:05,": : In , the d’Iberville was the st ship to steam as far north as .","['#TBT', '#Eureka', '#Nunavut']",['https://t.co/3suf94l9\xe2\x80\xa6']
45,936243198774661120,7,0,2017-11-30 14:39:07,": Aboard the steamship CCGS d’Iberville, around . This man was cleaning the water filter of the boiler supply system. L…",['#TBT'],[]
46,935991430119591936,8,0,2017-11-29 21:58:41,: Looking for a challenging but rewarding ? What about spending your with search and rescue? https:/…,"['#studentjob', '#summer']",[]
47,935946806252527619,14,0,2017-11-29 19:01:22,: Hearing the call of the sea? The CCG College may be for you. Apply here: c9C,[],"['https://t.co/XN6M6adMKf', 'https://t.co/SbEMIX3']"
48,935890658245701634,6,0,2017-11-29 15:18:15,: Our autonomous hydrographic vessels have completed their first official survey on the Richelieu River in Quebec!,[],['https://t\xe2\x80\xa6']
49,935632109196201985,8,0,2017-11-28 22:10:52,: Sea trials for the CCGS Baie de Plaisance are ongoing .,"['#SAR', '#CCGProud', '#searchandrescue']",['https://t.co/LcPTiLlT5i']
