,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,947573148446285824,3,12,2017-12-31 21:00:18,"As you countdown tonight, remember to add to your . There’s nothing like celebrating lower utility bills &amp; saving the environment! 0","['#EnergyEfficiency', '#NewYearsResolution', '#NYE']","['https://t.co/y0gpqUBDn', 'https://t.co/8TWm3rdurm']"
1,947497635488915457,0,4,2017-12-31 16:00:14,Ring in the with your loved ones the right way. with ENERGY STAR certified LED bulbs to create the perfect mood,"['#NewYear', '#LightTheMoment', '#NewYearsEve']","['https://t.co/mZE4MPw6aK', 'https://t.co/PMfEyHJl3b']"
2,947210775130791938,0,6,2017-12-30 21:00:21,"New year, new windows! Make it your to keep the heat in with new, high performing ENERGY STAR certified windows. Start your search here:",['#NewYearsResolution'],"['https://t.co/dpXZY6phPl', 'https://t.co/yzFGqXHuog']"
3,947135286181552129,1,5,2017-12-30 16:00:23,"Cooking for your party tomorrow? in the kitchen by keeping the oven door shut to save % of heat from escaping. For more cooking tips, visit: u","['#NewYearsEve', '#SaveEnergy', '#EnergyEfficient']","['https://t.co/MKUp7Ktw1t', 'https://t.co/W5xL8Yj9B']"
4,946848407880196096,1,2,2017-12-29 21:00:26,"! Pumped about the yet? If not, saving up to $4000 on an ENERGY STAR certified heat pump from will do the trick Check it out: c","['#ON', '#NewYear']","['https://t.co/p2Xfzso00R', 'https://t.co/znK1SYjBA']"
5,946773384016334849,1,7,2017-12-29 16:02:19,We sure hope so! Nothing like a with energy savings to look forward to in the 🥂 0cc,"['#RockinEve', '#NewYear']",['https://t.co/ZK1HDrq']
6,946773034974793728,2,6,2017-12-29 16:00:56,"Hosting a NYE party? As you stock up on bubbly, finger foods and decorations, don’t forget to add these tips to your to-do list to keep your bills low:",['#EnergySaving'],"['https://t.co/2XDqpbt2WO', 'https://t.co/h94OxVRQme']"
7,946764644793929728,0,7,2017-12-29 15:27:36,"! Start off the with a lower energy bill &amp; a rebate up to $4,000 when you upgrade to an ENERGY STAR certified heat pump because","['#Ontario', '#NewYear', '#ItsSoCold', '#FridayFeeling']","['https://t.co/0mJ1I1gH1q', 'https://t.co/J6lCjCgPHk']"
8,946758225428406272,1,7,2017-12-29 15:02:05,"And if those simple home weatherization tips can’t do the trick, it’s time to replace them with new ENERGY STAR certified windows! Start your search here:",[],"['https://t.co/dpXZY6phPl', 'https://t.co/s6TpXQ3zlj']"
9,946756023154601984,2,0,2017-12-29 14:53:20,: Installing windows can save /4 of a tonne of greenhouse gas emissions annually. That's the carbon offset…,[],[]
10,946490875995140097,2,5,2017-12-28 21:19:44,is the way to go for energy-efficiency! Check out ENERGY STAR smart thermostats to help you stay cozy thru 9,"['#SmartTech', '#winter']","['https://t.co/uwo8ghqUy', 'https://t.co/CYFqoiyCmY']"
