,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,946788660300668928,12,0,2017-12-29 17:03:01,: Our Canadian oceans are beautiful because of the variety of life within them. https:…,"['#Top5', '#BestOf2017']",['https://t.co/RgPCQaRUZy']
1,946399282122444800,11,0,2017-12-28 15:15:46,": to icebreaking in the arctic. We provide icebreaking services to ensure safe navigation, prevent the formation of ice jam…",['#TBT'],[]
2,944301324077846528,13,0,2017-12-22 20:19:14,: Seasonal CCG Atlantic Region stations in the Gulf of St. Lawrence are closed for the season. Vessels from sea…,['#Searchandrescue'],[]
3,944231119985225730,0,0,2017-12-22 15:40:16,Black Rock Point Lighthouse is intended to be transferred to Island Lights Inc.,[],['https://t.co/C1iQYPzUES']
4,944229852047081472,0,3,2017-12-22 15:35:14,Gillis Point Lighthouse is intended to be transferred to the Society for the Preservation of the Gillis Point Lighthouse,[],['https://t.co/jQ2TiRKykB']
5,943926846286127104,10,0,2017-12-21 19:31:12,: Our holiday Smelt on the Shelf is having his holiday check-in with the Northern bottlenose whales on the Scotian Shelf off…,[],[]
6,943557166178488322,7,0,2017-12-20 19:02:13,: Check out the wave tank we use to study how oil behaves in various marine and freshwater conditions.,[],['https://t.co/zFgwpW5u\xe2\x80\xa6']
7,943552605657227264,5,0,2017-12-20 18:44:06,: Our teams recently participated in Rigid Hull Inflatable Operator Training (RHIOT) in on the CCGS Ca…,"['#SearchandRescue', '#Halifax']",[]
8,943531247577522178,4,0,2017-12-20 17:19:14,": ""We can accomplish far more by working together than if we each went our own way."" How our researcher Haas,…",['#seaturtle'],[]
9,942831783342694406,7,0,2017-12-18 18:59:48,": Oil spill eert, Dr. Kenneth Lee is leading our new program to bring together eerts in Canada &amp; around the world to imp…",[],[]
10,942805636278116352,19,0,2017-12-18 17:15:54,: Our scientists are doing more research to better understand how oil behaves in water and to help protect https:…,['#OurCoasts'],[]
11,942787290623070208,8,0,2017-12-18 16:03:00,: GC makes $80M science investment and to enhance oil spill research,[],['https://t.co/E4OTF8tJQv']
12,942785342389850112,14,0,2017-12-18 15:55:16,: MP Scott Brison announces $80 million to protect oceans from oil spills under the Oceans Protection Plan. The money will go…,[],[]
13,942780613852925952,8,0,2017-12-18 15:36:29,: . launches $20 million clean technology program for fisheries and aquaculture industries,[],['https://t.co/s8UtFOecCE']
14,941734840487043072,5,0,2017-12-15 18:20:57,": Minister Brison to make a major announcement on ocean research in Dartmouth, N.S. on December , . https://…",['#OurCoasts'],['https://\xe2\x80\xa6']
15,941729274129797121,8,0,2017-12-15 17:58:50,: . to announce new investment in clean technology for fisheries and aquaculture,[],['https://t.co/gBICvIqbuB']
16,941652717629591552,2,4,2017-12-15 12:54:37,Your local Conservation &amp; Protection office can help you with closures,"['#fisheries', '#shellfish']",['https://t.co/Oe6eUK2bjb']
17,941652332164546560,1,1,2017-12-15 12:53:05,"closure in Clam Harvest Area , Mahone Bay, Western Portion",['#Shellfish'],['https://t.co/qjrQxnUyEQ']
18,941394376533692423,15,0,2017-12-14 19:48:04,: We’re protecting North Atlantic Right Whale habitats in New Brunswick’s Bay of Fundy and off the southwestern coast of Nova Sc…,[],[]
19,941015638004391936,11,0,2017-12-13 18:43:05,: . wants to hear from you.Have your say on our public consultations on ticketing minor fisheries violations https://…,[],['https://\xe2\x80\xa6']
20,940600343351750657,10,0,2017-12-12 15:12:52,": Participants from around the world, including survey-going employees from , , , en…",[],[]
21,938779557137666048,3,0,2017-12-07 14:37:42,: We’ve awarded a $5.9M contract on behalf of to build a new road that will ease congestion and improve safety at the…,[],[]
22,938498900733947906,7,0,2017-12-06 20:02:29,: The GoC announces new Coast Guard lifeboat to be named CCGS Pennant Bay.,"['#searchandrescue', '#SAR']",['https://t.co/nI49AY\xe2\x80\xa6']
23,936289052227235840,6,7,2017-11-30 17:41:20,Discover the role science plays in the conservation of the Gully Marine Protected Area: C,[],"['https://t.co/nWovj0HJ9z', 'https://t.co/j8PO4fM8f']"
24,936288410800656386,3,6,2017-11-30 17:38:47,The Gully is an undersea canyon off Sable Island – learn more here:,[],"['https://t.co/NkMliXzoXi', 'https://t.co/u3N2bMnRHE']"
25,936287958411423745,3,8,2017-11-30 17:36:59,New exhibit of the Gully Marine Protected Area in is now open,['#Halifax'],['https://t.co/GguIQ9T4P5']
26,935920024665120768,7,10,2017-11-29 17:14:57,"Operators are being asked to be extra vigilant in regularly tending fishing gear, avoid setting/retrieving gear when whales have been sighted in vicinity &amp; minimize floating gear/rope in water to minimize the chance of entanglements",[],['https://t.co/Z85PZhAbqy']
27,935901444175261698,3,5,2017-11-29 16:01:07,"With a high number of North Atlantic Right Whales present in the Gulf of St. Lawrence this year, we will continue to work with industry to take actions to protect marine mammals",[],['https://t.co/2rQ8rzEqYh']
28,935648638344269824,10,0,2017-11-28 23:16:33,": to the recipients of the Canadian Coast Guard Exemplary Service Medal in Fredericton, NB!","['#BravoZulu', '#CCGProud']",['https://t.\xe2\x80\xa6']
29,935648616529776640,5,0,2017-11-28 23:16:28,: Our groups stand at heightened readiness &amp; pre-position Coast Guard assets in key locations to respond quickl…,['#searchandrescue'],[]
30,935508984928391168,6,13,2017-11-28 14:01:37,We continue to work together with and fish harvesters to foster a safe lobster fishing season,[],['https://t.co/gauAF2xJT3']
31,935486071957327872,0,2,2017-11-28 12:30:34,"LFA /34 licence holders recorded landings of ,550t last season, generating landed value of $493m (preliminary figures)",[],['https://t.co/brGUHJ7XaP']
32,935468362578255874,8,18,2017-11-28 11:20:12,has begun! LFAs and are open for the season,['#DumpingDay'],['https://t.co/Tqpoacxws6']
33,935252188573655041,3,4,2017-11-27 21:01:12,"Currently, % of the total Maritimes Region landed value for all fisheries was from the lobster fishery Dc",[],['https://t.co/CVVXDRvg']
34,935229389054402566,2,8,2017-11-27 19:30:36,The lobster fishery in Maritimes Region accounts for % of total Canadian landings of lobster &amp; % of North American total,[],['https://t.co/U4iyZOE68L']
35,935184127053193216,5,1,2017-11-27 16:30:45,"From Nov. to May each year, over ,500 vessels &amp; licence holders participate in Southwestern NS’s lobster fishery",[],['https://t.co/NepjO74Z3K']
36,935170164211048449,14,19,2017-11-27 15:35:16,is a local term for the first day of the lobster season in Southwestern Nova Scotia,['#DumpingDay'],['https://t.co/exaKGvovsN']
37,935169027131019264,3,5,2017-11-27 15:30:45,Tomorrow is for one of Canada's largest lobster fisheries (LFA /34),['#DumpingDay'],"['https://t.co/AnqBaEs5S3', 'https://t.co/kisK8qUkD4']"
38,935151611470630912,2,1,2017-11-27 14:21:33,"Due to weather, LFA33 and LFA34 lobster fisheries are delayed until tomorrow – November th",['#DumpingDay'],['https://t.co/HWonpY3Exr']
39,934829137876971520,3,0,2017-11-26 17:00:09,"Due to weather, lobster fisheries in LFAs &amp;34 are delayed",[],[]
40,934264513226051585,5,0,2017-11-25 03:36:32,: New Permanent Exhibit: Mission to the Gully Launches Nov. th at pm. Join our mission as you climb aboard the Canyon Elor…,[],[]
41,933086383253663746,18,0,2017-11-21 21:35:04,: It’s ! Come aboard to learn how we do fish stock surveys that monitor &amp; maintain fish populations https:…,['#WorldFisheriesDay'],[]
42,933007163852804096,4,10,2017-11-21 16:20:16,SABS biologists teach Ocean Resources students fish sampling and aging methods at NSCC in Shelburne,[],['https://t.co/BU2mdSB3DO']
43,931204073977712645,10,23,2017-11-16 16:55:26,Look how far this Bluefin tuna travelled! Shippagan Fishery Officers &amp; biologist recover Bluefin tuna tag &amp; learn fish’s migration story,[],['https://t.co/ZIsK95qdJ5']
44,930843152143052801,4,7,2017-11-15 17:01:16,Scientists on vessels get rewarded with breathtaking views. Learn more about the Science At-Sea program here,[],"['https://t.co/IogPiQpavn', 'https://t.co/XxuBXNvy23']"
45,930576955484884992,8,0,2017-11-14 23:23:30,": EBSAs? We didn’t know what they were either. Turns out, it’s a term for defining unique or important areas in the ocean. …",['#DFONL'],[]
46,930473087291871232,1,3,2017-11-14 16:30:46,Various locations across the Region particpated in this month – check out some of the highlights,['#TakeYourKidtoWorkDay'],['https://t.co/aAwrrcXek4']
47,930458457999847426,15,0,2017-11-14 15:32:38,": Welcome home to the CCGS Hudson, she has returned to the BIO wharf in Dartmouth, NS",[],['https://t.co/nN8VpNVzO7']
48,929439949245566982,8,0,2017-11-11 20:05:26,": Today, we will remember them.","['#CanadaRemembers', '#DFONL']",['https://t.co/vrHBQcp4pS']
49,929439778155651073,23,0,2017-11-11 20:04:45,": Today on , we say thank you to those who bravely serve Canada.","['#RemembranceDay', '#LestWeForget', '#CanadaRemembers']",['https://t.co/2Smi\xe2\x80\xa6']
50,927933730471206912,1,4,2017-11-07 16:20:16,"Canada's first marine research laboratory was constructed in St. Andrews, NB on a floating raft in",['#DYK'],"['https://t.co/UHq0XI6MvS', 'https://t.co/6XjfXOh0Jt']"
51,927889790791553025,2,0,2017-11-07 13:25:40,: See the work of our scientists in the Découverte report on the right whales of the Gulf of St. Lawrence. In French. htt…,[],[]
52,925908280463056897,4,0,2017-11-02 02:11:51,: Such a cool day spending time with friends at for Merci aux organisateurs et aux bénévoles!,['#KidsToWork'],['https://t.co/\xe2\x80\xa6']
