,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls
0,947559275982880769,0,0,2017-12-31 20:05:10,"Looking for information on tides, currents and water levels? Get it here.",[],"['https://t.co/8MiTNrKF8T', 'https://t.co/L0iQmlvwiT']"
1,947176765419655170,2,3,2017-12-30 18:45:13,Small : Reminder! Check for ice &amp; build-up on your moored vessel - pipes and engine blocks may freeze.,"['#boatowners', '#snow', '#BePrepared']",['https://t.co/x7TTtsEbuh']
2,946877269540294656,6,12,2017-12-29 22:55:07,"The Marine refuge in the Offshore Pacific Area of Interest protects &amp; as well as underwater seamounts, hydrothermal vents and the unique ecosystems they support.","['#GlassSponges', '#corals', '#MarineConservation']","['https://t.co/o174AOtrRJ', 'https://t.co/G2SUmJk5Sb']"
3,946876122221961217,1,1,2017-12-29 22:50:34,"New Red Tide/PSP bivalve closures in areas , , , , , and . FN1314 Details:",['#shellfish'],['https://t.co/GYUmc8VWYa']
4,946813073259712512,12,0,2017-12-29 18:40:02,: Our Canadian oceans are beautiful because of the variety of life within them. https:…,"['#Top5', '#BestOf2017']",['https://t.co/RgPCQaRUZy']
5,946463429812019200,8,14,2017-12-28 19:30:40,In BC’s Strait of Georgia and Howe Sound there are Reef Conservation Areas. Bottom contact fishing is not allowed in these areas. Avoid anchoring here because it could damage sensitive glass sponges living on the seabed.,['#GlassSponge'],"['https://t.co/70SLZxYN7y', 'https://t.co/v4NQyOWaAx']"
6,946139185597083650,6,6,2017-12-27 22:02:14,"You have until March , to apply for funding to have an abandoned boat removed from your local waterway.",[],['https://t.co/rxLTOpBL8v']
7,946112262821031936,0,2,2017-12-27 20:15:16,"Areas may be closed to fishing for many reasons, including for purposes. Check to see if the spot you’re interested in falls in a restricted area.","['#conservation', '#fishing']","['https://t.co/HNbLjKzbjF', 'https://t.co/y0f6j8l4Oh']"
8,945756567160242176,42,0,2017-12-26 20:41:51,": that sea hold hands so they don't drift apart. Their ""rafts"" can contain up to otters!","['#DYK', '#otters']",['https://t.co/UHKRk0CgO\xe2\x80\xa6']
9,945727212459872266,0,1,2017-12-26 18:45:12,Repairing an old dock? We have useful information to help you protect fish and fish habitat when you are building near water.,[],"['https://t.co/Wpie3Zlmng', 'https://t.co/Lssptue1g5']"
10,945523928583278593,37,0,2017-12-26 05:17:26,: Our personnel work /7/365 - keeping our waters safe. Happy Holidays to our crews and personel on and off duty. Thank you for…,[],[]
11,945383675092459520,4,8,2017-12-25 20:00:07,Happy holidays from !,[],['https://t.co/lspjkIa677']
12,945016270050775040,5,11,2017-12-24 19:40:10,"Colourful sea urchins from the Pacific, as beautiful as any holiday ornament!",[],['https://t.co/YyJUgztEoT']
13,944718611498917894,0,2,2017-12-23 23:57:23,Will your sport caught salmon be a holiday season gift? Make sure you package it right. The bow on top is optional!,[],"['https://t.co/sSb0umWk3l', 'https://t.co/75GJWLsTCz']"
14,944348999959576576,0,0,2017-12-22 23:28:41,Fishery Licence Units will be closed during parts of the holiday season. Limited phone service available at -877-535-7307: dc,[],['https://t.co/oXmsBVhp']
15,944347238163197952,0,0,2017-12-22 23:21:41,New Red Tide/PSP bivalve closure: Subarea -7. FN1307,['#shellfish'],"['https://t.co/sfFcScUSL6', 'https://t.co/a8VwODWPC6']"
16,944289645784952832,0,1,2017-12-22 19:32:50,A new fishing rod complete with barbless hooks might be someone’s best holiday present ever!,[],"['https://t.co/meELlbTDYZ', 'https://t.co/KXddFtEpab']"
17,943986391364653059,1,0,2017-12-21 23:27:48,"New Red Tide/PSP bivalve closure: Subareas -2, -3, -6, -8, and -9 . FN1304",['#shellfish'],"['https://t.co/dKGVEXa9ok', 'https://t.co/47fy3kffER']"
18,943903268949852161,23,0,2017-12-21 17:57:30,": Once thought to be extinct worldwide, the Hecate Strait and Queen Charlotte Sound Glass Sponge Reefs are globally unique, with…",[],[]
19,943897343086219264,9,0,2017-12-21 17:33:58,: We’re proud to announce that the Hecate Strait and Queen Charlotte Sound Glass Sponge Reefs – a Marine Protected Area off the…,[],[]
20,943564391110336512,11,0,2017-12-20 19:30:56,": . Minimal risk of farmed fish transferring IHNV to wild salmon in Discovery Islands, BC D",[],['https://t.co/Dnw7FAHSw']
21,943553941014532101,2,3,2017-12-20 18:49:24,We’re excited to be hosting and at the Institute of Ocean Sciences in on February . Sign up now! 0,['#Sidney'],['https://t.co/jtg8ogBjf']
22,943345098925985792,0,1,2017-12-20 04:59:32,The DFO Pacific site &amp; Fishery Notices are now restored. Thank you for your patience.,[],[]
23,943307658693660672,0,0,2017-12-20 02:30:46,The DFO Pacific site &amp; Fishery Notice system are down for maintenance. We appreciate your patience.,[],[]
24,943259236343087105,0,0,2017-12-19 23:18:21,New Red Tide/PSP bivalve closures: Subareas -5 and -10. FN1297,['#shellfish'],"['https://t.co/cMNZeM0hY5', 'https://t.co/4jR4jLaGMn']"
25,943200316211847169,3,0,2017-12-19 19:24:13,": We’re enhancing our data of wind, waves and currents in ports across Canada to support safe marine navigation",[],['https://t.\xe2\x80\xa6']
26,943180462121476096,1,0,2017-12-19 18:05:20,Habitat necessary for the survival and recovery of Northern is now protected under the Species at Risk Act.,"['#endangered', '#Abalone']","['https://t.co/andbGdARUO', 'https://t.co/veZ31gNYsV']"
27,942859991463219200,19,0,2017-12-18 20:51:54,: Our scientists are doing more research to better understand how oil behaves in water and to help protect https:…,['#OurCoasts'],[]
28,942821163016904705,59,0,2017-12-18 18:17:36,": Starting today, fisheries and aquaculture industries can apply for funding to adopt clean technology that reduce environmenta…",[],[]
29,942519805801893890,9,4,2017-12-17 22:20:07,"Help keep our waters clean! Debris and entanglements pose a serious threat to . To identify entangled animals, look for buoys or lines trailing behind or wrapped over the animal. Report the incident so we can safely remove the entangled gear. D",['#MarineMammals'],"['https://t.co/jJaGTW4Nm4', 'https://t.co/oPEaBjN2W']"
30,942139810600378368,3,4,2017-12-16 21:10:09,"Looking to buy fresh ? Buy it safely. Don’t risk your health, fines, jail time and the future of fish resources. Make sure your seafood is from a legal . 8","['#seafood', '#fishery']","['https://t.co/jsLClS2maM', 'https://t.co/0ZaSKsfUz']"
31,941829351707877377,1,0,2017-12-16 00:36:30,"New Red Tide/PSP bivalve closures: Subareas -3, -4, -13 and -14. FN1287 8c",['#shellfish'],"['https://t.co/TBaapGSOch', 'https://t.co/HARobrGj']"
32,941757755798548485,9,0,2017-12-15 19:52:00,: Looks like our Smelt on the Shelf is visiting the rare glass sponge reefs on the Queen Charlotte Shelf off the coast of …,['#B'],[]
33,941431199926538240,0,0,2017-12-14 22:14:23,Don't let this be you. Check the current regulations and limits. Know before you go! 0d,[],"['https://t.co/NeJ43avYeF', 'https://t.co/qS5gCR8S']"
34,941371467626897409,0,0,2017-12-14 18:17:02,We are seeking Aquatic Science/Fisheries Technicians for short term remote field season work Northern BC. Apply online:,['#Whitehorse'],"['https://t.co/65ynOiWo0k', 'https://t.co/Md8t1SaBst']"
35,941355954850889728,2,1,2017-12-14 17:15:23,"Don’t forget! Online feedback on the draft implementation plan is due tomorrow, December th. We want to hear from you!",['#WildSalmonPolicy'],"['https://t.co/g81xj5GRLo', 'https://t.co/27RwoDJcOl']"
36,940673058674790401,6,0,2017-12-12 20:01:48,": Congrats to our Scientist Emeritus, Eddy Carmack on being awarded the International Mohn Prize for Outstanding Arctic Rese…",[],[]
37,940670146435342336,3,1,2017-12-12 19:50:14,"patrol the to ensure fishing closures are respected. See suspicious activity on the water? Call -800-465-4336 to Observe, Record and Report.","['#FisheryOfficers', '#FraserRiver']","['https://t.co/LrEuL0kGSZ', 'https://t.co/awdrrCfbow']"
38,940407125372698624,1,1,2017-12-12 02:25:05,New Red Tide/PSP bivalve closure: Subarea -22. FN1275 U,['#shellfish'],"['https://t.co/PBRe9Vtzl', 'https://t.co/trpu613yas']"
39,940335764071690244,14,0,2017-12-11 21:41:31,: Congrats for completing a major step on the first Offshore Fisheries Science Vessel to launch under . The future…,['#NSS'],[]
40,940277564588912641,3,1,2017-12-11 17:50:15,Did you miss your chance to give feedback on the draft draft implementation plan? Now is your opportunity – you have until Friday December to provide feedback through our online form:,['#WildSalmonPolicy'],"['https://t.co/E4kzsYkddO', 'https://t.co/BaqYcBCwzT']"
41,939986234784411648,32,0,2017-12-10 22:32:37,": The future CCGS Sir John Franklin was launched, is free of the Careen and is now positioned at the Vancouver Dry dock. …",['#NSS'],[]
42,939927744682561536,1,0,2017-12-10 18:40:12,The basking is the nd largest fish in the world. It can grow up to meters long &amp; it's mouth is nearly a metre wide!,['#shark'],"['https://t.co/XKSaetG4fz', 'https://t.co/neIXUkpkKX']"
43,939580451005632515,0,2,2017-12-09 19:40:10,"Stop the spread of ! Drain water from your boat, tackles and gear before leaving an area.",['#InvasiveSpecies'],"['https://t.co/gicd7BcgRq', 'https://t.co/JLAl9gzjoA']"
44,939225259722539008,3,2,2017-12-08 20:08:46,"DYK? Mother may abandon their young if they are tainted with human odour or signs of human contact. If you think a seal is in distress, let us know! 0",['#seals'],"['https://t.co/LvsizPy6S', 'https://t.co/n7VLhWHKNW']"
45,938878047197057026,5,5,2017-12-07 21:09:04,"If you spot a , remember to 'be whalewise'!",['#whale'],"['https://t.co/eXvkDlMRv3', 'https://t.co/I5fSucEQK3']"
46,938524885697081345,2,4,2017-12-06 21:45:44,Protect large egg-bearing female this season. Avoid or release them upon capture!,['#prawns'],"['https://t.co/6sTrvk6z2o', 'https://t.co/ef82VCHTOb']"
47,938215702942457856,13,16,2017-12-06 01:17:09,". we recognize the right of individuals to protest peacefully and lawfully. Visitors to aquaculture sites, including protesters, must follow strict biosecurity protocols to minimize harm to fish. Safety is paramount, including that of aquaculture facility employees.",[],[]
48,938143103067844609,0,3,2017-12-05 20:28:40,Check out this new video by which shows ’s biologist Matt Townsend elaining the process of tagging chum along the Chilliwack River in .,"['#salmon', '#BC']",['https://t.co/auAjx9QQCR']
49,938100119232307202,9,0,2017-12-05 17:37:52,": Pacific white-sided dolphins are very playful and highly social animals. They are often spotted “bow-riding”, surfing the wave…",[],[]
50,937841422056804352,0,0,2017-12-05 00:29:53,? White sturgeon are the largest and longest-lived freshwater fish in North America! 9,"['#DYK', '#WorldWildlifeConservationDay']","['https://t.co/KqWGRkXjZ', 'https://t.co/qbRkHIGCjr']"
51,937795729355091968,1,0,2017-12-04 21:28:19,Thank you to everyone who participated in the open houses! Don’t forget that you have until Dec to provide feedback on the draft implementation plan through our online form: 9 u,['#WildSalmonPolicy'],"['https://t.co/uk9cDHPkE', 'https://t.co/cJBL6E9Ee']"
52,937752864927207425,0,2,2017-12-04 18:38:00,Inspiring words from Sue Pickrell of the Canadian Coast Guard’s Western Region.,[],['https://t.co/1Hds0zOpYz']
53,937438770718154753,1,3,2017-12-03 21:49:54,? About species of krill are found in waters.,"['#DYK', '#BC']",['https://t.co/evawDcKiYK']
54,937397319426826245,1,2,2017-12-03 19:05:11,Want to see spawning in ? Check out our handy guide for best spots and times:,"['#salmon', '#BC']","['https://t.co/g39RaDma3o', 'https://t.co/Czopo0Yr7a']"
55,937075402463416321,16,0,2017-12-02 21:46:00,": Need an abandoned boat removed from your local waterway? You have until March , to apply. c",[],['https://t.co/pOg6AKyex']
56,937018679245639685,4,5,2017-12-02 18:00:36,: Wintertime means shorter days &amp; nights come early. Don't get caught without your navigation lights!,['#Mariners'],"['https://t.co/my9WfFcBeR', 'https://t.co/WxcIKO9zUw']"
57,936749837671981056,0,0,2017-12-02 00:12:19,New Red Tide/PSP bivalve closure: Subarea -9.B. FN1252,['#shellfish'],"['https://t.co/n35wD3vfsZ', 'https://t.co/syDFkP0ksz']"
58,936747668474298368,2,1,2017-12-02 00:03:42,New Red Tide/PSP bivalve closure: Subarea -5. FN1252 U,['#shellfish'],"['https://t.co/q36ofH6Xx', 'https://t.co/8Kd510aMJW']"
59,936647898368040962,8,0,2017-12-01 17:27:15,: Looking for a challenging but rewarding ? What about spending your with search and rescue? https:/…,"['#studentjob', '#summer']",[]
60,936362784853495809,14,0,2017-11-30 22:34:19,: to when multi-beam technology captured the first D images of HMS Erebus – one of Sir Franklin’s lost ships! htt…,['#TBT'],[]
61,935981742942556160,0,0,2017-11-29 21:20:11,Recreational Salmon Fishers! You have until tomorrow to return your conservation catch card. U,"['#Yukon', '#salmon']","['https://t.co/78e641T5P', 'https://t.co/zu8uPBfz2Y']"
62,935922616090624000,1,1,2017-11-29 17:25:14,we’d like your feedback on the implementation plan tonight in,"['#Yukon', '#WildSalmonPolicy', '#Whitehorse']","['https://t.co/1c53WtZNxK', 'https://t.co/5i3lPpW3fK']"
63,935622615133315072,1,0,2017-11-28 21:33:09,"Dress warmly, be visible, and tell a friend where you are going.",['#StaySafe'],['https://t.co/lcbVuVGsdR']
64,935599912712130561,1,0,2017-11-28 20:02:56,What do you know about Rockfish Conservation Areas in ? 0,['#BC'],"['https://t.co/HNeo4TJIt', 'https://t.co/BJcsT8abLe']"
65,935578437565276160,1,9,2017-11-28 18:37:36,"Winter ? Dress for the water, not the air. Cold weather means increased risk of -","['#boating', '#hypothermia', '#staysafe']",['https://t.co/w98XAm5VSS']
66,935220467736203264,3,3,2017-11-27 18:55:09,Send us your feedback on the potential listing of Bocaccio as Endangered under the Species at Risk Act by Dec.,[],"['https://t.co/JtO8WwHDRB', 'https://t.co/5YUiEB0h3z']"
67,934884158698029056,3,2,2017-11-26 20:38:47,"Check the weather before going out in the water. Remember, when thunder roars, go indoors!",['#SafeBoating'],"['https://t.co/Zy9RwyGlWn', 'https://t.co/FzZFy40gjw']"
68,934537546285056000,144,0,2017-11-25 21:41:28,": Bordered by the Atlantic, Pacific and Arctic oceans, Canada is truly an ocean nation. that in , Canada was the st cou…",['#DYK'],[]
69,934142205073162240,2,8,2017-11-24 19:30:31,Check out ’s Dave Clough &amp; Dave Davies teaching kids about the importance of and stewardship at the Salmon Day Festival in BC,"['#salmon', '#Courtnay']",['https://t.co/TKL7AhrTNv']
70,934108619104243713,1,4,2017-11-24 17:17:04,We were proud to be part of this exercise to protect Canadians and ! C,['#OurCoasts'],['https://t.co/fRmmh1wD6']
71,933835055251763200,3,4,2017-11-23 23:10:01,"seized nets and released approximately chum in yesterday. Do your part. If you see something suspicious on the water, call the Observe, Record &amp; Report line at -800-465-4336. U","['#FisheryOfficers', '#salmon', '#Chilliwack']","['https://t.co/NnHmgCbqKh', 'https://t.co/knxExuMqw']"
72,933775791669829632,9,0,2017-11-23 19:14:32,": Mugshots and acoustics! Learn how our scientist, John Ford, tracks whales using photos and underwater sounds:",[],['https://t\xe2\x80\xa6']
73,933528055380955139,0,0,2017-11-23 02:50:07,"New Red Tide/PSP bivalve closures: Subareas -2, -4 &amp; -8. FN1233 Du",['#shellfish'],"['https://t.co/fr3FA97raP', 'https://t.co/O1hE9fXJ']"
74,933383447267209217,3,0,2017-11-22 17:15:29,what do you think about the draft implementation plan? Let us know in on Nov,"['#Yukon', '#WildSalmonPolicy', '#Whitehorse']","['https://t.co/I5FynPytvP', 'https://t.co/ZCQAta3F8O']"
75,933089450946473987,0,2,2017-11-21 21:47:15,Community Advisor Ian Douglas participated in this amazing broodstock collection for the Percy Walkus Hatchery!,[],['https://t.co/t2S5KmUBuR']
76,933061330088677376,0,2,2017-11-21 19:55:31,Roll up your sleeves and learn about fish stock surveying through the eyes of our crew!,[],['https://t.co/fyIPYxye5J']
77,933045750560428032,9,11,2017-11-21 18:53:36,"Happy ! Check our our Sport fishing guide to learn about fishing regulations and licence info, species identification, responsible fishing practices and more.","['#WorldFisheriesDay', '#BC']","['https://t.co/XR4gSAqaTx', 'https://t.co/2hDsMldl0l']"
