comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
10156186639472975_10156189245292975,401846167974_10156186639472975,,Leandre Groulx-Corbeil,2018-01-17 14:47:46,0,0,0,0,0,0,0,0
10156186210587975_10156189272587975,401846167974_10156186210587975,,"Nice of Trudeau to improve your community with taxpayers money mostly stolen from Alberta and Saskatchewan. 
#freealberta #jailforTrudeau #ethicsbreach #sorospuppet",2018-01-17 14:58:33,0,0,0,0,0,0,0,0
10156185393417975_10156185395142975,401846167974_10156185393417975,,True,2018-01-16 09:10:03,0,0,0,0,0,0,0,0
10156185393417975_10156185399672975,401846167974_10156185393417975,,What is true for $500,2018-01-16 09:11:27,2,2,0,0,0,0,0,0
10156185393417975_10156185445177975,401846167974_10156185393417975,,False,2018-01-16 09:24:48,0,0,0,0,0,0,0,0
10156185393417975_10156185484022975,401846167974_10156185393417975,,False,2018-01-16 09:45:09,0,0,0,0,0,0,0,0
10156185393417975_10156185506037975,401846167974_10156185393417975,,True. Water molecules on surface.  Think sweeping in curling.,2018-01-16 09:57:07,1,1,0,0,0,0,0,0
10156185393417975_10156185508282975,401846167974_10156185393417975,,false,2018-01-16 09:58:34,0,0,0,0,0,0,0,0
10156185393417975_10156185544772975,401846167974_10156185393417975,,False.,2018-01-16 10:19:19,0,0,0,0,0,0,0,0
10156185393417975_10156185558562975,401846167974_10156185393417975,,A,2018-01-16 10:27:00,0,0,0,0,0,0,0,0
10156185393417975_10156185589042975,401846167974_10156185393417975,,True,2018-01-16 10:34:44,0,0,0,0,0,0,0,0
10156185393417975_10156185681727975,401846167974_10156185393417975,,True.,2018-01-16 11:01:44,0,0,0,0,0,0,0,0
10156185393417975_10156185790442975,401846167974_10156185393417975,,True,2018-01-16 11:35:27,0,0,0,0,0,0,0,0
10156185393417975_10156185831247975,401846167974_10156185393417975,,True,2018-01-16 11:49:49,0,0,0,0,0,0,0,0
10156185393417975_10156186438637975,401846167974_10156185393417975,,The correct answer is…  True. Snow and ice are more slippery at 0°C because it’s closer to the melting point. Check out our winter driving tips: http://ow.ly/MIVA30gMp7Y [[PHOTO]],2018-01-16 16:28:25,7,7,0,0,0,0,0,0
10156185393417975_10156186724977975,401846167974_10156185393417975,,True,2018-01-16 18:50:10,0,0,0,0,0,0,0,0
10156183761842975_10156183766167975,401846167974_10156183761842975,,"That is in Dartmouth, Nova Scotia not Halifax NS Dartmouth, Nova Scotia is not a part of Halifax",2018-01-15 16:33:05,0,0,0,0,0,0,0,0
10156177102282975_10156178353697975,401846167974_10156177102282975,,If you can’t run on the pavement perhaps should exercise caution when running your car on it.,2018-01-13 16:57:42,0,0,0,0,0,0,0,0
10156175917492975_10156175990017975,401846167974_10156175917492975,,Chanel Cole,2018-01-12 20:39:23,1,0,0,0,1,0,0,0
10156175917492975_10156175997042975,401846167974_10156175917492975,,,2018-01-12 20:43:02,2,1,0,0,1,0,0,0
10156175917492975_10156176064472975,401846167974_10156175917492975,,Corey Bond,2018-01-12 21:24:36,1,1,0,0,0,0,0,0
10156175917492975_10156176223607975,401846167974_10156175917492975,10156175917492975_10156176064472975,Bahahaha,2018-01-12 22:39:56,0,0,0,0,0,0,0,0
10156175917492975_10156176124482975,401846167974_10156175917492975,,,2018-01-12 21:47:15,0,0,0,0,0,0,0,0
10156175917492975_10156176146862975,401846167974_10156175917492975,,Dan Watson,2018-01-12 21:57:38,0,0,0,0,0,0,0,0
