comment_id,status_id,parent_id,comment_message,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
10155692270145020_10155692943125020,9079455019_10155692270145020,,Eakjot Kang,2018-01-16 00:43:14,1,1,0,0,0,0,0,0
10155692270145020_10155692964075020,9079455019_10155692270145020,10155692270145020_10155692943125020,LMAOO lets goooooo,2018-01-16 00:54:28,1,1,0,0,0,0,0,0
10155692270145020_10155692989490020,9079455019_10155692270145020,10155692270145020_10155692943125020,Eakjot Kang 😂😂😂,2018-01-16 01:12:36,1,1,0,0,0,0,0,0
10155691333475020_10155691613125020,9079455019_10155691334230020,,So many great memories of Simon Fraser. 67100-7713,2018-01-15 13:57:32,1,1,0,0,0,0,0,0
10155691333475020_10155691633540020,9079455019_10155691334230020,10155691333475020_10155691613125020,"Care to share one of your greatest memories, Lowell?",2018-01-15 14:06:32,0,0,0,0,0,0,0,0
10155691333475020_10155691775555020,9079455019_10155691334230020,10155691333475020_10155691613125020,The relaxed atmosphere of every summer semester!,2018-01-15 15:14:57,1,1,0,0,0,0,0,0
10155691333475020_10155691795025020,9079455019_10155691334230020,10155691333475020_10155691613125020,Wow,2018-01-15 15:21:02,0,0,0,0,0,0,0,0
10155691333475020_10155691798300020,9079455019_10155691334230020,,I wish to be a student of Simon Fraser University,2018-01-15 15:21:40,1,1,0,0,0,0,0,0
10155691333475020_10155691492345020,9079455019_10155691334230020,, [[STICKER]],2018-01-15 12:51:03,1,1,0,0,0,0,0,0
10155691333475020_10155691796295020,9079455019_10155691334230020,,Wow this is lovely,2018-01-15 15:21:15,1,1,0,0,0,0,0,0
10155691333475020_10155692237740020,9079455019_10155691334230020,,Gorgeous.,2018-01-15 17:52:23,1,1,0,0,0,0,0,0
10155691333475020_10155692758285020,9079455019_10155691334230020,,Wowwww!!!!!,2018-01-15 22:34:10,1,1,0,0,0,0,0,0
10155691333475020_10155691554200020,9079455019_10155691334230020,,Outstanding capture!,2018-01-15 13:28:31,1,1,0,0,0,0,0,0
10155684712855020_10155688422020020,9079455019_10155684712855020,,i hope accept me to this university please this is my email Id ahmadshah.mahmoodi@mrrd.gov.af,2018-01-14 05:47:32,0,0,0,0,0,0,0,0
10155681995270020_10155683188655020,9079455019_10155681995270020,,Paula Gamble IT WAS BBY NORTH,2018-01-12 04:10:01,1,1,0,0,0,0,0,0
10155681995270020_10155682416625020,9079455019_10155681995270020,,Sandra Radic ...,2018-01-11 18:27:34,0,0,0,0,0,0,0,0
10155681995270020_10155682407150020,9079455019_10155681995270020,,Kyle Nelsen,2018-01-11 18:24:16,0,0,0,0,0,0,0,0
10155677525585020_10155677861085020,9079455019_10155677525585020,,Exquisite,2018-01-09 17:49:21,2,2,0,0,0,0,0,0
10155677525585020_10155678186690020,9079455019_10155677525585020,,Nice. I miss those those univ. days,2018-01-09 20:56:38,1,1,0,0,0,0,0,0
10155674321575020_10155675084235020,9079455019_10155674321575020,,"So politicians, cut our taxes or the dark energy will get everyone of you as it increases.",2018-01-08 17:55:08,0,0,0,0,0,0,0,0
10155674321575020_10155681827945020,9079455019_10155674321575020,,Jennifer Chou,2018-01-11 13:23:27,2,2,0,0,0,0,0,0
10155664825995020_10155667299055020,9079455019_10155664825995020,,Corbett Gildersleve OH NO,2018-01-05 14:04:02,0,0,0,0,0,0,0,0
10155664825995020_10155667301265020,9079455019_10155664825995020,10155664825995020_10155667299055020,Yes. 100% yes.,2018-01-05 14:05:11,2,2,0,0,0,0,0,0
10155664825995020_10155666177835020,9079455019_10155664825995020,,Amy Chui,2018-01-05 01:32:21,2,2,0,0,0,0,0,0
10155664825995020_10155666836515020,9079455019_10155664825995020,,Jayne Joseph,2018-01-05 09:46:43,1,1,0,0,0,0,0,0
10155664825995020_10155667227930020,9079455019_10155664825995020,10155664825995020_10155666836515020,😁,2018-01-05 13:22:07,1,1,0,0,0,0,0,0
10155664825995020_10155667371640020,9079455019_10155664825995020,,"Eärendil, not bad for a little side money",2018-01-05 14:39:32,1,1,0,0,0,0,0,0
10155664825995020_10155665804685020,9079455019_10155664825995020,,Yiorgos Vassilopoulos,2018-01-04 21:34:02,0,0,0,0,0,0,0,0
10155664825995020_10155668716055020,9079455019_10155664825995020,,Irvin Ng,2018-01-06 01:54:39,0,0,0,0,0,0,0,0
10155662431595020_10155662445525020,9079455019_10155662431595020,,Raheesa Jina Alysha Chagani I forgot about school again,2018-01-03 13:10:23,1,0,0,0,0,1,0,0
10155662431595020_10155662481215020,9079455019_10155662431595020,10155662431595020_10155662445525020,Good luck! I forgot that school ever started for you guys,2018-01-03 13:23:31,0,0,0,0,0,0,0,0
10155662431595020_10155662489350020,9079455019_10155662431595020,10155662431595020_10155662445525020,Only 6 weeks till reading break haha,2018-01-03 13:27:43,0,0,0,0,0,0,0,0
10155662431595020_10155663629915020,9079455019_10155662431595020,,"Visited my son, and your SFU Burnaby campus over the Christmas break. Very beautiful campus with so many things to see and do.",2018-01-03 23:21:55,0,0,0,0,0,0,0,0
10155662281570020_10155662359990020,9079455019_10155662281570020,, [[ANIMATED_IMAGE_VIDEO]],2018-01-03 12:32:33,12,9,0,0,3,0,0,0
10155662281570020_10155662636935020,9079455019_10155662281570020,,Rafi Hoque,2018-01-03 14:41:11,0,0,0,0,0,0,0,0
10155660768780020_10155661460940020,9079455019_10155660768780020,,Do we post with the hash tag after to show support? Or just go about our day with Aiden in mind and accomplish acts of kindness?,2018-01-03 02:49:03,0,0,0,0,0,0,0,0
10155660768780020_10155660840820020,9079455019_10155660768780020,,Kelsey 😢,2018-01-02 20:11:12,0,0,0,0,0,0,0,0
10155660768780020_10155660850825020,9079455019_10155660768780020,10155660768780020_10155660840820020,Will totally do that tomorrow! ❤️,2018-01-02 20:18:16,1,1,0,0,0,0,0,0
10155660613890020_10155660631725020,9079455019_10155660613890020,,Salute UBC. You make us proud. Thank you.,2018-01-02 18:08:25,1,0,0,0,1,0,0,0
10155632805665020_10155638158435020,9079455019_10155632805665020,,"السلام علیک یا بسم الله الرحمن الرحیم
I design Big data software(great information)that use modern method of research(combine quantitative & qualitative),research method rotary 
کچپی میتواند طراحی نرم افزاربیگ دیتا {اطلاعات کلان }با استفاده از روش های نوین تحقیق {ترکیبی کمی و کیفی} روش تحقیق دواردرست نماید
אני מעצב תוכנה נתונים גדולים (מידע רב), כי השימוש בשיטה המודרנית של מחקר (לשלב כמותי & איכותי), שיטת מחקר סיבובית Iran Mobile Number 09112521140
Production of our software is worth billions of dollars تولید نرم افزاروطراحی ما به ارزش میلیاردها دلار است",2017-12-24 17:05:24,0,0,0,0,0,0,0,0
10155632805665020_10155635024690020,9079455019_10155632805665020,, [[STICKER]],2017-12-23 13:55:31,0,0,0,0,0,0,0,0
10155630719295020_10155631320215020,9079455019_10155630719295020,,Alvie Yee you made to the photo!,2017-12-22 01:09:52,1,1,0,0,0,0,0,0
10155630719295020_10155631325100020,9079455019_10155630719295020,10155630719295020_10155631320215020,"Omg lol!! That was last year:P 
You should go join them this year!",2017-12-22 01:13:35,0,0,0,0,0,0,0,0
10155630467325020_10155630636755020,9079455019_10155630467325020,,I miss Vancouver and SFU so much!!😍,2017-12-21 18:01:46,1,1,0,0,0,0,0,0
10155630467325020_10155630724810020,9079455019_10155630467325020,10155630467325020_10155630636755020,Come back and visit anytime!,2017-12-21 18:54:44,1,0,1,0,0,0,0,0
10155630467325020_10155632515085020,9079455019_10155630467325020,,Paul Moussalli FREEEEE 😂😂😂😂😂😂😂,2017-12-22 13:17:32,0,0,0,0,0,0,0,0
10155630467325020_10155633587520020,9079455019_10155630467325020,10155630467325020_10155632515085020,Yeahhhhhhhhhhhhh thanks broooooooo,2017-12-22 22:39:48,0,0,0,0,0,0,0,0
10155630467325020_10155631410550020,9079455019_10155630467325020,,Nisha Momin,2017-12-22 02:41:52,0,0,0,0,0,0,0,0
10155630467325020_10155630509415020,9079455019_10155630467325020,,"Taylor Nicholson, Naeem Bardai",2017-12-21 16:58:26,1,1,0,0,0,0,0,0
10155630467325020_10155630800900020,9079455019_10155630467325020,,Darya SadeghianNegar HaririSadaf Sahraee,2017-12-21 19:47:39,1,1,0,0,0,0,0,0
