status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
318424514044_10156914974469045,"Tom and Margaret Towers from Tamara Ranch in Alberta were seeing many changes to lands around their property, and wanted to make sure their property’s conservation values were maintained for future generations. They worked with Ducks Unlimited Canada through the North American Waterfowl Management Plan to  conserve their 259 hectares of ecologically sensitive lands at the headwaters of Pine Lake, Alberta where you can find most waterfowl species typical for Alberta plus elk, moose and deer. 

A Canada 150 commemorative plaque is being installed on this property to honour their long-term conservation efforts. Find out more about Environment and Climate Change Canada’s conservation programs and how you can get involved:
http://ow.ly/d1ou30hOxRD",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156914974469045/?type=3,2018-01-16 16:00:27,32,0,5,30,2,0,0,0,0,0
318424514044_10156914711464045,,Eureka! Canada,photo,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1747564288629456/?type=3,2018-01-16 14:35:23,1,0,0,1,0,0,0,0,0,0
318424514044_10156914561834045,"Outdoor enthusiasts: protect yourself on the ski slopes or the trails by wearing sunscreen on your face, and sunglasses to protect your eyes. Fresh snow can reflect 80-90% of the sun’s rays. Be weather wise! http://ow.ly/Hmdk30hOxdH",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156914561834045/?type=3,2018-01-16 13:29:09,28,0,14,24,0,4,0,0,0,0
318424514044_10156913807589045,,GovCan - North,photo,https://www.facebook.com/GovCanNorth/photos/a.343736115780689.1073741825.123326971154939/977563582397936/?type=3,2018-01-16 08:18:17,3,0,0,3,0,0,0,0,0,0
318424514044_10156912093534045,"Interested in applying to the Smart Grid Program? 

Register for Natural Resources Canada’s bilingual webinar on January 25 at 1:30 p.m. EST to learn more about the program and how to apply: http://ow.ly/OUh130hMK7G",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156912093534045/?type=3,2018-01-15 16:00:25,5,0,1,4,1,0,0,0,0,0
318424514044_10156911864129045,,Agriculture and Agri-Food Canada,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1504462746338057/?type=3,2018-01-15 14:20:38,3,0,1,3,0,0,0,0,0,0
318424514044_10156911861074045,,ENERGY STAR Canada,photo,https://www.facebook.com/ENERGYSTARCanada/photos/a.1665643680417013.1073741828.1665529797095068/1910860545895324/?type=3,2018-01-15 14:19:49,11,0,0,10,0,0,1,0,0,0
318424514044_10156911856394045,,Eureka! Canada,photo,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1746628485389703/?type=3,2018-01-15 14:17:43,5,0,0,5,0,0,0,0,0,0
318424514044_10156911338749045,"Canada is committed to clean energy, innovation and energy security as it continues to move toward a low-carbon economy.

Minister Carr announces a $100M call for proposals to fund more smart grid systems that will reduce greenhouse gas emissions, create clean jobs and produce a more dynamic and flexible electricity system.  

Learn more: http://ow.ly/htjv30hMJII",Smart Grid,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156911338749045/,2018-01-15 10:40:46,28,0,5,26,2,0,0,0,0,0
318424514044_10156911144264045,"A cleaner transportation sector is critical to reducing Canada’s greenhouse gas emissions. 

Acadie – Bathurst MP Serge Cormier, on behalf of Minister Jim Carr, today announced an investment of $450,000 for nine additional electric vehicle stations in the NB Power fast-charge eCharge Network. 

With this investment, the provincial eCharge Network will nearly double in size.
Learn more: http://ow.ly/Q0qZ30hMAzv",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156911144264045/?type=3,2018-01-15 09:14:14,25,2,6,24,1,0,0,0,0,0
318424514044_10156896984494045,We’re investing in electric and alternative fuel vehicle infrastructure! Help us connect Canadians from coast to coast. Apply for funding: http://ow.ly/LNYd30hHpZ2,Electric and Alternative Fuel Vehicle Infrastructure,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156896984494045/,2018-01-12 16:00:00,27,0,1,23,2,1,1,0,0,0
318424514044_10156902874479045,What are the risks of being exposed to cold weather? Find out the risks and how you can help someone with frostbite! http://ow.ly/wU5630hBF3h,Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156902874479045/?type=3,2018-01-12 14:01:12,29,0,80,29,0,0,0,0,0,0
318424514044_10156902595834045,"With rising fuel costs, consider factoring fuel consumption into your car-buying decision. Check out Natural Resources Canada’s website on buying a fuel-efficient vehicle: http://ow.ly/f4oW30hHpo5",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156902595834045/?type=3,2018-01-12 12:01:19,12,3,4,11,1,0,0,0,0,0
318424514044_10156902504659045,,A for Adventure,video,https://www.facebook.com/AisforAdventure/videos/861936920642760/,2018-01-12 11:21:45,3,0,0,3,0,0,0,0,0,0
318424514044_10156902494159045,,ENERGY STAR Canada,photo,https://www.facebook.com/ENERGYSTARCanada/photos/a.1665643680417013.1073741828.1665529797095068/1909406222707423/?type=3,2018-01-12 11:18:32,5,1,1,5,0,0,0,0,0,0
318424514044_10156902451764045,"A Canada 150 commemorative plaque is being installed on the Ferriview Stock Farms property in Manitoba to honour habitat conservation efforts. The wetlands and grasslands found at Ferriview Stock Farms, close to Shoal Lake, hosts close to a dozen waterfowl species, including mallards, blue-winged teal, canvasback, redheads, shovelers and more. 

With support from the Habitat Stewardship Program and the North American Waterfowl Management Plan, they are working with the Manitoba Habitat Heritage Corporation to help improve grazing management activities designed to enhance grassland and wetland habitat. 

Find out more about Environment and Climate Change Canada’s conservation programs and how you can get involved: http://ow.ly/mgPX30hEGRI",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156902451764045/?type=3,2018-01-12 11:01:15,11,0,1,11,0,0,0,0,0,0
318424514044_10156902144344045,"The Transforming Transportation 2018 Annual Conference starting today in Washington, DC, brings together leading transport and urban development experts from across the globe to share ideas on sustainable transportation. 

The Government of Canada has its foot on the sustainability accelerator by modernizing its fleet of vehicles. Read the Federal Sustainable Development Strategy to learn about these and other plans to support sustainable transportation in Canada: http://ow.ly/6IlC30hHsAi",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156902144344045/?type=3,2018-01-12 09:15:21,5,0,0,5,0,0,0,0,0,0
318424514044_10156902084124045,,ENERGY STAR Canada,photo,https://www.facebook.com/ENERGYSTARCanada/photos/a.1665643680417013.1073741828.1665529797095068/1909010249413687/?type=3,2018-01-12 08:54:15,8,4,1,8,0,0,0,0,0,0
318424514044_10156899929404045,"Meet Ka Wing Ng, Natural Resources Canada’s metallurgical research engineer at the CanmetENERGY research facility in Ottawa, who’s taking a #ScienceSelfie in front of a pilot-size (clean coal) coke oven used in steel production. 
To learn more about metallurgical fuels: http://ow.ly/KPAo30hz4jI",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156899929404045/?type=3,2018-01-11 14:01:27,7,1,1,6,1,0,0,0,0,0
318424514044_10156899678464045,"Good news! The Government of Canada has invested 1.5 billion dollars towards the development of an Ocean Protection Plan for Canada. 

Our coasts and oceans are facing rising sea levels, loss of marine habitat and pollution. That's why developing a coastal strategy to help keep our waters and coasts safe and clean today and for future generations is a priority for the Federal Sustainable Development Strategy. Check out the Strategy to see what actions are being taken and what you can do to help: http://ow.ly/i1H330hHrZv",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156899678464045/?type=3,2018-01-11 12:01:23,19,2,4,18,1,0,0,0,0,0
318424514044_10156899677074045,,Eureka! Canada,photo,https://www.facebook.com/EurekaCanadaEnglish/photos/a.139081162811118.33255.126081027444465/1739336209452264/?type=3,2018-01-11 12:00:31,11,0,1,8,2,1,0,0,0,0
318424514044_10156899674169045,,Agriculture and Agri-Food Canada,photo,https://www.facebook.com/CanadianAgriculture/photos/a.889058524545152.1073741828.883120228472315/1497788003672198/?type=3,2018-01-11 11:58:46,5,0,0,3,2,0,0,0,0,0
318424514044_10156899665399045,,Your Money Matters - Government of Canada,photo,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1297512283688293/?type=3,2018-01-11 11:54:09,3,0,1,3,0,0,0,0,0,0
318424514044_10156899279754045,"Natural Resources Canada can show you how alternative fuel vehicles can promote sustainable economic growth and reduce fuel use and greenhouse gas emissions.
http://ow.ly/UgaQ30hHoUj",Timeline Photos,photo,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10156899279754045/?type=3,2018-01-11 09:20:15,7,3,1,4,3,0,0,0,0,0
318424514044_10156875860809045,"Winter weather fun fact: Criteria for winter severe weather warnings differ across the country. What is considered ""normal"" varies from place to place. 

In Vancouver, 10 cm of snow in 12 hours would be unusual, but in Toronto, a warning is only issued if 15 cm is expected in that length of time. http://ow.ly/VK2F30hz1Bm",Severe weather warnings,video,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10156875860809045/,2018-01-10 15:00:00,8,0,1,8,0,0,0,0,0,0
