Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
0,460123390028_10159804118270029,Eurêka! Canada,video,https://www.facebook.com/EurekaCanadaFrancais/videos/1660714813991851/,2017-12-29 10:34:22,1,0,0,1,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
1,460123390028_10159803928805029,Pêches et Océans Canada,photo,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1743688695702487/?type=3,2017-12-29 09:43:40,8,0,1,8,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
2,460123390028_10159803917210029,Eurêka! Canada,video,https://www.facebook.com/EurekaCanadaFrancais/videos/1660714813991851/,2017-12-29 09:40:30,0,0,0,0,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
3,460123390028_10159800888645029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159800888645029/?type=3,2017-12-28 15:00:21,2,0,0,2,0,0,0,0,0,0,"Si vous êtes amateur, importateur ou spécialiste de salamandre, veuillez prendre quelques minutes pour répondre à un sondage en ligne. Vos réponses nous aideront à élaborer un système de permis d’importation et des contrôles qui favoriseront le commerce responsable, tout en empêchant la maladie fongique du B. sal de contaminer les populations de salamandres canadiennes et américaines. Le sondage prendra de à minutes de votre temps. Merci de votre participation!",[],['http://ow.ly/eVan30hnN6X'],Si vous amateur importateur ou cialiste de salamandre veuillez prendre quelques minutes pour pondre un sondage en ligne Vos ponses nous aideront laborer un de permis importation et des les qui favoriseront le commerce responsable tout en la maladie fongique du sal de contaminer les populations de salamandres canadiennes et ricaines Le sondage prendra de minutes de votre temps Merci de votre participation,"['Si', 'vous', 'amateur', 'importateur', 'ou', 'cialiste', 'de', 'salamandre', 'veuillez', 'prendre', 'quelques', 'minutes', 'pour', 'pondre', 'un', 'sondage', 'en', 'ligne', 'Vos', 'ponses', 'nous', 'aideront', 'laborer', 'un', 'de', 'permis', 'importation', 'et', 'des', 'les', 'qui', 'favoriseront', 'le', 'commerce', 'responsable', 'tout', 'en', 'la', 'maladie', 'fongique', 'du', 'sal', 'de', 'contaminer', 'les', 'populations', 'de', 'salamandres', 'canadiennes', 'et', 'ricaines', 'Le', 'sondage', 'prendra', 'de', 'minutes', 'de', 'votre', 'temps', 'Merci', 'de', 'votre', 'participation']","['si', u'vous', u'amateur', u'importateur', 'ou', u'cialist', 'de', u'salamandr', u'veuillez', u'prendr', u'quelqu', u'minut', u'pour', u'pondr', 'un', u'sondag', 'en', u'lign', u'vos', u'pons', u'nous', u'aideront', u'labor', 'un', 'de', u'permi', u'import', 'et', u'des', u'les', u'qui', u'favoriseront', 'le', u'commerc', u'respons', u'tout', 'en', 'la', u'maladi', u'fongiqu', 'du', u'sal', 'de', u'contamin', u'les', u'popul', 'de', u'salamandr', u'canadienn', 'et', u'ricain', 'le', u'sondag', u'prendra', 'de', u'minut', 'de', u'votr', u'temp', u'merci', 'de', u'votr', u'particip']"
4,460123390028_10159800824465029,ENERGY STAR au Canada,photo,https://www.facebook.com/ENERGYSTARCan/photos/a.669433423231597.1073741828.669358079905798/916558521852418/?type=3,2017-12-28 14:41:31,2,0,0,2,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
5,460123390028_10159800690795029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159800690795029/?type=3,2017-12-28 14:00:19,3,0,0,3,0,0,0,0,0,0,"Le temps des Fêtes est le moment de renouer avec vos proches. Pendant que vous en profitez pour vous détendre et vous reposer auprès de votre famille et de vos amis, essayez de prendre un peu de temps pour renouer également avec la nature! Passer du temps dans la nature améliore votre santé physique et mentale et favorise le développement des enfants. De plus, aller dehors et elorer notre environnement nous incite à agir pour le protéger. Vous voulez en apprendre davantage sur l’importance de renouer avec la nature? Consultez la Stratégie fédérale de développement durable :",[],['http://ow.ly/OokL30hnEv6'],Le temps des est le moment de renouer avec vos proches Pendant que vous en profitez pour vous tendre et vous reposer de votre famille et de vos amis essayez de prendre un peu de temps pour renouer galement avec la nature Passer du temps dans la nature liore votre physique et mentale et favorise le veloppement des enfants De plus aller dehors et elorer notre environnement nous incite agir pour le ger Vous voulez en apprendre davantage sur importance de renouer avec la nature Consultez la gie rale de veloppement durable,"['Le', 'temps', 'des', 'est', 'le', 'moment', 'de', 'renouer', 'avec', 'vos', 'proches', 'Pendant', 'que', 'vous', 'en', 'profitez', 'pour', 'vous', 'tendre', 'et', 'vous', 'reposer', 'de', 'votre', 'famille', 'et', 'de', 'vos', 'amis', 'essayez', 'de', 'prendre', 'un', 'peu', 'de', 'temps', 'pour', 'renouer', 'galement', 'avec', 'la', 'nature', 'Passer', 'du', 'temps', 'dans', 'la', 'nature', 'liore', 'votre', 'physique', 'et', 'mentale', 'et', 'favorise', 'le', 'veloppement', 'des', 'enfants', 'De', 'plus', 'aller', 'dehors', 'et', 'elorer', 'notre', 'environnement', 'nous', 'incite', 'agir', 'pour', 'le', 'ger', 'Vous', 'voulez', 'en', 'apprendre', 'davantage', 'sur', 'importance', 'de', 'renouer', 'avec', 'la', 'nature', 'Consultez', 'la', 'gie', 'rale', 'de', 'veloppement', 'durable']","['le', u'temp', u'des', u'est', 'le', u'moment', 'de', u'renouer', u'avec', u'vos', u'proch', u'pendant', u'que', u'vous', 'en', u'profitez', u'pour', u'vous', u'tendr', 'et', u'vous', u'repos', 'de', u'votr', u'famill', 'et', 'de', u'vos', u'ami', u'essayez', 'de', u'prendr', 'un', u'peu', 'de', u'temp', u'pour', u'renouer', u'galement', u'avec', 'la', u'natur', u'passer', 'du', u'temp', u'dan', 'la', u'natur', u'lior', u'votr', u'physiqu', 'et', u'mental', 'et', u'favoris', 'le', u'velopp', u'des', u'enfant', 'de', u'plus', u'aller', u'dehor', 'et', u'elor', u'notr', u'environn', u'nous', u'incit', u'agir', u'pour', 'le', u'ger', u'vous', u'voulez', 'en', u'apprendr', u'davantag', u'sur', u'import', 'de', u'renouer', u'avec', 'la', u'natur', u'consultez', 'la', u'gie', u'rale', 'de', u'velopp', u'durabl']"
6,460123390028_10159796190270029,des plaques #Canada150,video,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/videos/10159796190270029/,2017-12-28 10:00:00,2,0,1,2,0,0,0,0,0,0,Restez à l’affût des plaques qui sont installées partout au pays pour rendre hommage aux Canadiens ayant réservé leurs terres privées aux fins de conservation de l’habitat à long terme. Êtes-vous propriétaire foncier? Avez-vous des terres écosensibles? Renseignez-vous sur les programmes de financement et la façon de participer à la conservation des habitats :,['#Canada150'],['http://ow.ly/jq3j30hs125'],Restez des plaques qui sont es partout au pays pour rendre hommage aux Canadiens ayant leurs terres es aux fins de conservation de habitat long terme tes vous taire foncier Avez vous des terres cosensibles Renseignez vous sur les programmes de financement et la de participer la conservation des habitats,"['Restez', 'des', 'plaques', 'qui', 'sont', 'es', 'partout', 'au', 'pays', 'pour', 'rendre', 'hommage', 'aux', 'Canadiens', 'ayant', 'leurs', 'terres', 'es', 'aux', 'fins', 'de', 'conservation', 'de', 'habitat', 'long', 'terme', 'tes', 'vous', 'taire', 'foncier', 'Avez', 'vous', 'des', 'terres', 'cosensibles', 'Renseignez', 'vous', 'sur', 'les', 'programmes', 'de', 'financement', 'et', 'la', 'de', 'participer', 'la', 'conservation', 'des', 'habitats']","[u'restez', u'des', u'plaqu', u'qui', u'sont', 'es', u'partout', 'au', u'pay', u'pour', u'rendr', u'hommag', u'aux', u'canadien', u'ayant', u'leur', u'terr', 'es', u'aux', u'fin', 'de', u'conserv', 'de', u'habitat', u'long', u'term', u'tes', u'vous', u'tair', u'foncier', u'avez', u'vous', u'des', u'terr', u'cosens', u'renseignez', u'vous', u'sur', u'les', u'programm', 'de', u'financ', 'et', 'la', 'de', u'particip', 'la', u'conserv', u'des', u'habitat']"
7,460123390028_10159797411060029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159797411060029/?type=3,2017-12-27 16:55:04,2,0,0,2,0,0,0,0,0,0,"Prononcez-vous sur les modifications proposées à la liste de la Loi sur les ècesEnPéril! L’ours grizzly, l’effraie des clochers, le carcajou et plusieurs espèces d’abeilles sont parmi les espèces canadiennes proposées les plus récentes. Envoyez vos commentaires d’ici le janvier !",['#Esp'],['http://ow.ly/R79w30hnMXm'],Prononcez vous sur les modifications es la liste de la Loi sur les ril grizzly effraie des clochers le carcajou et plusieurs ces abeilles sont parmi les ces canadiennes es les plus centes Envoyez vos commentaires ici le janvier,"['Prononcez', 'vous', 'sur', 'les', 'modifications', 'es', 'la', 'liste', 'de', 'la', 'Loi', 'sur', 'les', 'ril', 'grizzly', 'effraie', 'des', 'clochers', 'le', 'carcajou', 'et', 'plusieurs', 'ces', 'abeilles', 'sont', 'parmi', 'les', 'ces', 'canadiennes', 'es', 'les', 'plus', 'centes', 'Envoyez', 'vos', 'commentaires', 'ici', 'le', 'janvier']","[u'prononcez', u'vous', u'sur', u'les', u'modif', 'es', 'la', u'list', 'de', 'la', u'loi', u'sur', u'les', u'ril', u'grizzli', u'effrai', u'des', u'clocher', 'le', u'carcajou', 'et', u'plusieur', u'ces', u'abeill', u'sont', u'parmi', u'les', u'ces', u'canadienn', 'es', u'les', u'plus', u'cent', u'envoyez', u'vos', u'commentair', u'ici', 'le', u'janvier']"
8,460123390028_10159796127550029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159796127550029/?type=3,2017-12-27 10:10:06,4,1,1,4,0,0,0,0,0,0,"Vous rappelez-vous de moi? Je suis un Plongeon huard, la mascotte du Service canadien de la faune à Environnement et Changement climatique Canada. Il y a quelque temps, j’ai demandé à être baptisé, et vous avez suggéré plusieurs noms. J’ai donc choisi « Kwimu » ce qui veut dire « oiseau esprit » en plusieurs langues autochtones. Comme le nom « Tuuli » était aussi très populaire, j’ai décidé de donner ce nom au petit que je porte sur mon dos. Tuuli veut dire « huard » en Inuktitut. Merci de m’avoir donné un nom!",[],[],Vous rappelez vous de moi Je suis un Plongeon huard la mascotte du Service canadien de la faune Environnement et Changement climatique Canada Il quelque temps ai et vous avez plusieurs noms ai donc choisi Kwimu ce qui veut dire oiseau esprit en plusieurs langues autochtones Comme le nom Tuuli tait aussi populaire ai de donner ce nom au petit que je porte sur mon dos Tuuli veut dire huard en Inuktitut Merci de avoir un nom,"['Vous', 'rappelez', 'vous', 'de', 'moi', 'Je', 'suis', 'un', 'Plongeon', 'huard', 'la', 'mascotte', 'du', 'Service', 'canadien', 'de', 'la', 'faune', 'Environnement', 'et', 'Changement', 'climatique', 'Canada', 'Il', 'quelque', 'temps', 'ai', 'et', 'vous', 'avez', 'plusieurs', 'noms', 'ai', 'donc', 'choisi', 'Kwimu', 'ce', 'qui', 'veut', 'dire', 'oiseau', 'esprit', 'en', 'plusieurs', 'langues', 'autochtones', 'Comme', 'le', 'nom', 'Tuuli', 'tait', 'aussi', 'populaire', 'ai', 'de', 'donner', 'ce', 'nom', 'au', 'petit', 'que', 'je', 'porte', 'sur', 'mon', 'dos', 'Tuuli', 'veut', 'dire', 'huard', 'en', 'Inuktitut', 'Merci', 'de', 'avoir', 'un', 'nom']","[u'vous', u'rappelez', u'vous', 'de', u'moi', 'je', u'sui', 'un', u'plongeon', u'huard', 'la', u'mascott', 'du', u'servic', u'canadien', 'de', 'la', u'faun', u'environn', 'et', u'changement', u'climatiqu', u'canada', 'il', u'quelqu', u'temp', 'ai', 'et', u'vous', u'avez', u'plusieur', u'nom', 'ai', u'donc', u'choisi', u'kwimu', 'ce', u'qui', u'veut', u'dire', u'oiseau', u'esprit', 'en', u'plusieur', u'langu', u'autochton', u'comm', 'le', u'nom', u'tuuli', u'tait', u'aussi', u'populair', 'ai', 'de', u'donner', 'ce', u'nom', 'au', u'petit', u'que', 'je', u'port', u'sur', u'mon', u'dos', u'tuuli', u'veut', u'dire', u'huard', 'en', u'inuktitut', u'merci', 'de', u'avoir', 'un', u'nom']"
9,460123390028_10159787975225029,Timeline Photos,photo,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159787975225029/?type=3,2017-12-25 12:00:51,2,0,2,2,0,0,0,0,0,0,,[],[],nan,['nan'],[u'nan']
