,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
14,14,431918433581020_966066646832860,2016-12-12 19:24:14,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/966066646832860/?type=3,"Have you ever had an item scan at a higher price at checkout than the one advertised or displayed? 

Did you know that if the item is under $10, you get it for free (first one only if you have more than one)? If the item is over $10, then you get $10 off the lowest advertised or displayed price. 

The next time this happens to you, ask if the retailer upholds the Scanner Price Accuracy Voluntary Code or look for the sign shown below at the entrance or checkout. http://ow.ly/jaGJ306Zdjn","Have you ever had an item scan at a higher price at checkout than the one advertised or displayed? Did you know that if the item is under $10, you get it for free (first one only if you have more than one)? If the item is over $10, then you get $10 off the lowest advertised or displayed price. The next time this happens to you, ask if the retailer upholds the Scanner Price Accuracy Voluntary Code or look for the sign shown below at the entrance or checkout.",[],43,7,108,40,0,3,0,0,0,0,158,Environmental,en,0.0,YourMoneyMattersCanada_facebook,"['or', 'ice', 'vert']",neutral
82,82,431918433581020_960752434030948,2016-12-06 11:45:34,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/960752434030948/?type=3,"Have you been asked to join the online “secret sister” gift exchange?

It’s tempting to join in on social media gift exchanges, but think twice! These are usually illegal scams. Only one person tends to profit from this type of scam, and it’s not you. Save your money and stay off the naughty list.

http://ow.ly/tAuS306LmPg","Have you been asked to join the online “secret sister” gift exchange? It’s tempting to join in on social media gift exchanges, but think twice! These are usually illegal scams. Only one person tends to profit from this type of scam, and it’s not you. Save your money and stay off the naughty list.",[],15,0,41,14,0,1,0,0,0,0,56,Social,en,0.0,YourMoneyMattersCanada_facebook,['change'],neutral
122,122,431918433581020_973637286075796,2016-12-23 11:45:39,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/973637286075796/?type=3,"Been asked to dial a 900 telephone number? 
Be wary of unsolicited emails or text messages asking you to call a number to get more information about a service or a promotion.
Typically, 900 and 976 numbers are pay-per-call services, which means you’re paying for calls originating from or charged to your telephone, no matter who made the calls or accepted the charges. Learn more: http://ow.ly/Z20g307cqcE","Been asked to dial a telephone number? Be wary of unsolicited emails or text messages asking you to call a number to get more information about a service or a promotion. Typically, and numbers are pay-per-call services, which means you’re paying for calls originating from or charged to your telephone, no matter who made the calls or accepted the charges. Learn more:",[],23,0,20,21,0,2,0,0,0,0,43,Environmental,en,0.0,YourMoneyMattersCanada_facebook,"['or', 'ice']",neutral
152,152,431918433581020_962282147211310,2016-12-08 11:41:12,https://www.facebook.com/YourMoneyMattersCanada/videos/962282147211310/,"Looking to hire a professional to do some work around the house? 

Paying under the table may seem like a good deal, but in reality you have no protection against poor or unfinished work.  Plus, if a worker is injured on your property, you could be held responsible and possibly sued, and your home insurance might not cover you. That’s no deal at all! 
http://ow.ly/uDFN306Lpj0","Looking to hire a professional to do some work around the house? Paying under the table may seem like a good deal, but in reality you have no protection against poor or unfinished work. Plus, if a worker is injured on your property, you could be held responsible and possibly sued, and your home insurance might not cover you. That’s no deal at all! 0",[],7,0,30,7,0,0,0,0,0,0,37,Environmental,en,0.0,YourMoneyMattersCanada_facebook,['or'],neutral
174,174,431918433581020_956500757789449,2016-12-01 09:32:36,https://www.facebook.com/YourMoneyMattersCanada/photos/a.431924240247106.1073741827.431918433581020/744594405646753/?type=3,,,[],29,3,3,28,1,0,0,0,0,0,35,unknown,tl,0.0,YourMoneyMattersCanada_facebook,,neutral
188,188,431918433581020_975553675884157,2016-12-26 11:45:22,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/975553675884157/?type=3,"Looking to score a Boxing Day deal on a new phone?

Did you know that service providers must present you with a contract that uses plain language to describe the services you will receive and how much they will cost? They must also notify you of any changes to the key terms of your contract—unless they are beneficial to the customer, such as increased usage limits.

Before you buy, read up on your rights as a wireless customer: http://ow.ly/g0m2307nR4X","Looking to score a Boxing Day deal on a new phone? Did you know that service providers must present you with a contract that uses plain language to describe the services you will receive and how much they will cost? They must also notify you of any changes to the key terms of your contract—unless they are beneficial to the customer, such as increased usage limits. Before you buy, read up on your rights as a wireless customer:",[],20,0,13,20,0,0,0,0,0,0,33,Environmental,en,0.0,YourMoneyMattersCanada_facebook,"['or', 'ice', 'mer']",neutral
197,197,431918433581020_971078942998297,2016-12-19 11:45:32,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/971078942998297/?type=3,"#DYK your tax-free savings account (TFSA) contribution room accumulates every year, starting the calendar year you turned 18 years old?
That means if you were 18 years or older in 2009, you are eligible to contribute up to $46,500 to a TFSA. That’s money that can grow tax-free to meet your savings goals! Learn more about the perks of a TFSA: http://ow.ly/KcEO307cpkG","your tax-free savings account (TFSA) contribution room accumulates every year, starting the calendar year you turned years old? That means if you were years or older in , you are eligible to contribute up to $46,500 to a TFSA. That’s money that can grow tax-free to meet your savings goals! Learn more about the perks of a TFSA:",['#DYK'],20,1,11,20,0,0,0,0,0,0,32,Economical,en,0.0,YourMoneyMattersCanada_facebook,"['money', 'tax']",neutral
216,216,431918433581020_967526303353561,2016-12-14 11:45:36,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/967526303353561/?type=3,"Need a great gift idea for a child?

 
Anyone—parents, grandparents, other family members and even friends—can open a registered education savings plan (RESP) for a child. All you need is the child’s social insurance number! 

Learn more about the different types of RESPs: http://ow.ly/3kyU306ZeaH","Need a great gift idea for a child? Anyone—parents, grandparents, other family members and even friends—can open a registered education savings plan (RESP) for a child. All you need is the child’s social insurance number! Learn more about the different types of RESPs:",[],12,0,18,12,0,0,0,0,0,0,30,Social,en,0.0,YourMoneyMattersCanada_facebook,"['ami', 'friend', 'family']",neutral
229,229,431918433581020_962420153864176,2016-12-08 16:00:51,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/962420153864176/?type=3,"Are you a federal government employee on the Phoenix payroll system? 
 

If you receive a call from somebody seeking to collect overpayments, do not provide any personal information, such as your address or your credit card or bank account number, and do not make payment arrangements with the caller. This is a scam.

 
The Government of Canada is not using collection agencies to collect overpayments related to Phoenix. Report the call to the Canadian Anti-Fraud Centre. http://ow.ly/TcYa306WgHb","Are you a federal government employee on the Phoenix payroll system? If you receive a call from somebody seeking to collect overpayments, do not provide any personal information, such as your address or your credit card or bank account number, and do not make payment arrangements with the caller. This is a scam. The Government of Canada is not using collection agencies to collect overpayments related to Phoenix. Report the call to the Canadian Anti-Fraud Centre.",[],8,0,21,6,0,1,0,0,1,0,29,Environmental,en,0.0,YourMoneyMattersCanada_facebook,"['or', 'government']",neutral
253,253,431918433581020_973061326133392,2016-12-22 13:38:31,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/973061326133392/?type=3,"Don’t let your wallet take a hit by missing that flight home for the holidays! 
Lineups and wait times are longer at airports this week, so be prepared to avoid running late.

Check out this pre-boarding checklist for great air #traveltips: http://ow.ly/vqjP307cpWG","Don’t let your wallet take a hit by missing that flight home for the holidays! Lineups and wait times are longer at airports this week, so be prepared to avoid running late. Check out this pre-boarding checklist for great air :",['#traveltips'],10,3,14,10,0,0,0,0,0,0,27,Environmental,en,0.0,YourMoneyMattersCanada_facebook,"['or', 'air']",neutral
