,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
2,2,2017-10-24_17-43-04,2017-10-24 17:43:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/60c4d0f51d8b33d63adb6307855c9448/5AF79ACC/t51.2885-15/e35/22710317_850412398470230_229592759617454080_n.jpg,Les couleurs vibrantes du parc national de la Mauricie sont inégalées! Planifiez votre aventure automnale aujourd’hui.  : .....,Les couleurs vibrantes du parc national de la Mauricie sont es Planifiez votre aventure automnale hui notredemeurenotrecanada focussurlamauricie explorequebec pnmauricie parcdelamauricie parcscanada canada150 parcnationaldelamauricie quebec,"[""notredemeurenotrecanada"",""focussurlamauricie"",""explorequebec"",""pnmauricie"",""parcdelamauricie"",""parcscanada"",""canada150"",""parcnationaldelamauricie"",""quebec""]",1,344,345,Environmental,fr,0.0,parcs.canada_instagram,"['parc', 'or']",neutral
6,6,2017-10-29_16-03-15,2017-10-29 16:03:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6621ee0ea7a7703f2956c754e81e1afa/5ADE0638/t51.2885-15/e35/22860948_125638264821543_7735422299813183488_n.jpg,"Elorez les sentiers du parc national Terra-Nova! Plus de kilomètres de sentiers, variant des courtes promenades d’une demi-heure à des randonnées plus ardues de plusieurs jours, vous attendent. : .....",Explorez les sentiers du parc national Terra Nova Plus de 80 tres de sentiers variant des courtes promenades une demi heure des es plus ardues de plusieurs jours vous attendent voltchu nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation PNTerraNova,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnterranova""]",1,288,289,Environmental,fr,0.0,parcs.canada_instagram,"['conservation', 'parc', 'or', 'nature']",neutral
15,15,2017-10-28_15-40-34,2017-10-28 15:40:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/cdc22fcb2f923cbaaad804bdf4b0256f/5AF76E6B/t51.2885-15/e35/22801897_529316887417854_7079892904692416512_n.jpg,Les sentiers côtiers du parc national du Gros-Morne vous appellent… : .....,Les sentiers tiers du parc national du Gros Morne vous cjonesphoto GrosMorne TNL TerreNeuve parcscanada Canada150 canada parc explorecanada nature photographie sauvage voyage jouerdehors aventure paysage conservation,"[""grosmorne"",""tnl"",""terreneuve"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",0,266,266,Environmental,fr,0.0,parcs.canada_instagram,"['conservation', 'parc', 'or', 'nature']",neutral
29,29,2017-10-23_17-17-17,2017-10-23 17:17:17,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dc5a55aa91375e975b7a7e50f288d8e5/5AF2F7E9/t51.2885-15/e35/22709289_117836262312828_8728959135728533504_n.jpg,"Tout orangé, quelle beauté! Combien de magnifiques couleurs d'automne pouvez-vous compter sur cette magnifique photo du lieu historique national du Canal-Rideau? Si l'automne est « votre » saison, ce lieu est un incontournable à visiter! : ",Tout quelle Combien de magnifiques couleurs automne pouvez vous compter sur cette magnifique photo du lieu historique national du Canal Rideau Si automne est votre saison ce lieu est un incontournable visiter charliebear1611 nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation CanalRideau LHNCanalRideau,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""canalrideau"",""lhncanalrideau""]",2,239,241,Environmental,fr,0.875,parcs.canada_instagram,"['eau', 'conservation', 'parc', 'or', 'nature']",positive
38,38,2017-10-16_17-10-41,2017-10-16 17:10:41,https://instagram.fyvr3-1.fna.fbcdn.net/vp/85ea682add126ecf7322a6b377732550/5AE22468/t51.2885-15/e35/22500245_2052725168347304_3869539708610543616_n.jpg,"Vous planifiez votre prochaine aventure? Avec les plus hautes marées du monde, des forêts luxuriantes et la riche culture atlantique, le parc national Fundy est une destination qui mérite d'être elorée! : ....",Vous planifiez votre prochaine aventure Avec les plus hautes es du monde des luxuriantes et la riche culture atlantique le parc national Fundy est une destination qui rite Fundy PNFundy NB parc sauvage nature photographie parcscanada explorecanada canada Canada150,"[""fundy"",""pnfundy"",""nb"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""explorecanada"",""canada"",""canada150""]",3,224,227,Environmental,fr,0.0,parcs.canada_instagram,"['parc', 'or', 'nature']",neutral
41,41,2017-10-25_16-02-56,2017-10-25 16:02:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b9df2f7aecf69dd825177f9725fea665/5AE45065/t51.2885-15/e35/22793826_290631761341066_1364485310070652928_n.jpg,Il y a quelque chose d’unique à propos du ciel de la prairie... Est-ce une photo ou une aquarelle? Parc national de Prince Albert : .....,Il quelque chose unique propos du ciel de la prairie Est ce une photo ou une aquarelle Parc national de Prince Albert amandaglasel nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation PNPrinceAlbert ExploreSask,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnprincealbert"",""exploresask""]",0,223,223,Environmental,fr,0.0,parcs.canada_instagram,"['air', 'conservation', 'parc', 'or', 'nature']",neutral
58,58,2017-10-03_16-26-59,2017-10-03 16:26:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/792257143bb80cd77ebe4b5d382ce616/5AE9CF50/t51.2885-15/e35/22158106_433702840359930_1527789999708176384_n.jpg,"Le parc national et réserve de parc national Kluane, qui s’étend sur km2 de montagnes et de glaciers, figure parmi les plus grandes réserves et parcs nationaux du Canada. Saviez-vous que des entreprises locales offrent des excursions aériennes et que vous pouvez contempler la splendeur de l’Arctique? : ..... ",Le parc national et serve de parc national Kluane qui tend sur 21 980 km2 de montagnes et de glaciers figure parmi les plus grandes serves et parcs nationaux du Canada Saviez vous que des entreprises locales offrent des excursions riennes et que vous pouvez contempler la splendeur de Arctique sebmolgat parcscanada kluane nature photographie sauvage voyage jouerdehors aventure paysage canada150 canada explorecanada conservation fleur fleurs exploreyukon,"[""parcscanada"",""kluane"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""canada150"",""canada"",""explorecanada"",""conservation"",""fleur"",""fleurs"",""exploreyukon""]",1,209,210,Environmental,fr,0.29166666666666663,parcs.canada_instagram,"['conservation', 'parc', 'or', 'nature']",positive
61,61,2017-10-21_17-47-12,2017-10-21 17:47:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c09d43465e5de25a7e5b0608ce1d8737/5AE5D5F1/t51.2885-15/e35/22638806_344888169255479_1759961479164985344_n.jpg,"Y a-t-il une destination automnale plus pittoresque que le parc national et lieu historique national Kejimkujik? Si vous pouvez en trouver une, montrez-nous avec ! : ",il une destination automnale plus pittoresque que le parc national et lieu historique national Kejimkujik Si vous pouvez en trouver une montrez nous avec ParcsCanada nature photographie sauvage voyage jouerdehors aventure paysage parcscanada canada150 canada explorecanada conservation Keji PNKejimkujik,"[""parcscanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""keji"",""pnkejimkujik""]",1,205,206,Environmental,fr,0.0,parcs.canada_instagram,"['conservation', 'parc', 'or', 'nature']",neutral
65,65,2017-10-13_18-13-22,2017-10-13 18:13:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/db278647b3332d021b227be506cbab31/5AFF0F10/t51.2885-15/e35/22429875_121702351829859_1436818971721465856_n.jpg,"Parmi les anciennes falaises et les canyons de rivière boisés du parc national des Hautes-Terres-du-Cap-Breton, vivez une aventure de rêve en plein air cet automne! : .....",Parmi les anciennes falaises et les canyons de du parc national des Hautes Terres du Cap Breton vivez une aventure de en plein air cet automne hautesterresducapbreton capbreton NouvelleEcosse ocean parc sauvage nature photographie parcscanada parkscanada explorecanada canada pleinair,"[""hautesterresducapbreton"",""capbreton"",""nouvelleecosse"",""ocean"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""parkscanada"",""explorecanada"",""canada"",""pleinair""]",1,204,205,Environmental,fr,0.0,parcs.canada_instagram,"['parc', 'nature', 'park', 'air', 'or', 'terres']",neutral
81,81,2017-10-14_18-48-22,2017-10-14 18:48:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ae4defccfe6feb3e2e4900e9d1143b3a/5AE4B81D/t51.2885-15/e35/22427630_1691942410868611_3311031571712049152_n.jpg,"Avec le soleil qui illumine le feuillage d'automne des majestueuses montagnes, nous ne pouvons penser à un meilleur endroit à elorer que le magnifique parc national du Mont-Revelstoke! : .....",Avec le soleil qui illumine le feuillage automne des majestueuses montagnes nous ne pouvons penser un meilleur endroit explorer que le magnifique parc national du Mont Revelstoke nocturnalcrime montrevelstoke pnmontrevelstoke colombiebritannique parc sauvage nature photographie parcscanada parkscanada explorecanada canada pleinair,"[""montrevelstoke"",""pnmontrevelstoke"",""colombiebritannique"",""parc"",""sauvage"",""nature"",""photographie"",""parcscanada"",""parkscanada"",""explorecanada"",""canada"",""pleinair""]",0,197,197,Environmental,fr,0.0,parcs.canada_instagram,"['parc', 'air', 'park', 'or', 'nature']",neutral
