,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
15,15,786966454075813888,2016-10-14 16:26:38,['https://t.co/NWLEBSNBh'],Envoie une équipe suite à un accident aéronautique survenu au nord de Kelowna (Colombie-Britannique) https://t.co/NWLEBSNBhC,Envoie une quipe suite un accident ronautique survenu au nord de Kelowna Colombie Britannique https co NWLEBSNBhC,[],6,0,6,Social,fr,0.0,Neutral,BSTCanada_tweeter,['nord']
38,38,787443656462655488,2016-10-16 00:02:52,['https://t.co/glehUIr4Rt'],Le BST ouvre une enquête sur l’accident mettant en cause un Cessna Citation survenu au nord de Kelowna (C-B) https://t.co/glehUIr4Rt,Le BST ouvre une sur accident mettant en cause un Cessna Citation survenu au nord de Kelowna https co glehUIr4Rt,[],3,1,4,Social,fr,0.0,Neutral,BSTCanada_tweeter,['nord']
50,50,790544130728398848,2016-10-24 13:23:03,['https://t.co/TfB7R3N5eS'],Le BST est l’un des leaders dans son domaine et en fait profiter la communauté internationale https://t.co/TfB7R3N5eS,Le BST est un des leaders dans son domaine et en fait profiter la internationale https co TfB7R3N5eS,[],2,1,3,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
74,74,789135802676772864,2016-10-20 16:06:51,['https://t.co/UWMTDVNXes'],Rapport sur collision en vol de juin 2015 près de Fort McMurray (AB) illustre les limites du principe voir et éviter https://t.co/UWMTDVNXes,Rapport sur collision en vol de juin 2015 de Fort McMurray AB illustre les limites du principe voir et viter https co UWMTDVNXes,[],0,2,2,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['or']
103,103,787445109453418496,2016-10-16 00:08:38,['https://t.co/NYSjLioKx'],#Photos du site de l’accident : Accident aérien impliquant un #Cessna Citation au nord de #Kelowna (C-B) https://t.co/NYSjLioKx0,Photos du site de accident Accident rien impliquant un Cessna Citation au nord de Kelowna https co NYSjLioKx0,"['#Photos', '#Cessna', '#Kelowna']",2,0,2,Social,fr,0.0,Neutral,BSTCanada_tweeter,['nord']
139,139,793140976768417792,2016-10-31 17:21:59,['https://t.co/KoJuDg4q'],Nouvel article de #blogue : Dans les coulisses d’un point de presse https://t.co/KoJuDg4q0c #Listedesurveillance,Nouvel article de blogue Dans les coulisses un point de presse https co KoJuDg4q0c Listedesurveillance,"['#blogue', '#Listedesurveillance']",1,1,2,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
312,312,793090669279637505,2016-10-31 14:02:05,['https://t.co/1ffgyMrvVB'],Le BST publie sa nouvelle #Listedesurveillance : approche + dynamique par rapport aux principaux enjeux de sécurité https://t.co/1ffgyMrvVB,Le BST publie sa nouvelle Listedesurveillance approche dynamique par rapport aux principaux enjeux de https co 1ffgyMrvVB,['#Listedesurveillance'],1,0,1,Social,fr,0.0,Neutral,BSTCanada_tweeter,['ami']
389,389,787399697669427200,2016-10-15 21:08:11,['ow.ly/fGJp305dqTt'],Médias : Brève mise à jour sur notre #enquête de l’accident de #Kelownahttp://ow.ly/fGJp305dqTt,dias mise jour sur notre de accident de Kelownahttp ow ly fGJp305dqTt,"['#enqu', '#Kelownahttp']",1,0,1,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
388,388,787005713650479104,2016-10-14 19:02:38,['https://t.co/S5idikREuQ'],"L'avez-vous lu? Découvrez notre bulletin trimestriel, publié la semaine dernière. Un résumé de nos 3 derniers mois https://t.co/S5idikREuQ",avez vous lu couvrez notre bulletin trimestriel la semaine Un de nos derniers mois https co S5idikREuQ,[],0,1,1,unknown,fr,0.0,Neutral,BSTCanada_tweeter,
384,384,788087308960563200,2016-10-17 18:40:31,['https://t.co/p2hixgdzP'],"Pour une navigation maritime sécuritaire : Partagez, respectez-vous, communiquez, et restez vigilants https://t.co/p2hixgdzPD",Pour une navigation maritime curitaire Partagez respectez vous communiquez et restez vigilants https co p2hixgdzPD,[],1,0,1,Environmental,fr,0.0,Neutral,BSTCanada_tweeter,['air']
