,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
101,101,2016-11-30_06-17-05,2016-11-30 06:17:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/334e3cfc30d529d990a51296e1fbf9ea/5AF5E990/t51.2885-15/e35/24327092_122782201840265_7614888191589351424_n.jpg,“ … not as depressing as Monday; not as exciting as Friday.” A bunch of burrowing owls trying to get through the week like owl of us! Lowl.,HumpDay depressing Monday exciting Friday bunch burrowing owls trying get week like owl us Lowl,"[""humpday""]",6,62,68,unknown,en,0.27100694444444445,canenvironment_instagram,,positive
154,154,2016-11-03_09-01-16,2016-11-03 09:01:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e6a28ceadff950963a2056df8a18eae2/5ADA60FA/t51.2885-15/e35/25012037_516958185337087_271372994587131904_n.jpg,"COOL SCIENTIST ALERT! Here’s Benoit, one of our biologists studying the health of freshwater in Cape Breton, Nova Scotia, using *CABIN methodology. By sampling and studying invertebrates, he can tell a lot about how healthy the freshwater is. *CABIN is the Canadian Aquatic Biomonitoring Network, a network of groups working together to assess the health of freshwater ecosystems across Canada. In using CABIN methods, partners take observations using approved protocols and make scientific assessments using national standards.",COOL SCIENTIST ALERT Benoit one biologists studying health freshwater Cape Breton Nova Scotia using CABIN methodology sampling studying invertebrates tell lot healthy freshwater CABIN Canadian Aquatic Biomonitoring Network network groups working together assess health freshwater ecosystems across Canada using CABIN methods partners take observations using approved protocols make scientific assessments using national standards,[],3,53,56,Environmental,en,0.3333333333333333,canenvironment_instagram,"['water', 'ecosystem', 'vert', 'or']",positive
156,156,2016-11-09_08-35-13,2016-11-09 08:35:13,https://instagram.fyvr3-1.fna.fbcdn.net/vp/761a47f0c4b1429f687797e99bb0b8f7/5ADA8898/t51.2885-15/e35/24327299_132712710754585_5446533192964112384_n.jpg,"Hello, Henry here. Our Climate Change crew is in Marrakech for (Conference of the Parties). I’ll be sharing photos of what it’s like to be part of the Canadian delegation and highlights of the work we do.",Hello Henry Climate Change crew Marrakech COP22ma Conference Parties sharing photos like part Canadian delegation highlights work ClimateChange COP22 COP22CAN BehindTheScenes,"[""climatechange"",""cop22"",""cop22can"",""behindthescenes""]",3,53,56,Environmental,en,0.0,canenvironment_instagram,"['climate change', 'climate', 'or', 'climat']",neutral
170,170,2016-11-02_07-14-50,2016-11-02 07:14:50,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fd896b7fe25e1ea2b9118197eae11bff/5AF854D6/t51.2885-15/e35/25006927_130616874285345_6978375962467500032_n.jpg,"Here we are, four biologists (two in front, one way in the back, and yours truly behind the camera), installing a fence through a small tree-lined wetland at the Last Mountain Lake National Wildlife Area (NWA), Saskatchewan. We need fences like this one to keep our local “vegetation managers”() from wandering off the NWA and onto the roads and neighbouring properties. They munch away to keep our grasslands healthy! It took a lot of elbow grease to install this -km fence. We worked on it in our spare time, over about months, and we had to start bright and early to avoid the blistering summer heat. (Hipwaders are hot at the best of times.) But at least we had the mosquitos to keep us company! - Kerry",four biologists two front one way back truly behind camera installing fence small tree lined wetland Last Mountain Lake National Wildlife Area NWA Saskatchewan need fences like one keep local vegetation wandering NWA onto roads neighbouring properties munch away keep grasslands healthy took lot elbow grease install km fence worked spare time months start bright early avoid blistering summer heat Hipwaders hot best times least mosquitos keep us company Kerry,[],2,52,54,Environmental,en,0.15625,canenvironment_instagram,"['wildlife', 'lands', 'tree', 'mer', 'or', 'lake ']",positive
177,177,2016-11-01_09-43-38,2016-11-01 09:43:38,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c84ade451d29936be63f857ae646b942/5AE2DFC2/t51.2885-15/e35/25008407_1808669179152507_2999797617010933760_n.jpg,"This winter, we are going to live vicariously through these whimbrels as they set their sights on warmer wintering grounds.Working with partners, we’ve equipped these migratory birds with transmitters to track their journey from Miscou Island in New Brunswick, Canada, to Brazil. Knowing where they are going and how fast they are travelling can give biologists a better idea of what sort of threats they might be facing during their travels.",winter going live vicariously whimbrels set sights warmer wintering grounds nWorking partners equipped migratory birds transmitters track journey Miscou Island New Brunswick Canada Brazil Knowing going fast travelling give biologists better idea sort threats might facing travels mountallison usfws,[],1,50,51,Environmental,en,0.0,canenvironment_instagram,"['or', 'bird', 'mer']",neutral
184,184,2016-11-04_05-38-21,2016-11-04 05:38:21,https://instagram.fyvr3-1.fna.fbcdn.net/vp/db6db4a3829476248027100fe788aa2c/5AECF35F/t51.2885-15/e35/24332347_195107864371771_677070438521634816_n.jpg,"Good news comes on Friday! The Randle Reef Sediment Remediation Project is cleaning up Hamilton Harbour. Yay clean water! The engineered containment facility (or ECF) pictured here acts like a box that will store the yuckiest of sediment. When the $138.9 million project is complete in , it will make the water cleaner for the fish & us to enjoy, and bring jobs and tourism to the local community. Hooray!!!!! : Bermingham Foundation Solutions",Good news comes Friday Randle Reef Sediment Remediation Project cleaning Hamilton Harbour Yay clean water engineered containment facility ECF pictured acts like box store yuckiest sediment 138 million project complete 2022 make water cleaner fish us enjoy bring jobs tourism local community Hooray Bermingham Foundation Solutions,[],1,48,49,Social,en,0.0,canenvironment_instagram,"['ami', 'local', 'clean water', 'community']",neutral
198,198,2016-11-23_07-38-53,2016-11-23 07:38:53,https://instagram.fyvr3-1.fna.fbcdn.net/vp/19a1b100d78c0502fbb80dfe58a0eb07/5ADFFE85/t51.2885-15/e35/25005693_824562927741945_3648188913924702208_n.jpg,Geoff Green of such an inspiration,Geoff Green studentsonice inspiration youthclimateaction,"[""youthclimateaction""]",8,37,45,Environmental,en,-0.0205787037037037,canenvironment_instagram,"['climate', 'green ', 'ice', 'climat']",negative
201,201,2016-11-08_07-13-04,2016-11-08 07:13:04,https://instagram.fyvr3-1.fna.fbcdn.net/vp/65a9d0b28dd7d73910fd03d8b2792eb4/5AEB90F1/t51.2885-15/e35/25011665_136703667040238_4247552617988751360_n.jpg,"“It’s getting hot in here” or is it just this carefully planned grassland fire? Biologist and Fireboss Kerry stands to watch as her colleague Sarah steps back from the flames while lighting up the primary fireline – Woah!!! A controlled burn can help keep ecosystems healthy by reducing the number of shrubs and trees, & removing old plant material that builds up over years.",getting hot carefully planned grassland fire Biologist Fireboss Kerry stands watch colleague Sarah steps back flames lighting primary fireline Woah controlled burn help keep ecosystems healthy reducing number shrubs trees removing old plant material builds years,[],3,41,44,Social,en,0.0,canenvironment_instagram,"['health', 'healthy ']",neutral
216,216,2016-11-23_07-30-32,2016-11-23 07:30:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8025ad4b68ec2542707e73381f998be8/5AFBCCD9/t51.2885-15/e35/25010548_2078669495694703_4137535153801003008_n.jpg,Oh hello !,Oh hello YouthClimateAction,"[""youthclimateaction""]",2,36,38,Environmental,en,0.5,canenvironment_instagram,"['climate', 'climat']",positive
217,217,2016-11-13_06-55-45,2016-11-13 06:55:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c439ac63f50c4b35d5d26b231d4bd295/5AE153E2/t51.2885-15/e35/25007169_1013119205496539_7230478057272770560_n.jpg,taking many shapes at in,RenewableEnergy taking many shapes COP22 Marrakech,"[""renewableenergy"",""cop22"",""marrakech""]",0,38,38,Economical,en,0.0,canenvironment_instagram,['energy'],neutral
