,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
77,77,134615279898518_1603790029647695,2017-02-18 10:10:50,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1603790029647695/?type=3,"Saviez-vous qu'il y a un endroit où vous pouvez voir des bélugas ET des rorquals bleus? Les deux sont des #espècesenpéril et peuvent être repérées au Parc marin du Saguenay-Saint-Laurent. En cette Journée internationale de la baleine, apprenez-en plus au sujet de ces animaux incroyables et ce que nous faisons pour les protéger : http://ow.ly/Hcik308uhqN
#conservation #ParcMarinSSL Tourisme Québec","Saviez-vous qu'il y a un endroit où vous pouvez voir des bélugas ET des rorquals bleus? Les deux sont des ècesenpéril et peuvent être repérées au Parc marin du Saguenay-Saint-Laurent. En cette Journée internationale de la baleine, apprenez-en plus au sujet de ces animaux incroyables et ce que nous faisons pour les protéger : Tourisme Québec","['#esp', '#conservation', '#ParcMarinSSL']",80,2,9,68,12,0,0,0,0,0,91,Environmental,fr,0.0,ParcsCanada_facebook,"['parc', 'gas', 'or']",neutral
86,86,134615279898518_1615672871792744,2017-02-11 12:00:02,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1615672871792744/?type=3,"Sensationnel! Nous avons reçu des commandes pour la #CarteDécouverte de partout autour du monde, même du Vatican et de l'Antarctique! 
Vous avez toute l'année pour commander votre carte, mais faites-le tôt afin de visiter le plus d'endroits possibles, et surtout, n'oubliez pas de #MontrezVotreCarte!
Bon #Canada150! Nous sommes ravis que le monde se joigne à nous pour célébrer!

Crédit photo : http://ow.ly/R3SY308QueB","Sensationnel! Nous avons reçu des commandes pour la écouverte de partout autour du monde, même du Vatican et de l'Antarctique! Vous avez toute l'année pour commander votre carte, mais faites-le tôt afin de visiter le plus d'endroits possibles, et surtout, n'oubliez pas de ! Bon ! Nous sommes ravis que le monde se joigne à nous pour célébrer! Crédit photo :","['#CarteD', '#MontrezVotreCarte', '#Canada150']",47,19,17,46,1,0,0,0,0,0,83,Economical,fr,0.0,ParcsCanada_facebook,['droits'],neutral
106,106,134615279898518_1621755884517776,2017-02-15 10:16:52,https://www.facebook.com/ParcsCanada/photos/a.1621753127851385.1073741917.134615279898518/1621755884517776/?type=3,"Pour célébrer le 150e anniversaire de la Confédération en 2017, Parcs Canada invite la population canadienne à se rapprocher de la nature et à en apprendre davantage au sujet de son histoire. Cet album de photos commémorant le Jour du drapeau national démontre la fierté et la reconnaissance que nous ressentons dans l’ensemble des parcs nationaux, aires marines nationales de conservation et lieux historiques nationaux du Canada! Voici des moments inédits saisis par les différentes équipes partout au Canada! Joyeux anniversaire à l’unifolié!","Pour célébrer le e anniversaire de la Confédération en , Parcs Canada invite la population canadienne à se rapprocher de la nature et à en apprendre davantage au sujet de son histoire. Cet album de photos commémorant le Jour du drapeau national démontre la fierté et la reconnaissance que nous ressentons dans l’ensemble des parcs nationaux, aires marines nationales de conservation et lieux historiques nationaux du Canada! Voici des moments inédits saisis par les différentes équipes partout au Canada! Joyeux anniversaire à l’unifolié!",[],54,1,17,48,6,0,0,0,0,0,72,Environmental,fr,0.0,ParcsCanada_facebook,"['parc', 'nature', 'eau', 'air', 'conservation', 'marine', 'or']",neutral
158,158,134615279898518_1616559418370756,2017-02-10 09:15:02,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1616559418370756/?type=3,"Joyeux vendredi photo des abonnés! 
Cette photo ensoleillée nous vient de @sharon_shales (IG : http://ow.ly/xwPH308SxBz), accompagnée de la légende suivante : « J’ai vu de mes yeux la splendeur! Je suis ravie d'avoir vu le phare de Fisgard alors qu’une neige féérique recouvre ce lieu historique canadien. » 

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez simplement nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette photo ensoleillée nous vient de (IG : ), accompagnée de la légende suivante : « J’ai vu de mes yeux la splendeur! Je suis ravie d'avoir vu le phare de Fisgard alors qu’une neige féérique recouvre ce lieu historique canadien. » Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo, veuillez simplement nous envoyer un message.",[],54,1,3,50,4,0,0,0,0,0,58,Environmental,fr,0.0,ParcsCanada_facebook,"['or', 'mer']",neutral
205,205,134615279898518_1623132447713453,2017-02-19 21:00:01,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1623132447713453/?type=3,"Vous pouvez maintenant vous procurer la #CarteDécouverte dans l’un des 21 magasins MEC dès aujourd’hui! Trouvez votre magasin local ici : https://www.mec.ca/fr/stores et n’oubliez pas de #MontrezVotreCarte! 

Participez également à notre #ConcoursParcs pour avoir la chance de gagner un voyage inoubliable de sept jours pour quatre personnes dans l’Ouest de Terre-Neuve, l’une des trois fins de semaine d’escapade dans une tente #oTENTik, des produits dérivés et plus encore, grâce à nos partenaires MEC et CIBC. Qu’attendez-vous?

http://www.concoursparcscanada.ca/decouvrezcanada/allez","Vous pouvez maintenant vous procurer la écouverte dans l’un des magasins MEC dès aujourd’hui! Trouvez votre magasin local ici : et n’oubliez pas de ! Participez également à notre pour avoir la chance de gagner un voyage inoubliable de sept jours pour quatre personnes dans l’Ouest de Terre-Neuve, l’une des trois fins de semaine d’escapade dans une tente , des produits dérivés et plus encore, grâce à nos partenaires MEC et CIBC. Qu’attendez-vous?","['#CarteD', '#MontrezVotreCarte', '#ConcoursParcs', '#oTENTik']",32,5,13,30,2,0,0,0,0,0,50,Environmental,fr,0.0,ParcsCanada_facebook,"['gas', 'or', 'vert', 'air']",neutral
217,217,134615279898518_1609267769099921,2017-02-26 12:45:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1609267769099921/?type=3,"C'est la Journée du conte de fées! Entrez dans un livre d’histoires au Lieu historique national des Fortifications-de-Québec! Avec quatre siècles d'histoire à explorer, des rencontres magiques vous attendent!","C'est la Journée du conte de fées! Entrez dans un livre d’histoires au Lieu historique national des Fortifications-de-Québec! Avec quatre siècles d'histoire à elorer, des rencontres magiques vous attendent!",[],41,5,3,37,2,0,2,0,0,0,49,Social,fr,0.0,ParcsCanada_facebook,['historique'],neutral
235,235,134615279898518_1623497291010302,2017-02-24 09:15:00,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1623497291010302/?type=3,"Joyeux vendredi photo des abonnés! Cette photo extraordinaire d'un troupeau de wapitis aux lacs Vermilion au Parc national Banff nous vient de Mark B. Après l'orignal, le wapiti est le plus gros cervidé présent dans le parc. On y trouve aussi des caribous, des cerfs mulets et des cerfs de Virginie! Pour en savoir plus sur les wapitis à Banff : http://ow.ly/cbp13094NTa

Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.","Joyeux vendredi photo des abonnés! Cette photo extraordinaire d'un troupeau de wapitis aux lacs Vermilion au Parc national Banff nous vient de Mark B. Après l'orignal, le wapiti est le plus gros cervidé présent dans le parc. On y trouve aussi des caribous, des cerfs mulets et des cerfs de Virginie! Pour en savoir plus sur les wapitis à Banff : Chaque vendredi, nous choisissons au hasard une photo envoyée par un abonné et pour la mettre en vedette sur notre mur. Si vous aimeriez soumettre une photo; veuillez svp nous envoyer un message.",[],44,0,2,44,0,0,0,0,0,0,46,Environmental,fr,0.0,ParcsCanada_facebook,"['parc', 'air', 'lacs', 'mer', 'eau', 'or']",neutral
245,245,134615279898518_1599783403381691,2017-02-27 13:00:08,https://www.facebook.com/ParcsCanada/photos/a.281154578577920.88091.134615279898518/1599783403381691/?type=3,"C’est la Journée internationale de l’ours polaire! Explorez son habitat au parc national Ukkusiksalik au @ParcsCanNunavut. Des ours polaires se rassemblent ici en été et sont aperçus régulièrement le long du rivage!

Pour célébrer #Canada150, nous mettons en vedette nos 200+ endroits sur nos comptes de médias sociaux… Restez à l’affût!","C’est la Journée internationale de l’ours polaire! Elorez son habitat au parc national Ukkusiksalik au . Des ours polaires se rassemblent ici en été et sont aperçus régulièrement le long du rivage! Pour célébrer , nous mettons en vedette nos + endroits sur nos comptes de médias sociaux… Restez à l’affût!",['#Canada150'],39,2,3,37,2,0,0,0,0,0,44,Environmental,fr,0.0,ParcsCanada_facebook,"['parc', 'or', 'air']",neutral
263,263,134615279898518_1614762088550489,2017-02-08 12:58:41,https://www.facebook.com/pnMauricie/photos/a.179214605608709.1073741831.159868794209957/577790849084414/?type=3,Conjuguer l'hiver et #Canada150 : on adore!,Conjuguer l'hiver et : on adore!,['#Canada150'],42,0,0,40,2,0,0,0,0,0,42,Environmental,pt,0.0,ParcsCanada_facebook,['or'],neutral
275,275,134615279898518_1621707667855931,2017-02-15 09:04:41,https://www.facebook.com/ParcsCanada/photos/a.417387738287936.115519.134615279898518/1621707581189273/?type=3,Le drapeau canadien flotte fièrement dans le parc national des Prairies.,Le drapeau canadien flotte fièrement dans le parc national des Prairies.,[],39,0,0,37,1,1,0,0,0,0,39,Environmental,fr,0.0,ParcsCanada_facebook,"['eau', 'parc', 'air']",neutral
