,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
10,10,920660965028499456,2017-10-18 14:40:53,[],"RT @LibraryArchives: “For a good life we just might have to weaken
And find somewhere to go
Go somewhere we’re needed”

RIP Gord Downie, 19…",RT LibraryArchives good life might weaken find somewhere go Go somewhere RIP Gord Downie,[],599,0,599,Social,en,0.7,Positive,Transport_gc_tweeter,"['archives', 'library']"
25,25,919566391560278017,2017-10-15 14:11:27,"['https://t.co/TkJY3GvOUW', 'https://t.co/WpHk0a8JnQ']",#SAFETYALERT: It’s illegal to fly a recreational #drone at more than 90 m above ground https://t.co/TkJY3GvOUW https://t.co/WpHk0a8JnQ,SAFETYALERT illegal fly recreational drone 90 ground https co TkJY3GvOUW https co WpHk0a8JnQ,"['#SAFETYALERT', '#drone']",123,177,300,Social,en,0.2,Neutral,Transport_gc_tweeter,['safe']
37,37,914888382836244480,2017-10-02 16:22:42,"['https://t.co/VzzstceqT', 'https://t.co/fAxklo8qzt']",RT @CanadianPM: Learn more about Her Excellency the Right Honourable @GGJuliePayette: https://t.co/VzzstceqTu #GG29 https://t.co/fAxklo8qzt,RT CanadianPM Learn Excellency Right Honourable GGJuliePayette https co VzzstceqTu GG29 https co fAxklo8qzt,['#GG29'],198,0,198,unknown,en,0.3928571428571429,Positive,Transport_gc_tweeter,
45,45,915920646340841473,2017-10-05 12:44:33,['https://t.co/6cVzu\xe2\x80\xa6'],RT @LibraryArchives: #OnThisDay 1984:  Marc Garneau becomes the first Canadian in space. Photo: 2000 @csa_asc #Canada150 https://t.co/6cVzu…,RT LibraryArchives OnThisDay 1984 Marc Garneau becomes first Canadian space Photo 2000 Canada150 https co,"['#OnThisDay', '#Canada150']",145,0,145,Social,en,0.25,Neutral,Transport_gc_tweeter,"['archives', 'library']"
56,56,921420707631849472,2017-10-20 16:59:50,[],"RT @icao: On this International #ATCDay, join us in thanking Air Traffic Controllers for helping make 2016 the safest year in #aviation his…",RT icao International ATCDay join us thanking Air Traffic Controllers helping make 2016 safest year aviation,"['#ATCDay', '#aviation']",127,0,127,Environmental,en,0.0,Neutral,Transport_gc_tweeter,['air']
76,76,919896053473783808,2017-10-16 12:01:24,['https://t.co/TTcandXCnk'],It’s National Teen Driver Safety Week! Always remember: #PracticeSafeText and #LeavethePhoneAlone @parachutecanada #NTDSW https://t.co/TTcandXCnk,National Teen Driver Safety Week Always remember PracticeSafeText LeavethePhoneAlone parachutecanada NTDSW https co TTcandXCnk,"['#PracticeSafeText', '#LeavethePhoneAlone', '#NTDSW']",60,39,99,Social,en,0.0,Neutral,Transport_gc_tweeter,['safe']
96,96,920993566012436481,2017-10-19 12:42:32,['https://t.co/ax1SOLTplL'],"Your life can change in the blink of an eye! Keep your eyes on the road and off your phone, #LeaveThePhoneAlone! #RoadSafety #NTDSW https://t.co/ax1SOLTplL",life change blink eye Keep eyes road phone LeaveThePhoneAlone RoadSafety NTDSW https co ax1SOLTplL,"['#LeaveThePhoneAlone', '#RoadSafety', '#NTDSW']",43,42,85,Social,en,0.0,Neutral,Transport_gc_tweeter,"['safe', 'change']"
110,110,920015143714611200,2017-10-16 19:54:37,['https://t.co/wJX0MhZXuo'],Check out this video of our #NASPCrew hard at work during a patrol flight. #Teamwork @environmentca https://t.co/wJX0MhZXuo,Check video NASPCrew hard work patrol flight Teamwork environmentca https co wJX0MhZXuo,"['#NASPCrew', '#Teamwork']",22,56,78,Environmental,en,-0.2916666666666667,Neutral,Transport_gc_tweeter,['or']
121,121,921707697510248448,2017-10-21 12:00:14,['https://t.co/q65ZqCm'],It’s a fact: A driver using a 📱 is 4 times more likely to crash than a driver watching the road. #DistractedDriving https://t.co/q65ZqCm122,fact driver using times likely crash driver watching road DistractedDriving https co q65ZqCm122,['#DistractedDriving'],48,24,72,unknown,en,0.25,Neutral,Transport_gc_tweeter,
189,189,921350928141254658,2017-10-20 12:22:33,['https://t.co/guZiWeVasV'],#Fact: It’s #NTDSW! #DYK: a car travelling at 50 km/h can travel almost 60 meters in less than 2 second? #LeaveThePhoneAlone https://t.co/guZiWeVasV,Fact NTDSW DYK car travelling 50 km travel almost 60 meters less second LeaveThePhoneAlone https co guZiWeVasV,"['#Fact', '#NTDSW', '#DYK', '#LeaveThePhoneAlone']",24,32,56,unknown,en,-0.08333333333333333,Neutral,Transport_gc_tweeter,
