,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
10,10,2017-06-22_08-05-11,2017-06-22 08:05:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f0887456a388cd4b098d9c638717fce7/5AF9E777/t51.2885-15/s1080x1080/e35/25010750_1953495808232045_6416096101253775360_n.jpg,"Sur l’île Country, en Nouvelle-Écosse, nous menons un programme qui se déroule toute la saison et vise à protéger la colonie de Sternes de Dougall et à évaluer sa productivité. Chaque saison, une des tâches les plus ardues consiste à compter le nombre de nids actifs de sternes. Pour y parvenir, nous faisons appel à quelques personnes de plus sur l’île, car le nombre de nids et la végétation les rendent très difficile à voir!! Il faut donc que tout le monde mette la main à la pâte… et même les directeurs et les gestionnaires participent aux sorties sur le terrain! Avec des paysages aussi magnifiques, qui n’aurait pas envie de venir travailler dans cet endroit? Eh oui SCF, l’équipe des médias sociaux est verte de jalousie!.....",Sur le Country en Nouvelle cosse nous menons un programme qui se roule toute la saison et vise ger la colonie de Sternes de Dougall et valuer sa nChaque saison une des ches les plus ardues consiste compter le nombre de nids actifs de sternes Pour parvenir nous faisons appel quelques personnes de plus sur le car le nombre de nids et la tation les rendent difficile voir Il faut donc que tout le monde mette la main la et les directeurs et les gestionnaires participent aux sorties sur le terrain Avec des paysages aussi magnifiques qui aurait pas envie de venir travailler dans cet endroit Eh oui SCF quipe des dias sociaux est verte de jalousie FauneCanadienne FauneEtFlore Biologistes ServiceCanadienDeLaFaune Photography EnvironnementCanada,"[""faunecanadienne"",""fauneetflore"",""biologistes"",""servicecanadiendelafaune"",""photography"",""environnementcanada""]",3,18,21,Environmental,fr,0.3666666666666667,environnementcan_instagram,"['environnement', 'vert', 'flore', 'ice', 'air', 'or', 'faune']",positive
35,35,2017-06-13_11-48-34,2017-06-13 11:48:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/33ad99c9a3a80fb824a16685506a148c/5AEA3C4B/t51.2885-15/s1080x1080/e35/24838256_266959670495883_2513304218966687744_n.jpg,"Avez-vous déjà entendu parler de la Réserve nationale de faune de l'Île Boot? L’île Boot est située dans la partie supérieure de la baie de Fundy, alors quand Andrew et Garry du Service canadien de la faune ont visité l’île pour améliorer les panneaux de signalisation, ils ont dû planifier soigneusement leur voyage pour éviter de hisser les zodiacs sur plusieurs centaines de mètres de boue. Eh oui! Le travail sur le terrain est parfois toute une aventure!.... Écosse : Garry Donaldson",Avez vous entendu parler de la serve nationale de faune de le Boot le Boot est dans la partie rieure de la baie de Fundy alors quand Andrew et Garry du Service canadien de la faune ont le pour liorer les panneaux de signalisation ils ont planifier soigneusement leur voyage pour viter de hisser les zodiacs sur plusieurs centaines de tres de boue Eh oui Le travail sur le terrain est parfois toute une aventure EnvironnementCanada ServiceCanadienDeLaFaune Aventures cosse Canada SNFP TravailDeTerrain FauneEtFlore FauneCanadienne Garry Donaldson,"[""environnementcanada"",""servicecanadiendelafaune"",""aventures"",""nouvelleécosse"",""canada"",""snfp"",""travaildeterrain"",""fauneetflore"",""faunecanadienne""]",0,16,16,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'flore', 'ice', 'eau', 'or', 'faune']",neutral
41,41,2017-06-28_06-14-11,2017-06-28 06:14:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/eb1d2559c247a56a94ced33b8be38aa5/5AFAEB11/t51.2885-15/e35/25010604_146559329326827_1821535831127490560_n.jpg,"Faites la connaissance de Lynne, biologiste au Service canadien de la faune. Elle admire cet amiral de Weidemeyer tout en recueillant des échantillons d’ADN qui contribueront à conserver cette espèce. L’amiral de Weidemeyer est un grand papillon que l’on retrouve au Canada uniquement dans une très petite région du sud-est de l’Alberta. Ce papillon figure sur la liste des espèces préoccupantes de la Loi sur les espèces en péril et l’on connaît peu de choses sur la population du Canada. Fait intéressant : les mâles de l’espèce sont territoriaux – ils patrouillent et défendent leur habitat contre tous les intrus.....",Faites la connaissance de Lynne biologiste au Service canadien de la faune Elle admire cet amiral de Weidemeyer tout en recueillant des chantillons ADN qui contribueront conserver cette ce amiral de Weidemeyer est un grand papillon que retrouve au Canada uniquement dans une petite gion du sud est de Alberta Ce papillon figure sur la liste des ces occupantes de la Loi sur les ces en ril et peu de choses sur la population du Canada Fait ressant les les de ce sont territoriaux ils patrouillent et fendent leur habitat contre tous les intrus Papillons FauneCanadienne Biologistes FauneEtFlore Insectes Science Scientifiques EnvironnementCanada EnvironnementCan,"[""papillons"",""faunecanadienne"",""biologistes"",""fauneetflore"",""insectes"",""science"",""scientifiques"",""environnementcanada"",""environnementcan""]",0,15,15,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'flore', 'ice', 'or', 'conserve', 'faune']",neutral
51,51,2017-06-27_13-53-46,2017-06-27 13:53:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a117dd234b916364a7dc77197a8677d5/5ADA0E40/t51.2885-15/e35/25013200_1925694534424563_5299044978092146688_n.jpg,"Le type de nuages montré sur la photo s’appelle un mamma. Le mamma apparaît lorsque la vapeur d’eau à haute altitude dans l’atmosphère prend la forme de diverticules. On peut les observer fréquemment (mais pas toujours) à l’enclume des orages forts, comme c’était le cas en cette journée d’été.... êtes",Le type de nuages sur la photo appelle un mamma Le mamma lorsque la vapeur eau haute altitude dans prend la forme de diverticules peut les observer quemment mais pas toujours enclume des orages forts comme tait le cas en cette Nuage Nuages NuageMamma,"[""nuage"",""nuages"",""nuagemamma"",""tempêtes""]",0,14,14,Environmental,fr,0.0,environnementcan_instagram,"['eau', 'vert', 'or']",neutral
66,66,2017-06-12_12-53-50,2017-06-12 12:53:50,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0274e404a406bed5877322f18cb110c0/5AEC2339/t51.2885-15/e35/25011717_157968424954620_3962934274973237248_n.jpg,"Afin de souligner la Semaine nationale de la fonction publique et , le Centre canadien des eaux intérieures, situé sur les rives du lac Ontario, à Burlington, présentera un événement portes ouvertes du vendredi juin au samedi juin. Plus de eitions où vous accueilleront des eerts du gouvernement du Canada qui travaillent dans les domaines de l’eau douce, des pêches, des espèces sauvages, de la recherche arctique, de l’application des lois sur la faune, des changements climatiques et de la gestion des Grands Lacs.Venez faire une visite!.....",Afin de souligner la Semaine nationale de la fonction publique et Canada150 le Centre canadien des eaux rieures sur les rives du lac Ontario Burlington sentera un nement portes ouvertes du vendredi 16 juin au samedi 17 juin nPlus de 50 expositions vous accueilleront des experts du gouvernement du Canada qui travaillent dans les domaines de eau douce des des ces sauvages de la recherche arctique de application des lois sur la faune des changements climatiques et de la gestion des Grands Lacs nVenez faire une visite Exposition PortesOuvertes Science EnvironnementCanada BurlingtonOntario Ontario GrandsLacs GouvernementDuCanada,"[""canada150"",""exposition"",""portesouvertes"",""science"",""environnementcanada"",""burlingtonontario"",""ontario"",""grandslacs"",""gouvernementducanada""]",0,13,13,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'vert', 'climat', 'air', 'lacs', 'eau', 'or', 'faune']",neutral
75,75,2017-06-02_14-02-29,2017-06-02 14:02:29,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e642cdeaf906711d89ab10ad618af308/5A640B64/t51.2885-15/e15/25010608_135324870517332_1109106859593170944_n.jpg,Êtes-vous prêts à connaître les dessous de la Journée mondiale de l’environnement? Nous vous tiendrons au courant de tout ce qui s’y passe. Surveillez nos histoires Instagram le et jun!...éeMondialeDelEnvironnement,tes vous tre les dessous de la mondiale de environnement Nous vous tiendrons au courant de tout ce qui passe Surveillez nos histoires Instagram le et jun eMondialeDelEnvironnement PourLaNature Canada Canada150 EnvironnementCanada,"[""journéemondialedelenvironnemen"",""pourlanature"",""canada"",""canada150"",""environnementcanada""]",0,12,12,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'nature']",neutral
85,85,2017-06-16_07-58-23,2017-06-16 07:58:23,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b3d436ac718aafab8f1ea4b554860e68/5ADDC879/t51.2885-15/e35/25013440_1898176677165523_4208370670729428992_n.jpg,"Le nuage présenté sur la photo s’appelle une supercellule d’orage. Les supercellules d’orage forment un tourbillon vertical et sont presque toujours associées à des conditions de temps violent. Ces nuages ressemblent souvent à une enseigne de barbier et même, dans certains cas, à un OVNI!...étéo étéorologie êtes",Le nuage sur la photo appelle une supercellule orage Les supercellules orage forment un tourbillon vertical et sont presque toujours es des conditions de temps violent Ces nuages ressemblent souvent une enseigne de barbier et dans certains cas un OVNI orologie Nuage Nuages Ciel Canada EnvironnementCanada,"[""météo"",""météorologie"",""nuage"",""nuages"",""ciel"",""tempêtes"",""canada"",""environnementcanada""]",0,11,11,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'vert', 'or']",neutral
139,139,2017-06-21_13-41-59,2017-06-21 13:41:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/62f0fd56d79272b9293171aaa34ab117/5AEF5024/t51.2885-15/e35/25006341_132419494091600_6275898382913372160_n.jpg,"Ces photos ont été prises durant le dénombrement du Pluvier siffleur qui a lieu tous les cinq ans sur l’ensemble de son aire de répartition. Au Canada, elle comprend les prairies, les Grands Lacs, le Québec et les provinces de l’Atlantique. Dans cette série de photos, Andrew et Garry passaient la journée sur l’île de Shédiac située au large du détroit de Northumberland, au Nouveau Brunswick. Malgré que l’habitat était propice aux Pluviers siffleurs, ils n’en ont trouvé aucun. Toutefois, ils ont vu quelques Bécasseaux minuscules qui traînaient un peu partout!! ...",Ces photos ont prises durant le nombrement du Pluvier siffleur qui lieu tous les cinq ans sur ensemble de son aire de partition Au Canada elle comprend les prairies les Grands Lacs le bec et les provinces de Atlantique Dans cette rie de photos Andrew et Garry passaient la sur le de diac au large du troit de Northumberland au Nouveau Brunswick que habitat tait propice aux Pluviers siffleurs ils en ont aucun Toutefois ils ont vu quelques casseaux minuscules qui naient un peu partout EnvironnementCanada ServiceCanadienDeLaFaune Pluvier PluvierSiffleur FauneEtFlore FauneCanadienne Biologistes,"[""environnementcanada"",""servicecanadiendelafaune"",""pluvier"",""pluviersiffleur"",""fauneetflore"",""faunecanadienne"",""biologistes""]",0,8,8,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'flore', 'ice', 'air', 'lacs', 'eau', 'or', 'faune']",neutral
147,147,2017-06-23_09-42-30,2017-06-23 09:42:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c8120db2f74c615950d934dc218722fb/5AD972C2/t51.2885-15/e35/25016955_1987949661483931_3038220974261534720_n.jpg,"Saviez-vous que la conservation des espèces menacées est un travail parfois complexe qui concerne plusieurs pays? On installe un transmetteur satellite sur cette Chevêche des terriers menacée qui se trouvait près de son nid, en Alberta, en . Le transmetteur à énergie solaire permet aux scientifiques du Service canadien de la faune et des collaborateurs du projet de suivre ses mouvements partout où elle va. Après avoir quitté son terrier en Alberta, cet oiseau a volé sur une distance de km pour aller passer l’hiver au Mexique. Au printemps , elle est revenue en Alberta nicher à moins de km du lieu de sa capture initiale. Elle a récemment été observée au Mexique par des biologistes, au même endroit où elle avait passé l’hiver l’année précédente. Nous espérons qu’elle revienne au Canada saine et sauve pour élever la nouvelle génération de chevêches. 🦉",Saviez vous que la conservation des ces es est un travail parfois complexe qui concerne plusieurs pays installe un transmetteur satellite sur cette des terriers qui se trouvait de son nid en Alberta en 2015 Le transmetteur nergie solaire permet aux scientifiques du Service canadien de la faune et des collaborateurs du projet de suivre ses mouvements partout elle va avoir son terrier en Alberta cet oiseau sur une distance de 500 km pour aller passer hiver au Mexique nAu printemps 2016 elle est revenue en Alberta nicher moins de km du lieu de sa capture initiale Elle cemment au Mexique par des biologistes au endroit elle avait hiver dente Nous rons elle revienne au Canada saine et sauve pour lever la nouvelle ration de,[],0,7,7,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'eau', 'ice', 'air', 'conservation', 'solaire', 'or', 'faune']",neutral
149,149,2017-06-29_10-02-26,2017-06-29 10:02:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7d3287297af83a80462890820cf5b830/5ADB4165/t51.2885-15/s1080x1080/e35/24327118_305301926628105_5908109153557020672_n.jpg,Petit souvenir aujourd'hui datant du mois d'octobre dernier! Notre équipe de plongée a effectué des travaux d’entretien d’automne au site de surveillance de la qualité de l’eau de l’île Wolfe situé sur le fleuve Saint-Laurent. Brrr… ....étro ée éeSousMarine édeleau,Petit souvenir aujourd hui datant du mois octobre dernier Notre quipe de des travaux entretien automne au site de surveillance de la de eau de le Wolfe sur le fleuve Saint Laurent tro eSousMarine deleau EnvironnementCanada FleuveStLaurent,"[""jeudirétro"",""plongée"",""plongéesousmarine"",""qualitédeleau"",""environnementcanada"",""fleuvestlaurent""]",1,6,7,Environmental,fr,0.0,environnementcan_instagram,"['eau', 'environnement', 'marine', 'fleuve']",neutral
