,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
0,0,863025753709064192,2017-05-12 13:39:08,['https://t.co/pBnIVA0kzB'],RT @DFO_Science: BREAKING: First-ever footage of #Narwhals using their tusks to feed in the #Arctic  #OdySci https://t.co/pBnIVA0kzB https:…,RT BREAKING First ever footage Narwhals using tusks feed Arctic OdySci https co pBnIVA0kzB https,"['#Narwhals', '#Arctic', '#OdySci']",1768,0,1768,Economical,en,0.0,Neutral,DFO_NL_tweeter,['arctic']
2,2,863029776034013184,2017-05-12 13:55:07,"['https://t.co/A5pYcnTblJ', 'https://t.co/5a3JGydM1v']","RT @DFO_Science: The #Narwhal use their tusk to hit and stun fish, then eat them https://t.co/A5pYcnTblJ https://t.co/5a3JGydM1v",RT Narwhal use tusk hit stun fish eat https co A5pYcnTblJ https co 5a3JGydM1v,['#Narwhal'],208,0,208,unknown,en,0.0,Neutral,DFO_NL_tweeter,
37,37,865204168612622338,2017-05-18 13:55:23,['https://t.co/2rbp2LzRwv'],RT @ROMtoronto: The #ROMbluewhale ❤️ is in place! https://t.co/2rbp2LzRwv,RT ROMtoronto ROMbluewhale place https co 2rbp2LzRwv,['#ROMbluewhale'],55,0,55,Environmental,en,0.0,Neutral,DFO_NL_tweeter,['or']
43,43,860160507340304385,2017-05-04 15:53:40,['https://t.co/mcjY\xe2\x80\xa6'],"RT @DFO_Science: A long time ago, in a research centre not so far away, a swordfish tagging program was born #StarWarsDay https://t.co/mcjY…",RT long time ago research centre far away swordfish tagging program born StarWarsDay https co,['#StarWarsDay'],50,0,50,Environmental,en,0.025,Neutral,DFO_NL_tweeter,['or']
46,46,862362737090985984,2017-05-10 17:44:33,['https://t.co/ChZTMftpKH'],Inshore Rescue Boat training underway. Photos of Small Vessel Operator Proficiency &amp; Marine Emergency Duties at training camp #CCG https://t.co/ChZTMftpKH,Inshore Rescue Boat training underway Photos Small Vessel Operator Proficiency amp Marine Emergency Duties training camp CCG https co ChZTMftpKH,['#CCG'],15,34,49,Environmental,en,-0.25,Neutral,DFO_NL_tweeter,"['marine', 'or', 'mer']"
53,53,869943884532633605,2017-05-31 15:49:19,['https://t.co/SssiE\xe2\x80\xa6'],RT @DFO_MPO: We’re proud to announce $75M investment for the restoration and protection of Canada’s coasts! #OurCoasts 🌊 https://t.co/SssiE…,RT proud announce 75M investment restoration protection coasts OurCoasts https co,['#OurCoasts'],45,0,45,Environmental,en,1.0,Positive,DFO_NL_tweeter,"['coasts', 'or', 'coast']"
93,93,869930790645358592,2017-05-31 14:57:17,['https://t.co/\xe2\x80\xa6'],"RT @Transport_gc: With our partners, we are taking action in five areas under the #OceansProtectionPlan to protect #OurCoasts https://t.co/…",RT partners taking action five areas OceansProtectionPlan protect OurCoasts https co,"['#OceansProtectionPlan', '#OurCoasts']",36,0,36,Environmental,en,0.1,Neutral,DFO_NL_tweeter,"['coasts', 'oceans', 'coast']"
102,102,862306318568345604,2017-05-10 14:00:21,['https://t.co/JSKCxIgBDX'],"Capelin from #capelinsurvey2017! #DFONL @DFO_Science is sampling them, looking at their size, age &amp; what’s in their stomachs. https://t.co/JSKCxIgBDX",Capelin capelinsurvey2017 DFONL sampling looking size age amp stomachs https co JSKCxIgBDX,"['#capelinsurvey2017', '#DFONL']",15,20,35,unknown,en,0.0,Neutral,DFO_NL_tweeter,
118,118,867426592498348033,2017-05-24 17:06:30,['https://t.co/t1uu73NMBs'],"RT @DFO_MPO: You! Yes, you can play a role in protecting our oceans. Report marine emergencies and concerns here: https://t.co/t1uu73NMBs h…",RT Yes play role protecting oceans Report marine emergencies concerns https co t1uu73NMBs,[],33,0,33,Environmental,en,0.0,Neutral,DFO_NL_tweeter,"['oceans', 'marine', 'or', 'mer']"
126,126,867062660617076738,2017-05-23 17:00:22,['https://t.co/ei1yXVFIIK'],"We know you’re curious about the Outer Cove dead whale, but please keep your distance due to possible disease transmission or injury #DFONL https://t.co/ei1yXVFIIK",know curious Outer Cove dead whale please keep distance due possible disease transmission injury DFONL https co ei1yXVFIIK,['#DFONL'],20,12,32,unknown,en,-0.10625,Neutral,DFO_NL_tweeter,
125,125,864479744385003522,2017-05-16 13:56:46,['https://t.co/KD40dkTgRI'],"Hey there, it’s your #DFONL #DFOIntern Ryan Critch here on a helicopter trip. I was taking pictures of ice &amp; there’s no shortage of it! https://t.co/KD40dkTgRI",Hey DFONL DFOIntern Ryan Critch helicopter trip taking pictures ice amp shortage https co KD40dkTgRI,"['#DFONL', '#DFOIntern']",9,23,32,Environmental,en,0.0,Neutral,DFO_NL_tweeter,"['or', 'ice']"
137,137,867038745043906563,2017-05-23 15:25:20,['https://t.co/PrF9N6EEuz'],RT @DFO_MPO: Time to #shellebrate...it's #WorldTurtleDay! 🐢 Meet the three sea turtle species found in Canada: https://t.co/PrF9N6EEuz http…,RT Time shellebrate WorldTurtleDay Meet three sea turtle species found Canada https co PrF9N6EEuz,"['#shellebrate', '#WorldTurtleDay']",31,0,31,Environmental,en,0.0,Neutral,DFO_NL_tweeter,"['species', 'or']"
138,138,859084466391842816,2017-05-01 16:37:52,['https://t.co/bP0ypmL\xe2\x80\xa6'],RT @DFO_MPO: Learn how Canada protects marine ecosystems by establishing Areas of Interest and Marine Protected Areas: https://t.co/bP0ypmL…,RT Learn Canada protects marine ecosystems establishing Areas Interest Marine Protected Areas https co,[],31,0,31,Environmental,en,0.0,Neutral,DFO_NL_tweeter,"['ecosystem', 'marine']"
150,150,864107472272969729,2017-05-15 13:17:30,['https://t.co/xwJiK99FSw'],RT @CanadaTrade: Happy lobster season! DYK #Canada exported $192.5 million of lobster to the EU in 2016? #CETA https://t.co/xwJiK99FSw http…,RT CanadaTrade Happy lobster season DYK Canada exported 192 million lobster EU 2016 CETA https co xwJiK99FSw,"['#Canada', '#CETA']",30,0,30,Economical,en,1.0,Positive,DFO_NL_tweeter,['export']
