,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
34,34,137563459593611_1925082970841642,2017-11-05 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1925082234175049/?type=3,"So cute! 💙 Today marks the start of #PolarBearWeek. ❄️ We’ll be featuring everything polar bear: from fun facts, cool photos and more! Follow along with us this week to join in on the excitement!  Polar Bears International

Learn more: http://ow.ly/GJdO30glXt9

Photo taken in Wapusk National Park","So cute! Today marks the start of . ️ We’ll be featuring everything polar bear: from fun facts, cool photos and more! Follow along with us this week to join in on the excitement! Polar Bears International Learn more: 9 Photo taken in Wapusk National Park",['#PolarBearWeek'],2049,70,309,1713,322,10,3,1,0,0,2428,Environmental,en,0.07846200980392158,ParksCanada_facebook,"['park', 'or']",positive
120,120,137563459593611_1927036147312991,2017-11-06 19:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1927034503979822/?type=3,"Consider yourself a night owl? 🦉 Enjoy nature at night: explore one of our dark sky preserves. 💫🌛 You’ll ❤️ the night time views! #MotivationMonday http://ow.ly/70AP30gnLy2

Photo taken in Grasslands National Park",Consider yourself a night owl? 🦉 Enjoy nature at night: elore one of our dark sky preserves. You’ll ️ the night time views! 2 Photo taken in Grasslands National Park,['#MotivationMonday'],1196,26,106,988,143,65,0,0,0,0,1328,Environmental,en,0.20566326530612247,ParksCanada_facebook,"['lands', 'park', 'or', 'nature']",positive
145,145,137563459593611_1938831986133407,2017-11-17 12:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1938831676133438/?type=3,"Happy Friday Follower Photo!!! This amazing shot of Mount Revelstoke National Park comes to us from @niklas.christl on Instagram, who captioned it: ""Into the wild"".

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.

Mount Revelstoke and Glacier national parks","Happy Friday Follower Photo!!! This amazing shot of Mount Revelstoke National Park comes to us from .christl on Instagram, who captioned it: ""Into the wild"". Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption. Mount Revelstoke and Glacier national parks",[],1091,19,97,948,108,35,0,0,0,0,1207,Environmental,en,0.31428333333333336,ParksCanada_facebook,"['park', 'or']",positive
295,295,137563459593611_1927192450630694,2017-11-08 18:45:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1927192257297380/?type=3,"Polar bears are fast sprinters! When trotting along, they can travel at a pace of 30 km/hr, and can sprint at nearly 50 km/hr! 😲 To put that into comparison… the fastest human sprinters can run at just over 35km/hr. #PolarBearWeek Polar Bears International

Learn more about polar bears: http://ow.ly/J70y30gohzz","Polar bears are fast sprinters! When trotting along, they can travel at a pace of km/hr, and can sprint at nearly km/hr! To put that into comparison… the fastest human sprinters can run at just over km/hr. Polar Bears International Learn more about polar bears:",['#PolarBearWeek'],622,17,88,541,52,28,1,0,0,0,727,Environmental,en,0.2869194828469022,ParksCanada_facebook,['or'],positive
322,322,137563459593611_1924138694269403,2017-11-15 19:15:02,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1924137734269499/?type=3,"Happy #WildlifeWednesday! Do you dream of snorkeling with seals at Forillon National Park, Parks Canada, swimming with salmon at Fundy National Park, or even getting caught in a bison traffic jam at Elk Island National Park? Check out our website and plan the perfect visit for viewing wildlife. ow.ly/L71l30gl5Bm","Happy ! Do you dream of snorkeling with seals at Forillon National Park, Parks Canada, swimming with salmon at Fundy National Park, or even getting caught in a bison traffic jam at Elk Island National Park? Check out our website and plan the perfect visit for viewing wildlife.",['#WildlifeWednesday'],613,18,51,545,56,5,7,0,0,0,682,Environmental,en,0.20536148313492064,ParksCanada_facebook,"['wildlife', 'park', 'or']",positive
337,337,137563459593611_1931343686882237,2017-11-10 09:50:53,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1931341220215817/?type=3,"Happy Friday Follower Photo!!! This stunning shot of Kluane National Park and Reserve comes to us from @sebmolgat on Instagram. Vast icefields are found in the park, up to a kilometre deep in places. These icefields meet massive mountains: 17 of the country’s 20 tallest mountains, including Canada’s highest peak! 🗻🗻

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption. Parks Canada Yukon","Happy Friday Follower Photo!!! This stunning shot of Kluane National Park and Reserve comes to us from on Instagram. Vast icefields are found in the park, up to a kilometre deep in places. These icefields meet massive mountains: of the country’s tallest mountains, including Canada’s highest peak! Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption. Parks Canada Yukon",[],609,20,37,532,44,33,0,0,0,0,666,Environmental,en,0.19020061728395066,ParksCanada_facebook,"['park', 'or', 'ice']",positive
361,361,137563459593611_1929440170405922,2017-11-09 12:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1929439920405947/?type=3,"It’s almost #RemembranceDay! From sharing a photo with your poppy on, or letting us know what ceremony you’re attending, show us how you will remember those who served our country. #CanadaRemembers #ParksChallenge","It’s almost ! From sharing a photo with your poppy on, or letting us know what ceremony you’re attending, show us how you will remember those who served our country.","['#RemembranceDay', '#CanadaRemembers', '#ParksChallenge']",516,23,79,465,45,3,0,2,0,1,618,Environmental,en,0.3036496723996724,ParksCanada_facebook,['or'],positive
363,363,137563459593611_1953760527973886,2017-11-30 17:28:13,https://www.facebook.com/ParksCanada/videos/1953758297974109/,"It’s the news you’ve all been waiting for – you can now order your 2018 #DiscoveryPass! 🙌 But wait, there’s MORE: starting January 1st, admission to Parks Canada places for youth 17 and under will be FREE! 🎉 Get those bucket lists ready, it’s time to plan some new adventures! http://ow.ly/aoUP30gUeYi","It’s the news you’ve all been waiting for – you can now order your ! But wait, there’s MORE: starting January st, admission to Parks Canada places for youth and under will be FREE! Get those bucket lists ready, it’s time to plan some new adventures!",['#DiscoveryPass'],328,28,259,304,20,3,1,0,0,0,615,Environmental,en,0.15936837121212122,ParksCanada_facebook,"['park', 'or']",positive
367,367,137563459593611_1942411589108780,2017-11-21 08:25:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1942410969108842/?type=3,"Hello everyone! Join in on #WorldHelloDay and comment 👋 + a park you want to say hello to!

Photo taken in Nááts'įhch'oh National Park Reserve",Hello everyone! Join in on and comment + a park you want to say hello to! Photo taken in Nááts'įhch'oh National Park Reserve,['#WorldHelloDay'],524,55,29,462,46,16,0,0,0,0,608,Environmental,en,0.13127248677248676,ParksCanada_facebook,['park'],positive
452,452,137563459593611_1929443577072248,2017-11-11 08:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1929443223738950/?type=3,Today is #RemembranceDay! 🇨🇦 Take a moment and share a photo of how you will remember those who have served our country.  #CanadaRemembers,Today is ! 🇨🇦 Take a moment and share a photo of how you will remember those who have served our country.,"['#RemembranceDay', '#CanadaRemembers']",447,17,45,411,36,0,0,0,0,0,509,unknown,en,0.2670997023809524,ParksCanada_facebook,,positive
454,454,137563459593611_1944542532229019,2017-11-24 08:45:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1944542295562376/?type=3,"We #ParksChallenge you to show us your Parks gear! 😎 

It’s #BlackFriday, so stock up on your favourite things at the Parks Canada Shop or start holiday shopping for the park lovers in your life! www.parkscanadashop.ca","We you to show us your Parks gear! It’s , so stock up on your favourite things at the Parks Canada Shop or start holiday shopping for the park lovers in your life!","['#ParksChallenge', '#BlackFriday']",463,20,21,433,28,2,0,0,0,0,504,Environmental,en,0.22888631210059784,ParksCanada_facebook,"['park', 'or']",positive
480,480,137563459593611_1931637663519506,2017-11-12 20:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1931637456852860/?type=3,"Have you ever heard of Premature Hibernation? Instead of enjoying the outdoors, many Canadians stay indoors during fall. 

Join us in ending this seasonal condition by being active with the Participaction 150 Play List! Head to one of our places to try as many activities as you can: bit.ly/2zplmwL

Learn more about Premature Hibernation: ow.ly/j6I530gvbew","Have you ever heard of Premature Hibernation? Instead of enjoying the outdoors, many Canadians stay indoors during fall. Join us in ending this seasonal condition by being active with the Participaction Play List! Head to one of our places to try as many activities as you can: Learn more about Premature Hibernation:",[],434,12,26,392,26,4,12,0,0,0,472,Environmental,en,0.3929881785693189,ParksCanada_facebook,['or'],positive
504,504,137563459593611_1929143990435540,2017-11-08 09:33:13,https://www.facebook.com/ParksCanada/photos/a.424247457591875.123704.137563459593611/1929138227102783/?type=3,,,[],414,11,21,377,34,3,0,0,0,0,446,unknown,tl,0.1782967032967033,ParksCanada_facebook,,positive
520,520,137563459593611_1946538468696092,2017-11-24 11:12:52,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1946538098696129/?type=3,"Happy Follower Friday!!! This gorgeous shot comes to us from @travismurphyphotography on Instagram who captioned it: ""Alpine beauty on The Rockwall. One of the most spectacular hikes in Kootenay National Park.""

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Follower Friday!!! This gorgeous shot comes to us from on Instagram who captioned it: ""Alpine beauty on The Rockwall. One of the most spectacular hikes in Kootenay National Park."" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],395,14,18,348,40,7,0,0,0,0,427,Environmental,en,0.42890625,ParksCanada_facebook,"['eau', 'park', 'or']",positive
523,523,137563459593611_1923942780955661,2017-11-03 10:40:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1923942147622391/?type=3,"Happy Friday Follower Photo!!! This amazing shot comes to us from @davidpurchaseimagery on Instagram who captioned it: ""These sheep know how to enjoy a sunset in Gros Morne National Park.""

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption. Newfoundland & Labrador Tourism","Happy Friday Follower Photo!!! This amazing shot comes to us from on Instagram who captioned it: ""These sheep know how to enjoy a sunset in Gros Morne National Park."" Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption. Newfoundland & Labrador Tourism",[],391,11,22,338,50,3,0,0,0,0,424,Environmental,en,0.2481481481481481,ParksCanada_facebook,"['park', 'or']",positive
554,554,137563459593611_1931662090183730,2017-11-13 12:00:00,https://www.facebook.com/rickmercerreport/photos/a.10155018852357196.1073741951.28103132195/10155018854737196/?type=3,Tune in tomorrow at 8PM ET on CBC... you won't want to miss is! #FranklinExpedition,Tune in tomorrow at PM ET on CBC... you won't want to miss is!,['#FranklinExpedition'],384,10,0,358,17,9,0,0,0,0,394,Environmental,en,0.2825439453125,ParksCanada_facebook,['or'],positive
585,585,137563459593611_1927162813966991,2017-11-07 17:45:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1927161203967152/?type=3,"100 years ago, three years into the Great War, the British imperial forces launched a campaign against the enemy in Flanders, Belgium. They were later joined by the Canadian Corps who, although pressed for time, thoroughly prepared and mounted an attack on October 26. Slogging through thick mud and intense enemy fire, they succeed in capturing Passchendaele Ridge on November 10th, but at great cost: nearly 16,000 Canadians were killed, wounded or went missing. Canada Remembers

Learn more: http://ow.ly/cEDt30gocG2","years ago, three years into the Great War, the British imperial forces launched a campaign against the enemy in Flanders, Belgium. They were later joined by the Canadian Corps who, although pressed for time, thoroughly prepared and mounted an attack on October . Slogging through thick mud and intense enemy fire, they succeed in capturing Passchendaele Ridge on November th, but at great cost: nearly ,000 Canadians were killed, wounded or went missing. Canada Remembers Learn more: 2",[],280,6,88,183,19,4,0,73,1,0,374,Environmental,en,0.11904761904761905,ParksCanada_facebook,['or'],positive
627,627,137563459593611_1916362758380330,2017-11-16 19:35:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1916361625047110/?type=3,"Happy 157th birthday, Fisgard Lighthouse! Still in operation, it was the 1st permanent lighthouse on Canada’s west coast.  Fort Rodd Hill and Fisgard Lighthouse National Historic Sites Destination British Columbia

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts. Did you know 2017 also marks the centennial of national historic sites? Stay tuned!","Happy th birthday, Fisgard Lighthouse! Still in operation, it was the st permanent lighthouse on Canada’s west coast. Fort Rodd Hill and Fisgard Lighthouse National Historic Sites Destination British Columbia To celebrate , we're featuring ALL of our + places across our social media accounts. Did you know also marks the centennial of national historic sites? Stay tuned!",['#Canada150'],293,15,28,271,14,8,0,0,0,0,336,Environmental,en,0.2825534759358289,ParksCanada_facebook,"['or', 'coast']",positive
659,659,137563459593611_1927189020631037,2017-11-08 08:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1927188427297763/?type=3,"Did you know? Whooping cranes are the tallest birds in North America! They can stand up to 1.5 m tall, and have wingspan of 2 m or more. You can find them in Canada in remote boggy reaches of Wood Buffalo National Park of Canada. #WildlifeWednesday #DYK

Learn more about this cool #SpeciesAtRisk: http://ow.ly/e6Bg30gofLC","Did you know? Whooping cranes are the tallest birds in North America! They can stand up to m tall, and have wingspan of m or more. You can find them in Canada in remote boggy reaches of Wood Buffalo National Park of Canada. Learn more about this cool : C","['#WildlifeWednesday', '#DYK', '#SpeciesAtRisk']",275,10,33,243,18,12,1,0,0,1,318,Environmental,en,0.16298983134920636,ParksCanada_facebook,"['mer', 'park', 'bird', 'or']",positive
658,658,137563459593611_1952614891421783,2017-11-29 18:25:33,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1952614811421791/?type=3,"Will you be visiting our places in 2018? If you answered YES, then you’ll want to tune in tomorrow for our big news! 😲 Mark your calendars, set a reminder on your phones… you won’t want to miss this!","Will you be visiting our places in ? If you answered YES, then you’ll want to tune in tomorrow for our big news! Mark your calendars, set a reminder on your phones… you won’t want to miss this!",[],266,38,14,241,16,9,0,0,0,0,318,Environmental,en,0.07246043281653748,ParksCanada_facebook,['or'],positive
674,674,137563459593611_1916358841714055,2017-11-07 10:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1916358401714099/?type=3,"Happy International Inuit Day! Did you know that traditional Inuit knowledge helps protect endangered Peary caribou in Qausuittuq National Park?

Qausuittuq (pronounced: Kow-soo-ee-took) means “place where the sun doesn't rise” in Inuktitut, in reference to the fact that the sun stays below the horizon for several months in the winter. Parks Canada Nunavut

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts. Stay tuned!","Happy International Inuit Day! Did you know that traditional Inuit knowledge helps protect endangered Peary caribou in Qausuittuq National Park? Qausuittuq (pronounced: Kow-soo-ee-took) means “place where the sun doesn't rise” in Inuktitut, in reference to the fact that the sun stays below the horizon for several months in the winter. Parks Canada Nunavut To celebrate , we're featuring ALL of our + places across our social media accounts. Stay tuned!",['#Canada150'],262,5,38,238,24,0,0,0,0,0,305,Social,en,0.2714285714285714,ParksCanada_facebook,['inuit'],positive
708,708,137563459593611_1924123800937559,2017-11-13 08:10:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1924123304270942/?type=3,"Today is World Kindness Day! Being kind to the planet is more important than ever. Our network of protected areas provide a natural solution for climate change by conserving biodiversity, protecting ecosystems, building knowledge and understanding, and much more. That’s how we show kindness to Mother Nature, how about you? 🌿🌎❤ ow.ly/p4KX30gl2ur

Photo taken in Nahanni National Park Reserve.","Today is World Kindness Day! Being kind to the planet is more important than ever. Our network of protected areas provide a natural solution for climate change by conserving biodiversity, protecting ecosystems, building knowledge and understanding, and much more. That’s how we show kindness to Mother Nature, how about you? Photo taken in Nahanni National Park Reserve.",[],239,3,41,198,38,3,0,0,0,0,283,Environmental,en,0.0,ParksCanada_facebook,"['building', 'climate', 'biodiversity', 'natural', 'climat', 'nature', 'climate change', 'park', 'planet', 'ecosystem', 'or']",neutral
720,720,137563459593611_1921994697817136,2017-11-03 07:15:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1921994454483827/?type=3,"What’s the best view you’ve ever had with your morning coffee or tea? Show us in the comments below! #ParksChallenge 

Photo taken in Kluane National Park and Reserve.",What’s the best view you’ve ever had with your morning coffee or tea? Show us in the comments below! Photo taken in Kluane National Park and Reserve.,['#ParksChallenge'],228,34,11,208,17,1,0,0,0,2,273,Environmental,en,0.2508282563257892,ParksCanada_facebook,"['park', 'or']",positive
722,722,137563459593611_1938852716131334,2017-11-20 12:00:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1938852366131369/?type=3,"Mondays are best spent with a pup by your side. Show us where you like to walk your dog… on a leash! We #ParksChallenge you! Share your photos in the comments below.

Photo taken in Lake Superior National Marine Conservation Area",Mondays are best spent with a pup by your side. Show us where you like to walk your dog… on a leash! We you! Share your photos in the comments below. Photo taken in Lake Superior National Marine Conservation Area,['#ParksChallenge'],220,34,17,196,22,0,2,0,0,0,271,Environmental,en,0.2946133700284091,ParksCanada_facebook,"['conservation', 'marine', 'or', 'lake ']",positive
730,730,137563459593611_1916372731712666,2017-11-30 09:05:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1916372365046036/?type=3,"Happy birthday, Lucy Maud Montgomery! Learn more about the treasured Canadian author at L. M. Montgomery’s Cavendish National Historic Site. Discover the landscape she knew so well and made famous in the Anne of Green Gables books. Prince Edward Island Tourism

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts. Did you know 2017 also marks the centennial of national historic sites? Stay tuned!","Happy birthday, Lucy Maud Montgomery! Learn more about the treasured Canadian author at L. M. Montgomery’s Cavendish National Historic Site. Discover the landscape she knew so well and made famous in the Anne of Green Gables books. Prince Edward Island Tourism To celebrate , we're featuring ALL of our + places across our social media accounts. Did you know also marks the centennial of national historic sites? Stay tuned!",['#Canada150'],221,10,34,188,33,0,0,0,0,0,265,Environmental,en,0.3574856827200577,ParksCanada_facebook,"['lands', 'mer', 'green ', 'landscape', 'or']",positive
749,749,137563459593611_1942415919108347,2017-11-22 09:15:01,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1942414265775179/?type=3,"The Black-footed ferret, a solitary and nocturnal small mammal, is one of North America’s most endangered species. It used to be an integral part of the prairie ecosystem, including those in Grasslands National Park. This #WildlifeWednesday learn more about the important efforts to reintroduce the black-footed ferret in Grasslands National Park: http://ow.ly/rwJ130gHKNd #SpeciesAtRisk","The Black-footed ferret, a solitary and nocturnal small mammal, is one of North America’s most endangered species. It used to be an integral part of the prairie ecosystem, including those in Grasslands National Park. This learn more about the important efforts to reintroduce the black-footed ferret in Grasslands National Park: d","['#WildlifeWednesday', '#SpeciesAtRisk']",218,7,28,187,21,1,0,9,0,0,253,Environmental,en,0.2585227272727273,ParksCanada_facebook,"['lands', 'ecosystem', 'park', 'species', 'mer', 'air', 'or']",positive
