,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
4,4,2017-02-16_11-52-59,2017-02-16 11:52:59,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6d19f6524fcd344c5912f267e853f61c/5ADCFCF9/t51.2885-15/e35/25008648_946303898850629_3549923584065404928_n.jpg,"L’Île de Sable est souvent nommée le « cimetière de l’Atlantique » en raison de ses nombreuses épaves . Un refuge d’oiseaux migrateurs a été créé sur l’île en . Il couvre toute l’île, un croissant de sable qui s’étend d’est en ouest sur près de kilomètres. On y trouve même des chevaux sauvages! égée",le de Sable est souvent le de Atlantique en raison de ses nombreuses paves Un refuge oiseaux migrateurs sur le en 1977 Il couvre toute le un croissant de sable qui tend est en ouest sur de 32 tres trouve des chevaux sauvages ECcan150 EnvironnementCanada Canada150 Oies OiseauxMigrateurs NouvelleEcosse,"[""eccan150"",""environnementcanada"",""canada150"",""aireprotégée"",""oies"",""oiseauxmigrateurs"",""nouvelleecosse""]",0,24,24,Environmental,fr,0.0,environnementcan_instagram,"['oiseau', 'environnement', 'eau', 'oiseaux']",neutral
9,9,2017-02-11_05-20-35,2017-02-11 05:20:35,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3d99860b52767e251fa8f1901b39e8eb/5AE86416/t51.2885-15/e35/25008840_146091132629712_6341180258019966976_n.jpg,"Le février marque la Journée internationale des femmes et des filles de science! Nous avons l’honneur de travailler avec des scientifiques plus que géniales, incluant ces trois femmes! Jesse, Marianna et Sara sont des météorologistes qui travaillent au Centre de prévisions de tempêtes des Prairies et de l’Arctique. Elles sont diplômées du Programme des sciences atmosphériques de l'Université de l'Alberta. Impressionnant n’est-ce pas !!??? 🤗 étéorologues étéo étéorologie",Le 11 vrier marque la internationale des femmes et des filles de science Nous avons honneur de travailler avec des scientifiques plus que niales incluant ces trois femmes Jesse Marianna et Sara sont des orologistes qui travaillent au Centre de visions de des Prairies et de Arctique Elles sont es du Programme des sciences riques de de Alberta Impressionnant est ce pas FemmesDeScience ScienceEtTechnologie orologues orologie EnvironmentCan EnvironnementCanada,"[""femmesdescience"",""scienceettechnologie"",""météorologues"",""météo"",""météorologie"",""environmentcan"",""environnementcanada""]",1,20,21,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or', 'air']",neutral
15,15,2017-02-28_06-26-11,2017-02-28 06:26:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1e9c6f0ebc7b908be2524ea9f4ebaea9/5AE2FF2B/t51.2885-15/e35/25012508_227497244456495_2541777296633626624_n.jpg,"Dans le centre du Labrador, près de Happy Valley-Goose Bay, Paul, biologiste de la faune, est accompagné par son meilleur ami Bailey. Armé d’une indispensable tasse de café, il se prépare à entreprendre le recensement en cette journée exceptionnellement froide (environ ). éDesOiseaux",Dans le centre du Labrador de Happy Valley Goose Bay Paul biologiste de la faune est par son meilleur ami Bailey une indispensable tasse de il se pare entreprendre le recensement en cette exceptionnellement froide environ 38 EnvironnementCan DesOiseaux EnvironnementCanada Aventures Instachien Chienstagram AmoureuxDeLaNature ServiceCanadienDeLaFaune Atlantique,"[""environnementcan"",""relevédesoiseaux"",""environnementcanada"",""aventures"",""instachien"",""chienstagram"",""amoureuxdelanature"",""servicecanadiendelafaune"",""atlantique""]",2,17,19,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'nature', 'oiseau', 'ice', 'oiseaux', 'eau', 'or', 'faune']",neutral
31,31,2017-02-17_07-57-53,2017-02-17 07:57:53,https://instagram.fyvr3-1.fna.fbcdn.net/vp/64ff5b5f5a6b90da2328302b9962c356/5AEE4BA1/t51.2885-15/e35/25008402_357076744703795_8434044854161375232_n.jpg,"À ECCC, nous sommes des étéo! Cet ÉchoDuPassé est une photo prise à éal en !Nous adorons les photos de l’hiver parce que… qu’y a-t-il de plus que les paysages d’? Partagez vos photos avec ! ête :Bibliothèque et Archives Canada/a022473",ECCC nous sommes des Cet est une photo prise al en 1887 nNous adorons les photos de hiver parce il de plus canadien que les paysages hiver nPartagez vos photos avec ECcan150 HiverCanadien PlaisirsdHiver Canada150 que et Archives Canada a022473,"[""fousdemétéo"",""échodupassé"",""montréal"",""canadien"",""hiver"",""eccan150"",""hivercanadien"",""tempête"",""plaisirsdhiver"",""canada150""]",1,15,16,Environmental,fr,0.0,environnementcan_instagram,"['parc', 'or']",neutral
58,58,2017-02-09_09-36-05,2017-02-09 09:36:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/97d163bac1821bd03124626cdab2e224/5ADA0F24/t51.2885-15/e35/24838350_1991419647805664_121858710497656832_n.jpg,Clignez des yeux et il sera déjà parti! Ce héron a fait de son mieux pour attraper son goûter avant de s’éclipser. Nous sommes bien contents que nos friandises n’aient pas de jambes pour s’enfuir.éron,Clignez des yeux et il sera parti Ce ron fait de son mieux pour attraper son ter avant de clipser Nous sommes bien contents que nos friandises aient pas de jambes pour enfuir ron Ornithologie FauneCanadienne Oiseaux EnvironnementCanada EnvironnementCan,"[""héron"",""ornithologie"",""faunecanadienne"",""oiseaux"",""environnementcanada"",""environnementcan""]",0,13,13,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'oiseau', 'oiseaux', 'eau', 'or', 'faune']",neutral
59,59,2017-02-01_08-07-41,2017-02-01 08:07:41,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d8c3b13112c17c01e57918edcff5993a/5AE9DB41/t51.2885-15/e35/25015066_1550085531737421_3345327839053348864_n.jpg,"En avez-vous entendu parlé? Le Canada sera le pays hôte de la journée mondiale de l'environnement le juin !! SUPER!! Inscrivez l'événement à votre calendrier, on l'a déjà inscrit au nôtre! éemondialedelenvironnement",En avez vous entendu Le Canada sera le pays te de la mondiale de environnement le juin 2017 SUPER Inscrivez nement votre calendrier inscrit au tre emondialedelenvironnement Environnement EnvironnementCan EnvironnementCanada Nature ConnexionNature PatrimoineNaturel Canada150,"[""journéemondialedelenvironnemen"",""environnement"",""environnementcan"",""environnementcanada"",""nature"",""connexionnature"",""patrimoinenaturel"",""canada150""]",0,13,13,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'nature']",neutral
65,65,2017-02-20_07-04-12,2017-02-20 07:04:12,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e768197748f523e1c149c1fb1b66d79c/5AEE2C73/t51.2885-15/e35/25006249_342025746270627_7220723812881399808_n.jpg,Entendez-vous l’appel de la montagne? Elle vous dit ! La est une magnifique province qui possède le plus grand pourcentage de terres protégées! Pouvez-vous deviner le pourcentage total de sa masse terrestre protégé?,Entendez vous appel de la montagne Elle vous dit Merci nLa ColombieBritannique est une magnifique province qui de le plus grand pourcentage de terres es Pouvez vous deviner le pourcentage total de sa masse terrestre Montagnes Collines OuestCanadien Canada150 EnvironnementCanada FauneCanadienne PaysageCanadien,"[""merci"",""colombiebritannique"",""montagnes"",""collines"",""ouestcanadien"",""canada150"",""environnementcanada"",""faunecanadienne"",""paysagecanadien""]",2,11,13,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'mer', 'faune', 'terres']",neutral
74,74,2017-02-08_06-41-41,2017-02-08 06:41:41,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1ed2a67c90d305c2f63eb6312902fbb9/5AE17C5A/t51.2885-15/e35/25007489_388280471600687_8722079147876155392_n.jpg,"Croyez-le ou non, ce magnifique paysage est . Cette photo a été prise à la réserve écologique des îles Gannet à Terre-Neuve.Pendant les mois de juillet et d’août, ces îles bourgeonnent d’activités. Il est assez impressionnant de voir des milliers d’ marins. Il s’agit définitivement d’un privilège pour nos de considérer cet endroit leur bureau lors de la saison de travail sur le terrain. égée",Croyez le ou non ce magnifique paysage est canadien Cette photo prise la serve cologique des les Gannet Terre Neuve nPendant les mois de juillet et ces les bourgeonnent Il est assez impressionnant de voir des milliers oiseaux marins Il agit finitivement un ge pour nos biologistes de rer cet endroit leur bureau lors de la saison de travail sur le terrain SansFiltre PaysageCanadien Canada OiseauxMarins FauneCanadienne EnvironnementCanada,"[""canadien"",""écologique"",""oiseaux"",""biologistes"",""sansfiltre"",""paysagecanadien"",""canada"",""oiseauxmarins"",""aireprotégée"",""faunecanadienne"",""environnementcanada""]",0,12,12,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'oiseau', 'oiseaux', 'eau', 'or', 'faune']",neutral
88,88,2017-02-27_07-35-10,2017-02-27 07:35:10,https://instagram.fyvr3-1.fna.fbcdn.net/vp/05660dc5d58d47d8fb28e00504aac517/5AD97E77/t51.2885-15/e35/25018473_1625078214217963_7763880383749292032_n.jpg,"Garry, Becky et Julie se sont rendus au cap Tormentine pour chercher des oiseaux qui hivernent ici. Ils ont parcouru la forêt enneigée et le bord de mer à la recherche d’oiseaux forestiers, de proie et marins. Une présence notable parmi eux, une Sturnelle des prés entêtée qui aurait dû se trouver beaucoup plus loin au sud à ce moment-ci.éDesOiseaux ",Garry Becky et Julie se sont rendus au cap Tormentine pour chercher des oiseaux qui hivernent ici Ils ont parcouru la et le bord de mer la recherche oiseaux forestiers de proie et marins Une sence notable parmi eux une Sturnelle des qui aurait se trouver beaucoup plus loin au sud ce moment ci EnvironnementCan DesOiseaux EnvironnementCanada Aventures HiverCanadien Oiseaux,"[""environnementcan"",""relevédesoiseaux"",""environnementcanada"",""aventures"",""hivercanadien"",""oiseaux""]",0,11,11,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'parc', 'oiseau', 'oiseaux', 'mer', 'forestier', 'eau', 'or']",neutral
109,109,2017-02-21_09-46-34,2017-02-21 09:46:34,https://instagram.fyvr3-1.fna.fbcdn.net/vp/0089b5efd5d21e1b803bec33b1d16349/5ADC51F7/t51.2885-15/e35/24331603_1925200907743556_51320048823828480_n.jpg,La salle est pleine Énergie,La salle est pleine letstalkenergy nergie,"[""parlonsénergie""]",2,8,10,Economical,no,0.4638888888888889,environnementcan_instagram,['energy'],positive
