,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
16,16,2017-12-29_07-32-01,2017-12-29 07:32:01,https://instagram.fyvr3-1.fna.fbcdn.net/vp/05a6a8fb3db74dc3735f2a305855af0a/5ADDD632/t51.2885-15/e35/25035879_1790951404538272_570028961468252160_n.jpg,"C’est le mois de la science dans l’Arctique! Cheryl est une scientifique de la faune qui travaille ici, à Environnement et Changement climatique Canada. Avec son équipe, elle regroupe des connaissances autochtones et des techniques de recherche novatrices pour comprendre comment les conditions de neige et de glace – attribuables aux changements climatiques – se répercutent sur l’habitat du caribou de Peary, qui vit en Extrême-Arctique, et est considéré comme une espèce en voie de disparition au Canada. ...",est le mois de la science dans Arctique Cheryl est une scientifique de la faune qui travaille ici Environnement et Changement climatique Canada Avec son quipe elle regroupe des connaissances autochtones et des techniques de recherche novatrices pour comprendre comment les conditions de neige et de glace attribuables aux changements climatiques se percutent sur habitat du caribou de Peary qui vit en Arctique et est comme une ce en voie de disparition au Canada ScienceArctique MoisDeLaScienceArctique ScienceEtTechnologie InstaScience FauneCanadienne Faune Flore ChangementsClimatiques FemmesEnScience EnvironnementCanada EnvironnementCan,"[""sciencearctique"",""moisdelasciencearctique"",""scienceettechnologie"",""instascience"",""faunecanadienne"",""faune"",""flore"",""changementsclimatiques"",""femmesenscience"",""environnementcanada"",""environnementcan""]",1,18,19,Environmental,fr,0.5625,environnementcan_instagram,"['environnement', 'climat', 'flore', 'changement climatique', 'ice', 'technologie', 'or', 'faune']",positive
17,17,2017-12-14_11-04-58,2017-12-14 11:04:58,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a119238fbf4c8c6dc083a6e0726c8a09/5AE59971/t51.2885-15/e35/25013576_134752660548878_4144227911144046592_n.jpg,"Mise à jour : Nous sommes dans les dernières étapes vers la production de prévisions météorologiques améliorées dans le Nord! Reculer notre radar météorologique sur son site à Whitehorse représentait un certain défi! Bientôt, nous serons en mesure de transmettre les premières données....étéo évisionsMétéo étéo",Mise jour Nous sommes dans les res tapes vers la production de visions orologiques es dans le Nord Reculer notre radar orologique sur son site Whitehorse sentait un certain fi nous serons en mesure de transmettre les res es Science InstaScience EnvironnementCanada EnvironnementCan,"[""météo"",""prévisionsmétéo"",""instamétéo"",""science"",""instascience"",""environnementcanada"",""environnementcan""]",2,17,19,Environmental,fr,0.21875,environnementcan_instagram,"['environnement', 'or']",positive
18,18,2017-12-28_13-13-39,2017-12-28 13:13:39,https://instagram.fyvr3-1.fna.fbcdn.net/vp/da7fc2fcd6713987dfaef2bc23f66180/5A646520/t51.2885-15/e15/25022217_585653608432756_1632843087292137472_n.jpg,"Nous reconnaissons un groupe de Canadiens qui ont réservé leurs terres privées aux fins de conservation à long terme! En guise de remerciement pour leurs efforts, des plaques commémoratives Canada soulignant dons sont installées à l’échelle du pays! Applaudissons chaleureusement ces travaux de conservation exceptionnels! Pour en savoir plus sur la façon dont vous pouvez y participer, cliquez le lien dans notre biographie!...",Nous reconnaissons un groupe de Canadiens qui ont leurs terres es aux fins de conservation long terme En guise de remerciement pour leurs efforts des plaques moratives Canada 150 soulignant 150 dons sont es chelle du pays Applaudissons chaleureusement ces travaux de conservation exceptionnels nPour en savoir plus sur la dont vous pouvez participer cliquez le lien dans notre biographie Canada150 Conservation Nature PhotographieNature PhotosNature ExploreCanada EnvironnementCan EnvironnementCanada,"[""canada150"",""conservation"",""nature"",""photographienature"",""photosnature"",""explorecanada"",""environnementcan"",""environnementcanada""]",0,18,18,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'nature', 'conservation', 'mer', 'or', 'terres']",neutral
22,22,2017-12-11_07-59-55,2017-12-11 07:59:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fa8a4a48e06e929a160503a553782c06/5AE17C32/t51.2885-15/e35/25005492_349826545486060_2471505017421430784_n.jpg,"Dr. Wellicome, biologiste des espèces en péril pour le Service canadien de la faune, montre à un technicien de terrain comment utiliser une caméra pour observer un nid de Chevêche des terriers sous terre. La caméra renvoie des images infrarouges en direct dans des lunettes, ce qui permet à la personne qui utilise les lunettes de compter le nombre d’hiboux jeunes et adultes, d’œufs, et le nombre de proies à l’intérieur du terrier. L’utilisation d’un capuchon bloque les reflets de la lumière du jour et permet d’avoir une image plus claire dans les lunettes. anielle Todd...ècesEnPéril êchesDesTerriers",Dr Wellicome biologiste des ces en ril pour le Service canadien de la faune montre un technicien de terrain comment utiliser une ra pour observer un nid de des terriers sous terre La ra renvoie des images infrarouges en direct dans des lunettes ce qui permet la personne qui utilise les lunettes de compter le nombre hiboux jeunes et adultes ufs et le nombre de proies rieur du terrier utilisation un capuchon bloque les reflets de la du jour et permet avoir une image plus claire dans les lunettes Danielle Todd ril Hiboux Hibou InstaHiboux TravailDeTerrain VieDeBiologiste ProDesOiseaux ServiceCanadienDeLaFaune EnvironnementCanada EnvironnementCan,"[""espècesenpéril"",""chevêchesdesterriers"",""hiboux"",""hibou"",""instahiboux"",""travaildeterrain"",""viedebiologiste"",""prodesoiseaux"",""servicecanadiendelafaune"",""environnementcanada"",""environnementcan""]",0,18,18,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'oiseau', 'ice', 'air', 'oiseaux', 'eau', 'faune']",neutral
27,27,2017-12-13_12-22-25,2017-12-13 12:22:25,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a10525d30ce7b5ae67c3f6e180e80434/5AE47AC6/t51.2885-15/e35/24839050_1999173893672173_1417071596857720832_n.jpg,"Devinez quoi? Nous construisons deux supersites à Iqaluit et à Whitehorse! Un supersite a une variété d'instruments météorologiques qui permettent aux scientifiques de mesurer les conditions atmosphériques en détail. Les renseignements sur la température et l’humidité ne sont pas aussi importants pour les personnes qui habitent dans le Nord que celles qui habitent dans le Sud. Par contre, il est beaucoup plus pertinent d’être informé des conditions de poudrerie et de brouillard glacé (un brouillard formé de petits cristaux de glace en suspension dans l’air)! Ces nouveaux sites nous aideront à déterminer quels instruments météorologiques sont les plus efficaces afin que nous puissions améliorer nos prévisions météo dans le Nord. ... étéo étéo étéo",Devinez quoi Nous construisons deux supersites Iqaluit et Whitehorse Un supersite une instruments orologiques qui permettent aux scientifiques de mesurer les conditions riques en tail nLes renseignements sur la rature et ne sont pas aussi importants pour les personnes qui habitent dans le Nord que celles qui habitent dans le Sud Par contre il est beaucoup plus pertinent des conditions de poudrerie et de brouillard un brouillard de petits cristaux de glace en suspension dans air Ces nouveaux sites nous aideront terminer quels instruments orologiques sont les plus efficaces afin que nous puissions liorer nos visions dans le Nord Iqaluit Nunavut Whitehorse Yukon EnvironnementCanada EnvironnementCan Arctique ScienceArctique,"[""iqaluit"",""nunavut"",""whitehorse"",""yukon"",""mercredimétéo"",""environnementcanada"",""environnementcan"",""arctique"",""sciencearctique"",""sciencemétéo"",""météo""]",1,16,17,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'eau', 'or', 'air']",neutral
32,32,2017-12-22_07-12-45,2017-12-22 07:12:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6b65d16c2e4867e438ae658c4ec68f48/5AE2758A/t51.2885-15/e35/25012846_169739867107348_6464516063605293056_n.jpg,"Test. Test. Est-ce que ça fonctionne? Voici un aperçu de ce qui se passe en coulisses lorsque nous filmons une émission en direct sur Facebook! Après des heures de préparation et d’essai avec les nouvelles applications de logiciels, Ariella, Daniel et Rowan ont filmé notre première émission en direct sur Facebook composée de différents angles de caméra de téléphones mobiles, de jolis graphiques et de légendes!... ès èresCaméraAction ÉquipeDeChampions",Test Test Est ce que fonctionne Voici un de ce qui se passe en coulisses lorsque nous filmons une mission en direct sur Facebook des heures de paration et essai avec les nouvelles applications de logiciels Ariella Daniel et Rowan ont notre mission en direct sur Facebook de rents angles de ra de phones mobiles de jolis graphiques et de gendes FacebookLive FacebookEnDirect raAction quipeDeChampions EnCoulisses EnvironnementCan EnvironnementCanada,"[""facebooklive"",""facebookendirect"",""succès"",""lumièrescaméraaction"",""équipedechampions"",""encoulisses"",""environnementcan"",""environnementcanada""]",1,15,16,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'or']",neutral
54,54,2017-12-28_11-39-32,2017-12-28 11:39:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/98f294a59405a17dfcad49fd072276d4/5AF0DAA7/t51.2885-15/e35/26158826_508602362852602_8964736016892035072_n.jpg,"Vous rappelez-vous de moi? En avril dernier, nous avons organisé un concours pour me trouver un nom!Je suis un Plongeon huard, la mascotte du Service canadien de la faune, ici à Environnement et Changement climatique Canada. Vous avez suggéré une panoplie de noms très intéressants. J’ai donc choisi « Kwimu » ce qui veut dire « oiseau esprit » en plusieurs langues autochtones. Comme le nom « Tuuli » était aussi très populaire, j’ai décidé de donner ce nom au petit que je porte sur mon dos. Tuuli veut dire « huard » en Inuktitut. Merci de votre participation! ...",Vous rappelez vous de moi En avril dernier nous avons un concours pour trouver un nom nJe suis un Plongeon huard la mascotte du Service canadien de la faune ici Environnement et Changement climatique Canada Vous avez une panoplie de noms ressants ai donc choisi Kwimu ce qui veut dire oiseau esprit en plusieurs langues autochtones Comme le nom Tuuli tait aussi populaire ai de donner ce nom au petit que je porte sur mon dos Tuuli veut dire huard en Inuktitut Merci de votre participation Oiseau InstaOiseau Faune ServiceCanadienDeLaFaune EnvironnementCanada EnvironnementCan,"[""oiseau"",""instaoiseau"",""faune"",""servicecanadiendelafaune"",""environnementcanada"",""environnementcan""]",0,14,14,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'climat', 'oiseau', 'changement climatique', 'ice', 'air', 'mer', 'eau', 'or', 'faune']",neutral
61,61,2017-12-20_07-00-31,2017-12-20 07:00:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/41ff8b6ba1bf20e40a35a9c218cf8262/5ADF33BC/t51.2885-15/e35/25025456_104440810353287_6920017162325196800_n.jpg,"Julie et plusieurs biologistes du Service canadien de la faune de notre bureau de Sackville, au Nouveau-Brunswick étaient sur le terrain la semaine dernière pour aider les participants du Recensement des oiseaux de Noël organisé chaque année au cap Tormentine. Le recensement annuel est l’un des plus grands projets de science citoyenne en Amérique du Nord; les résultats fournissent des renseignements sur l’état des populations d’oiseaux. Ces braves employés ont dû affronter des vents vifs semblables à ceux de l’Arctique pour dénombrer espèces différentes! : Garry Donaldson...",Julie et plusieurs biologistes du Service canadien de la faune de notre bureau de Sackville au Nouveau Brunswick taient sur le terrain la semaine pour aider les participants du Recensement des oiseaux de chaque au cap Tormentine Le recensement annuel est un des plus grands projets de science citoyenne en rique du Nord les sultats fournissent des renseignements sur tat des populations oiseaux Ces braves ont affronter des vents vifs semblables ceux de Arctique pour nombrer 58 ces rentes Garry Donaldson Oiseaux OiseauxInstagram InstaOiseaux ServiceCanadienDeLaFaune BirdNerds EnvironnementCan EnvironnementCanada,"[""oiseaux"",""oiseauxinstagram"",""instaoiseaux"",""servicecanadiendelafaune"",""birdnerds"",""environnementcan"",""environnementcanada""]",0,13,13,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'populations', 'oiseau', 'ice', 'or', 'oiseaux', 'eau', 'bird', 'faune']",neutral
71,71,2017-12-21_06-10-11,2017-12-21 06:10:11,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b96cff8f5a3fc6fc7c7700d0ca1b1956/5A638463/t51.2885-15/e15/25014003_304232980084303_3803059937060323328_n.jpg,"David Phillips, météorologue principal à Environnement et Changement climatique Canada, a surnommé « l’année des excès » – le temps dans notre pays a été trop sec, trop chaud ou trop humide. Il a dressé sa liste annuelle des dix événements météorologiques qui ont marqué l’année au Canada. On y retrouve de tout, des feux de forêt catastrophiques en Colombie-Britannique jusqu’aux tempêtes hivernales violentes dans les provinces de l’Atlantique. « L’intensité accrue de nos conditions météo reflète parfaitement nos prévisions sur la hausse des températures mondiales, » dit David Phillips. « La liste démontre que nos collectivités doivent devenir plus résilientes aux effets des changements climatiques. »... étéo étéoLogique étéo",David Phillips orologue principal Environnement et Changement climatique Canada 2017 des le temps dans notre pays trop sec trop chaud ou trop humide nIl sa liste annuelle des dix nements orologiques qui ont 2017 au Canada retrouve de tout des feux de catastrophiques en Colombie Britannique aux hivernales violentes dans les provinces de Atlantique accrue de nos conditions te parfaitement nos visions sur la hausse des ratures mondiales dit David Phillips La liste montre que nos doivent devenir plus silientes aux effets des changements climatiques EnvironnementCanada EnvironnementCan oLogique ChangementsClimatiques,"[""environnementcanada"",""environnementcan"",""météo"",""météologique"",""top10météo"",""changementsclimatiques""]",0,12,12,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'changement climatique', 'climat', 'or']",neutral
97,97,2017-12-29_13-05-30,2017-12-29 13:05:30,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5e33fbae2d3aa7c13d5dce90d81acc0e/5AF85272/t51.2885-15/e35/26073965_1999823373564576_3164551931125301248_n.jpg,"Dans le cadre du mois de la science dans l’Arctique, nous sommes fiers de souligner le travail important mené par nos scientifiques qui cherchent à mieux comprendre les effets des changements climatiques sur les habitats des oiseaux migrateurs – comme l’Oie de Ross et l’Eider à tête grise – qui nichent dans les régions nordiques du Canada....",Dans le cadre du mois de la science dans Arctique nous sommes fiers de souligner le travail important par nos scientifiques qui cherchent mieux comprendre les effets des changements climatiques sur les habitats des oiseaux migrateurs comme Oie de Ross et Eider grise qui nichent dans les gions nordiques du Canada MoisDeLaScienceArctique ScienceArctique ScienceEtTechnologie InstaScience FauneCanadienne Faune Flore ChangementsClimatiques EnvironnementCanada EnvironnementCan,"[""moisdelasciencearctique"",""sciencearctique"",""scienceettechnologie"",""instascience"",""faunecanadienne"",""faune"",""flore"",""changementsclimatiques"",""environnementcanada"",""environnementcan""]",0,10,10,Environmental,fr,0.0,environnementcan_instagram,"['environnement', 'climat', 'flore', 'oiseau', 'technologie', 'oiseaux', 'eau', 'or', 'faune']",neutral
