,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
1,1,315919208830119_341591366262903,2017-07-29 07:56:39,https://www.facebook.com/FisheriesOceansCanada/videos/341591366262903/,"We’re excited about our first confirmed 2017 sighting of a basking shark in BC waters! This big guy was spotted in Caamano Sound and measures approximately 17 feet!
Basking sharks are an endangered species under the Species At Risk Act, and have rarely been seen in North American Pacific waters over the last 15 years.
Thank you to Archie Dundas of the GitGa’at Guardians for the video of this basking shark.","We’re excited about our first confirmed sighting of a basking shark in BC waters! This big guy was spotted in Caamano Sound and measures approximately feet! Basking sharks are an endangered species under the Species At Risk Act, and have rarely been seen in North American Pacific waters over the last years. Thank you to Archie Dundas of the GitGa’at Guardians for the video of this basking shark.",[],290,39,293,235,29,26,0,0,0,0,622,Environmental,en,0.1904761904761905,FisheriesOceansCanada_facebook,"['water', 'guard', 'mer', 'species', 'or']",positive
7,7,315919208830119_336542403434466,2017-07-17 10:23:09,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/336542220101151/?type=3,"Asian carps don’t belong in Canada. If you see one be sure to report it to the Invading Species Hotline at 1-800-563-7711. A dead, female Grass carp was found July 12 near Dunnville, ON and we are doing further testing. We want to thank the individual who spotted the fish and reported the find. http://ow.ly/CZfB30dH04D","Asian carps don’t belong in Canada. If you see one be sure to report it to the Invading Species Hotline at -800-563-7711. A dead, female Grass carp was found July near Dunnville, ON and we are doing further testing. We want to thank the individual who spotted the fish and reported the find. D",[],37,3,170,35,0,0,0,2,0,0,210,Environmental,en,0.0,FisheriesOceansCanada_facebook,"['species', 'or']",neutral
9,9,315919208830119_340868759668497,2017-07-27 09:00:37,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/340868759668497/?type=3,"Sea otters will hold each other’s paws so they don't drift apart. A floating group of otters is called a “raft,” which can contain up to 200 otters! Learn more about these cuddly creatures: ow.ly/h1bV30cah43","Sea otters will hold each other’s paws so they don't drift apart. A floating group of otters is called a “raft,” which can contain up to otters! Learn more about these cuddly creatures:",[],129,8,61,106,21,2,0,0,0,0,198,Environmental,en,0.0,FisheriesOceansCanada_facebook,['or'],neutral
11,11,315919208830119_333926523696054,2017-07-11 09:00:45,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/333926523696054/?type=3,"Tour the Bedford Institute of Oceanography, Canada’s largest centre for ocean research located in Dartmouth, Nova Scotia, at the BIO EXPO 2017. On September 23 & 24, the institute will celebrate its 55th anniversary and Canada 150 by opening its doors to the public. http://ow.ly/n9gp30dvycn","Tour the Bedford Institute of Oceanography, Canada’s largest centre for ocean research located in Dartmouth, Nova Scotia, at the BIO E . On September & , the institute will celebrate its th anniversary and Canada by opening its doors to the public.",[],67,6,118,65,2,0,0,0,0,0,191,Environmental,en,0.0,FisheriesOceansCanada_facebook,['or'],neutral
19,19,315919208830119_340103789744994,2017-07-25 12:22:30,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/340103789744994/?type=3,"We need your help once again!
Last fall, we heard great feedback on what you want to see in a revised Fisheries Act. 
This time around we want to hear from you on how to restore lost protections and incorporate modern safeguards through legislative, policy and program changes. 
Let’s Talk Fish Habitat! Have your say until August 28.
http://ow.ly/HOoW30dU5gJ","We need your help once again! Last fall, we heard great feedback on what you want to see in a revised Fisheries Act. This time around we want to hear from you on how to restore lost protections and incorporate modern safeguards through legislative, policy and program changes. Let’s Talk Fish Habitat! Have your say until August .",[],35,0,85,35,0,0,0,0,0,0,120,Social,en,0.0,FisheriesOceansCanada_facebook,"['guard', 'safe', 'change']",neutral
23,23,315919208830119_337823299973043,2017-07-20 10:00:20,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/337823299973043/?type=3,"Say hello to my little friend! Summer is here and our scientists are out on the water surveying Canada’s freshwater fish, like the muskellunge in Jeannettes Creek, Ontario. This environmental science, done by biologists like Julia Colm, is crucial to help protect Canada’s vast rivers and lakes, and the important marine species who call them home. http://ow.ly/PJEA30dJlxN","Say hello to my little friend! Summer is here and our scientists are out on the water surveying Canada’s freshwater fish, like the muskellunge in Jeannettes Creek, Ontario. This environmental science, done by biologists like Julia Colm, is crucial to help protect Canada’s vast rivers and lakes, and the important marine species who call them home.",[],85,4,17,81,4,0,0,0,0,0,106,Environmental,en,0.0,FisheriesOceansCanada_facebook,"['lakes', 'or', 'water', 'mer', 'rivers', 'marine', 'species']",neutral
37,37,315919208830119_337442286677811,2017-07-19 11:46:23,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/337442286677811/?type=3,"We’re deeply saddened by the loss of Campobello Whale Rescue expert Joe Howlett, who tragically lost his life while taking part in a rescue operation to disentangle a North Atlantic Right whale off the Eastern coast of New Brunswick. He was an experienced and valued member of the whale rescue community.
We are taking this incident very seriously and have paused all responses to entangled North Atlantic Right whales. While we are extremely concerned about the recent deaths and entanglements of these animals in the Gulf of St. Lawrence, it is imperative to review existing policies and practices regarding response to whale entanglements to ensure we proceed in the safest way possible for everyone involved.
During this time, we continue to take action towards the recovery, protection and conservation of endangered whales. For more information on the work DFO and partners are doing, and for status updates on the North Atlantic Right whale situation in the Gulf, view our website: http://ow.ly/XHhS30dL0XL","We’re deeply saddened by the loss of Campobello Whale Rescue eert Joe Howlett, who tragically lost his life while taking part in a rescue operation to disentangle a North Atlantic Right whale off the Eastern coast of New Brunswick. He was an eerienced and valued member of the whale rescue community. We are taking this incident very seriously and have paused all responses to entangled North Atlantic Right whales. While we are extremely concerned about the recent deaths and entanglements of these animals in the Gulf of St. Lawrence, it is imperative to review existing policies and practices regarding response to whale entanglements to ensure we proceed in the safest way possible for everyone involved. During this time, we continue to take action towards the recovery, protection and conservation of endangered whales. For more information on the work DFO and partners are doing, and for status updates on the North Atlantic Right whale situation in the Gulf, view our website:",[],54,2,23,23,4,1,0,26,0,0,79,Environmental,en,0.0,FisheriesOceansCanada_facebook,"['conservation', 'or', 'ice', 'coast']",neutral
61,61,315919208830119_340125089742864,2017-07-25 13:00:20,https://www.facebook.com/FisheriesOceansCanada/photos/a.339666089788764.1073741830.315919208830119/340125083076198/?type=3,"If you’re landing at the wharf in St. Philip’s after you’ve been out recreational cod fishing, go and introduce yourself to Sarah Quilty and Dylan Crichton. They’re two of the students DFO has hired for Citizen Cod 2017 in Newfoundland and Labrador. They’ll count your cod, measure them and pass that information along to our scientists for use in future stock assessments. Sarah and Dylan already say it’s a great summer job. They’re wearing bright orange shirts and they’re on the wharf from 6:30 until 2:30.","If you’re landing at the wharf in St. Philip’s after you’ve been out recreational cod fishing, go and introduce yourself to Sarah Quilty and Dylan Crichton. They’re two of the students DFO has hired for Citizen Cod in Newfoundland and Labrador. They’ll count your cod, measure them and pass that information along to our scientists for use in future stock assessments. Sarah and Dylan already say it’s a great summer job. They’re wearing bright orange shirts and they’re on the wharf from :30 until :30.",[],35,1,29,35,0,0,0,0,0,0,65,Social,en,0.0,FisheriesOceansCanada_facebook,"['students', 'future', 'futur']",neutral
67,67,315919208830119_340924962996210,2017-07-27 11:55:43,https://www.facebook.com/FisheriesOceansCanada/videos/340924962996210/,"Make sure you have your chart before heading out on the water. From shallow to deep waters, the Canadian Hydrographic Service creates detailed nautical charts using both light and sound emission technology. It’s this combination that saves lives, property and the environment by ensuring safe navigation in all of Canada’s waterways. Find your chart here: http://ow.ly/F5Jq30dWbAj","Make sure you have your chart before heading out on the water. From shallow to deep waters, the Canadian Hydrographic Service creates detailed nautical charts using both light and sound emission technology. It’s this combination that saves lives, property and the environment by ensuring safe navigation in all of Canada’s waterways. Find your chart here:",[],37,1,24,36,1,0,0,0,0,0,62,Environmental,en,0.0,FisheriesOceansCanada_facebook,"['water', 'or', 'ice']",neutral
78,78,315919208830119_338339943254712,2017-07-21 14:10:20,https://www.facebook.com/FisheriesOceansCanada/photos/a.331203093968397.1073741828.315919208830119/338339943254712/?type=3,"We’re LIVE from 2250 meters deep off the coast of Vancouver Island, getting first ever footage of two previously unexplored underwater mountains!
Our scientists are standing by to answer your questions about science at sea. Their research will help inform conservation efforts of the Offshore Pacific Area of Interest where these seamounts are located. 
Tune in! http://ow.ly/V6Ku30dOPWR","We’re LIVE from meters deep off the coast of Vancouver Island, getting first ever footage of two previously unelored underwater mountains! Our scientists are standing by to answer your questions about science at sea. Their research will help inform conservation efforts of the Offshore Pacific Area of Interest where these seamounts are located. Tune in!",[],40,0,12,39,1,0,0,0,0,0,52,Environmental,en,0.0,FisheriesOceansCanada_facebook,"['water', 'conservation', 'or', 'coast']",neutral
