,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
3,3,485734081568161_726632987478268,2016-05-16 17:45:30,http://ow.ly/clRG300b3nw,"Saviez-vous qu’il est possible de recevoir jusqu’à 2000 $ pour le régime enregistré d’épargne-études de votre enfant, SANS avoir à investir VOTRE PROPRE ARGENT?

Le Bon d’études canadien est une somme que le gouvernement du Canada dépose dans le REEE d’un enfant pour aider ses parents à commencer à épargner pour ses études postsecondaires. Pour en savoir davantage: http://ow.ly/clRG300b3nw","Saviez-vous qu’il est possible de recevoir jusqu’à $ pour le régime enregistré d’épargne-études de votre enfant, SANS avoir à investir VOTRE PROPRE ARGENT? Le Bon d’études canadien est une somme que le gouvernement du Canada dépose dans le REEE d’un enfant pour aider ses parents à commencer à épargner pour ses études postsecondaires. Pour en savoir davantage:",[],32,6,131,29,2,0,1,0,0,0,169,Environmental,fr,0.05555555555555555,QuestionsdargentCanada_facebook,"['propre', 'air']",positive
17,17,485734081568161_721206334687600,2016-05-05 17:45:32,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/721206334687600/?type=3,"Vous recevez des messages textes non désirés ?

Il est facile de s’en sortir. Textez « STOP » pour faire cesser l’envoi de messages non désirés et mettre fin à un abonnement. Apprenez comment protéger votre téléphone cellulaire : http://ow.ly/4njJYJ",Vous recevez des messages textes non désirés ? Il est facile de s’en sortir. Textez « STOP » pour faire cesser l’envoi de messages non désirés et mettre fin à un abonnement. Apprenez comment protéger votre téléphone cellulaire :,[],24,0,79,22,0,2,0,0,0,0,103,Environmental,fr,0.0,QuestionsdargentCanada_facebook,"['or', 'air']",neutral
31,31,485734081568161_727770267364540,2016-05-19 17:45:30,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/727770267364540/?type=3,"#TrucDePro: Après un achat, récupérez toujours votre reçu de carte de crédit ou de débit.

En obtenant certains renseignements, les voleurs d’identité peuvent vous mener la vie dure. Si vous utilisez votre carte de crédit ou de débit, détruisez votre reçu par la suite. #voldidentite

http://ow.ly/93AB300b7dV",": Après un achat, récupérez toujours votre reçu de carte de crédit ou de débit. En obtenant certains renseignements, les voleurs d’identité peuvent vous mener la vie dure. Si vous utilisez votre carte de crédit ou de débit, détruisez votre reçu par la suite.","['#TrucDePro', '#voldidentite']",15,2,56,12,0,3,0,0,0,0,73,unknown,fr,0.0,QuestionsdargentCanada_facebook,,neutral
33,33,485734081568161_720234528118114,2016-05-03 10:45:43,http://ow.ly/4njHFJ,"Vous devez vous absenter du travail pour prendre soin d’un membre malade de votre famille? Vous vous demandez si c’est financièrement possible? Vous pourriez être admissible à recevoir des prestations de compassion.

Les prestations de compassion de l’assurance-emploi sont versées aux personnes qui doivent s’absenter temporairement de leur travail pour prendre soin d’un membre de leur famille souffrant d’une maladie grave. Pour en savoir plus, consultez : http://ow.ly/4njHFJ","Vous devez vous absenter du travail pour prendre soin d’un membre malade de votre famille? Vous vous demandez si c’est financièrement possible? Vous pourriez être admissible à recevoir des prestations de compassion. Les prestations de compassion de l’assurance-emploi sont versées aux personnes qui doivent s’absenter temporairement de leur travail pour prendre soin d’un membre de leur famille souffrant d’une maladie grave. Pour en savoir plus, consultez :",[],26,1,41,25,1,0,0,0,0,0,68,Environmental,fr,0.4715909090909091,QuestionsdargentCanada_facebook,"['or', 'air']",positive
48,48,485734081568161_723744414433792,2016-05-11 13:02:43,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/723744414433792/?type=3,"Gare aux faux organismes de bienfaisance et aux demandes de dons frauduleuses qui prétendent aider les résidents de Fort McMurray forcés de quitter leur foyer en raison des feux de forêt. Pour signaler une escroquerie, contactez le Centre antifraude du Canada sur http://ow.ly/se3k30078rD ou en composant le 1-888-495-8501.

Le premier ministre Justin Trudeau a annoncé que le gouvernement du Canada doublera tous les dons versés à la Croix-Rouge canadienne en appui aux sinistrés de Fort McMurray. Soutenez vos concitoyens en donnant à la Croix-Rouge. Faites un don par téléphone au 1-800-418-1111 ou en ligne à http://ow.ly/jC5530003vK #FortMcMurray #Solidarité #YMM","Gare aux faux organismes de bienfaisance et aux demandes de dons frauduleuses qui prétendent aider les résidents de Fort McMurray forcés de quitter leur foyer en raison des feux de forêt. Pour signaler une escroquerie, contactez le Centre antifraude du Canada sur D ou en composant le -888-495-8501. Le premier ministre Justin Trudeau a annoncé que le gouvernement du Canada doublera tous les dons versés à la Croix-Rouge canadienne en appui aux sinistrés de Fort McMurray. Soutenez vos concitoyens en donnant à la Croix-Rouge. Faites un don par téléphone au -800-418-1111 ou en ligne à é","['#FortMcMurray', '#Solidarit', '#YMM']",7,0,42,7,0,0,0,0,0,0,49,Environmental,fr,0.0,QuestionsdargentCanada_facebook,"['eau', 'or']",neutral
61,61,485734081568161_721503427991224,2016-05-06 10:45:40,http://ow.ly/4njKgh,"Que ce soit pour vos services de télévision, d’Internet, d’appareils mobiles ou de téléphones, vous avez le choix. Que faire dans le cas où un fournisseur rend difficile le changement de fournisseur de services?

Le Conseil de la radiodiffusion et des télécommunications canadiennes peut vous aider! Par exemple, saviez-vous que la réglementation du CRTC interdit aux fournisseurs de services d’exiger que leurs clients leur donnent un avis de 30 jours avant d’annuler leur service? Aussi, le futur fournisseur de services doit informer votre fournisseur actuel du changement. Apprenez-en davantage en consultant : http://ow.ly/4njKgh #supersimple","Que ce soit pour vos services de télévision, d’Internet, d’appareils mobiles ou de téléphones, vous avez le choix. Que faire dans le cas où un fournisseur rend difficile le changement de fournisseur de services? Le Conseil de la radiodiffusion et des télécommunications canadiennes peut vous aider! Par exemple, saviez-vous que la réglementation du CRTC interdit aux fournisseurs de services d’exiger que leurs clients leur donnent un avis de jours avant d’annuler leur service? Aussi, le futur fournisseur de services doit informer votre fournisseur actuel du changement. Apprenez-en davantage en consultant :",['#supersimple'],15,0,23,15,0,0,0,0,0,0,38,Environmental,fr,0.0,QuestionsdargentCanada_facebook,"['mer', 'or', 'ice', 'air']",neutral
73,73,485734081568161_726523677489199,2016-05-16 10:45:42,https://www.facebook.com/QuestionsdargentCanada/photos/a.534106823397553.1073741828.485734081568161/726523677489199/?type=3,"Avez-vous déjà vu un article affiché à deux prix différents?

#AvisConsommateur: Lorsqu’un article est affiché à deux prix différents, le commerçant doit vous le vendre au prix le plus bas. C’est la loi. Pour en apprendre davantage à ce sujet, consultez: http://ow.ly/nhpZ300b0ng","Avez-vous déjà vu un article affiché à deux prix différents? : Lorsqu’un article est affiché à deux prix différents, le commerçant doit vous le vendre au prix le plus bas. C’est la loi. Pour en apprendre davantage à ce sujet, consultez:",['#AvisConsommateur'],15,5,12,15,0,0,0,0,0,0,32,Environmental,fr,-0.015624999999999997,QuestionsdargentCanada_facebook,"['or', 'mer']",negative
76,76,485734081568161_732706850204215,2016-05-31 17:45:25,http://ow.ly/hZq8300FaBd,"Êtes-vous apprenti dans un métier désigné Sceau rouge, comme boulanger-pâtissier, coiffeur ou machiniste?

Vous pouvez demander un prêt maximal de 4 000 $, exempt d’intérêts, par période de formation technique. Cet argent peut servir à payer vos frais de scolarité, des outils et des frais de subsistance, à remplacer le salaire auquel vous aurez renoncé ou à pourvoir aux besoins de votre famille. 

Apprenez-en plus sur le Prêt canadien aux apprentis et d’autres services offerts aux apprentis : http://ow.ly/hZq8300FaBd","Êtes-vous apprenti dans un métier désigné Sceau rouge, comme boulanger-pâtissier, coiffeur ou machiniste? Vous pouvez demander un prêt maximal de $, exempt d’intérêts, par période de formation technique. Cet argent peut servir à payer vos frais de scolarité, des outils et des frais de subsistance, à remplacer le salaire auquel vous aurez renoncé ou à pourvoir aux besoins de votre famille. Apprenez-en plus sur le Prêt canadien aux apprentis et d’autres services offerts aux apprentis : d",[],11,2,18,11,0,0,0,0,0,0,31,Environmental,fr,0.0,QuestionsdargentCanada_facebook,"['eau', 'or', 'ice', 'air']",neutral
84,84,485734081568161_727263917415175,2016-05-18 10:45:05,https://www.facebook.com/QuestionsdargentCanada/videos/727262274082006/,Voici un bon tuyau: Les produits de nettoyage faits maison coûtent le dixième du prix des produits vendus en magasin! ET ils sont simples à fabriquer. Conseils pour un mode de vie plus simple et plus écologique: http://ow.ly/CDPn300baZB,Voici un bon tuyau: Les produits de nettoyage faits maison coûtent le dixième du prix des produits vendus en magasin! ET ils sont simples à fabriquer. Conseils pour un mode de vie plus simple et plus écologique:,[],30,0,0,29,1,0,0,0,0,0,30,Economical,fr,0.0,QuestionsdargentCanada_facebook,['produits'],neutral
87,87,485734081568161_723807841094116,2016-05-11 17:45:25,,"« Remise postale de 300 $ » 
Ce genre d’offre peut sembler trop intéressante pour être ignorée. Pourtant, bon nombre de personnes ne les réclament jamais.
Est-ce votre cas?
Avant d’acheter, lisez les modalités et assurez-vous que vous comprenez comment le processus de remise fonctionne. http://ow.ly/ky3Y3002liO","« Remise postale de $ » Ce genre d’offre peut sembler trop intéressante pour être ignorée. Pourtant, bon nombre de personnes ne les réclament jamais. Est-ce votre cas? Avant d’acheter, lisez les modalités et assurez-vous que vous comprenez comment le processus de remise fonctionne.",[],14,1,15,14,0,0,0,0,0,0,30,Environmental,fr,0.0,QuestionsdargentCanada_facebook,['or'],neutral
