,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
24,24,2017-09-13_18-01-24,2017-09-13 18:01:24,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f2c43fef8174cf680c5663d005a890e0/5AE712F6/t51.2885-15/e35/21569295_1930581900547520_8026125997306806272_n.jpg,The electric skies of Torngat Mountains National Park are what dreams are made of. Have you added it to your bucket list yet? : ..... ,electric skies Torngat Mountains National Park dreams made added bucket list yet davebrosha TorngatMountains mountains glacier torngat newfoundlandandlabrador newfoundland eastcoast ParksCanada Canada150 Liveyouradventure Instatravel Vacation TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist,"[""torngatmountains"",""mountains"",""glacier"",""torngat"",""newfoundlandandlabrador"",""newfoundland"",""eastcoast"",""parkscanada"",""canada150"",""liveyouradventure"",""instatravel"",""vacation"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist""]",47,4660,4707,Environmental,en,0.1752199074074074,parks.canada_instagram,"['park', 'or', 'coast']",positive
29,29,2017-09-02_18-43-19,2017-09-02 18:43:19,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4de39fc9c890fe577f3f867e722d5a91/5AFA88E9/t51.2885-15/e35/21227613_487991264893876_3896366198895411200_n.jpg,"Let adventure be your guide and discover somewhere completely new! Whether it’s hiking that seemingly impossible trail, or making the journey to a park you’ve always dreamed of visiting… see where your inner elorer takes you! ️ : Mount Revelstoke National Park : ..... ",Let adventure guide discover somewhere completely new Whether hiking seemingly impossible trail making journey park always dreamed see inner explorer takes Mount Revelstoke National Park toquesandboots mountrevelstoke mountrevelstokenp explorebc bc beautifulbc hellobc tourismbc travelbc britishcolumbia beautifulbritishcolumbia nationalpark park canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel rockymountain travelphotography,"[""mountrevelstoke"",""mountrevelstokenp"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""britishcolumbia"",""beautifulbritishcolumbia"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""rockymountain"",""travelphotography""]",32,4425,4457,Environmental,en,0.2804659598214286,parks.canada_instagram,"['eau', 'park', 'or']",positive
31,31,2017-09-24_17-02-45,2017-09-24 17:02:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/171bd8033f936918ad48c5d4ced79ea5/5AE59FBB/t51.2885-15/e35/21984868_1239667369472027_2988847756803571712_n.jpg,Can we just take a moment to appreciate these gorgeous colours? ️ Take the beauty in for real: journey to the picturesque granite islands and windswept pine trees of Thousand Islands National Park! : .j.fernandez..... ,take moment appreciate gorgeous colours Take beauty real journey picturesque granite islands windswept pine trees Thousand Islands National Park eric fernandez thousandislands thousandislandsNP DiscoverON ontario exploreontario ontariocanada canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel travelphotography roadtrip sunset view beautiful getoutside beachday,"[""thousandislands"",""thousandislandsnp"",""discoveron"",""ontario"",""ontario_adventures"",""exploreontario"",""ontariocanada"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""sunset"",""view"",""beautiful"",""getoutside"",""beachday""]",32,4413,4445,Environmental,en,0.3094086021505376,parks.canada_instagram,"['eau', 'park', 'lands', 'tree', 'or']",positive
39,39,2017-09-15_15-29-54,2017-09-15 15:29:54,https://instagram.fyvr3-1.fna.fbcdn.net/vp/48c9aa42154aae612373e20e90145e38/5AEDBDDF/t51.2885-15/e35/21690343_157175188199249_9023503539007127552_n.jpg,Take some time to reflect at Mount Revelstoke National Park. Can you see yourself here?: .....,Take time reflect Mount Revelstoke National Park see nicolexplores MountRevelstoke MountRevelstokeNP adventure exploreCanada wanderlust nationalpark park canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago ilovetravel getoutside travel traveller travelphotography view vacation adventure roadtrip Canada150 ParksCanada,"[""mountrevelstoke"",""mountrevelstokenp"",""adventure"",""explorecanada"",""wanderlust"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""ilovetravel"",""getoutside"",""travel"",""traveller"",""travelphotography"",""view"",""vacation"",""adventure"",""roadtrip"",""canada150"",""parkscanada""]",37,4261,4298,Environmental,en,0.29714285714285715,parks.canada_instagram,"['park', 'or']",positive
48,48,2017-09-17_17-28-36,2017-09-17 17:28:36,https://instagram.fyvr3-1.fna.fbcdn.net/vp/64acdd76373e7045e3ac9b27c6cd2af0/5AE80139/t51.2885-15/e35/21690337_1903884613271854_7225669703945945088_n.jpg,"With km of Lake Superior coastline, the adventures are endless. Pukaskwa National Park is an Ontario gem, perfect for those who love a challenge. : .....",135 km Lake Superior coastline adventures endless Pukaskwa National Park Ontario gem perfect love challenge pukaskwanationalpark pukaskwa parkscanada ontario discoverON liveyouradventure instatravel vacation travelgram travel hiking liveoutdoors instago wanderlust wanderer travelphotography ilovetravel trip tourism traveltheworld ParksCanada Canada150,"[""pukaskwanationalpark"",""pukaskwa"",""parkscanada"",""ontario"",""discoveron"",""liveyouradventure"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""parkscanada"",""canada150""]",35,4117,4152,Environmental,en,0.3200547138047138,parks.canada_instagram,"['park', 'or', 'lake ', 'coast']",positive
53,53,2017-09-04_16-01-05,2017-09-04 16:01:05,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3a09509397feade40b92eab0e73011c9/5ADBB548/t51.2885-15/e35/21296892_470038193364970_6079055878504316928_n.jpg,"Can you believe this view at Cape Breton Highlands National park? With its rugged, wave-pounded cliffs, sheltered coves and long curving beaches, every turn inspires a photo! : . . . . .",believe view Cape Breton Highlands National park rugged wave pounded cliffs sheltered coves long curving beaches every turn inspires photo madveganchef capebretonhighlands capebreatonhighlandsnp capebretonfavs capebreton visitnovascotia novascotia eastcoast maritime nationalpark park canada parkscanada explorecanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago wanderlust ilovetravel getoutside travel traveller travelphotography view vacation adventure beautiful,"[""capebretonhighlands"",""capebreatonhighlandsnp"",""capebretonfavs"",""capebreton"",""visitnovascotia"",""novascotia"",""eastcoast"",""maritime"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""traveller"",""travelphotography"",""view"",""vacation"",""adventure"",""beautiful""]",42,4047,4089,Environmental,en,0.4090072106078204,parks.canada_instagram,"['eau', 'lands', 'park', 'or', 'coast']",positive
54,54,2017-09-18_16-06-29,2017-09-18 16:06:29,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4e2aedf16a3c8742e3d5974e6a288a50/5AE64F11/t51.2885-15/e35/21827888_383618368721230_2559452564525416448_n.jpg,Yoho National Park is truly a magical place. We think it may even get MORE beautiful as the season changes to Fall! Plan your adventure today. : ..... ,Yoho National Park truly magical place think may even get beautiful season changes Fall Plan adventure today mikeplowright lakeohara yohonationalpark hikebc bcparks bcisbeautiful explorebc explorebcparks bcphotography Yoho MountainParks Climbers Nature Liveyouradventure Instatravel TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist DestinationCanada Dreamy,"[""lakeohara"",""yohonationalpark"",""hikebc"",""bcparks"",""bcisbeautiful"",""explorebc"",""explorebcparks"",""bcphotography"",""yoho"",""mountainparks"",""climbers"",""nature"",""liveyouradventure"",""instatravel"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy""]",32,4047,4079,Environmental,en,0.3387007389162561,parks.canada_instagram,"['eau', 'park', 'or', 'nature']",positive
58,58,2017-09-14_15-40-22,2017-09-14 15:40:22,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a9b409161db2c976ec17961efc4ed128/5ADFB240/t51.2885-15/e35/21576951_289489988123898_7390189216493207552_n.jpg,"You’ll be mesmerized by the enchanting waters of Saguenay St. Lawrence Marine Park! Get the most out of your visit and elore by kayak, or even go scuba diving! Plan your visit to one of the best places in the world for whale watching. : ..... ôtenord",mesmerized enchanting waters Saguenay St Lawrence Marine Park Get visit explore kayak even go scuba diving Plan visit one best places world whale watching gablw cotenord tenord quebec saguenay saintlaurent marinepark coast lowtide roadtripCanada sea roadtrip wanderlust nationalpark park canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago ilovetravel getoutside travel traveller travelphotography Canada150,"[""cotenord"",""côtenord"",""quebec"",""saguenay"",""saintlaurent"",""marinepark"",""coast"",""lowtide"",""roadtripcanada"",""sea"",""roadtrip"",""wanderlust"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""ilovetravel"",""getoutside"",""travel"",""traveller"",""travelphotography"",""canada150""]",24,4012,4036,Environmental,en,0.4109090909090909,parks.canada_instagram,"['park', 'coast', 'water', 'mer', 'marine', 'or']",positive
67,67,2017-09-08_19-03-45,2017-09-08 19:03:45,https://instagram.fyvr3-1.fna.fbcdn.net/vp/90c5ba4dfd8f7728d474e1d91b768fe9/5AFF89AB/t51.2885-15/e35/21569269_1555141387842143_1780137186822193152_n.jpg,"Are you excited about the fall, or already missing the summer? Get the best of both worlds with the summer colours and cooler weather this weekend. Where will you elore? : Mount Revelstoke National Park : ",excited fall already missing summer Get best worlds summer colours cooler weather weekend explore Mount Revelstoke National Park Travellinglessa MountRevelstoke MountRevelstokeNP adventure exploreCanada wanderlust nationalpark park canada parkscanada exploreCanada ohcanada enjoycanada tourcanada instatravel travelgram tourism instago ilovetravel getoutside travel traveller travelphotography view vacation adventure roadtrip Canada150 ParksCanada,"[""mountrevelstoke"",""mountrevelstokenp"",""adventure"",""explorecanada"",""wanderlust"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""ilovetravel"",""getoutside"",""travel"",""traveller"",""travelphotography"",""view"",""vacation"",""adventure"",""roadtrip"",""canada150"",""parkscanada""]",27,3888,3915,Environmental,en,0.4127142857142857,parks.canada_instagram,"['park', 'or', 'mer']",positive
79,79,2017-09-16_15-22-38,2017-09-16 15:22:38,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8bd032252601f6864eaca16ba140fa77/5AF05490/t51.2885-15/e35/21688722_1097257923738381_8511974385752473600_n.jpg,"Gaze at a starry sky undiluted by city light. ⭐ As part of the Beaver Hills Dark Sky Preserve, Elk Island National Park is the perfect place for stargazing. : .....",Gaze starry sky undiluted city light part Beaver Hills Dark Sky Preserve Elk Island National Park perfect place stargazing markjasonlacson ElkIsland ElkIslandNP ExploreAlberta TravelAlberta Nature Liveyouradventure Instatravel Vacation Sunset TravelGram Travel LiveOutdoors Instago Wanderlust Wanderer Travelphotography ILoveTravel Trip Vacay TravelTheWorld ParksCanada Canada150 Bucketlist DestinationCanada Dreamy sharethechair,"[""elkisland"",""elkislandnp"",""explorealberta"",""travelalberta"",""nature"",""liveyouradventure"",""instatravel"",""vacation"",""sunset"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy"",""sharethechair""]",30,3623,3653,Environmental,en,0.2049162946428572,parks.canada_instagram,"['gaz', 'nature', 'park', 'air', 'lacs', 'or']",positive
