,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
17,17,2017-12-21_10-48-16,2017-12-21 10:48:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/18d73c4107341f643255b7a6ed424f63/5AEC2A19/t51.2885-15/e35/25037008_916782931779995_8723141641180807168_n.jpg,"Alice Wilson, the first female geologist with the Geological Survey of Canada, in her office",TBT Alice Wilson first female geologist Geological Survey Canada office WomenInScience,"[""tbt"",""womeninscience""]",1,32,33,Social,en,0.0,naturalresourcescanada_instagram,['women'],neutral
25,25,2017-12-05_11-10-47,2017-12-05 11:10:47,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3714d00420503caff7f85fc7eb89a53b/5AEAE280/t51.2885-15/e35/24838511_134563107259242_4143980851740278784_n.jpg,Our autonomous underwater vehicle in the Arctic Ocean travelled more than km & reached depths over km — achieving a !,autonomous underwater vehicle Arctic Ocean travelled 1000 km reached depths km achieving WorldRecord NRCanSci,"[""worldrecord"",""nrcansci""]",0,30,30,Environmental,en,0.0,naturalresourcescanada_instagram,"['water', 'or']",neutral
41,41,2017-12-28_06-42-46,2017-12-28 06:42:46,https://instagram.fyvr3-1.fna.fbcdn.net/vp/94d01750cee543354fe5bceafc12506b/5ADD1B52/t51.2885-15/e35/25021854_2026733020937639_5940976790221619200_n.jpg,Aerial photography records the ever-changing cultural and natural features on the Earth's surface? Here’s a picture taken in the,DYK Aerial photography records ever changing cultural natural features Earth surface 1993 picture taken NWT ArcticScience TBT,"[""dyk"",""nwt"",""arcticscience"",""tbt""]",0,23,23,Environmental,en,0.0,naturalresourcescanada_instagram,"['natural', 'or']",neutral
46,46,2017-12-15_12-39-32,2017-12-15 12:39:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/079875072b77769a275752b9cb01bd46/5ADF2F09/t51.2885-15/e35/25017958_1541657865910234_6976627365317181440_n.jpg,"Natural Resources Canada’s Frank Des Rosiers, on behalf of our CanmetENERGY team, received an award for the team’s technical and scientific contributions to advancing carbon capture and storage technologies. Congratulations!",Natural Resources Frank Des Rosiers behalf CanmetENERGY team received award technical scientific contributions advancing carbon capture storage technologies Congratulations,[],1,21,22,Environmental,en,0.0,naturalresourcescanada_instagram,"['carbon', 'technologie', 'natural', 'or', 'resources']",neutral
57,57,2017-12-14_11-19-48,2017-12-14 11:19:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/97f5903382e0379ec5deb629b5f2d7c6/5AE0B7B1/t51.2885-15/e35/24838707_1586808178072663_5460036359689338880_n.jpg,years ago scientists launched Canada’s first systematic study of the Arctic...,TBT 100 years ago scientists launched first systematic study Arctic Canada150 ArcticScience NRCanSci,"[""tbt"",""canada150"",""arcticscience"",""nrcansci""]",0,21,21,Economical,en,0.0,naturalresourcescanada_instagram,['arctic'],neutral
62,62,2017-12-15_10-41-56,2017-12-15 10:41:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d62c26444414ae0093085bae35ecdf1b/5AD95238/t51.2885-15/e35/25017047_1877021692326708_3480430480640180224_n.jpg,"— here’s a blast from the past! This photo was taken August , , during the fourth joint Canada–US Extended Continental Shelf Survey in the Arctic!...",FlashBackFriday blast past nThis photo taken August 29 2011 fourth joint US Extended Continental Shelf Survey Arctic ArcticScience Arctic,"[""flashbackfriday"",""arcticscience"",""arctic""]",0,21,21,Economical,en,0.0,naturalresourcescanada_instagram,['arctic'],neutral
69,69,2017-12-04_06-19-14,2017-12-04 06:19:14,https://instagram.fyvr3-1.fna.fbcdn.net/vp/67380683c265885d7abd55ab6895865f/5AEEC9C8/t51.2885-15/e35/24331649_131348807557410_8107751777752842240_n.jpg,"“The world is looking to Canada both as a reliable and stable supplier of the traditional energy it still needs and as an innovator in the newer energy it wants to use.” Minister Carr delivered remarks at Greater Vancouver Board of Trade’s Energy Forum, reiterating the Government’s support for major natural resource projects in Canada.",world looking Canada reliable stable supplier traditional energy still needs innovator newer energy wants use Minister Carr delivered remarks Greater Vancouver Board 2017 Energy Forum reiterating support major natural resource projects Canada,[],0,20,20,Economical,en,0.0,naturalresourcescanada_instagram,"['energy', 'minister']",neutral
79,79,2017-12-01_07-44-26,2017-12-01 07:44:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a78a36a707b6bc0579348db92060e559/5AF235AB/t51.2885-15/e35/24175368_126925608087102_5656766546408636416_n.jpg,It’s Month! Stay tuned as we elore how contributes to science-based decision-making in the North. Follow all month to see what we’re doing in Canada’s North!,ArcticScience Month Stay tuned explore NRCanSci contributes science based decision making North nFollow ArcticScience month see North,"[""arcticscience"",""nrcansci"",""arcticscience""]",0,19,19,Economical,en,0.0,naturalresourcescanada_instagram,['arctic'],neutral
91,91,2017-12-12_10-01-08,2017-12-12 10:01:08,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9f18733bfc9b84df9d5e97c15dd92c0b/5AD82251/t51.2885-15/e35/25010028_546430185703229_470904084098973696_n.jpg,"Minister McKenna was at the One Planet Summit, where Bill Gates announced a new partnership with the Breakthrough Energy Coalition. The new partnership means early-stage capital investments in energy technology for Canada in the fight against climate change.",Minister McKenna One Planet Summit Bill Gates announced new partnership Breakthrough Energy Coalition new partnership means early stage capital investments energy technology Canada fight climate change,[],0,17,17,Economical,en,0.0,naturalresourcescanada_instagram,"['invest', 'energy', 'partnership', 'minister', 'summit']",neutral
97,97,2017-12-06_11-19-15,2017-12-06 11:19:15,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23ba9d311bfc35baaffa5a7f0a34d794/5AF0044C/t51.2885-15/e35/25005343_195078131065308_2951944740666343424_n.jpg,"International collaboration at its best! Canada’s Extended Continental Shelf Program is advancing scientific research. In the Atlantic Ocean, Canada collaborated with its neighbours in their scientific work, including with Denmark in the Labrador Sea and with the United States off the Scotian Shelf southwest of Nova Scotia. In the Arctic Ocean, Canada collaborated on joint surveys with Denmark and the United States, and had a cooperation with Russia. ",International collaboration best Extended Continental Shelf Program advancing scientific research nIn Atlantic Ocean Canada collaborated neighbours scientific work including Denmark Labrador Sea United States Scotian Shelf southwest Nova Scotia nIn Arctic Ocean Canada collaborated joint surveys Denmark United States cooperation Russia ArcticScience,"[""arcticscience""]",0,16,16,Social,en,0.0,naturalresourcescanada_instagram,['collaboration'],neutral
