,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
0,137563459593611_1615165075166768,2017-02-06 12:39:11,https://www.facebook.com/BanffNP/photos/a.327032723995910.83820.256686371030546/1444997272199444/?type=3,"From Elk Island National Park to Banff National Park, the bison are now home again among the mountains.","From Elk Island National Park to Banff National Park, the bison are now home again among the mountains.",[],Environmental,5148,0.13807836488420502,en,ParksCanada_facebook
1,137563459593611_1624103447606264,2017-02-15 11:00:18,https://www.facebook.com/ParksCanada/photos/a.1624102620939680.1073741919.137563459593611/1624103447606264/?type=3,"To celebrate the 150th anniversary of Confederation in 2017, Parks Canada invites Canadians to experience nature and learn more about our history. This photo album commemorating National Flag Day shows the pride and gratefulness we feel in all of Canada’s national parks, national marine conservation areas and national historic sites! These are special moments that were captured by various teams across Canada! Happy National Flag Day, Canada!","To celebrate the th anniversary of Confederation in , Parks Canada invites Canadians to eerience nature and learn more about our history. This photo album commemorating National Flag Day shows the pride and gratefulness we feel in all of Canada’s national parks, national marine conservation areas and national historic sites! These are special moments that were captured by various teams across Canada! Happy National Flag Day, Canada!",[],Environmental,2174,0.2356475619612069,en,ParksCanada_facebook
2,137563459593611_1624020340947908,2017-02-15 09:02:15,https://www.facebook.com/ParksCanada/photos/a.424247457591875.123704.137563459593611/1624020190947923/?type=3,The Canadian flag flies proudly in Grasslands National Park.,The Canadian flag flies proudly in Grasslands National Park.,[],Environmental,1741,0.31686439222153506,en,ParksCanada_facebook
3,137563459593611_1619144884768787,2017-02-10 09:15:02,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1619144884768787/?type=3,"Happy Friday Follower Photo!!!
This amazing shot comes to us from @sharon_shales (IG : http://ow.ly/xwPH308SxBz) who captioned it: “My eyes have seen the Glory! Thrilled to hit the Fisgard lighthouse with the wonders of snow outlining this Canadian historical site.” 

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This amazing shot comes to us from (IG : ) who captioned it: “My eyes have seen the Glory! Thrilled to hit the Fisgard lighthouse with the wonders of snow outlining this Canadian historical site.” Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],Environmental,1369,0.17365629984051034,en,ParksCanada_facebook
4,137563459593611_1618347634848512,2017-02-11 12:00:04,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1618347634848512/?type=3,"WOW! We received orders for the #DiscoveryPass from all around the world, including from the Vatican and Antarctica! 
You have the whole year to order your pass, but do it early so you have time to see as many of our places as possible! Most importantly though, don't forget to #ShowUsYourPass!   

Happy #Canada150, we're glad the world will be celebrating with us! 🎉  

Pictures from Instagram : http://ow.ly/y9G4308QsoF","WOW! We received orders for the from all around the world, including from the Vatican and Antarctica! You have the whole year to order your pass, but do it early so you have time to see as many of our places as possible! Most importantly though, don't forget to ! Happy , we're glad the world will be celebrating with us! Pictures from Instagram :","['#DiscoveryPass', '#ShowUsYourPass', '#Canada150']",Economical,1350,0.1148847382237328,en,ParksCanada_facebook
5,137563459593611_1610690058947603,2017-02-02 10:25:48,https://www.facebook.com/ParksCanadaNunavut/photos/a.1826164580990782.1073741864.1386242694982975/1826164644324109/?type=3,"Hello Sunshine! Celebrate the Return of the Sun in #PondInlet, #Nunavut ☀️️","Hello Sunshine! Celebrate the Return of the Sun in , ️️","['#PondInlet', '#Nunavut']",Social,1204,0.290309421182266,ro,ParksCanada_facebook
6,137563459593611_1603949866288289,2017-02-27 13:00:23,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1603949866288289/?type=3,"It's International #PolarBearDay! Did you know you can explore their habitat at Ukkusiksalik National Park in Parks Canada Nunavut? Polar bears congregate here in summer and can regularly be seen along the shore! 

To celebrate #Canada150, we're featuring ALL of our 200+ places across our social media accounts... Stay tuned!","It's International ! Did you know you can elore their habitat at Ukkusiksalik National Park in Parks Canada Nunavut? Polar bears congregate here in summer and can regularly be seen along the shore! To celebrate , we're featuring ALL of our + places across our social media accounts... Stay tuned!","['#PolarBearDay', '#Canada150']",Environmental,1156,0.16081398475495698,en,ParksCanada_facebook
7,137563459593611_1607443325938943,2017-02-18 10:12:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1607443325938943/?type=3,"Did you know there’s a special place where you can find beluga whales AND blue whales? Both are #SpeciesAtRisk and can be spotted at
Saguenay-St. Lawrence Marine Park. This #WorldWhaleDay, learn more about these unique creatures and what we’re doing to protect them: http://ow.ly/pD5G308ugJ9
#conservation #SSLMarinePark Tourisme Québec","Did you know there’s a special place where you can find beluga whales AND blue whales? Both are and can be spotted at Saguenay-St. Lawrence Marine Park. This , learn more about these unique creatures and what we’re doing to protect them: 9 Tourisme Québec","['#SpeciesAtRisk', '#WorldWhaleDay', '#conservation', '#SSLMarinePark']",Environmental,1104,0.2209965610047847,en,ParksCanada_facebook
8,137563459593611_1625763300773612,2017-02-24 09:15:00,https://www.facebook.com/ParksCanada/photos/a.179253688757921.51944.137563459593611/1625763300773612/?type=3,"Happy Friday Follower Photo!!! This magnificent shot of an elk herd at Banff National Park's Vermilion Lakes comes to us from Mark B. Elk are the second largest deer in the park next to moose, and look out for caribou, mule deer and white tailed deer when you visit, too! Learn more about elk at Banff: http://ow.ly/BHx63094Nkn

Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.","Happy Friday Follower Photo!!! This magnificent shot of an elk herd at Banff National Park's Vermilion Lakes comes to us from Mark B. Elk are the second largest deer in the park next to moose, and look out for caribou, mule deer and white tailed deer when you visit, too! Learn more about elk at Banff: Every Friday, we randomly pick a photo sent to us by a follower and feature it on our wall. If you would like to submit a photo for consideration, simply send us a message with your photo and caption.",[],Environmental,1045,0.1410985412157287,en,ParksCanada_facebook
9,137563459593611_1617483974934878,2017-02-08 12:59:34,https://www.facebook.com/MauricieNP/photos/a.612228798831130.1073741832.573122232741787/1253241941396476/?type=3,Conjugating winter and #Canada150: we love it!,Conjugating winter and : we love it!,['#Canada150'],Social,958,0.5049153645833333,en,ParksCanada_facebook
