,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
1,1,566325673547435_574075582772444,2016-08-21 07:29:10,https://www.facebook.com/OfficeDesTransportsDuCanada/photos/a.568957893284213.1073741828.566325673547435/574075582772444/?type=3,"Le transporteur aérien a perdu vos bagages? @#$%
 
Nous pourrions être en mesure de vous aider!
 
Visionnez notre vidéo : http://bit.ly/2a2paeU

#IlyadesJoursCommeCa #BagagesPerdus #Bagages #perdus",Le transporteur aérien a perdu vos bagages? $% Nous pourrions être en mesure de vous aider! Visionnez notre vidéo : U,"['#', '#IlyadesJoursCommeCa', '#BagagesPerdus', '#Bagages', '#perdus']",1,0,11,1,0,0,0,0,0,0,12,Economical,fr,0.0,OfficeDesTransportsDuCanada_facebook,['transport'],neutral
4,4,566325673547435_576359499210719,2016-08-26 11:03:52,https://www.otc-cta.gc.ca/fra/air-averti,"Le transport aérien fait désormais partie de notre quotidien.

L’Office des transports du Canada est là pour veiller à ce que notre réseau de transport soit concurrentiel, efficace et accessible.

Pendant la saison en cours, prenez l'air averti!","Le transport aérien fait désormais partie de notre quotidien. L’Office des transports du Canada est là pour veiller à ce que notre réseau de transport soit concurrentiel, efficace et accessible. Pendant la saison en cours, prenez l'air averti!",[],4,0,3,4,0,0,0,0,0,0,7,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'eau', 'vert', 'ice', 'air']",neutral
8,8,566325673547435_578162492363753,2016-08-30 12:56:06,https://services.otc-cta.gc.ca/fra/plaintes-relatives-au-transport-a%C3%A9rien,"Avez-vous une plainte à formuler sur le transport aérien?

Plus de renseignements ici :",Avez-vous une plainte à formuler sur le transport aérien? Plus de renseignements ici :,[],3,1,1,3,0,0,0,0,0,0,5,Economical,fr,0.5,OfficeDesTransportsDuCanada_facebook,['transport'],positive
10,10,566325673547435_571963349650334,2016-08-16 10:54:58,https://www.otc-cta.gc.ca/fra/questions-et-reponses-publicite-des-prix,"Réservez-vous un vol bientôt?

Les compagnies aériennes doivent afficher le prix final sur leur site Web, y compris tous les taxes, frais et droits.

Renseignez-vous ici :","Réservez-vous un vol bientôt? Les compagnies aériennes doivent afficher le prix final sur leur site Web, y compris tous les taxes, frais et droits. Renseignez-vous ici :",[],0,0,5,0,0,0,0,0,0,0,5,Economical,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['tax', 'droits']",neutral
15,15,566325673547435_575439652636037,2016-08-24 08:13:40,https://www.otc-cta.gc.ca/fra/publication/transport-aides-a-la-mobilite-aeronefs-trains-traversiers,"Si vous avez l'intention de voyager avec une aide à la mobilité, consultez notre outil d'information.","Si vous avez l'intention de voyager avec une aide à la mobilité, consultez notre outil d'information.",[],3,0,1,3,0,0,0,0,0,0,4,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,['or'],neutral
53,53,566325673547435_573194162860586,2016-08-19 08:28:47,https://www.otc-cta.gc.ca/fra/soyez-maitre,"Êtes-vous un voyageur avec des exigences en accessibilité?

Soyez maître de votre voyage avec ce guide :",Êtes-vous un voyageur avec des exigences en accessibilité? Soyez maître de votre voyage avec ce guide :,[],1,0,1,1,0,0,0,0,0,0,2,unknown,fr,0.0,OfficeDesTransportsDuCanada_facebook,,neutral
121,121,566325673547435_568959023284100,2016-08-09 12:26:26,http://ow.ly/sh5L300YQC6,"Êtes-vous un voyageur avec des exigences en accessibilité?

Notre consultation sur les transports accessibles est maintenant en cours : http://ow.ly/sh5L300YQC6",Êtes-vous un voyageur avec des exigences en accessibilité? Notre consultation sur les transports accessibles est maintenant en cours :,[],1,0,0,1,0,0,0,0,0,0,1,Economical,fr,0.0,OfficeDesTransportsDuCanada_facebook,['transport'],neutral
131,131,566325673547435_570605026452833,2016-08-13 09:45:01,http://bit.ly/2b4F1IW,Le président de l'Office discute des droits des passagers aériens sur l'émission Power & Politics sur CBC (en anglais seulement) :,Le président de l'Office discute des droits des passagers aériens sur l'émission Power & Politics sur CBC (en anglais seulement) :,[],1,0,0,1,0,0,0,0,0,0,1,Economical,fr,0.0,OfficeDesTransportsDuCanada_facebook,['droits'],neutral
134,134,566325673547435_572809422899060,2016-08-18 12:39:18,https://services.otc-cta.gc.ca/fra/m%C3%A9diation,"Si la facilitation avec les compagnies aériennes ne fonctionne pas, quelle est la prochaine étape?

La médiation est un processus informel, volontaire et confidentiel qui favorise la communication ouverte et respectueuse. Un médiateur neutre et impartial aide à guider le processus.","Si la facilitation avec les compagnies aériennes ne fonctionne pas, quelle est la prochaine étape? La médiation est un processus informel, volontaire et confidentiel qui favorise la communication ouverte et respectueuse. Un médiateur neutre et impartial aide à guider le processus.",[],1,0,0,1,0,0,0,0,0,0,1,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'vert', 'air']",neutral
167,167,566325673547435_575118449334824,2016-08-23 13:34:11,https://www.otc-cta.gc.ca/eng/consultation/accessible-transportation-consultation,"L'Office des transports du Canada a lancé une consultation sur les transports accessible et souhaite votre rétroaction : 
https://www.otc-cta.gc.ca/fra/consultation/consultation-sur-les-transports-accessibles",L'Office des transports du Canada a lancé une consultation sur les transports accessible et souhaite votre rétroaction :,[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'ice']",neutral
168,168,566325673547435_574073376105998,2016-08-21 07:18:57,https://services.otc-cta.gc.ca/fra/arbitrage,"C'est plus rapide, moins coûteux et plus efficace que le processus décisionnel formel.
 
Durant l'arbitrage, un arbitre entend les positions des parties et rend une décision ayant force exécutoire.","C'est plus rapide, moins coûteux et plus efficace que le processus décisionnel formel. Durant l'arbitrage, un arbitre entend les positions des parties et rend une décision ayant force exécutoire.",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,['or'],neutral
169,169,566325673547435_570193496493986,2016-08-12 13:12:40,https://www.otc-cta.gc.ca/fra/membres#chair,"Notre président et premier dirigeant, Scott Streiner, est l'invité de l'émission Power & Politics sur CBC, diffusé aujourd'hui à partir de 17 h (en anglais seulement).","Notre président et premier dirigeant, Scott Streiner, est l'invité de l'émission Power & Politics sur CBC, diffusé aujourd'hui à partir de h (en anglais seulement).",[],0,0,0,0,0,0,0,0,0,0,0,unknown,fr,0.0,OfficeDesTransportsDuCanada_facebook,,neutral
170,170,566325673547435_569828653197137,2016-08-11 14:09:58,https://www.otc-cta.gc.ca/fra/ce-que-vous-devez-savoir-lorsque-votre-voyage-aerien-est-perturbe,"Mécontent de votre expérience avec votre ligne aérienne?

L'Office a la responsabilité de régler des plaintes relatives aux voyages aériens avec des destinations au Canada.

En savoir plus ici!",Mécontent de votre eérience avec votre ligne aérienne? L'Office a la responsabilité de régler des plaintes relatives aux voyages aériens avec des destinations au Canada. En savoir plus ici!,[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,['ice'],neutral
344,344,566325673547435_568956723284330,2016-08-09 12:15:02,http://business.financialpost.com/news/transportation/canadian-transportation-agency-wants-you-to-know-it-exists-looks-to-be-more-consumer-focused,"Lisez l'entrevue de Scott Streiner, Président et premier dirigeant de l'Office des Transports du Canada, avec le Financial Post (en anglais seulement) :

http://business.financialpost.com/news/transportation/canadian-transportation-agency-wants-you-to-know-it-exists-looks-to-be-more-consumer-focused","Lisez l'entrevue de Scott Streiner, Président et premier dirigeant de l'Office des Transports du Canada, avec le Financial Post (en anglais seulement) : d",[],0,0,0,0,0,0,0,0,0,0,0,Environmental,fr,0.0,OfficeDesTransportsDuCanada_facebook,"['or', 'ice']",neutral
