,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_shares,num_likes,Reactions_SUM,category,language,average_sentiment_score,sentiment,account_name,words_matched_list
16,16,938508838063415296,2017-12-06 20:41:58,['https://\xe2\x80\xa6'],RT @CanadianPM: Prime Minister Justin Trudeau’s statement on the National Day of Remembrance and Action on Violence Against Women: https://…,RT CanadianPM Prime Minister Justin statement National Day Remembrance Action Violence Women https,[],376,0,376,Social,en,0.1,Neutral,CCG_GCC_tweeter,['women']
28,28,943563457139486720,2017-12-20 19:27:13,['https://t.co/Y9lMw8F\xe2\x80\xa6'],RT @Transport_gc: Uh oh. @CanadianPM Justin Trudeau can’t reach #Santa. 🎅 Maybe Min Garneau can help solve the mystery https://t.co/Y9lMw8F…,RT Uh oh CanadianPM Justin Trudeau reach Santa Maybe Min Garneau help solve mystery https co,['#Santa'],219,0,219,Environmental,en,0.0,Neutral,CCG_GCC_tweeter,['eau']
35,35,941692890715213824,2017-12-15 15:34:15,[],RT @Transport_gc: The Jedi seek to improve themselves through knowledge and training. Recklessness will only endanger others. You must not…,RT Jedi seek improve knowledge training Recklessness endanger others must,[],191,0,191,unknown,en,0.0,Neutral,CCG_GCC_tweeter,
44,44,945293234003116033,2017-12-25 14:00:44,['https://t.co/gERXZBpa7N'],Our personnel work 24/7/365 - keeping our waters safe. Happy Holidays to our crews and personel on and off duty. Thank you for your service. https://t.co/gERXZBpa7N,personnel work 24 365 keeping waters safe Happy Holidays crews personel duty Thank service https co gERXZBpa7N,[],37,104,141,Environmental,en,0.65,Positive,CCG_GCC_tweeter,"['water', 'or', 'ice']"
52,52,939577922196779008,2017-12-09 19:30:07,['https://t.co/ynJ0MA94w6'],The launch of the CCGS Sir John Franklin marks significant and tangible step in our fleet renewal process! #NSS https://t.co/ynJ0MA94w6,launch CCGS Sir John Franklin marks significant tangible step fleet renewal process NSS https co ynJ0MA94w6,['#NSS'],32,94,126,unknown,en,0.46875,Positive,CCG_GCC_tweeter,
63,63,939978120609849344,2017-12-10 22:00:22,['https://t.co/MHGP46BvmI'],"The future CCGS Sir John Franklin was launched, is free of the Careen and is now positioned at the Vancouver Dry dock.  #NSS @seaspan @PSPC_SPAC https://t.co/MHGP46BvmI",future CCGS Sir John Franklin launched free Careen positioned Vancouver Dry dock NSS seaspan https co MHGP46BvmI,['#NSS'],32,80,112,Social,en,0.11111111111111112,Neutral,CCG_GCC_tweeter,"['future', 'futur']"
106,106,940944717512167425,2017-12-13 14:01:17,['https://t.co/u3K2kogUxv'],"Today we are kicking off Coast Guard’s 12 day #holidaycountdown ☃️! Stay tuned for exciting photos, videos and messages over the next couple weeks! https://t.co/u3K2kogUxv",Today kicking Coast 12 day holidaycountdown Stay tuned exciting photos videos messages next couple weeks https co u3K2kogUxv,['#holidaycountdown'],13,66,79,Environmental,en,0.15,Neutral,CCG_GCC_tweeter,['coast']
111,111,938468317349720065,2017-12-06 18:00:57,['https://t.co/OFamLvtOb'],Darkness descends as Coast Guard’s flagship icebreaker CCGS Louis S. St. Laurent passes through the Bellot Strait on its eastward journey through the #Arctic in October. #CCGProud https://t.co/OFamLvtObu,Darkness descends Coast flagship icebreaker CCGS Louis St Laurent passes Bellot Strait eastward journey Arctic October CCGProud https co OFamLvtObu,"['#Arctic', '#CCGProud']",24,54,78,Environmental,en,0.0,Neutral,CCG_GCC_tweeter,"['ice', 'coast']"
131,131,946878400895086592,2017-12-29 22:59:37,['https://t.co/v9nHQxSwUS'],Going the extra nautical mile! Captain Barrett joins Captain Kooiman aboard the Canadian Coast Guard Ship Griffon to ensure non-stop service on the #Seaway during critical ice conditions. #StLawrence #CCGProud https://t.co/v9nHQxSwUS,Going extra nautical mile Captain Barrett joins Captain Kooiman aboard Canadian Coast Guard Ship Griffon ensure non stop service Seaway critical ice conditions StLawrence CCGProud https co v9nHQxSwUS,"['#Seaway', '#StLawrence', '#CCGProud']",14,56,70,Environmental,en,0.0,Neutral,CCG_GCC_tweeter,"['guard', 'ice', 'coast']"
132,132,945685711012990979,2017-12-26 16:00:18,"['https://t.co/MP1s5lZF7F', 'https://t.co/rC6HgqLWLZ']","The red and white ships of the Canadian Coast Guard are a visible symbol of our identity, and have been familiar and comforting sights to coastal communities since 1962. https://t.co/MP1s5lZF7F https://t.co/rC6HgqLWLZ",red white ships Canadian Coast Guard visible symbol identity familiar comforting sights coastal communities since 1962 https co MP1s5lZF7F https co rC6HgqLWLZ,[],12,58,70,Environmental,en,0.125,Neutral,CCG_GCC_tweeter,"['guard', 'or', 'coastal', 'coast']"
