,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
1,1,1498541586883867_1620048651399826,2017-09-12 13:48:42,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1620048651399826/?type=3,"La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.","La Cour suprême du Canada a conclu que les Autochtones disposent d'un droit ancestral de pratiquer la pêche à des fins alimentaires, sociales et rituelles. Cependant, il est interdit d'acheter, de vendre, d'échanger, de troquer, d'offrir d'acheter ou d'offrir pour la vente, l'échange ou le troc des ressources halieutiques autochtones pêchées à des fins alimentaires, sociales et rituelles. Les agents des pêches mèneront des enquêtes sur tous les incidents connus ou soupçonnés de personnes participant à la vente illégale de poissons, et ont les pouvoirs nécessaires en vertu de la Loi sur les pêches de remettre des amendes ou de poursuivre les contrevenants.",[],67,24,147,57,3,1,0,0,6,0,238,Social,fr,-0.0020833333333333337,PechesOceansCanada_facebook,"['alimentaire', 'autochtones', 'change']",negative
5,5,1498541586883867_1611470355590989,2017-09-04 11:58:25,https://www.facebook.com/PechesOceansCanada/videos/1611470355590989/,"Chaque année, nous surveillons plus de 300 espèces dans le golfe du Saint-Laurent. Pour en assurer la durabilité, nos biologistes, comme Hugo Bourdages, effectuent des relevés scientifiques en vue de maintenir la bonne santé des écosystèmes et la prospérité des pêches au Canada. http://ow.ly/l0Bp30eR8QU","Chaque année, nous surveillons plus de espèces dans le golfe du Saint-Laurent. Pour en assurer la durabilité, nos biologistes, comme Hugo Bourdages, effectuent des relevés scientifiques en vue de maintenir la bonne santé des écosystèmes et la prospérité des pêches au Canada. U",[],48,5,50,47,1,0,0,0,0,0,103,unknown,fr,0.23125,PechesOceansCanada_facebook,,positive
9,9,1498541586883867_1615508595187165,2017-09-08 08:00:33,https://www.facebook.com/PechesOceansCanada/photos/a.1605638326174192.1073741846.1498541586883867/1615508458520512/?type=3,"Grâce à l’expédition conjointe avec Oceana Canada, nos scientifiques ont pu découvrir des zones jusqu’alors inexplorées du golfe du Saint-Laurent. Du 23 au 30 août, l’équipe scientifique a prélevé des échantillons et des données scientifiques ainsi que filmé des séquences vidéos de haute définition du plancher océanique. Des renseignements essentiels sur les espèces marines qui vivent dans les eaux superficielles, comme les oiseaux de mer, les tortues de mer et les requins, ont aussi été recueillis. Cette expérience unique a permis à nos scientifiques de faire des pas de géants pour documenter la richesse du milieu marin. De bons outils qui permettront de mieux le protéger ! Pour en savoir plus sur l’expédition : http://ow.ly/pz5N30f0wuN","Grâce à l’eédition conjointe avec Oceana Canada, nos scientifiques ont pu découvrir des zones jusqu’alors inelorées du golfe du Saint-Laurent. Du au août, l’équipe scientifique a prélevé des échantillons et des données scientifiques ainsi que filmé des séquences vidéos de haute définition du plancher océanique. Des renseignements essentiels sur les espèces marines qui vivent dans les eaux superficielles, comme les oiseaux de mer, les tortues de mer et les requins, ont aussi été recueillis. Cette eérience unique a permis à nos scientifiques de faire des pas de géants pour documenter la richesse du milieu marin. De bons outils qui permettront de mieux le protéger ! Pour en savoir plus sur l’eédition :",[],51,2,34,49,1,1,0,0,0,0,87,Environmental,fr,0.0,PechesOceansCanada_facebook,"['oiseau', 'marine', 'air', 'oiseaux', 'mer', 'eau', 'or']",neutral
17,17,1498541586883867_1626284084109616,2017-09-21 10:00:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1626283937442964/?type=3,"Le loup atlantique peut paraître effrayant avec ses dents larges et pointues, mais il n’est pas agressif envers les autres poissons. Il utilise ses dents pour percer les coquilles dures des mollusques et des crustacés. Il est plutôt timide et préfère rester dans de petites grottes. http://ow.ly/J9PT30feV61","Le loup atlantique peut paraître effrayant avec ses dents larges et pointues, mais il n’est pas agressif envers les autres poissons. Il utilise ses dents pour percer les coquilles dures des mollusques et des crustacés. Il est plutôt timide et préfère rester dans de petites grottes. 1",[],25,4,17,23,1,1,0,0,0,0,46,unknown,fr,0.06,PechesOceansCanada_facebook,,positive
25,25,1498541586883867_1628635043874520,2017-09-20 14:54:00,https://www.facebook.com/PechesOceansCanada/videos/1628635043874520/,"En juin, un béluga a entrepris un incroyable voyage. Regardez l’histoire complète de son sauvetage ici : http://ow.ly/CTZQ30fj4c3

Merci à ces organisations pour leur participation aux opérations de sauvetage : Groupe de recherche et d'éducation sur les mammifères marins - GREMM; Marine Animal Response Society; Bathurst Fire Department; Brigade Régionale de Robertville; Service régional de protection incendie Ste-Anne;  Bathurst Police Force\ Force Policière de Bathurst; the Maritime Marine Animal Response Network; Urgences Mammifères Marins; Faculté de médecine vétérinaire - UdeM; Shedd Aquarium;  Vancouver Aquarium; Bathurst Regional Airport / Aéroport régional de Bathurst; Parcs Canada; Transports et infrastructure au Canada; The Whale Stewardship Project; Port de Gros-Cacouna, Arrimage Quebec; Aéoroport de Rivière-du-Loup; Chrono Aviation; Police de Rivière-du-Loup; Remorquage 2000 et à tous les bénévoles! Un merci spécial à Gilbert Sewell, ainé de la Pabineau First Nation","En juin, un béluga a entrepris un incroyable voyage. Regardez l’histoire complète de son sauvetage ici : Merci à ces organisations pour leur participation aux opérations de sauvetage : Groupe de recherche et d'éducation sur les mammifères marins - GREMM; Marine Animal Response Society; Bathurst Fire Department; Brigade Régionale de Robertville; Service régional de protection incendie Ste-Anne; Bathurst Police Force\ Force Policière de Bathurst; the Maritime Marine Animal Response Network; Urgences Mammifères Marins; Faculté de médecine vétérinaire - UdeM; Shedd Aquarium; Vancouver Aquarium; Bathurst Regional Airport / Aéroport régional de Bathurst; Parcs Canada; Transports et infrastructure au Canada; The Whale Stewardship Project; Port de Gros-Cacouna, Arrimage Quebec; Aéoroport de Rivière-du-Loup; Chrono Aviation; Police de Rivière-du-Loup; Remorquage et à tous les bénévoles! Un merci spécial à Gilbert Sewell, ainé de la Pabineau First Nation",[],11,0,24,11,0,0,0,0,0,0,35,Environmental,fr,0.0,PechesOceansCanada_facebook,"['parc', 'marine', 'ice', 'air', 'mer', 'eau', 'or']",neutral
29,29,1498541586883867_1623401384397886,2017-09-15 15:01:26,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1623401181064573/?type=3,Nous sommes de retour de notre voyage au cours duquel nous avons franchi le passage du Nord-Ouest dans les eaux arctiques du Canada. Deux hydrographes et un expert technique de Pêches et Océans Canada ont collaboré avec une équipe du Polar Research Institute de Chine pour recueillir des données hydrographiques en vue de cartographier le fond marin. Les équipes ont également discuté des occasions de collaboration scientifique futures.,Nous sommes de retour de notre voyage au cours duquel nous avons franchi le passage du Nord-Ouest dans les eaux arctiques du Canada. Deux hydrographes et un eert technique de Pêches et Océans Canada ont collaboré avec une équipe du Polar Research Institute de Chine pour recueillir des données hydrographiques en vue de cartographier le fond marin. Les équipes ont également discuté des occasions de collaboration scientifique futures.,[],26,1,5,23,2,0,0,1,0,0,32,Social,fr,0.0,PechesOceansCanada_facebook,"['collaboration', 'future', 'futur', 'nord']",neutral
41,41,1498541586883867_1630726950331996,2017-09-27 08:00:00,https://www.facebook.com/PechesOceansCanada/photos/a.1539239129480779.1073741828.1498541586883867/1630726703665354/?type=3,"Y’aurait-il encore des dinosaures dans les eaux canadiennes? L’existence des esturgeons jaunes remonte à la période crétacée. Leur lente évolution au cours de ces dernières 100 millions d'années  leur a valu le nom de « fossiles vivants ». Et pourtant après tout ce temps, ils sont désormais considérés comme une espèce menacée par la surpêche et la pollution. Apprenez-en plus sur les menaces auxquelles ils font face et les efforts déployés pour assurer leur pérennité. http://ow.ly/Q4Zl30fmiZV","Y’aurait-il encore des dinosaures dans les eaux canadiennes? L’existence des esturgeons jaunes remonte à la période crétacée. Leur lente évolution au cours de ces dernières millions d'années leur a valu le nom de « fossiles vivants ». Et pourtant après tout ce temps, ils sont désormais considérés comme une espèce menacée par la surpêche et la pollution. Apprenez-en plus sur les menaces auxquelles ils font face et les efforts déployés pour assurer leur pérennité.",[],11,1,9,11,0,0,0,0,0,0,21,Environmental,fr,0.0,PechesOceansCanada_facebook,"['eau', 'or', 'pollution']",neutral
45,45,1498541586883867_1622258404512184,2017-09-14 14:20:39,https://www.facebook.com/PechesOceansCanada/videos/1622258404512184/,L’acquisition de deux véhicules hydrographiques de surface autonomes par le Service hydrographique du Canada pourrait bien constituer une véritable révolution. Ces bijoux de la technologie permettent en effet de concevoir l’hydrographie de demain… aujourd’hui même! Découvrez ce que sont ces engins et à quoi ils servent. http://ow.ly/Lf2U30f9VA8,L’acquisition de deux véhicules hydrographiques de surface autonomes par le Service hydrographique du Canada pourrait bien constituer une véritable révolution. Ces bijoux de la technologie permettent en effet de concevoir l’hydrographie de demain… aujourd’hui même! Découvrez ce que sont ces engins et à quoi ils servent. 8,[],15,0,5,14,1,0,0,0,0,0,20,Economical,fr,0.0,PechesOceansCanada_facebook,['technologie'],neutral
47,47,1498541586883867_1621982947873063,2017-09-14 09:00:35,https://www.facebook.com/PechesOceansCanada/photos/a.1587680787969946.1073741841.1498541586883867/1621982944539730/?type=3,Toutes ces merveilles que vous pouvez voir lorsque vous travaillez pour le MPO! Kelly Harris a pris ces superbes photos de baleines alors qu’elle se dirigeait vers le phare à Cape Bauld. Renseignez-vous sur nos possibilités d’emploi actuelles au : http://ow.ly/cXQ330f4iG9,Toutes ces merveilles que vous pouvez voir lorsque vous travaillez pour le MPO! Kelly Harris a pris ces superbes photos de baleines alors qu’elle se dirigeait vers le phare à Cape Bauld. Renseignez-vous sur nos possibilités d’emploi actuelles au : 9,[],15,0,4,13,2,0,0,0,0,0,19,Environmental,fr,0.0,PechesOceansCanada_facebook,"['or', 'mer']",neutral
57,57,1498541586883867_1623395071065184,2017-09-15 14:53:14,https://www.facebook.com/PechesOceansCanada/photos/a.1571536712917687.1073741834.1498541586883867/1623086707762687/?type=3,,,[],14,0,2,13,1,0,0,0,0,0,16,unknown,tl,0.0,PechesOceansCanada_facebook,,neutral
