,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,category,language,average_sentiment_score,account_name,words_matched_list,sentiment
39,39,318424514044_10155721278569045,2017-02-16 08:55:22,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155721278569045/?type=3,"Looking for a way to contribute to conservation? Citizen scientists play an important role in many of our monitoring programs and provide biologists with invaluable information. 

While on a recent vacation to Cuba, nature photographer and citizen scientist, Alan Chaplin, did not know the Piping Plover he was snapping photos of was extraordinary. He reported the band only to discover that this bird had outlived its average lifespan by more than 4 times! 

The 17-year old plover was spotted near the same location our biologists banded it in 2000. It bred on Cavendish Beach in Prince Edward Island National Park in the early 2000s but had not been reported in over a decade. This resight is extremely useful for our scientists in understanding this at-risk species. 

Piping Plover continue to be marked in Canada, now with uniquely coded leg flags. For information on how to report a banded Piping Plover: http://ow.ly/8cAr3090oBx","Looking for a way to contribute to conservation? Citizen scientists play an important role in many of our monitoring programs and provide biologists with invaluable information. While on a recent vacation to Cuba, nature photographer and citizen scientist, Alan Chaplin, did not know the Piping Plover he was snapping photos of was extraordinary. He reported the band only to discover that this bird had outlived its average lifespan by more than times! The -year old plover was spotted near the same location our biologists banded it in . It bred on Cavendish Beach in Prince Edward Island National Park in the early s but had not been reported in over a decade. This resight is extremely useful for our scientists in understanding this at-risk species. Piping Plover continue to be marked in Canada, now with uniquely coded leg flags. For information on how to report a banded Piping Plover:",[],72,5,77,69,1,2,0,0,0,0,154,Environmental,en,0.3450396825396826,EnvironmentandNaturalResourcesinCanada_facebook,"['nature', 'park', 'or', 'bird', 'conservation', 'species']",positive
58,58,318424514044_10155754505939045,2017-02-24 19:00:02,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155754505939045/,The proposed designation of Scott Islands will give it the special status of Canada’s first marine National Wildlife Area – to be added to the list of Environment and Climate Change Canada’s 54 other National Wildlife Areas – and 92 Migratory Bird Sanctuaries – that protect approximately 12 million hectares of land and marine habitats! http://ow.ly/XBFZ309kZlD,The proposed designation of Scott Islands will give it the special status of Canada’s first marine National Wildlife Area – to be added to the list of Environment and Climate Change Canada’s other National Wildlife Areas – and Migratory Bird Sanctuaries – that protect approximately million hectares of land and marine habitats! D,[],109,2,13,93,14,2,0,0,0,0,124,Environmental,en,0.21708333333333327,EnvironmentandNaturalResourcesinCanada_facebook,"['wildlife', 'lands', 'climat', 'climate change', 'climate', 'or', 'marine', 'bird']",positive
70,70,318424514044_10155753990494045,2017-02-24 13:49:14,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155753990494045/,"Ever wonder about the state of our environment? 

The Canadian Environmental Sustainability Indicators provide data and information on the state of the environment and track Canada’s performance on environmental sustainability issues such as air and climate, water and nature. Check out what's new! http://ow.ly/zPb2309kDOD","Ever wonder about the state of our environment? The Canadian Environmental Sustainability Indicators provide data and information on the state of the environment and track Canada’s performance on environmental sustainability issues such as air and climate, water and nature. Check out what's new! D",[],89,2,14,83,6,0,0,0,0,0,105,Environmental,en,0.25,EnvironmentandNaturalResourcesinCanada_facebook,"['climate', 'climat', 'nature', 'air', 'water', 'or']",positive
73,73,318424514044_10155672033944045,2017-02-02 11:22:24,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155672033944045/?type=3,"Today is #WorldWetlandsDay! These natural spaces are among the most beneficial ecosystems in the world, providing habitat to numerous wildlife species and helping to reduce the impacts of floods, hurricanes and droughts.
 
To celebrate World Wetlands Day, Canada is protecting more space and investing more money in these ecosystems so future generations can continue to benefit the same way we do today. 
 
Learn more about wetlands here: http://ow.ly/zp5O308Cbo9","Today is ! These natural spaces are among the most beneficial ecosystems in the world, providing habitat to numerous wildlife species and helping to reduce the impacts of floods, hurricanes and droughts. To celebrate World Wetlands Day, Canada is protecting more space and investing more money in these ecosystems so future generations can continue to benefit the same way we do today. Learn more about wetlands here: 9",['#WorldWetlandsDay'],74,3,26,67,4,3,0,0,0,0,103,Environmental,en,0.5433333333333333,EnvironmentandNaturalResourcesinCanada_facebook,"['wetlands', 'lands', 'natural', 'ecosystem', 'wildlife', 'or', 'mer', 'species']",positive
105,105,318424514044_10155702923709045,2017-02-11 13:15:18,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155702923709045/?type=3,"Meet Nicole. She’s a hydrographer preparing holes to measure water quantity on the ice-covered Nechako River in British Columbia. She’s part of a dedicated team at Environment and Climate Change Canada that collects, interprets and disseminates standardized water resource data and information in Canada. #WomenScienceDay #CdnSci http://ow.ly/5ei3308Rz1z","Meet Nicole. She’s a hydrographer preparing holes to measure water quantity on the ice-covered Nechako River in British Columbia. She’s part of a dedicated team at Environment and Climate Change Canada that collects, interprets and disseminates standardized water resource data and information in Canada.","['#WomenScienceDay', '#CdnSci']",78,2,3,76,2,0,0,0,0,0,83,Environmental,en,0.0625,EnvironmentandNaturalResourcesinCanada_facebook,"['climate', 'climat', 'climate change', 'ice', 'water', 'or']",positive
119,119,318424514044_10155700278754045,2017-02-10 16:15:08,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155700278754045/?type=3,"Canada is hosting #WorldEnvironmentDay in the context of the 150th anniversary! The theme this year is “Connecting people to nature”, a great opportunity to highlight Canada’s rich natural heritage! Mark your calendar now and start connecting to nature today! http://ow.ly/bua3308TwVH","Canada is hosting in the context of the th anniversary! The theme this year is “Connecting people to nature”, a great opportunity to highlight Canada’s rich natural heritage! Mark your calendar now and start connecting to nature today!",['#WorldEnvironmentDay'],25,0,50,25,0,0,0,0,0,0,75,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['natural', 'or', 'nature']",neutral
155,155,318424514044_10155722787174045,2017-02-16 14:46:12,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155722787174045/?type=3,"Between 2005 and 2015, Ontario closed all its coal plants and eliminated more than 150,000 tonnes annually of air pollutant emissions!","Between and , Ontario closed all its coal plants and eliminated more than ,000 tonnes annually of air pollutant emissions!",[],49,5,12,47,2,0,0,0,0,0,66,Environmental,en,-0.03737965593434344,EnvironmentandNaturalResourcesinCanada_facebook,"['plants', 'or', 'air']",negative
159,159,318424514044_10155738475839045,2017-02-20 09:20:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155738475839045/,"Dive into Canada’s newest Marine Protected Area: the Hecate Strait and Queen Charlotte Sound Glass Sponge Reefs.
 
In the deep, cold waters of Hecate Strait and Queen Charlotte Sound, British Columbia, Canada, beautiful creatures – glass sponges – create a vibrant and unique reef ecosystem. This Marine Protected Area is helping to safeguard the globally unique and important aquatic environment that provides key habitats for marine wildlife.","Dive into Canada’s newest Marine Protected Area: the Hecate Strait and Queen Charlotte Sound Glass Sponge Reefs. In the deep, cold waters of Hecate Strait and Queen Charlotte Sound, British Columbia, Canada, beautiful creatures – glass sponges – create a vibrant and unique reef ecosystem. This Marine Protected Area is helping to safeguard the globally unique and important aquatic environment that provides key habitats for marine wildlife.",[],51,0,14,45,5,1,0,0,0,0,65,Environmental,en,0.0,EnvironmentandNaturalResourcesinCanada_facebook,"['wildlife', 'eau', 'ecosystem', 'water', 'guard', 'marine', 'or']",neutral
187,187,318424514044_10155702609469045,2017-02-11 11:01:02,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/photos/a.338211969044.199983.318424514044/10155702609469045/?type=3,"Martine works at Environment and Climate Change Canada as a geomatics technician, providing technical and scientific support to her biologist colleagues.

Whether validating critical habitat of a species at risk or the land cover of a given region, her work is concrete and the projects varied. It’s a stimulating job that involves using the latest technologies to improve the quality of our environment. #WomenScienceDay","Martine works at Environment and Climate Change Canada as a geomatics technician, providing technical and scientific support to her biologist colleagues. Whether validating critical habitat of a species at risk or the land cover of a given region, her work is concrete and the projects varied. It’s a stimulating job that involves using the latest technologies to improve the quality of our environment.",['#WomenScienceDay'],55,3,0,55,0,0,0,0,0,0,58,Environmental,en,0.4036931818181818,EnvironmentandNaturalResourcesinCanada_facebook,"['climate', 'climat', 'climate change', 'or', 'technologie', 'species']",positive
191,191,318424514044_10155673012704045,2017-02-03 06:55:00,https://www.facebook.com/EnvironmentandNaturalResourcesinCanada/videos/10155673012704045/,"Our beautiful country is turning 150 years old in 2017!  This year, let’s celebrate Canada’s natural heritage. Check us out often for fun facts, throwbacks and more! It’s our way to celebrate. How are YOU celebrating?","Our beautiful country is turning years old in ! This year, let’s celebrate Canada’s natural heritage. Check us out often for fun facts, throwbacks and more! It’s our way to celebrate. How are YOU celebrating?",[],35,2,21,28,7,0,0,0,0,0,58,Environmental,en,0.85625,EnvironmentandNaturalResourcesinCanada_facebook,"['eau', 'natural', 'or']",positive
